,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,8_person_X,8_person_Y,9_person_X,9_person_Y
27,0.27,6226.881145401696,-2132.7518116245947,nan,nan,nan,nan,5551.425833397709,2529.4757591341117,6320.00508,-2021.62783,nan,nan,nan,nan,5497.07216,2392.16976
28,0.28,6223.611716734701,-2136.5347782106787,nan,nan,nan,nan,5553.196980389971,2534.1515519366,6319.69205,-2021.35849,nan,nan,nan,nan,5496.82716,2392.19458
29,0.29,6220.351461244213,-2140.3256533255753,nan,nan,nan,nan,5554.972721898223,2538.825601796825,6319.42127,-2021.1373,nan,nan,nan,nan,5496.54329,2392.2285
30,0.3,6217.09539470173,-2144.1201270270153,nan,nan,nan,nan,5556.754760865927,2543.497254300767,6319.09862,-2020.89555,nan,nan,nan,nan,5496.34084,2392.21901
31,0.31,6213.847027935375,-2147.921194423319,nan,nan,nan,nan,5558.536598703505,2548.168983522434,6318.75755,-2020.71604,nan,nan,nan,nan,5496.12728,2392.17656
32,0.32,6210.603907059403,-2151.726738666109,nan,nan,nan,nan,5560.32038768769,2552.8399680931534,6318.43353,-2020.54541,nan,nan,nan,nan,5495.77361,2392.02544
33,0.33,6207.36548164102,-2155.5362794270895,nan,nan,nan,nan,5562.110832599503,2557.5084054139024,6318.05296,-2020.41402,nan,nan,nan,nan,5495.30937,2391.7407
34,0.34,6204.132755960419,-2159.350658101787,nan,nan,nan,nan,5563.908154786358,2562.174199339553,6317.73273,-2020.36013,nan,nan,nan,nan,5494.78975,2391.33357
35,0.35000000000000003,6200.901254963426,-2163.166074370877,nan,nan,nan,nan,5565.711001902916,2566.837861234922,6317.38056,-2020.30903,nan,nan,nan,nan,5494.1634,2390.81166
36,0.36,6197.673590495556,-2166.98473671296,nan,nan,nan,nan,5567.521616089136,2571.4985131494786,6316.99738,-2020.26946,nan,nan,nan,nan,5493.19186,2390.19312
37,0.37,6194.449886505096,-2170.8067430685137,nan,nan,nan,nan,5569.3516228358785,2576.1515847486353,6316.57316,-2020.26424,nan,nan,nan,nan,5492.14794,2389.4898
38,0.38,6191.2300773842235,-2174.632031191668,nan,nan,nan,nan,5571.195675721993,2580.799107632195,6316.04198,-2020.29351,nan,nan,nan,nan,5490.86001,2388.76039
39,0.39,6188.016135002449,-2178.4622497711534,nan,nan,nan,nan,5573.061767894969,2585.4378251275766,6315.42668,-2020.35546,nan,nan,nan,nan,5489.53048,2387.96769
40,0.4,6184.8084630372305,-2182.2977211324787,nan,nan,nan,nan,5574.94519526683,2590.0695312208995,6314.77007,-2020.47081,nan,nan,nan,nan,5487.90278,2387.22791
41,0.41000000000000003,6181.606062261374,-2186.1375947333668,nan,nan,nan,nan,5576.857099939685,2594.6895550868458,6314.02147,-2020.67433,nan,nan,nan,nan,5486.34494,2386.49931
42,0.42,6178.409406108238,-2189.9822519922927,nan,nan,nan,nan,5578.788343961868,2599.3015282574947,6313.24949,-2020.91062,nan,nan,nan,nan,5484.35876,2385.78263
43,0.43,6175.217986359212,-2193.83125705666,nan,nan,nan,nan,5580.754584301417,2603.898690308927,6312.35269,-2021.23393,nan,nan,nan,nan,5482.35998,2385.15673
44,0.44,6172.033219709948,-2197.685768879153,nan,nan,nan,nan,5582.749240112211,2608.483594691405,6311.40893,-2021.57808,nan,nan,nan,nan,5480.06543,2384.576
45,0.45,6168.855051627881,-2201.545723236672,nan,nan,nan,nan,5584.780800827725,2613.052266386677,6310.36294,-2022.116,nan,nan,nan,nan,5477.63538,2384.10663
46,0.46,6165.681746300821,-2205.4096763033194,nan,nan,nan,nan,5586.849080729772,2617.604432711273,6309.38919,-2022.7269,nan,nan,nan,nan,5475.4049,2383.84418
47,0.47000000000000003,6162.510478781004,-2209.275302037629,nan,nan,nan,nan,5588.946824340864,2622.143096803506,6308.38834,-2023.51324,nan,nan,nan,nan,5472.81811,2383.7215
48,0.48,6159.340044207405,-2213.1416109511183,nan,nan,nan,nan,5591.087398956332,2626.661718309631,6307.4526,-2024.42788,nan,nan,nan,nan,5470.16346,2383.78399
49,0.49,6156.167642279551,-2217.0063057654793,nan,nan,nan,nan,5593.268185141271,2631.1610706647575,6306.44249,-2025.43228,nan,nan,nan,nan,5467.36675,2383.97377
50,0.5,6152.995334584443,-2220.8710779305056,nan,nan,nan,nan,5595.491530819916,2635.6395451810686,6305.45782,-2026.51851,nan,nan,nan,nan,5464.76365,2384.31306
51,0.51,6149.820926267313,-2224.734124893219,nan,nan,nan,nan,5597.750180414922,2640.100318881558,6304.32418,-2027.64926,nan,nan,nan,nan,5461.82073,2384.66054
52,0.52,6146.6481418378935,-2228.598505692834,nan,nan,nan,nan,5600.0537718536125,2644.538051014483,6303.19691,-2028.8357,nan,nan,nan,nan,5458.72612,2385.02928
53,0.53,6143.47449929671,-2232.4621817947855,nan,nan,nan,nan,5602.4008504149,2648.952937448713,6301.9132,-2030.05878,nan,nan,nan,nan,5455.64079,2385.4918
54,0.54,6140.303482261783,-2236.3280130073713,nan,nan,nan,nan,5604.78916098189,2653.345655586222,6300.49035,-2031.35676,nan,nan,nan,nan,5452.35856,2385.91802
55,0.55,6137.135531615059,-2240.1963574465235,nan,nan,nan,nan,5607.2211643988985,2657.7143349495605,6298.98697,-2032.74295,nan,nan,nan,nan,5448.9476,2386.37902
56,0.56,6133.969991753583,-2244.0666749251554,nan,nan,nan,nan,5609.697030682516,2662.058306190907,6297.33264,-2034.22179,nan,nan,nan,nan,5445.5897,2386.88318
57,0.5700000000000001,6130.808501496425,-2247.940301049848,nan,nan,nan,nan,5612.213096807219,2666.379117602682,6295.58973,-2035.81888,nan,nan,nan,nan,5442.18143,2387.377
58,0.58,6127.650148197772,-2251.8164853128687,nan,nan,nan,nan,5614.769368652682,2670.6762648252115,6293.75352,-2037.55461,nan,nan,nan,nan,5438.69857,2387.85808
59,0.59,6124.494665966945,-2255.695007182207,nan,nan,nan,nan,5617.365582627892,2674.9493986863167,6291.86868,-2039.44403,nan,nan,nan,nan,5434.95622,2388.26874
60,0.6,6121.340686649334,-2259.57475130574,nan,nan,nan,nan,5620.004230083467,2679.1964611540925,6289.95642,-2041.40767,nan,nan,nan,nan,5430.15728,2389.63007
61,0.61,6118.18827951519,-2263.4557729831586,nan,nan,nan,nan,5622.716637863383,2683.3967997160958,6287.86482,-2043.47597,nan,nan,nan,nan,5426.23898,2389.77273
62,0.62,6115.039972090349,-2267.3401211084806,nan,nan,nan,nan,5625.449559772156,2687.58381987852,6285.64621,-2045.62965,nan,nan,nan,nan,5422.69834,2389.97479
63,0.63,6111.89609847289,-2271.2280586950997,nan,nan,nan,nan,5628.211952125507,2691.751455717476,6283.41544,-2047.8884,nan,nan,nan,nan,5418.76195,2390.29948
64,0.64,6108.754561597722,-2275.117884663181,nan,nan,nan,nan,5631.015056184067,2695.891818942712,6280.9622,-2050.31946,nan,nan,nan,nan,5415.0486,2390.6386
65,0.65,6105.618123860813,-2279.0118233276303,nan,nan,nan,nan,5633.849527795992,2700.010771562152,6278.45427,-2052.88414,nan,nan,nan,nan,5410.91284,2390.78026
66,0.66,6102.484897448016,-2282.9083464247196,nan,nan,nan,nan,5636.7206720514605,2704.104245717963,6275.83812,-2055.66361,nan,nan,nan,nan,5406.69689,2391.01245
67,0.67,6099.354298575966,-2286.806980891083,nan,nan,nan,nan,5639.627543041053,2708.1724272588804,6273.09705,-2058.64399,nan,nan,nan,nan,5402.43662,2391.33518
68,0.68,6096.22640858788,-2290.707789040997,nan,nan,nan,nan,5642.569552973398,2712.2152700159,6270.33946,-2061.81199,nan,nan,nan,nan,5397.89511,2391.47418
69,0.6900000000000001,6093.09891095558,-2294.6089117716942,nan,nan,nan,nan,5645.546473193823,2716.232476259202,6267.52275,-2065.14139,nan,nan,nan,nan,5393.51399,2391.86798
70,0.7000000000000001,6089.971812111325,-2298.5103541739672,nan,nan,nan,nan,5648.556926362968,2720.224614998823,6264.41982,-2068.64927,nan,nan,nan,nan,5389.01427,2392.13202
71,0.71,6086.8491232471715,-2302.415327190224,nan,nan,nan,nan,5651.599298649121,2724.192482294039,6261.20061,-2072.28596,nan,nan,nan,nan,5384.38168,2392.4973
72,0.72,6083.7297974005,-2306.322987137339,nan,nan,nan,nan,5654.675490643205,2728.1341878659373,6257.91714,-2076.05586,nan,nan,nan,nan,5380.12881,2393.01253
73,0.73,6080.612940450205,-2310.232616627636,nan,nan,nan,nan,5657.77939587954,2732.0541077992843,6254.43621,-2079.93867,nan,nan,nan,nan,5375.35074,2393.25691
74,0.74,6077.501448146126,-2314.1465169382795,nan,nan,nan,nan,5660.914993355715,2735.9487231162843,6250.90261,-2084.00176,nan,nan,nan,nan,5371.03851,2393.83467
75,0.75,6074.392552225306,-2318.0624799301254,nan,nan,nan,nan,5664.077489928339,2739.8215277109084,6247.13381,-2088.16012,nan,nan,nan,nan,5366.32077,2394.29616
76,0.76,6071.290746655192,-2321.9840615249946,nan,nan,nan,nan,5667.270154997662,2743.669499872336,6243.36394,-2092.3749,nan,nan,nan,nan,5361.58548,2394.68215
77,0.77,6068.193579529313,-2325.9093074783545,nan,nan,nan,nan,5670.48913665224,2747.4954843348623,6239.23094,-2096.80987,nan,nan,nan,nan,5357.09682,2395.42832
78,0.78,6065.106124448421,-2329.84219714417,nan,nan,nan,nan,5673.735114992377,2751.298591566503,6235.05263,-2101.33109,nan,nan,nan,nan,5352.55263,2395.72913
79,0.79,6062.026081180832,-2333.780894069522,nan,nan,nan,nan,5677.0009848460595,2755.084630934868,6230.76907,-2105.91873,nan,nan,nan,nan,5348.13798,2396.41054
80,0.8,6058.9551000336205,-2337.726660762254,nan,nan,nan,nan,5680.291147044057,2758.849578837677,6226.46881,-2110.51002,nan,nan,nan,nan,5343.53206,2396.76322
81,0.81,6055.893122490008,-2341.6794184733226,nan,nan,nan,nan,5683.600290735653,2762.5978541781997,6222.21781,-2115.05701,nan,nan,nan,nan,5339.32041,2397.23905
82,0.8200000000000001,6052.839817570576,-2345.638879177632,nan,nan,nan,nan,5686.925405193839,2766.3319690452013,6217.88532,-2119.56679,nan,nan,nan,nan,5335.00745,2397.61913
83,0.8300000000000001,6049.798099373045,-2349.6072479113577,nan,nan,nan,nan,5690.26560606026,2770.0525950909037,6213.38746,-2123.98083,nan,nan,nan,nan,5330.52498,2397.80662
84,0.84,6046.772485961937,-2353.587909098462,-3435.55752,-474.11215,nan,nan,5693.617766371705,2773.762449703469,6208.85946,-2128.27619,-3435.55752,-474.11215,nan,nan,5326.33837,2398.15837
85,0.85,6041.814576835706,-2354.2353170811457,-3435.55752,-474.11215,nan,nan,5696.979377796738,2777.463742535317,6204.30771,-2132.50841,-3429.23079,-472.07252,nan,nan,5322.30409,2398.44753
86,0.86,6039.625348683978,-2358.7305679194947,-3440.305112205595,-475.6807061033545,nan,nan,5700.345351054912,2781.161069140482,6199.77092,-2136.57307,-3422.61192,-469.81203,nan,nan,5317.74835,2398.55529
87,0.87,6037.164424377009,-2363.0830214293405,-3445.0360112958942,-477.29891307324544,nan,nan,5703.713148118076,2784.8567345665374,6195.16228,-2140.47303,-3416.1297,-467.73839,nan,nan,5313.64813,2398.68536
88,0.88,6034.721161972727,-2367.4454139866216,-3449.7716823571786,-478.90310121661054,nan,nan,5707.073379035246,2788.5592807422518,6190.7037,-2144.22887,-3409.48681,-465.76517,nan,nan,5309.47926,2398.96173
89,0.89,6032.279467803893,-2371.8086845014855,-3454.5170025938587,-480.47851730493636,nan,nan,5710.421099031803,2792.2731427246968,6186.17429,-2147.78844,-3402.58969,-463.46615,nan,nan,5305.29502,2399.00395
90,0.9,6029.793482951512,-2376.1468729844505,-3459.2547323092954,-482.0766152817413,nan,nan,5713.73522114723,2796.017017001972,6181.65593,-2151.2041,-3395.85312,-461.59871,nan,nan,5300.97581,2399.05271
91,0.91,6027.3510130440745,-2380.50970930401,-3464.0049787110506,-483.63711492051465,nan,nan,5716.989290773537,2799.8132033602988,6177.10998,-2154.47234,-3388.87223,-459.51882,nan,nan,5296.98518,2398.81874
92,0.92,6024.875553288504,-2384.8539122226766,-3468.7552422625263,-485.19756235363144,nan,nan,5720.1150276124345,2803.715737051884,6172.59858,-2157.51848,-3381.88858,-457.56099,nan,nan,5292.81378,2398.82419
93,0.93,6022.407190416344,-2389.2021514906264,-3473.510379542659,-486.74309444553194,nan,nan,5722.947789592856,2807.8358656375326,6168.0242,-2160.38693,-3374.86773,-455.59325,nan,nan,5288.59075,2398.59418
94,0.9400000000000001,6019.9316326638655,-2393.546298566192,-3478.2681375154884,-488.28054007773477,nan,nan,5723.750349169328,2810.5398267699397,6163.29015,-2163.09027,-3367.80656,-453.57953,nan,nan,5284.76561,2398.46186
95,0.9500000000000001,6017.445123750206,-2397.884186695489,-3483.0271487196997,-489.8141020615465,nan,nan,5722.9103736029065,2810.9035320287426,6158.41855,-2165.66686,-3360.73166,-451.59596,nan,nan,5280.74389,2398.36003
96,0.96,6014.956080041061,-2402.2206208773905,-3487.78819967988,-491.34131971288724,nan,nan,5721.080032833689,2809.898068982111,6153.30747,-2168.15214,-3353.64275,-449.57063,nan,nan,5276.94059,2398.0966
97,0.97,6012.457465846306,-2406.551547695725,-3492.549917568623,-492.8664566733021,nan,nan,5718.700663638375,2808.311901857511,6147.97085,-2170.59593,-3346.52065,-447.43238,nan,nan,5273.01656,2397.59315
98,0.98,6009.9417556652015,-2410.8725663585737,-3497.3105966650573,-494.39483311278724,nan,nan,5715.915866071899,2806.5035935553915,6142.55477,-2172.89524,-3339.50292,-445.37544,nan,nan,5269.61778,2397.65248
99,0.99,6007.444334423698,-2415.204181200926,-3502.071919398153,-495.9212032616388,nan,nan,5713.013851135342,2805.3573988640146,6136.8468,-2175.14945,-3332.17871,-443.14429,nan,nan,5265.98811,2397.30887
100,1.0,6005.011549366171,-2419.572425340609,-3506.8321418221462,-497.4510014424827,nan,nan,5710.171262893611,2803.7953708113705,6130.83686,-2177.24258,-3325.03573,-440.89834,nan,nan,5262.71182,2396.99921
101,1.01,6002.652240769545,-2423.9807881825136,-3511.5908040931504,-498.98564582817016,nan,nan,5707.259778718957,2802.649015622209,6124.70923,-2179.254,-3317.66158,-438.55056,nan,nan,5259.15363,2396.60577
102,1.02,6000.367370149135,-2428.428188124951,-3516.348010802738,-500.52479634785817,nan,nan,5704.426790497911,2801.1310024609006,6118.29609,-2181.20264,-3310.37411,-436.18097,nan,nan,5256.10917,2396.23058
103,1.03,5998.165678662016,-2432.917347800831,-3521.103368828147,-502.0696491078899,nan,nan,5701.585811129001,2800.046913096039,6111.62583,-2183.07608,-3302.84956,-433.70309,nan,nan,5253.07705,2395.9074
104,1.04,5996.0532982854,-2437.449218181203,-3525.85678222008,-503.6204750573088,nan,nan,5698.857401004455,2799.053083836522,6104.66304,-2184.84614,-3295.29081,-431.2324,nan,nan,5250.0356,2395.47852
105,1.05,5994.038217321908,-2442.0251824195434,-3530.608725520357,-505.1757997407599,nan,nan,5696.158663549261,2798.0827545884713,6097.53563,-2186.55866,-3287.59792,-428.75463,nan,nan,5246.93838,2395.17374
106,1.06,5992.12338990068,-2446.6439956812933,-3535.3594975248548,-506.7346985063247,nan,nan,5693.485719344109,2797.13286350662,6090.22754,-2188.16873,-3279.70673,-426.4064,nan,nan,5244.18636,2394.95557
107,1.07,5990.314852407558,-2451.305453836846,-3540.110958412622,-508.2914963197926,nan,nan,5690.9539128772985,2796.301144942016,6082.75171,-2189.73895,-3271.76007,-423.96976,nan,nan,5241.52199,2394.91372
108,1.08,5988.617122912324,-2456.0084012702127,-3544.861229888828,-509.8519196284967,nan,nan,5688.559605463364,2795.5886206499117,6075.10168,-2191.25929,-3263.52671,-421.69006,nan,nan,5238.72412,2394.68919
109,1.09,5987.035492625495,-2460.751653913261,-3549.6130040675293,-511.407760929731,nan,nan,5686.291108775663,2794.599987972503,6067.38194,-2192.82064,-3255.25977,-419.39056,nan,nan,5236.0817,2394.61873
110,1.1,5985.57085607486,-2465.5323274823877,-3554.3648128184423,-512.9634966382463,nan,nan,5683.93971223703,2793.930799320412,6059.45074,-2194.30825,-3246.81694,-417.15731,nan,nan,5233.25647,2394.50651
111,1.11,5984.231563856228,-2470.349618874146,-3559.117586537201,-514.5162818707485,nan,nan,5681.741257563571,2792.881884761584,6051.24694,-2195.79414,-3238.26943,-414.92703,nan,nan,5230.66408,2394.53264
112,1.12,5983.024742825141,-2475.2017918923852,-3563.870857865757,-516.0675431888797,nan,nan,5679.429055118978,2792.2601605143077,6042.88658,-2197.29921,-3229.77076,-412.74874,nan,nan,5227.83764,2394.31022
113,1.1300000000000001,5981.952675739812,-2480.085506888631,-3568.6245548833895,-517.6174995316692,nan,nan,5677.200241872702,2791.296128046141,6034.54971,-2198.77656,-3221.09241,-410.6813,nan,nan,5225.29041,2394.49069
114,1.1400000000000001,5981.013465853624,-2484.996503201976,-3573.3795738279546,-519.163395659107,nan,nan,5674.941717935551,2790.73485211424,6025.9934,-2200.19536,-3212.3224,-408.55255,nan,nan,5222.37447,2394.35477
115,1.1500000000000001,5980.215935103773,-2489.932487876085,-3578.1346398147616,-520.7091470819141,nan,nan,5672.758950963051,2789.7027869880376,6017.23255,-2201.70686,-3203.55348,-406.43719,nan,nan,5219.74942,2394.43523
116,1.16,5979.563758657609,-2494.889771999783,-3582.889637997902,-522.25510706792,nan,nan,5670.448197589849,2789.105448057983,6008.42387,-2203.19822,-3194.64438,-404.28255,nan,nan,5217.04086,2394.37471
117,1.17,5979.055780570425,-2499.8639008946693,-3587.644102761101,-523.8027067627696,nan,nan,5668.141962007374,2788.511281175637,5999.39014,-2204.77244,-3185.70944,-402.08816,nan,nan,5214.17731,2394.17727
118,1.18,5978.698686529798,-2504.851132977313,-3592.3973357514756,-525.3540855492735,nan,nan,5665.925671119441,2787.5129568659167,5990.18731,-2206.2959,-3176.76735,-399.92141,nan,nan,5211.07534,2394.05162
119,1.19,5978.494220518791,-2509.8469505931134,-3597.1491169647065,-526.909905365829,nan,nan,5663.693357260041,2786.035179295449,5980.98293,-2207.8471,-3167.77249,-397.77411,nan,nan,5208.37289,2394.37411
120,1.2,5978.438981104141,-2514.846645444509,-3601.8988782598485,-528.4718809223511,nan,nan,5661.276393778233,2785.3933493440054,5971.54229,-2209.37647,-3158.6621,-395.50088,nan,nan,5205.46063,2394.29068
121,1.21,5978.5393776444635,-2519.845637396362,-3606.6449065622714,-530.0451626366665,nan,nan,5659.044369847144,2784.2660988035864,5962.01205,-2210.86727,-3149.62289,-393.30627,nan,nan,5202.31253,2394.09087
122,1.22,5978.792852862429,-2524.839208294414,-3611.386801482775,-531.6308588758313,nan,nan,5656.760187687641,2782.712015990609,5952.47599,-2212.29698,-3140.55693,-391.07254,nan,nan,5199.49188,2394.24047
123,1.23,5979.19585941679,-2529.822940401695,-3616.122437358367,-533.2351508859743,nan,nan,5654.175955003514,2782.0474936613123,5942.98417,-2213.69653,-3131.57098,-389.02214,nan,nan,5196.70325,2394.38716
124,1.24,5979.7443990614665,-2534.7927597402845,-3620.8507033301266,-534.8610355375713,nan,nan,5651.870880727685,2781.6206815504256,5933.24295,-2214.97066,-3122.55595,-386.92841,nan,nan,5193.49224,2394.33239
125,1.25,5980.443032342876,-2539.7437103094285,-3625.566892317657,-536.5216262258191,nan,nan,5649.61834648824,2780.4493203274483,5923.41486,-2216.25221,-3113.40979,-384.94511,nan,nan,5190.33437,2394.17867
126,1.26,5981.287691386895,-2544.6718490147978,-3630.2652047075185,-538.2321409691867,nan,nan,5647.326259851691,2778.8160564663845,5913.46685,-2217.47116,-3104.23436,-382.95225,nan,nan,5187.5946,2394.48799
127,1.27,5982.276284305965,-2549.5731431337385,-3634.9317363981204,-540.0275467674976,nan,nan,5645.098341730559,2778.4219658612656,5903.50448,-2218.64378,-3094.99675,-381.23814,nan,nan,5184.72355,2394.38159
128,1.28,5983.40331833497,-2554.4444668036936,-3639.536113853535,-541.9768308022319,nan,nan,5642.93255528199,2778.0811313201175,5893.44518,-2219.7432,-3085.58981,-379.57219,nan,nan,5181.78819,2394.60725
129,1.29,5984.666383261539,-2559.282303819476,-3643.9480480451534,-544.3294541653794,nan,nan,5640.777122004213,2777.7391979196,5883.44856,-2220.83505,-3076.04575,-378.17366,nan,nan,5179.01769,2394.59623
130,1.3,5986.058340591759,-2564.0846422905593,-3645.160116120963,-546.6557562069239,nan,nan,5638.7565249709305,2776.806708471249,5873.31226,-2221.87316,-3066.40458,-376.93198,nan,nan,5176.28734,2394.56044
131,1.31,5987.578287754583,-2568.8480193092532,-3640.874858191541,-547.3941929255045,nan,nan,5636.411153304162,2776.2934483842546,5863.14501,-2222.83618,-3056.70928,-376.00387,nan,nan,5173.55955,2394.58316
132,1.32,5989.219929226771,-2573.5708376708667,-3635.9016686872046,-547.9112868763086,nan,nan,5634.105788489326,2775.81052067057,5853.033,-2223.81002,-3046.81043,-375.30497,nan,nan,5170.69302,2394.42115
133,1.33,5990.977251339325,-2578.2518438653433,-3630.928479182868,-548.4283808271127,nan,nan,5631.9233952762725,2774.80783367114,5842.90996,-2224.78754,-3036.89024,-374.77722,nan,nan,5167.62159,2394.07189
134,1.34,5992.846257513157,-2582.88938803464,-3625.9552896785317,-548.9454747779168,nan,nan,5629.658080679349,2773.404383689684,5832.75218,-2225.70038,-3026.94339,-374.49253,nan,nan,5164.89456,2393.8972
135,1.35,5994.821931827366,-2587.4825036443517,-3620.9821001741952,-549.462568728721,nan,nan,5627.110455572626,2772.679529349706,5822.60298,-2226.64,-3017.03514,-374.48075,nan,nan,5162.16252,2393.76364
136,1.36,5996.899544848893,-2592.0304179061623,-3616.008910669859,-549.9796626795251,nan,nan,5624.721050588368,2772.1052299321154,5812.50146,-2227.57364,-3007.10356,-374.61295,nan,nan,5159.49649,2393.22629
137,1.37,5999.0732315345085,-2596.5332043981894,-3611.0357211655223,-550.4967566303292,nan,nan,5622.26320611835,2771.474703702345,5802.44411,-2228.49088,-2997.26948,-375.03305,nan,nan,5156.81347,2392.72933
138,1.3800000000000001,6001.337712662204,-2600.991020592506,-3606.062531661186,-551.0138505811333,nan,nan,5619.880896375024,2770.6461387844847,5792.40414,-2229.34514,-2987.38644,-375.53051,nan,nan,5153.84362,2391.95956
139,1.3900000000000001,6003.687675340723,-2605.404372539673,-3601.0893421568494,-551.5309445319374,nan,nan,5617.3668538169195,2769.6075825714993,5782.57349,-2230.25895,-2977.65747,-376.32845,nan,nan,5151.44731,2391.45445
140,1.4000000000000001,6006.116296743943,-2609.7749329247754,-3596.116152652513,-552.0480384827415,nan,nan,5614.869420145385,2768.889438704805,5772.5736,-2231.08339,-2968.06363,-377.3074,nan,nan,5148.93426,2390.78398
