,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
10,0.1,-438.86033,3197.05495,nan,nan,-742.7122632767864,-3630.231476647065,nan,nan,-6426.611284243428,1488.8881178303916,-1042.8921313343992,-3601.02420660746,nan,nan,-390.18604,3217.47286,nan,nan,-742.49254,-3554.59104,nan,nan,-6380.10356,1490.02236,-1025.03567,-3554.6754,nan,nan
11,0.11,-438.86033,3197.05495,nan,nan,-741.1663384710599,-3634.9864862679847,nan,nan,-6431.60945031189,1488.7527075203257,-1044.7810969193881,-3605.65365679282,nan,nan,-385.45043,3219.87334,nan,nan,-740.68296,-3551.28598,nan,nan,-6379.74017,1490.10365,-1025.528,-3553.36227,nan,nan
12,0.12,-438.86033,3197.05495,nan,nan,-739.6823594815259,-3639.7611911131685,nan,nan,-6436.607662469187,1488.6190092381744,-1046.5462678656297,-3610.3317089013954,nan,nan,-380.70498,3222.3107,nan,nan,-738.90284,-3547.97607,nan,nan,-6379.5728,1490.12707,-1026.27663,-3552.09978,nan,nan
13,0.13,-438.86033,3197.05495,nan,nan,-738.2597266798264,-3644.554531901338,nan,nan,-6441.605958673051,1488.4884908163187,-1048.1857029121625,-3615.055293634223,nan,nan,-376.07569,3224.89371,nan,nan,-736.98921,-3544.61543,nan,nan,-6379.45947,1490.10175,-1026.80619,-3550.80459,nan,nan
14,0.14,-438.86033,3197.05495,nan,nan,-736.8978481645928,-3649.3654867867785,nan,nan,-6446.604413851992,1488.364209586388,-1049.697914583835,-3619.8211320557452,nan,nan,-371.58069,3227.44079,nan,nan,-735.09121,-3541.15584,nan,nan,-6379.12502,1490.20124,-1027.22255,-3549.542,nan,nan
15,0.15,-438.86033,3197.05495,nan,nan,-735.5919563708292,-3654.1919395859863,nan,nan,-6451.602502035141,1488.2259543388618,-1051.131733113217,-3624.6111387806677,nan,nan,-367.152,3230.09881,nan,nan,-733.17988,-3537.57906,nan,nan,-6379.38038,1490.31252,-1027.75292,-3548.32539,nan,nan
16,0.16,-438.86033,3197.05495,nan,nan,-734.3409188776507,-3659.032900770572,nan,nan,-6456.60029147627,1488.0772912898592,-1052.5033149157414,-3629.4193362973037,nan,nan,-362.82158,3232.77905,nan,nan,-731.30002,-3533.91799,nan,nan,-6379.29583,1490.50621,-1028.2048,-3547.21975,nan,nan
17,0.17,-438.86033,3197.05495,nan,nan,-733.138709660676,-3663.886218501632,nan,nan,-6461.5975568561835,1487.9119470346818,-1053.834423755277,-3634.2388953287204,nan,nan,-358.51698,3235.51192,nan,nan,-729.30829,-3530.18928,nan,nan,-6378.45787,1490.40494,-1028.79556,-3546.09,nan,nan
18,0.18,-438.86033,3197.05495,nan,nan,-731.9890657237006,-3668.752255782436,nan,nan,-6466.595585565553,1487.7715582163153,-1055.109356604961,-3639.0736183020454,nan,nan,-354.35223,3238.37442,nan,nan,-727.40796,-3526.397,nan,nan,-6379.15266,1490.7714,-1029.65359,-3545.13333,nan,nan
19,0.19,-438.86033,3197.05495,nan,nan,-730.8849854729685,-3673.628833147755,nan,nan,-6471.592026480372,1487.5829364128847,-1056.3169952002488,-3643.9255879045027,nan,nan,-350.18947,3241.25296,nan,nan,-725.54541,-3522.59784,nan,nan,-6378.41034,1490.66734,-1030.46222,-3544.18135,nan,nan
20,0.2,-438.86033,3197.05495,nan,nan,-729.8261573281021,-3678.51543554202,nan,nan,-6476.589557385371,1487.4258222710082,-1057.4745533436605,-3648.7897485869453,nan,nan,-346.09688,3244.28506,nan,nan,-723.59188,-3518.79752,nan,nan,-6378.3614,1490.84317,-1031.27596,-3543.44167,nan,nan
21,0.21,-438.86033,3197.05495,nan,nan,-728.8059116888348,-3683.41023878991,nan,nan,-6481.5863569795065,1487.2469541183013,-1058.5871762966176,-3653.6643839748026,nan,nan,-342.138,3247.29639,nan,nan,-721.71593,-3515.04924,nan,nan,-6378.20346,1491.13179,-1032.32797,-3542.32706,nan,nan
22,0.22,-438.86033,3197.05495,nan,nan,-727.84005387619,-3688.316063764953,nan,nan,-6486.582430698863,1487.048844575998,-1059.6290157502863,-3658.554636581037,nan,nan,-338.05007,3250.41927,nan,nan,-719.6992,-3511.31079,nan,nan,-6377.02787,1490.95893,-1033.39802,-3541.26383,nan,nan
23,0.23,-438.86033,3197.05495,nan,nan,-726.9202448580686,-3693.2307307292735,nan,nan,-6491.579639121706,1486.8817877633062,-1060.6145724735047,-3663.456542123305,nan,nan,-334.21679,3253.5294,nan,nan,-717.77322,-3507.5303,nan,nan,-6377.59769,1491.30144,-1034.40709,-3540.37233,nan,nan
24,0.24,-438.86033,3197.05495,nan,nan,-726.0375831059251,-3698.1522049221658,nan,nan,-6496.575399793622,1486.6759351244098,-1061.5544054213228,-3668.3674192374465,nan,nan,-330.32465,3256.69556,nan,nan,-715.78681,-3503.7581,nan,nan,-6377.53204,1491.47719,-1035.5614,-3539.52551,nan,nan
25,0.25,-438.86033,3197.05495,nan,nan,-725.194916954077,-3703.080684784814,nan,nan,-6501.571133364165,1486.4694258215843,-1062.4375669257265,-3673.2888037740518,nan,nan,-326.58099,3259.83621,nan,nan,-713.73959,-3499.93701,nan,nan,-6377.04009,1491.51622,-1036.69026,-3538.60937,nan,nan
26,0.26,-438.86033,3197.05495,nan,nan,-724.3920297626147,-3708.0158010101713,nan,nan,-6506.567087535219,1486.2683240544952,-1063.271477890021,-3678.218772587709,nan,nan,-322.9011,3262.95827,nan,nan,-711.85249,-3496.08625,nan,nan,-6376.29207,1491.4118,-1038.23199,-3537.69713,nan,nan
27,0.27,-438.86033,3197.05495,nan,nan,-723.6303140776755,-3712.957439323051,nan,nan,-6511.563477128151,1486.0783476463862,-1064.0304209479907,-3683.1608374835555,nan,nan,-319.19899,3266.06031,nan,nan,-710.01726,-3492.31051,nan,nan,-6375.47706,1491.43708,-1038.81813,-3536.94234,nan,nan
28,0.28,-438.86033,3197.05495,nan,nan,-722.8903843639282,-3717.9023866451885,nan,nan,-6516.559719756192,1485.8845446491234,-1064.792898088395,-3688.1023583638475,nan,nan,-315.61543,3269.14706,nan,nan,-708.19394,-3488.76465,nan,nan,-6375.26273,1491.42022,-1039.8869,-3536.06273,nan,nan
29,0.29,-438.86033,3197.05495,nan,nan,-722.192950998277,-3722.8535063872746,nan,nan,-6521.556020254266,1485.692239337306,-1065.4993699701301,-3693.0521964905256,nan,nan,-312.04171,3272.24379,nan,nan,-706.38016,-3485.08627,nan,nan,-6376.46487,1492.08305,-1041.23182,-3535.11678,nan,nan
30,0.3,-438.86033,3197.05495,nan,nan,-721.5334242307304,-3727.809817963728,nan,nan,-6526.55018060864,1485.450656318888,-1066.147861651686,-3698.009963985977,nan,nan,-308.53738,3275.28415,nan,nan,-704.6063,-3481.52879,nan,nan,-6376.11155,1492.1425,-1042.09753,-3534.33976,nan,nan
31,0.31,-438.86033,3197.05495,nan,nan,-720.8982150971739,-3732.7693047674857,nan,nan,-6531.545236078325,1485.228348301096,-1066.7780880209284,-3702.970086436432,nan,nan,-304.98542,3278.26182,nan,nan,-702.86321,-3478.0913,nan,nan,-6374.79013,1492.01391,-1042.98338,-3533.59743,nan,nan
32,0.32,-438.86033,3197.05495,nan,nan,-720.2920295183908,-3737.732422642781,nan,nan,-6536.540886709607,1485.0198422576048,-1067.3766156333288,-3707.9341336458365,nan,nan,-301.52998,3281.20576,nan,nan,-701.14966,-3474.63086,nan,nan,-6374.07715,1491.84802,-1044.07655,-3532.81487,nan,nan
33,0.33,-438.86033,3197.05495,nan,nan,-719.7168401261875,-3742.6992281718003,nan,nan,-6541.536816752943,1484.8181419797581,-1067.932739312529,-3712.903110044798,nan,nan,-298.09446,3284.16546,nan,nan,-699.43439,-3471.43543,nan,nan,-6373.71784,1492.14712,-1045.02363,-3532.09075,nan,nan
34,0.34,-438.86033,3197.05495,nan,nan,-719.1706682283614,-3747.669308277596,nan,nan,-6546.531801052206,1484.5942405502856,-1068.4613363556,-3717.875090049389,nan,nan,-294.64803,3287.03551,nan,nan,-697.78664,-3468.20437,nan,nan,-6374.25193,1492.48019,-1045.90953,-3531.33434,nan,nan
35,0.35000000000000003,-438.86033,3197.05495,nan,nan,-718.6505814241336,-3752.6421856857037,nan,nan,-6551.526184553562,1484.3573155803413,-1068.962553408105,-3722.849904766168,nan,nan,-291.23109,3289.89445,nan,nan,-696.22843,-3465.08674,nan,nan,-6373.61451,1492.46895,-1046.7679,-3530.70618,nan,nan
36,0.36,-438.86033,3197.05495,nan,nan,-718.152619942837,-3757.6173273282243,nan,nan,-6556.521122405233,1484.132380349779,-1069.4378604666815,-3727.827261815855,nan,nan,-287.8818,3292.73712,nan,nan,-694.7169,-3462.25711,nan,nan,-6373.63663,1492.69334,-1045.83866,-3529.97944,nan,nan
37,0.37,-438.86033,3197.05495,nan,nan,-717.6551681844675,-3762.5925199624944,nan,nan,-6561.515460861518,1483.894507728251,-1069.9742315582591,-3732.7984091735702,nan,nan,-284.57748,3295.44171,nan,nan,-693.18548,-3459.26989,nan,nan,-6373.03911,1492.64952,-1046.33209,-3529.37937,nan,nan
38,0.38,-438.86033,3197.05495,nan,nan,-717.1831935059489,-3767.570194108402,nan,nan,-6566.5102411918915,1483.6661013988542,-1070.46217580526,-3737.7745432565525,nan,nan,-281.41473,3298.28367,nan,nan,-691.76098,-3456.40198,nan,nan,-6373.33461,1493.072,-1046.65066,-3528.80261,nan,nan
39,0.39,-438.86033,3197.05495,nan,nan,-716.7256912683724,-3772.549219284339,nan,nan,-6571.50386487437,1483.4136682041542,-1070.941418850877,-3742.75152287307,nan,nan,-278.22742,3301.02662,nan,nan,-690.40543,-3453.73288,nan,nan,-6372.8189,1493.20096,-1046.93467,-3528.35709,nan,nan
40,0.4,-438.86033,3197.05495,nan,nan,-716.280548100906,-3777.5293646196137,nan,nan,-6576.497751199379,1483.1664853307873,-1071.4112695175493,-3747.7293979569813,nan,nan,-275.15681,3303.67604,nan,nan,-689.27855,-3451.2952,nan,nan,-6372.41361,1493.29274,-1047.32629,-3527.953,nan,nan
41,0.41000000000000003,-438.86033,3197.05495,nan,nan,-715.8530581670072,-3782.51105633593,nan,nan,-6581.491598360503,1482.9185124868436,-1071.8661687091915,-3752.70866163,nan,nan,-272.1632,3306.28571,nan,nan,-688.20794,-3448.95102,nan,nan,-6372.18273,1493.46923,-1047.55678,-3527.56709,nan,nan
42,0.42,-438.86033,3197.05495,nan,nan,-715.4368252817735,-3787.4937012345003,nan,nan,-6586.485138048641,1482.6644231659327,-1072.3156221727372,-3757.6884198153043,nan,nan,-269.07283,3308.95445,nan,nan,-687.57542,-3446.8845,nan,nan,-6371.22039,1493.31882,-1047.84195,-3527.2228,nan,nan
43,0.43,-438.86033,3197.05495,nan,nan,-715.038324747202,-3792.477795668191,nan,nan,-6591.479319260091,1482.4232717048105,-1072.7542808422268,-3762.6691405032852,nan,nan,-266.06073,3311.51074,nan,nan,-686.99007,-3445.06317,nan,nan,-6372.26832,1493.89703,-1048.17976,-3526.93745,nan,nan
44,0.44,-438.86033,3197.05495,nan,nan,-714.6591873386772,-3797.463400428444,nan,nan,-6596.471798836304,1482.149140931084,-1073.1813162680592,-3767.650871201053,nan,nan,-263.05211,3314.14019,nan,nan,-686.79216,-3443.24503,nan,nan,-6371.7873,1493.95231,-1050.30477,-3527.83095,nan,nan
45,0.45,-438.86033,3197.05495,nan,nan,-714.2860580156167,-3802.449458441371,nan,nan,-6601.464930234471,1481.8871507773829,-1073.5293508726586,-3772.638743684788,nan,nan,-260.01357,3316.66737,nan,nan,-686.59182,-3441.41844,nan,nan,-6371.72696,1494.30419,-1048.57821,-3527.10859,nan,nan
46,0.46,-438.86033,3197.05495,nan,nan,-713.8974199304832,-3807.434331603126,nan,nan,-6606.45729494473,1481.6109360063183,-1073.980296823829,-3777.6183669385214,nan,nan,-257.03173,3319.10905,nan,nan,-686.82109,-3439.70883,nan,nan,-6372.47958,1494.66836,-1049.20775,-3526.70941,nan,nan
47,0.47000000000000003,-438.86033,3197.05495,nan,nan,-713.5537325651653,-3812.422505516987,nan,nan,-6611.4490836924015,1481.324500850267,-1074.3716923763905,-3782.6030243511664,nan,nan,-254.07029,3321.55079,nan,nan,-687.17265,-3438.10171,nan,nan,-6372.31022,1494.95809,-1049.51259,-3526.32599,nan,nan
48,0.48,-438.86033,3197.05495,nan,nan,-713.2247292873567,-3817.4116694592913,nan,nan,-6616.44067710023,1481.0346815083903,-1074.7587313136437,-3787.5880219300075,nan,nan,-251.18726,3323.82603,nan,nan,-687.76246,-3436.57381,nan,nan,-6371.60915,1495.04314,-1049.77809,-3525.89561,nan,nan
49,0.49,-438.86033,3197.05495,nan,nan,-712.915773809419,-3822.402114981752,nan,nan,-6621.432492841122,1480.7487171592556,-1075.1375925549278,-3792.573647684098,nan,nan,-248.38023,3326.01115,nan,nan,-688.43875,-3435.23337,nan,nan,-6371.20338,1495.25707,-1050.02189,-3525.66722,nan,nan
50,0.5,-438.86033,3197.05495,nan,nan,-712.6204185627867,-3827.393383886378,nan,nan,-6626.423924069319,1480.4561179552402,-1075.50925155604,-3797.559815509883,nan,nan,-245.57526,3328.12764,nan,nan,-689.26068,-3434.04869,nan,nan,-6371.52483,1495.66215,-1050.44979,-3525.3896,nan,nan
51,0.51,-438.86033,3197.05495,nan,nan,-712.3545921653275,-3832.3863125185953,nan,nan,-6631.414571301213,1480.1504380462052,-1075.866075422066,-3802.5470669301176,nan,nan,-242.91726,3330.13774,nan,nan,-690.26378,-3433.02692,nan,nan,-6371.71854,1495.96352,-1050.68101,-3525.18686,nan,nan
52,0.52,-438.86033,3197.05495,nan,nan,-712.1072907774447,-3837.3801929760702,nan,nan,-6636.4049624818,1479.8406060518546,-1076.2188191458495,-3807.5346085956407,nan,nan,-240.35921,3331.90124,nan,nan,-691.17209,-3432.05291,nan,nan,-6371.41364,1496.20277,-1051.08101,-3525.09886,nan,nan
53,0.53,-438.86033,3197.05495,nan,nan,-711.8806293176583,-3842.375052792186,nan,nan,-6641.395198513679,1479.528285149355,-1076.5585330996225,-3812.5230546893267,nan,nan,-237.86136,3333.64366,nan,nan,-692.23905,-3431.2951,nan,nan,-6371.83562,1496.65825,-1051.3152,-3525.00034,nan,nan
54,0.54,-438.86033,3197.05495,nan,nan,-711.6785649062382,-3847.370968121096,nan,nan,-6646.384543100259,1479.202032798612,-1076.8936013973148,-3817.5118149798077,nan,nan,-235.42151,3335.25153,nan,nan,-693.10711,-3430.7142,nan,nan,-6371.28172,1496.81228,-1051.6317,-3524.89164,nan,nan
55,0.55,-438.86033,3197.05495,nan,nan,-711.5108808172332,-3852.3681555346616,nan,nan,-6651.374162993335,1478.8800183228084,-1077.2185041110752,-3822.5012476355905,nan,nan,-233.07251,3336.72173,nan,nan,-694.07877,-3430.30685,nan,nan,-6371.74152,1497.37273,-1051.83805,-3524.87083,nan,nan
56,0.56,-438.86033,3197.05495,nan,nan,-711.3707162651871,-3857.3661905383756,nan,nan,-6656.362515852305,1478.5389380472031,-1077.5386058520494,-3827.49099060246,nan,nan,-231.01154,3337.92291,nan,nan,-695.09888,-3430.05994,nan,nan,-6371.45795,1497.49265,-1052.09431,-3524.80916,nan,nan
57,0.5700000000000001,-438.86033,3197.05495,nan,nan,-711.2717352992986,-3862.36521071921,nan,nan,-6661.351310432341,1478.2043806706608,-1077.8502169150408,-3832.481271009954,nan,nan,-228.88486,3339.19327,nan,nan,-695.96149,-3429.96786,nan,nan,-6371.50358,1497.96251,-1052.2766,-3524.74459,nan,nan
58,0.58,-438.86033,3197.05495,nan,nan,-711.1937277095877,-3867.364602163771,nan,nan,-6666.339104960693,1477.8552306413792,-1078.156574797129,-3837.471876669399,nan,nan,-226.91767,3340.28878,nan,nan,-696.84691,-3430.09625,nan,nan,-6371.04242,1498.13442,-1052.44217,-3524.78845,nan,nan
59,0.59,-438.86033,3197.05495,nan,nan,-711.0962737319255,-3872.3636523457794,nan,nan,-6671.327108950071,1477.509085871176,-1078.4574208905346,-3842.4628176255796,nan,nan,-224.98616,3341.41311,nan,nan,-697.63485,-3430.3376,nan,nan,-6371.4727,1498.50699,-1052.59799,-3524.77776,nan,nan
60,0.6,-438.86033,3197.05495,nan,nan,-710.9810791516237,-3877.3623251905124,nan,nan,-6676.314324998711,1477.151767967628,-1078.752409979285,-3847.454108183894,nan,nan,-223.26294,3342.22233,nan,nan,-698.25479,-3430.70831,nan,nan,-6371.79529,1498.80928,-1052.62736,-3524.82418,nan,nan
61,0.61,-438.86033,3197.05495,nan,nan,-710.8507748073944,-3882.360626979908,nan,nan,-6681.301228535956,1476.790114666516,-1079.045558154751,-3852.445507200925,nan,nan,-221.55849,3343.01669,nan,nan,-698.99581,-3431.07848,nan,nan,-6371.86202,1499.17613,-1052.75231,-3524.824,nan,nan
62,0.62,-438.86033,3197.05495,nan,nan,-710.7000598127665,-3887.358354962741,nan,nan,-6686.287623790156,1476.4215195378254,-1079.3317341492063,-3857.437310812867,nan,nan,-220.04089,3343.71074,nan,nan,-699.61906,-3431.59251,nan,nan,-6371.17862,1499.19236,-1052.73725,-3524.84874,nan,nan
63,0.63,-438.86033,3197.05495,nan,nan,-710.533011754976,-3892.355563678253,nan,nan,-6691.274520894911,1476.0597775488507,-1079.6166559653414,-3862.4291861677502,nan,nan,-218.48991,3344.35231,nan,nan,-700.12306,-3432.18968,nan,nan,-6370.95386,1499.2105,-1052.76317,-3524.90619,nan,nan
64,0.64,-438.86033,3197.05495,nan,nan,-710.3505841377565,-3897.3522345864153,nan,nan,-6696.261379609726,1475.697506713047,-1079.8970654210882,-3867.4213170291287,nan,nan,-217.06367,3344.88528,nan,nan,-700.68001,-3432.79547,nan,nan,-6371.06699,1499.67237,-1052.67586,-3524.94504,nan,nan
65,0.65,-438.86033,3197.05495,nan,nan,-710.1496213323732,-3902.348194349149,nan,nan,-6701.247151255181,1475.3205702470834,-1080.1766588997448,-3872.413493657283,nan,nan,-215.71699,3345.35224,nan,nan,-701.22399,-3433.46222,nan,nan,-6370.74736,1499.79736,-1052.51809,-3524.97421,nan,nan
66,0.66,-438.86033,3197.05495,nan,nan,-709.9306365499738,-3907.34339661383,nan,nan,-6706.233208806501,1474.9474347557125,-1080.455765635299,-3877.405697522328,nan,nan,-214.41186,3345.7136,nan,nan,-701.83521,-3434.16635,nan,nan,-6370.09575,1499.9065,-1052.43545,-3525.04939,nan,nan
67,0.67,-438.86033,3197.05495,nan,nan,-709.6914482133371,-3912.337672230936,nan,nan,-6711.219241920083,1474.5739728563537,-1080.7312679290553,-3882.3981016011394,nan,nan,-213.17536,3346.09116,nan,nan,-702.54351,-3434.93978,nan,nan,-6371.04234,1500.54281,-1052.33879,-3525.12395,nan,nan
68,0.68,-438.86033,3197.05495,nan,nan,-709.4302606383461,-3917.3308456758173,nan,nan,-6716.203714965605,1474.1802363220263,-1081.0044012988371,-3887.390635843617,nan,nan,-212.06658,3346.24404,nan,nan,-703.35245,-3435.69171,nan,nan,-6370.91455,1500.75053,-1052.17248,-3525.33595,nan,nan
69,0.6900000000000001,-438.86033,3197.05495,nan,nan,-709.1449152926682,-3922.322696838833,nan,nan,-6721.188519098728,1473.790713852323,-1081.277252973425,-3892.3831854892064,nan,nan,-210.96373,3346.44288,nan,nan,-704.28733,-3436.48243,nan,nan,-6370.60785,1500.95947,-1052.22042,-3525.42192,nan,nan
70,0.7000000000000001,-438.86033,3197.05495,nan,nan,-708.8332562903302,-3927.3129742525907,nan,nan,-6726.1731241963835,1473.3986526065642,-1081.5422281191416,-3897.3761593697864,nan,nan,-210.01766,3346.48446,nan,nan,-705.19968,-3437.26605,nan,nan,-6369.22729,1500.83166,-1052.09102,-3525.62526,nan,nan
71,0.71,-438.86033,3197.05495,nan,nan,-708.4960246439581,-3932.301588771341,nan,nan,-6731.158439944508,1473.015733696745,-1081.8074562359288,-3902.3691198188653,nan,nan,-209.04629,3346.45676,nan,nan,-706.14551,-3438.19431,nan,nan,-6370.1241,1501.37445,-1052.11119,-3525.79712,nan,nan
72,0.72,-438.86033,3197.05495,nan,nan,-708.1322843245549,-3937.2883405177226,nan,nan,-6736.142139752616,1472.612327917573,-1082.066196228135,-3907.3624206926793,nan,nan,-208.1684,3346.41907,nan,nan,-707.06752,-3439.10943,nan,nan,-6369.8116,1501.51751,-1052.03335,-3526.03467,nan,nan
73,0.73,-438.86033,3197.05495,nan,nan,-707.7412832094423,-3942.273028885914,nan,nan,-6741.126227896378,1472.213748721917,-1082.3231014971434,-3912.3558162991535,nan,nan,-207.34137,3346.24922,nan,nan,-708.13634,-3440.09309,nan,nan,-6370.00289,1501.82142,-1052.10435,-3526.30212,nan,nan
74,0.74,-438.86033,3197.05495,nan,nan,-707.3191196369035,-3947.255174800881,nan,nan,-6746.109736110596,1471.807982928851,-1082.572878191177,-3917.3495735622887,nan,nan,-206.53433,3345.98901,nan,nan,-709.12977,-3441.21567,nan,nan,-6370.48228,1502.31531,-1052.10383,-3526.6063,nan,nan
75,0.75,-438.86033,3197.05495,nan,nan,-706.8684444319622,-3952.2348225654973,nan,nan,-6751.0923902579425,1471.3918607737994,-1082.8191991271694,-3922.3435024761293,nan,nan,-205.67347,3345.72482,nan,nan,-710.00383,-3442.31826,nan,nan,-6369.29366,1502.14613,-1052.12577,-3526.88216,nan,nan
76,0.76,-438.86033,3197.05495,nan,nan,-706.3889251798181,-3957.2117755778154,nan,nan,-6756.076185755799,1470.9896389002768,-1083.060302529954,-3927.3376860079156,nan,nan,-204.90865,3345.27115,nan,nan,-710.99474,-3443.49657,nan,nan,-6369.80687,1502.63782,-1052.13527,-3527.196,nan,nan
77,0.77,-438.86033,3197.05495,nan,nan,-705.8762402953813,-3962.185421545239,nan,nan,-6761.058535348498,1470.5698859537308,-1083.2967834229548,-3932.3320905557316,nan,nan,-204.24649,3344.72733,nan,nan,-711.84819,-3444.61073,nan,nan,-6369.21977,1502.75226,-1052.1581,-3527.50203,nan,nan
78,0.78,-438.86033,3197.05495,nan,nan,-705.3316908233489,-3967.155679674603,nan,nan,-6766.041288936378,1470.1549562217715,-1083.5278952577103,-3937.326746431749,nan,nan,-203.54218,3344.16172,nan,nan,-712.75632,-3445.7238,nan,nan,-6368.97799,1502.86665,-1052.12911,-3527.87539,nan,nan
79,0.79,-438.86033,3197.05495,nan,nan,-704.7511575800402,-3972.121863436146,nan,nan,-6771.023901636216,1469.7383380711656,-1083.7551474415109,-3942.32157940643,nan,nan,-202.89208,3343.5357,nan,nan,-713.63597,-3446.90588,nan,nan,-6369.03717,1503.14885,-1052.12833,-3528.25499,nan,nan
80,0.8,-438.86033,3197.05495,nan,nan,-704.1343827190448,-3977.083676488937,nan,nan,-6776.005982353663,1469.3154057777172,-1083.976933132214,-3947.3166580952393,nan,nan,-202.19687,3342.80541,nan,nan,-714.4708,-3448.2122,nan,nan,-6368.74602,1503.33771,-1052.10946,-3528.61896,nan,nan
81,0.81,-438.86033,3197.05495,nan,nan,-703.4808486657141,-3982.040781817769,nan,nan,-6780.987993555618,1468.891655398847,-1084.1937442800904,-3952.31195517611,nan,nan,-201.67026,3341.96336,nan,nan,-715.18741,-3449.50787,nan,nan,-6368.93084,1503.61729,-1051.92666,-3528.98536,nan,nan
82,0.8200000000000001,-438.86033,3197.05495,nan,nan,-702.7889795625586,-3986.9926821746117,nan,nan,-6785.969532872209,1468.4623931977874,-1084.4091274817804,-3957.3073140297292,nan,nan,-201.12657,3341.11528,nan,nan,-715.87191,-3450.75863,nan,nan,-6368.25595,1503.72261,-1051.79207,-3529.26413,nan,nan
83,0.8300000000000001,-438.86033,3197.05495,nan,nan,-702.0545736193742,-3991.938452884078,nan,nan,-6790.951254115976,1468.0352474973417,-1084.6194127861222,-3962.3028900816753,nan,nan,-200.67257,3340.17149,nan,nan,-716.50295,-3451.97564,nan,nan,-6368.57978,1504.04109,-1051.45316,-3529.58644,nan,nan
