,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,8_person_X,8_person_Y,9_person_X,9_person_Y
47,0.47000000000000003,476.83267122301146,3250.2487002309026,473.06756146065516,-3175.4817755125227,5642.61049,1546.31931,-4714.739449153619,-384.02585059602126,553.12478,3217.80276,229.01076,-2998.62713,5971.24053,1578.5797,-4461.12008,-698.03822
48,0.48,472.4262493834351,3252.611632005564,476.9756523600907,-3178.6005614176065,5642.61049,1546.31931,-4717.729735329198,-380.01858362361486,546.22702,3220.87087,228.18166,-2997.27993,5976.50272,1579.74697,-4459.39374,-705.71934
49,0.49,468.0247704403033,3254.9837582908126,480.8995331669478,-3181.6994579008046,5642.61049,1546.31931,-4720.673663166882,-375.9771372381593,539.33687,3224.23961,227.30789,-2995.71782,5981.49967,1580.92472,-4457.56461,-713.30801
50,0.5,463.61847378412625,3257.346923494044,484.8464990930971,-3184.7688975854726,5642.61049,1546.31931,-4723.576416353251,-371.90601651543136,532.15781,3227.27803,226.43104,-2994.22355,5986.3706,1582.15886,-4456.12532,-721.38818
51,0.51,459.21133878901344,3259.7085248860767,488.8131054552545,-3187.8129136773637,5642.61049,1546.31931,-4726.424128910574,-367.7962071292349,525.0771,3230.55328,225.74871,-2992.45717,5991.02776,1583.41739,-4454.49741,-729.01997
52,0.52,454.8085115777246,3262.0781477563946,492.80167822116726,-3190.828089839882,5642.61049,1546.31931,-4729.229893279694,-363.6576462314135,517.90837,3233.46635,225.06144,-2990.82349,5995.44506,1584.63953,-4452.93581,-736.69337
53,0.53,450.4046857685276,3264.4459142656287,496.80981252583604,-3193.817213356189,5642.61049,1546.31931,-4731.986376057177,-359.4860994322708,510.98005,3236.9424,224.46937,-2989.0942,5999.60909,1585.85669,-4451.27697,-744.50769
54,0.54,445.9875188414278,3266.7886981519778,500.8169685782397,-3196.8076481693365,5642.61049,1546.31931,-4734.6907831639655,-355.2806051449423,503.65383,3240.03351,224.04355,-2987.42778,6003.62225,1587.04881,-4449.95341,-752.33345
55,0.55,441.585057344347,3269.1590004041645,504.8149012167252,-3199.8104026744754,5642.61049,1546.31931,-4737.334862570917,-351.0369222998494,496.12515,3242.70173,223.69465,-2985.5954,6007.47091,1588.18895,-4448.29793,-760.09929
56,0.56,437.16426981065104,3271.4949450914205,508.8010087475999,-3202.8288371614744,5642.61049,1546.31931,-4739.919377038959,-346.75670209938306,488.76738,3245.87157,223.45316,-2983.71455,6011.12546,1589.2973,-4446.9649,-767.93218
57,0.5700000000000001,432.7554457290573,3273.8533916601514,512.7751892547766,-3205.862958005537,5642.61049,1546.31931,-4742.427984950159,-342.43155628127874,481.1833,3248.59157,223.39989,-2981.82083,6014.58249,1590.34499,-4445.90246,-776.001
58,0.58,428.34940565407624,3276.2170352156945,516.736355054308,-3208.9140505162,5642.61049,1546.31931,-4744.841503951802,-338.0526379184054,473.36268,3251.03656,223.43022,-2979.855,6017.93146,1591.32023,-4444.84555,-783.99901
59,0.59,424.0313385471959,3278.7378082043783,520.6839156931646,-3211.982725312028,5642.61049,1546.31931,-4747.140282771098,-333.6124109039435,465.82771,3253.64821,223.70069,-2978.01366,6021.16098,1592.27669,-4443.742,-791.76476
60,0.6,419.79740459341764,3281.3974704526804,524.6180460751551,-3215.068599278589,5642.61049,1546.31931,-4749.287409115439,-329.0968989217385,458.18656,3256.14356,224.01566,-2975.91169,6024.22781,1593.13982,-4443.3554215625,-792.1208529166666
61,0.61,415.81360950943974,3284.4189563005493,528.5355353386668,-3218.1755717390834,5642.61049,1546.31931,-4751.473915306767,-324.60032348310904,450.37382,3258.6545,224.2796,-2973.93687,6027.10103,1593.90926,-4442.968843125001,-792.4769458333334
62,0.62,411.97333678537404,3287.6208784427627,532.4405796761074,-3221.2981714128528,5642.61049,1546.31931,-4753.584791483745,-320.0677522740198,442.72144,3260.88515,224.55809,-2971.96365,6029.84202,1594.58173,-4442.5822646875,-792.83303875
63,0.63,408.448292062002,3291.1668705039815,536.3321971642732,-3224.437488747211,5642.61049,1546.31931,-4755.597337313252,-315.49067249711686,435.07171,3263.06572,225.10928,-2970.82837,6032.51752,1595.17762,-4442.19568625,-793.1891316666666
64,0.64,405.3766453833306,3295.1121191249695,540.2181583758422,-3227.583804920481,5642.61049,1546.31931,-4757.479615569681,-310.85849929597555,427.24451,3264.72641,225.47463,-2969.07742,6034.99028,1595.69609,-4441.8091078125,-793.5452245833334
65,0.65,403.026598942809,3299.525426470645,544.0892500621817,-3230.748397967928,5642.61049,1546.31931,-4759.181596611517,-306.15708881259604,419.75975,3266.49833,225.83966,-2967.30541,6037.36221,1596.14591,-4441.4225293750005,-793.9013175
66,0.66,401.4613321080199,3304.274104153528,547.9480625551244,-3233.9279523619134,5642.61049,1546.31931,-4760.619116359511,-301.36819155183457,412.39113,3268.33345,226.38169,-2965.62347,6039.58154,1596.50953,-4441.0359509375,-794.2574104166667
67,0.67,400.80307721549053,3309.2305848098463,551.7941428109774,-3237.1228962840405,5642.61049,1546.31931,-4761.637152524511,-296.47292829366836,404.98936,3269.73032,226.78533,-2963.93932,6041.63659,1596.77581,-4440.6493725,-794.6135033333334
68,0.68,401.11195282126556,3314.2210352765032,555.6293838080572,-3240.3308436798557,5642.61049,1546.31931,-4761.91772835182,-291.4808067802104,397.69802,3271.1188,227.15199,-2962.22607,6043.68352,1596.93511,-4440.2627940625,-794.96959625
69,0.6900000000000001,402.2863510365408,3319.081157582779,559.4532828904598,-3243.552302325811,5642.61049,1546.31931,-4760.8643111384,-287.0252876694896,390.57676,3272.21535,227.4439,-2960.51216,6045.57921,1596.98143,-4439.876215625,-795.3256891666667
70,0.7000000000000001,404.16076441908257,3323.7165188924664,563.2667070285693,-3246.786153952414,5642.61049,1546.31931,-4756.613398672444,-284.3928471275616,383.36293,3273.2582,227.71419,-2958.92356,6047.29036,1596.92574,-4439.4896371875,-795.6817820833334
71,0.71,406.5296408377894,3328.11974776602,567.0710825899469,-3250.0306456827157,5642.61049,1546.31931,-4751.631051232176,-283.9730686330571,376.6673,3274.54894,227.9721,-2957.38339,6048.93344,1596.76839,-4439.10305875,-796.037875
72,0.72,408.9251540829416,3332.5085421667977,570.8663989853708,-3253.2857299302623,5642.61049,1546.31931,-4748.088352245901,-283.3604223544917,369.98377,3275.72281,228.07067,-2955.85064,6050.3174,1596.54709,-4438.716480312501,-796.3939679166667
73,0.73,411.3478662311918,3336.8823809666073,574.6541418279263,-3256.5496239479457,5642.61049,1546.31931,-4744.974259188441,-282.01543429901005,363.44405,3276.75591,228.09494,-2954.3695,6051.52008,1596.29474,-4438.329901875,-796.7500608333334
74,0.74,413.7894213229484,3341.245729306348,578.4349345927412,-3259.8215661952236,5642.61049,1546.31931,-4742.043474045591,-280.32903319763,357.03994,3278.05203,228.03678,-2952.81926,6052.60806,1596.0206,-4437.9433234375,-797.10615375
75,0.75,416.24460997288014,3345.601420835055,582.2083207385746,-3263.102047409075,5642.61049,1546.31931,-4739.0749217815965,-278.67358338099893,350.59267,3279.11442,227.96171,-2951.55177,6053.55429,1595.74966,-4437.556745,-797.4622466666667
76,0.76,418.7124918793076,3349.9499330974186,585.9776424020181,-3266.3871979684095,5642.61049,1546.31931,-4734.0808054631325,-278.4310917365077,344.39844,3280.18474,227.84836,-2950.19628,6054.42173,1595.47918,-4437.1701665625005,-797.8183395833333
77,0.77,421.1900258779886,3354.2929533927177,589.740872838831,-3269.679324436127,5642.61049,1546.31931,-4730.835514213255,-277.17092045708694,338.29527,3281.52377,227.74692,-2948.98636,6055.15868,1595.13597,-4436.783588125,-798.1744325
78,0.78,423.6899873288997,3358.623102667738,593.4998397118275,-3272.976318225584,5642.61049,1546.31931,-4728.003327127541,-275.14972238564746,332.31856,3282.57532,227.50585,-2947.7475,6055.8479,1594.79553,-4436.3970096875,-798.5305254166667
79,0.79,426.1984616153752,3362.948325986145,597.2550611851462,-3276.2775773317926,5642.61049,1546.31931,-4725.147269771189,-273.1322714903257,326.13718,3283.77448,227.24483,-2946.51727,6056.43934,1594.38118,-4436.01043125,-798.8866183333333
80,0.8,428.7285493193715,3367.260941921988,601.0064445533851,-3279.583197216852,5642.61049,1546.31931,-4720.167600651196,-272.68183230975984,320.0028,3285.10687,227.02648,-2945.31413,6057.00716,1593.94677,-4435.6238528125,-799.2427112500001
81,0.81,431.2688573149821,3371.567545605569,604.7538663549817,-3282.893307462889,5642.61049,1546.31931,-4716.835480226356,-271.4455509238727,313.98112,3286.23319,226.72195,-2944.14159,6057.41233,1593.531,-4435.237274375,-799.5988041666667
82,0.8200000000000001,433.8233324872913,3375.8657611183203,608.49873826498,-3286.206302237667,5642.61049,1546.31931,-4713.8295285006225,-269.5690343742053,307.60735,3287.31275,226.38833,-2942.91725,6057.76323,1593.09449,-4434.8506959375,-799.9548970833333
83,0.8300000000000001,436.3910285797166,3380.156091732264,612.2404632587951,-3289.5228507554275,5642.61049,1546.31931,-4710.796179110698,-267.7050518780281,301.17524,3288.32872,226.06619,-2941.71064,6058.16822,1592.6138,-4434.4641175,-800.3109900000001
84,0.84,438.96890155026335,3384.440315226402,615.9794578533493,-3292.8424771533664,5642.61049,1546.31931,-4705.801507713012,-267.4742757329532,294.74217,3289.53126,225.81359,-2940.54978,6058.53219,1592.1154,-4434.0775390625,-800.6670829166667
85,0.85,441.5591046961922,3388.7170952842052,619.7157311192271,-3296.1651661371093,5642.61049,1546.31931,-4702.373305184028,-266.28573186513904,288.24683,3290.85119,225.58202,-2939.38132,6058.92495,1591.56465,-4433.690960625,-801.0231758333333
86,0.86,444.16235091481616,3392.985948657796,623.4494317506532,-3299.4907457249237,5642.61049,1546.31931,-4699.276202388095,-264.4061454493514,281.47147,3291.71794,225.3087,-2938.24561,6059.35904,1591.00561,-4433.3043821875,-801.37926875
87,0.87,446.7732996564631,3397.2500953096473,627.1818360524657,-3302.817780159343,5642.61049,1546.31931,-4696.152580807843,-262.538019886783,274.73743,3293.01053,225.06877,-2937.09966,6059.76611,1590.41283,-4432.9178037500005,-801.7353616666667
88,0.88,449.3986575837047,3401.5053856350974,630.9126369616417,-3306.146612473547,5642.61049,1546.31931,-4691.154654489631,-262.39403197853835,267.65767,3294.11248,224.79255,-2935.90653,6060.09815,1589.77209,-4432.5312253125,-802.0914545833333
89,0.89,452.0445786615949,3405.747920449283,634.6426120778243,-3309.476370067225,5642.61049,1546.31931,-4687.633332779731,-261.25279540959485,260.37391,3295.09983,224.56591,-2934.82642,6060.48463,1589.15097,-4432.144646875,-802.4475475
90,0.9,454.69464594734814,3409.9878666023583,638.3731804942363,-3312.805462930224,5642.61049,1546.31931,-4684.419713193115,-259.4251980790149,253.08198,3296.35419,224.2594,-2933.68531,6060.79865,1588.53377,-4431.7580684375,-802.8036404166667
91,0.91,457.35847489887385,3414.219180265633,642.1055829082233,-3316.1324994824827,5642.61049,1546.31931,-4681.17943799598,-257.6107678202473,245.5183,3297.61895,223.94667,-2932.47287,6061.06205,1587.90926,-4431.37149,-803.1597333333334
92,0.92,460.03718859016755,3418.4410865838827,645.8408812258521,-3319.45628444519,5642.61049,1546.31931,-4676.179464013905,-257.5946377685343,237.87355,3298.75816,223.79747,-2931.56518,6061.29768,1587.28903,-4430.9849115625,-803.51582625
93,0.93,462.72861035133405,3422.6549030136193,649.5825503820548,-3322.772895957791,5642.61049,1546.31931,-4672.565182444486,-256.50708024873035,230.17043,3300.16493,223.57445,-2930.49854,6061.50449,1586.63838,-4430.598333125,-803.8719191666667
94,0.9400000000000001,465.43745348943446,3426.857541334147,653.3342761427107,-3326.0781272381755,5642.61049,1546.31931,-4669.242719152443,-254.72169265721462,222.40919,3301.61237,223.15502,-2929.30287,6061.68947,1585.98314,-4430.2117546875,-804.2280120833334
95,0.9500000000000001,468.1606974723794,3431.0508624772688,657.1075946941531,-3329.3586862011175,5642.61049,1546.31931,-4665.8937981527,-252.95044354406565,213.92822,3302.99961,222.91531,-2928.30444,6061.92735,1585.31034,-4429.82517625,-804.584105
96,0.96,470.89732333315806,3435.235462684949,660.9187658497068,-3332.5951927163396,5642.61049,1546.31931,-4660.894773133601,-253.04917985161788,205.70567,3304.89683,222.69001,-2927.17436,6062.07277,1584.6124,-4429.4385978125,-804.9401979166666
97,0.97,473.6561089276682,3439.405486910721,663.6930707482302,-3334.7954523522726,5642.61049,1546.31931,-4657.1887718325615,-252.019860969255,197.21069,3306.87141,222.32955,-2926.11768,6062.13176,1583.88436,-4429.052019375,-805.2962908333334
98,0.98,476.4392562166864,3443.559291331686,664.654976790465,-3335.610065998521,5642.61049,1546.31931,-4653.755747026673,-250.28756599492198,188.43486,3308.55974,221.98588,-2925.14752,6062.15729,1583.11478,-4428.6654409375005,-805.65238375
99,0.99,479.2471916483351,3447.6963795119996,664.6539095515512,-3335.8109656516226,5642.61049,1546.31931,-4650.296469238565,-248.57062530074526,180.44914,3311.5368,221.69294,-2923.97418,6062.1137,1582.28647,-4428.2788625,-806.0084766666666
100,1.0,482.08059644118333,3451.8160660631665,663.8217343177959,-3335.8441175837816,5642.61049,1546.31931,-4645.301177528053,-248.78756014554392,172.26504,3313.89114,221.50022,-2923.19688,6062.07878,1581.45253,-4427.8922840625,-806.3645695833334
101,1.01,484.9328468270307,3455.922727448822,662.4144499866824,-3336.0348125889964,5642.61049,1546.31931,-4641.504790274402,-247.82160994577777,163.65138,3315.7,221.22009,-2922.29797,6061.90239,1580.57592,-4427.505705625,-806.7206625
102,1.02,487.8207782359955,3460.0043756670198,661.5998192723814,-3335.656662246411,5642.61049,1546.31931,-4637.96267406344,-246.14699893252123,155.41121,3318.45486,221.13194,-2921.57862,6061.74609,1579.70493,-4427.1191271875,-807.0767554166666
103,1.03,490.72544340469557,3464.074132448173,660.8591013686537,-3335.348458109709,5642.61049,1546.31931,-4634.394602757987,-244.4889207264064,147.67991,3321.41229,220.67255,-2920.88376,6061.58218,1578.8763,-4426.73254875,-807.4328483333334
104,1.04,493.64481868715734,3468.133350101878,659.9786837814074,-3335.0734916742135,5642.61049,1546.31931,-4629.405727048933,-244.8222661322745,139.78466,3324.14707,220.65289,-2920.30109,6061.33735,1578.02146,-4426.3459703125,-807.78894125
105,1.05,496.5963601247434,3472.1692394886445,659.3088832362803,-3334.8284001825364,5642.61049,1546.31931,-4625.520653463291,-243.92469223003826,132.36553,3327.18196,220.25502,-2919.74264,6061.07161,1577.23035,-4425.959391875,-808.1450341666667
106,1.06,499.5633754642334,3476.193766787003,658.556045133402,-3334.607257281434,5642.61049,1546.31931,-4621.870470325585,-242.3144100707764,125.57151,3330.65732,219.96101,-2919.35642,6060.76204,1576.50347,-4425.5728134375,-808.5011270833334
107,1.07,502.5465066731873,3480.206362977771,657.9242967596118,-3334.394406564024,5642.61049,1546.31931,-4618.194707718884,-240.72187534029044,119.21652,3333.86793,219.83708,-2918.96467,6060.38467,1575.86945,-4425.186235,-808.85722
108,1.08,505.54598314214263,3484.2067555725275,657.3640876771643,-3334.245891728648,5642.61049,1546.31931,-4613.21493479602,-241.17116548786962,113.04796,3337.25783,219.59611,-2918.65546,6059.92097,1575.28969,-4424.7996565625,-809.2133129166667
109,1.09,508.5692537123315,3488.1891964144525,656.8357830511039,-3334.124999921385,5642.61049,1546.31931,-4609.24318418152,-240.34702294539093,107.40606,3340.4543,219.36894,-2918.43346,6059.44272,1574.73508,-4424.4130781250005,-809.5694058333333
110,1.1,511.6172939068904,3492.152711391383,656.3524815864397,-3334.043124223299,5642.61049,1546.31931,-4605.486570755248,-238.8071914579713,102.00575,3343.65389,219.13175,-2918.1181,6058.89406,1574.28079,-4424.0264996875,-809.92549875
111,1.11,514.6849214730311,3496.101085881658,655.843516339809,-3333.970407864966,5642.61049,1546.31931,-4601.704840203024,-237.28633020302223,97.38896,3346.98919,219.17955,-2918.05961,6058.26026,1573.88174,-4423.63992125,-810.2815916666667
112,1.12,517.7767330986612,3500.030551605089,655.4966625115021,-3334.0045982300994,5642.61049,1546.31931,-4596.736772195237,-237.85051126438603,92.96371,3350.27198,219.18035,-2918.12432,6057.59484,1573.52644,-4423.2533428125,-810.6376845833333
113,1.1300000000000001,520.895584704344,3503.938590072368,655.2477709554283,-3334.119721443027,5642.61049,1546.31931,-4592.680691492946,-237.10482657817298,88.85626,3353.36157,219.26151,-2918.31664,6056.79339,1573.2242,-4422.8667643750005,-810.9937775
114,1.1400000000000001,524.0474277652963,3507.8200698570795,655.1082069529472,-3334.32213805043,5642.61049,1546.31931,-4588.819622290293,-235.64179033744585,85.1606,3356.64051,219.3637,-2918.397,6055.92144,1572.97894,-4422.4801859375,-811.3498704166667
115,1.1500000000000001,527.2275407504538,3511.6784220185123,654.9961849676172,-3334.545331405887,5642.61049,1546.31931,-4584.9339878053015,-234.19895545809888,81.75279,3359.93766,219.52915,-2918.77198,6054.89887,1572.82312,-4422.0936075,-811.7059633333333
