,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,8_person_X,8_person_Y,9_person_X,9_person_Y
15,0.15,6174.832062037291,-2201.867307658337,nan,nan,512.2355693897542,-3484.6960314483863,303.04766018965535,3355.88193317735,6174.52288,-2115.01043,nan,nan,603.04825,-3531.01396,234.37252,3307.0139
16,0.16,6175.27278952227,-2206.847845709992,nan,nan,507.27519086556384,-3484.067823762385,307.027164637702,3358.909067853571,6174.92643,-2114.11625,nan,nan,603.72945,-3533.1106,233.16599,3306.55177
17,0.17,6175.699594984644,-2211.829596114949,nan,nan,502.3177193635959,-3483.4170731902177,311.01932606594266,3361.919490935277,6175.42114,-2113.27437,nan,nan,604.27964,-3535.3726,231.91374,3306.10497
18,0.18,6176.145377478428,-2216.80968426359,nan,nan,497.3601624113853,-3482.766973916577,315.01370520266204,3364.926970829165,6175.84449,-2112.45836,nan,nan,604.60083,-3537.64581,230.60097,3305.67124
19,0.19,6176.580032459055,-2221.7907559402292,nan,nan,492.40220548064747,-3482.1199321304857,319.01755066177225,3367.921836692532,6176.25274,-2111.6416,nan,nan,605.06254,-3539.89604,229.33871,3304.94093
20,0.2,6177.010166156952,-2226.7722200826206,nan,nan,487.446185917842,-3481.45821459778,323.02665920329747,3370.909653404158,6176.62429,-2110.83258,nan,nan,605.42755,-3542.113,227.98517,3304.30378
21,0.21,6177.4258683650105,-2231.754909283666,nan,nan,482.4891704119962,-3480.803999591223,327.0426218406232,3373.8882510768226,6176.99112,-2110.03578,nan,nan,605.78282,-3544.18884,226.51214,3303.44989
22,0.22,6177.811437274548,-2236.740020778507,nan,nan,477.5306486446688,-3480.161300685871,331.0642893274103,3376.8591416210397,6177.35386,-2109.18827,nan,nan,606.18222,-3546.27876,225.21972,3302.74804
23,0.23,6178.195073368175,-2241.7252813883115,nan,nan,472.57671233832906,-3479.4841632753487,335.0879889666029,3379.827279288595,6177.636,-2108.40311,nan,nan,606.37716,-3548.07695,223.74529,3301.85565
24,0.24,6178.516121565738,-2246.7149635480127,nan,nan,467.61993641985936,-3478.8281354603296,339.1242186787584,3382.7783553145073,6177.91438,-2107.61047,nan,nan,606.74399,-3549.99965,222.34037,3301.03275
25,0.25,6178.857842082819,-2251.7032725889812,nan,nan,462.6655465224963,-3478.1543248453145,343.16511122855593,3385.7230433117306,6178.20053,-2106.83271,nan,nan,607.09388,-3551.83337,220.91093,3300.18971
26,0.26,6179.177567775965,-2256.693039665824,nan,nan,457.71161583866706,-3477.477146301786,347.2114150876717,3388.660291186818,6178.43385,-2106.07723,nan,nan,607.38858,-3553.37458,219.46371,3299.04436
27,0.27,6179.438677477485,-2261.6862171835746,nan,nan,452.75830344121493,-3476.7954599419054,351.2669483242152,3391.584782624195,6178.65681,-2105.35939,nan,nan,607.76319,-3554.95876,217.94515,3297.88802
28,0.28,6179.702998595712,-2266.6792257301786,nan,nan,447.80448741279366,-3476.1174431599916,355.33039176854464,3394.4982732067674,6178.80123,-2104.6275,nan,nan,608.2358,-3556.50132,216.54252,3296.69881
29,0.29,6179.956410867351,-2271.6727998230085,nan,nan,442.8542468192176,-3475.413796895373,359.40251296598746,3397.3996227123143,6178.93945,-2103.92502,nan,nan,608.53113,-3557.77839,215.07646,3295.41424
30,0.3,6180.151609909429,-2276.668988103485,nan,nan,437.90366168871134,-3474.7125787655373,363.48214879939917,3400.2903962189635,6179.04888,-2103.25598,nan,nan,608.80558,-3559.00292,213.64246,3294.27331
31,0.31,6180.329895669186,-2281.6658085112913,nan,nan,432.95487757129064,-3473.998761030282,367.5660576768219,3403.175129877537,6179.03615,-2102.61511,nan,nan,609.01704,-3560.14286,212.27999,3292.90973
32,0.32,6180.48448184422,-2286.663418251406,nan,nan,428.00883968497834,-3473.266156616452,371.6420090459264,3406.0710961129575,6178.9882,-2101.99571,nan,nan,609.22684,-3561.32884,210.86565,3291.72104
33,0.33,6180.639646136117,-2291.6610100757266,nan,nan,423.0627634796018,-3472.5338109531153,375.71826985360576,3408.966626777236,6178.89173,-2101.45441,nan,nan,609.12925,-3562.00921,209.30241,3290.4355
34,0.34,6180.6917518692135,-2296.660738567613,nan,nan,418.11435782432426,-3471.817374304962,379.7928241647909,3411.8645583094158,6178.69783,-2100.94474,nan,nan,608.99428,-3562.79114,207.85161,3289.2922
35,0.35000000000000003,6180.752265071199,-2301.6603723694416,nan,nan,413.1696536806078,-3471.07582125149,383.86696492905634,3414.7630712096716,6178.39455,-2100.43037,nan,nan,608.98853,-3563.62294,206.41788,3288.33518
36,0.36,6180.816756326976,-2306.659956439935,nan,nan,408.2265844586106,-3470.323447231109,387.9438232032596,3417.6577605906,6178.16193,-2099.96179,nan,nan,608.91995,-3564.46441,204.93782,3287.4104
37,0.37,6180.873353634924,-2311.6596361041466,nan,nan,403.2836358890712,-3469.570280955385,392.022920936433,3420.549293347326,6177.7557,-2099.54855,nan,nan,608.59593,-3565.16539,203.41332,3286.50778
38,0.38,6180.891249691015,-2316.6596040771615,nan,nan,398.3407891303585,-3468.8164468092473,396.1046037521737,3423.4371758573475,6177.39117,-2099.16219,nan,nan,608.23267,-3566.00297,201.8513,3285.76991
39,0.39,6180.923204444454,-2321.659501965492,nan,nan,393.3982885469485,-3468.060346298077,400.1920401574043,3426.316909114647,6176.88662,-2098.80384,nan,nan,608.25348,-3567.68065,200.52275,3285.12034
40,0.4,6181.102125331579,-2326.6562996716384,nan,nan,388.46284448688596,-3467.2594768143326,404.281794891118,3429.1933489659327,6176.48599,-2098.48381,nan,nan,607.93176,-3568.43499,198.89705,3284.65628
41,0.41000000000000003,6181.11445832552,-2331.6562844613413,nan,nan,383.52151821558715,-3466.495739503098,408.3818443594116,3432.0550956978336,6176.08993,-2098.19705,nan,nan,607.37854,-3569.09672,197.3875,3284.04197
42,0.42,6181.12813940686,-2336.6562657441077,nan,nan,378.5841284874684,-3465.7069539348554,412.4841945885862,3434.9135432830085,6175.66917,-2097.90916,nan,nan,606.75892,-3569.88554,195.74751,3283.79559
43,0.43,6181.147654046093,-2341.6562276618483,nan,nan,373.645009600937,-3464.9290692231475,416.598836234694,3437.7542692684065,6175.27223,-2097.6783,nan,nan,606.21807,-3570.53713,194.16378,3283.20367
44,0.44,6181.171494117683,-2346.656170826624,nan,nan,368.7084268554728,-3464.135248842214,420.7149503891911,3440.5928612199114,6174.84933,-2097.47881,nan,nan,605.65674,-3571.15808,192.61495,3283.17356
45,0.45,6181.200974705881,-2351.656083915361,nan,nan,363.77430796731477,-3463.326255147849,424.8446350859105,3443.4116737900695,6174.52605,-2097.32002,nan,nan,604.76977,-3571.04496,191.11109,3282.97763
46,0.46,6181.2315456591505,-2356.655990456169,nan,nan,358.8424747048871,-3462.50344248897,428.9800407186827,3446.22208661605,6174.19192,-2097.16042,nan,nan,604.48331,-3572.57433,189.56321,3282.8112
47,0.47000000000000003,6181.313295955632,-2361.6553221004015,nan,nan,353.9112808076034,-3461.676806688032,433.1234254005176,3449.0207226013713,6173.85672,-2097.0013,nan,nan,603.79797,-3573.22497,187.9286,3282.58239
48,0.48,6181.351785142052,-2366.6551739564597,nan,nan,348.9792084285022,-3460.8554285489836,437.27409000875105,3451.808550305868,6173.52875,-2096.81439,nan,nan,603.19239,-3574.19903,186.42391,3282.55322
49,0.49,6181.391841562133,-2371.655013502206,nan,nan,344.0521267189032,-3460.00462550072,441.43357813270484,3454.583195967333,6173.33026,-2096.65633,nan,nan,602.34054,-3573.39642,185.03432,3282.3846
50,0.5,6181.429648865099,-2376.654870560947,nan,nan,339.12937002743223,-3459.12914474332,445.59758890770576,3457.35104969643,6173.09008,-2096.49759,nan,nan,602.04689,-3574.81431,183.42361,3282.58599
51,0.51,6181.468855677242,-2381.654716841172,nan,nan,334.20304854346,-3458.2739508258055,449.7751871852552,3460.0983524885182,6172.95889,-2096.35045,nan,nan,601.34849,-3574.53905,181.94924,3282.64562
52,0.52,6181.504860001826,-2386.654587208353,nan,nan,329.28164968589044,-3457.390869128162,453.95908445693357,3462.8360529140655,6172.78672,-2096.22739,nan,nan,600.57173,-3574.70189,180.64422,3282.80178
53,0.53,6181.540858473743,-2391.6544576176757,nan,nan,324.3666581601188,-3456.4727959820607,458.1504557945103,3465.56229690728,6172.6555,-2096.11062,nan,nan,600.37354,-3575.94344,179.09658,3283.06396
54,0.54,6181.574701751428,-2396.654343079619,nan,nan,319.4473728190845,-3455.5780157109966,462.3529446198228,3468.271371965879,6172.53815,-2095.98584,nan,nan,599.77726,-3576.17062,177.54463,3283.56918
55,0.55,6181.606477478953,-2401.654242108914,nan,nan,314.5298546805869,-3454.6735736965215,466.5678746103727,3470.9610494883273,6172.39989,-2095.89347,nan,nan,599.12769,-3576.33996,176.23036,3283.94476
56,0.56,6181.637083576293,-2406.654148434717,nan,nan,309.6207571962981,-3453.724488932262,470.78958400197536,3473.6400735294387,6172.2246,-2095.79335,nan,nan,598.5747,-3576.39564,174.7555,3284.43029
57,0.5700000000000001,6181.667251483635,-2411.6540574236255,nan,nan,304.7093148298677,-3452.7876144042525,475.02249425070687,3476.301364724739,6172.07812,-2095.76192,nan,nan,597.81742,-3576.44305,173.20732,3285.06066
58,0.58,6181.695501546842,-2416.6539776163813,nan,nan,299.79790189306885,-3451.850585608406,479.2675094549871,3478.9433045263677,6171.94622,-2095.8103,nan,nan,597.2228,-3576.44846,171.73434,3285.50795
59,0.59,6181.721795014224,-2421.6539084812607,nan,nan,294.8906180499074,-3450.892167493674,483.52029300549174,3481.572721205511,6171.73245,-2095.92991,nan,nan,596.36918,-3575.47068,170.29392,3286.00839
60,0.6,6181.748854473334,-2426.653835259292,nan,nan,289.98618642656436,-3449.9192592493096,487.78246046322147,3484.186899577824,6171.34025,-2096.13848,nan,nan,595.99882,-3576.56398,168.7984,3286.56756
61,0.61,6181.780889144111,-2431.653732636226,nan,nan,285.0831098539793,-3448.939544942296,492.05478463802865,3486.7844457555384,6171.06553,-2096.46779,nan,nan,595.59489,-3576.10533,167.2971,3287.13851
62,0.62,6181.81170779926,-2436.653637656373,nan,nan,280.18213220136295,-3447.949384324742,496.33671244942894,3489.366130131669,6170.68504,-2096.96612,nan,nan,595.10087,-3575.8209,165.78267,3287.68055
63,0.63,6181.846225356563,-2441.6535185087773,nan,nan,275.28319673811853,-3446.949168684509,500.6277319183198,3491.9326748746257,6170.1719,-2097.56953,nan,nan,594.58151,-3575.56188,164.12945,3288.33607
64,0.64,6181.88675824876,-2446.653354214543,nan,nan,270.3828361630042,-3445.9559586191826,504.9300626516887,3494.480212952989,6169.63162,-2098.32543,nan,nan,593.94565,-3575.30084,162.72772,3288.99472
65,0.65,6181.932248746889,-2451.6531472717184,nan,nan,265.49263230384855,-3444.913890379623,509.240725415179,3497.013626961685,6169.11802,-2099.17077,nan,nan,593.48335,-3574.98356,161.2778,3289.31421
66,0.66,6181.981411239608,-2456.6529055708074,nan,nan,260.6033830293566,-3443.867352500767,513.556985561423,3499.537492716821,6168.60038,-2100.20604,nan,nan,593.0187,-3574.59616,159.80545,3289.75599
67,0.67,6182.034911427005,-2461.6526193356094,nan,nan,255.71652187026012,-3442.809719288489,517.8818917652992,3502.0465137067035,6168.10254,-2101.40894,nan,nan,592.48106,-3574.45126,158.27954,3290.25948
68,0.68,6182.092190478932,-2466.6522912358655,nan,nan,250.83109423738588,-3441.7454839555157,522.2156393716759,3504.5402321519623,6167.57341,-2102.83766,nan,nan,592.03223,-3573.94882,157.02156,3290.40902
69,0.6900000000000001,6182.154613320653,-2471.651901559564,nan,nan,245.95701639468635,-3440.6304210948188,526.5522317312474,3507.0290002622746,6168.44273,-2103.66523,nan,nan,591.8299,-3573.15873,155.5776,3290.6437
70,0.7000000000000001,6182.18137840032,-2476.651829922102,nan,nan,241.08045765923413,-3439.526258561636,530.8963019292609,3509.5046929158025,6167.90044,-2105.51557,nan,nan,591.44704,-3572.52115,154.2712,3290.80206
71,0.71,6182.232784134573,-2481.6515656601673,nan,nan,236.2118082686004,-3438.387727441692,535.2452199192243,3511.9718597761043,6167.37171,-2107.56639,nan,nan,591.0156,-3572.39454,152.97092,3291.04796
72,0.72,6182.289312737322,-2486.6512461016628,nan,nan,231.34740292823307,-3437.2311978551243,539.6005772859388,3514.427641160553,6166.85384,-2109.88486,nan,nan,590.88942,-3571.47392,151.7914,3290.94708
73,0.73,6182.350939977462,-2491.650866295565,nan,nan,226.4907057027237,-3436.0427147632254,543.9578278416769,3516.8800619226813,6166.25333,-2112.40331,nan,nan,590.72666,-3570.70052,150.60109,3291.06285
74,0.74,6182.4201650381365,-2496.6503870616957,nan,nan,221.63835373194811,-3434.836613460801,548.3211751288632,3519.3216188954766,6165.75483,-2115.20057,nan,nan,590.62614,-3570.14315,149.4461,3291.11515
75,0.75,6182.493615547432,-2501.6498475348553,nan,nan,216.79190806058932,-3433.6069938632963,552.6887904284355,3521.7555327384343,6165.27195,-2118.32947,nan,nan,590.49915,-3568.92769,148.29049,3290.96982
76,0.76,6182.5726753994695,-2506.649222449762,nan,nan,211.94949920797774,-3432.361571644067,557.0592408622766,3524.184351999997,6164.73429,-2121.63661,nan,nan,590.31124,-3568.0952,147.20469,3290.77014
77,0.77,6182.659074449576,-2511.6484759144446,nan,nan,207.11465930182106,-3431.087082302474,561.4326039234352,3526.607922823244,6164.37126,-2125.08416,nan,nan,590.40586,-3567.00768,146.09529,3290.68739
78,0.78,6182.747648050816,-2516.647691324603,nan,nan,202.28488748983315,-3429.7935196854633,565.810626195364,3529.023066915528,6163.94035,-2128.74338,nan,nan,590.43327,-3566.15395,145.11768,3290.60017
79,0.79,6182.842806069539,-2521.6467857377415,nan,nan,197.46620324682607,-3428.4592475369886,570.1920351158669,3531.4320616999426,6163.13266,-2132.72682,nan,nan,590.64071,-3564.89825,144.11734,3290.5638
80,0.8,6182.954284330147,-2526.645542843004,nan,nan,192.6531796423247,-3427.1046982457065,574.5779077977182,3533.832920050323,6162.2871,-2136.84572,nan,nan,590.62575,-3564.00114,143.11627,3290.27963
81,0.81,6183.078327451858,-2531.644003936576,nan,nan,187.84585561599698,-3425.7300580360907,578.9659300212116,3536.2298474514196,6161.40792,-2141.08386,nan,nan,590.85284,-3562.93684,142.09692,3290.31686
82,0.8200000000000001,6183.2155342870365,-2536.642121010473,nan,nan,183.04632103020393,-3424.328463315861,583.3602471608252,3538.615214692852,6160.47324,-2145.40635,nan,nan,590.90854,-3561.66484,141.29944,3289.85475
83,0.8300000000000001,6183.367125472032,-2541.6398224934183,nan,nan,178.2617952705053,-3422.8764601289568,587.7541299242451,3541.001381967232,6159.74004,-2149.78294,nan,nan,591.14005,-3559.52193,140.43532,3289.67479
84,0.84,6183.5272973654955,-2546.637256331354,nan,nan,173.48308510128646,-3421.4054301773226,592.1533042394537,3543.377779523284,6158.84222,-2154.2146,nan,nan,591.29235,-3559.18065,139.57627,3289.49818
85,0.85,6183.703075835529,-2551.63416556902,-3322.31004,-352.57258,168.714669782585,-3419.901363906052,596.5567569030221,3545.746239917657,6158.13329,-2158.65236,-3322.31004,-352.57258,591.61216,-3557.00621,138.80425,3289.0274
86,0.86,6182.7882486661,-2556.549762302894,-3322.31004,-352.57258,163.95752664953625,-3418.3620168978414,600.9619353267512,3548.111488964821,6157.35631,-2163.01579,-3317.93404,-350.35315,591.9268,-3556.71312,138.03969,3288.66317
87,0.87,6182.956923446188,-2561.54691637482,-3326.763009311137,-354.8465774305331,159.28752533879626,-3420.148378495527,605.3715745779283,3550.4684110412754,6157.511399999999,-2166.58783,-3313.95293,-347.90148,592.17843,-3554.49987,137.33752,3288.17679
88,0.88,6183.124702804974,-2566.5441005906323,-3331.1371980564354,-357.26865769768045,154.53334426119088,-3421.696849444993,609.7845329982838,3552.8191126344627,6157.66649,-2170.15987,-3309.08361,-345.57489,592.53535,-3553.31817,136.75883,3287.70052
89,0.89,6183.290725321589,-2571.5413434828656,-3335.556329924774,-359.60773305564356,149.7193225788485,-3423.047847313954,614.2015182824323,3555.162238964735,6157.05502,-2174.21184,-3304.47422,-342.76583,592.555,-3552.0419,136.24771,3287.12919
90,0.9,6183.4762167735635,-2576.5379015903277,-3339.9323677356574,-362.0264709657368,144.89623899298172,-3424.3661282869425,618.6226306294764,3557.49756883754,6156.47015,-2178.18606,-3299.66166,-339.8331,592.59905,-3550.89578,135.70686,3286.52783
91,0.91,6183.670064180099,-2581.5341424955463,-3344.291773748785,-364.47505815281187,140.04993928073418,-3425.5963230272455,623.0496602048337,3559.8216620239054,6155.88503,-2182.03837,-3294.66915,-336.87444,592.7827,-3549.57056,135.32007,3285.92909
92,0.92,6183.872249962788,-2586.5300529140063,-3348.6457225426916,-366.9333359849615,135.18509224600461,-3426.750993252324,627.4831640023693,3562.1333808816466,6155.23019,-2185.79993,-3289.61344,-333.93255,592.93276,-3548.31909,134.86297,3285.17535
93,0.93,6184.084493272779,-2591.5255461606603,-3352.9968699505594,-369.3965688677814,130.30916510809965,-3427.857941555472,631.9254836198816,3564.428113200647,6154.52876,-2189.47072,-3284.75615,-330.69839,592.96201,-3547.11708,134.53001,3284.53244
94,0.9400000000000001,6184.307007308834,-2596.5205924571183,-3357.3245737066827,-371.90076139217643,125.42650556117674,-3428.934805404267,636.3798850911463,3566.6993039748436,6153.79441,-2193.00866,-3279.82376,-327.44406,592.82237,-3545.7392,134.18515,3283.87947
95,0.9500000000000001,6184.539775626096,-2601.5151714093904,-3361.6413856229983,-374.4236832853699,120.53197615998225,-3429.956363988413,640.8517782771684,3568.9358574244193,6153.1151,-2196.43656,-3274.793,-324.12957,592.85203,-3544.58239,133.73131,3283.19896
96,0.96,6184.78086750939,-2606.509355497288,-3365.9488384738147,-376.9625511310825,115.62320021616121,-3430.9071103969595,645.3515703653555,3571.1157361281753,6152.2921,-2199.6982,-3270.15605,-320.57905,592.81151,-3543.36449,133.23922,3282.54823
97,0.97,6185.034167517806,-2611.5029352859506,-3370.230957828888,-379.54391779021995,110.71586367944263,-3431.8652586711773,649.897555033528,3573.1975678689128,6151.40643,-2202.84226,-3265.30361,-317.24392,592.87153,-3542.26261,132.88807,3281.76715
98,0.98,6185.29937399182,-2616.4958968846554,-3374.509720509767,-382.1308445229904,105.79599122738853,-3432.7568051116496,654.527230598898,3575.0859810015236,6150.57386,-2205.83687,-3260.22875,-313.75085,592.71409,-3541.14509,132.46044,3280.99477
99,0.99,6185.574040724947,-2621.4883470031555,-3378.7800312340487,-384.73169944360467,100.85711428678924,-3433.5362244888893,657.0448862151393,3575.717005238866,6149.77029,-2208.66002,-3255.46582,-310.28029,592.63253,-3540.07319,131.95683,3280.16034
100,1.0,6185.857679088055,-2626.4802954482993,-3383.038032497416,-387.3526582836402,95.9197383961766,-3434.3250966678875,658.1793172907262,3575.3587392344352,6148.92654,-2211.30937,-3250.92083,-306.56762,592.45724,-3538.98956,131.52196,3279.35825
101,1.01,6186.1512341484295,-2631.4716705520686,-3387.2765482978043,-390.00501267358504,90.97548776754802,-3435.0696674981687,658.6982167305908,3574.3966735858326,6148.13936,-2213.73342,-3246.07061,-302.98472,592.12435,-3537.89908,131.04431,3278.48587
102,1.02,6186.452229694469,-2636.462602497233,-3391.5102493365744,-392.6650456647937,86.01685086020687,-3435.7114774553634,658.9130715634407,3572.9817238121454,6147.30893,-2215.9883,-3241.52963,-299.18997,591.85307,-3536.83322,130.54957,3277.60115
103,1.03,6186.762042044773,-2641.4529948973955,-3395.7259353038426,-395.3535381467206,81.05371248942788,-3436.317495204692,659.004687684812,3571.115479341073,6146.44109,-2218.13008,-3236.91215,-295.37568,591.45859,-3535.69246,130.03041,3276.73856
104,1.04,6187.080836200205,-2646.4428215763955,-3399.9299929555937,-398.0601779936071,76.0806624871622,-3436.8359290721864,659.032389716095,3568.678063555703,6145.62875,-2220.08555,-3232.19162,-291.6353,591.00061,-3534.67188,129.53497,3275.76344
105,1.05,6187.406167458447,-2651.4322263076647,-3404.12617587688,-400.77901025969203,71.09923737395779,-3437.266514535871,658.7388697088351,3567.1232697463583,6144.82934,-2221.84371,-3227.77203,-287.79169,590.42157,-3533.60781,129.09427,3274.79142
106,1.06,6187.7377510335755,-2656.4212194257902,-3408.3072354854885,-403.52104245302326,66.11450610530716,-3437.656968347911,658.4788552746608,3565.588696042877,6143.96367,-2223.3918,-3223.46833,-283.85466,590.01138,-3532.55463,128.78812,3273.74406
107,1.07,6188.076609626486,-2661.409723696011,-3412.4734618217835,-406.2855601532306,61.1233463470278,-3437.9541623373066,658.2788629098317,3564.088437705417,6143.22692,-2224.74177,-3219.08922,-279.94482,589.39993,-3531.46888,128.53477,3272.54819
108,1.08,6188.418330564484,-2666.398032708145,-3416.628846538311,-409.06634742622526,56.126823982237006,-3438.1406140955323,658.1059007947664,3562.6054161919096,6142.57615,-2225.87552,-3214.40374,-276.20986,588.75442,-3530.59979,128.28906,3271.33622
109,1.09,6188.761573913696,-2671.386237195054,-3420.7804287962667,-411.85280839947194,51.12698229401975,-3438.180402193813,657.9465142594222,3561.1325695420824,6141.78893,-2226.76676,-3210.0653,-272.32005,588.07916,-3529.5319,128.20855,3270.01041
110,1.1,6189.10949374758,-2676.3741176857225,-3424.9180852306213,-414.6599064083141,46.12728206271235,-3438.1256518781543,657.8428528826962,3559.6925731290926,6141.06443,-2227.45089,-3205.76971,-268.46466,587.37218,-3528.61127,128.12711,3268.76243
111,1.11,6189.458364004347,-2681.3619317905127,-3429.045741035965,-417.4816890988507,41.1310537107958,-3437.93148119163,657.7790112426039,3558.2771607671693,6140.46469,-2227.94619,-3201.27037,-264.71816,586.73417,-3527.64123,128.06401,3267.37147
112,1.12,6189.805207896703,-2686.3498872147657,-3433.1679919523226,-420.31136176235617,36.146302008030005,-3437.5412883396025,657.4823276974003,3557.283033649986,6139.8607,-2228.24518,-3196.92953,-261.02101,585.94412,-3526.71522,128.16295,3265.95769
113,1.1300000000000001,6190.150482394468,-2691.3379515208057,-3437.282156514802,-423.1527786541266,31.17704994554159,-3436.9876332669674,656.90872807868,3556.742622746885,6139.2492,-2228.2641,-3192.27675,-257.29429,585.07989,-3525.90107,128.14017,3264.6134
114,1.1400000000000001,6190.492773308868,-2696.326221454352,-3441.3917563300033,-426.00079363984884,26.247035454000383,-3436.1539923891346,656.3261555656285,3556.197526725072,6138.61301,-2228.03253,-3187.82868,-253.42041,584.45781,-3525.05579,128.12375,3263.30736
115,1.1500000000000001,6190.831202438934,-2701.314754878508,-3445.4911785660192,-428.86343880313007,21.380659201129248,-3435.00578414779,655.7512481056115,3555.6568853667873,6138.19485,-2227.60504,-3182.95751,-249.90812,583.68114,-3524.21814,128.05246,3261.96417
116,1.16,6191.159557497928,-2706.303961524382,-3449.5924456410726,-431.7234402680045,16.599011249368463,-3433.544331834021,655.1504946732798,3555.1023450343796,6137.6307,-2226.93654,-3178.27587,-246.06299,582.91601,-3523.42686,128.13597,3260.60345
117,1.17,6191.4813662373035,-2711.293594690784,-3453.6841484601932,-434.59710831424803,11.983475383071493,-3431.6216179533494,654.588485795017,3554.569142867181,6137.04617,-2226.01638,-3173.36472,-242.36293,582.20715,-3522.59791,128.1057,3259.20428
118,1.18,6191.793457112523,-2716.2838451139196,-3457.7738230678856,-437.4736620862462,7.590939602438724,-3429.232972015614,653.9944028380636,3554.0188258046583,6136.41387,-2224.8051,-3168.35457,-238.44813,581.52634,-3521.83176,128.23141,3257.70451
119,1.19,6192.093862194615,-2721.2748126340157,-3461.8573794160693,-440.3588947547167,3.336532929853135,-3426.606182365821,653.414718000506,3553.4765313194307,6135.90622,-2223.3624,-3163.15842,-234.6803,580.80031,-3521.02017,128.27011,3256.36295
120,1.2,6192.376846386971,-2726.266798205597,-3465.9394127124083,-443.24628183780385,-0.7327397291291851,-3423.700839007996,652.8519284014126,3552.943527539858,6135.4614,-2221.66076,-3157.98656,-230.8121,580.20224,-3520.24739,128.29248,3254.94233
121,1.21,6192.638633975393,-2731.2599402282663,-3470.0165189405798,-446.14062197058115,-4.503868553445761,-3420.4177631041507,652.270848558227,3552.40103582587,6134.96179,-2219.56932,-3152.48236,-226.79062,579.52357,-3519.55004,128.37685,3253.47807
122,1.22,6192.8750997758825,-2736.254345490677,-3474.0901325700343,-449.0398756672972,-7.847627176525873,-3416.7003341175287,651.691737739875,3551.859835884799,6134.45525,-2217.1636,-3147.11232,-222.80449,578.84007,-3518.81671,128.4903,3252.10572
