,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
20,0.2,nan,nan,162.15569983225853,3383.537132200088,372.27763,3135.93202,6185.543705722409,1371.5269665287135,-4286.862626136464,-951.7496733525596,nan,nan,129.55173,3221.05213,372.30009,3131.54535,6178.25622,1473.4751,-4380.22425,-818.90997
21,0.21,nan,nan,163.10899174046875,3388.445414439094,372.27763,3135.93202,6185.825386349422,1366.5349072317533,-4284.703835763278,-956.2596205944507,nan,nan,128.09168,3218.38899,372.20342,3131.86343,6177.55534,1473.98658,-4382.09541,-817.39428
22,0.22,nan,nan,164.0894531735542,3393.3483416645613,372.27763,3135.93202,6186.133199723506,1361.5443911335192,-4282.531118428649,-960.7628749048135,nan,nan,126.70935,3215.61579,372.16367,3132.05834,6176.84892,1474.48885,-4383.91322,-815.87922
23,0.23,nan,nan,165.08642451062136,3398.24793839828,372.27763,3135.93202,6186.464838764663,1356.5554017021434,-4280.347630025653,-965.2609165224491,nan,nan,125.20865,3212.67137,372.23689,3132.29018,6176.17963,1475.01199,-4385.67929,-814.4682
24,0.24,nan,nan,166.10508177808813,3403.1430724486854,372.27763,3135.93202,6186.815531569714,1351.5677154092332,-4278.151599457978,-969.7528481499155,nan,nan,123.47783,3210.24909,372.31042,3132.43538,6175.45452,1475.51668,-4387.33915,-813.11622
25,0.25,nan,nan,167.15893706469694,3408.030749712467,372.27763,3135.93202,6187.18995511613,1346.5817544178203,-4275.944486339293,-974.2393447431751,nan,nan,121.547,3207.73398,372.418,3132.6047,6174.68419,1476.0159,-4389.07082,-811.86595
26,0.26,nan,nan,168.24664398580165,3412.9110052030924,373.60953420071326,3140.7513592908285,6187.588318152692,1341.5976489924606,-4273.725187325123,-978.7198259545752,nan,nan,119.49247,3205.4529,372.61788,3133.00276,6173.94463,1476.51485,-4390.56022,-810.66372
27,0.27,nan,nan,169.3704558651307,3417.783073230109,375.8127456765917,3145.2397731746587,6188.005691408593,1336.6150994879138,-4271.4945577905355,-983.1946770000767,nan,nan,117.51209,3203.06724,372.59553,3133.37897,6173.16213,1477.01175,-4392.00755,-809.51378
28,0.28,nan,nan,170.51536841012356,3422.650225915645,378.04882265977176,3149.7119046268067,6188.444934564882,1331.6344303110207,-4269.251167830563,-987.6631444652702,nan,nan,115.39994,3201.04417,372.70737,3133.64617,6172.40607,1477.50809,-4393.32205,-808.41816
29,0.29,nan,nan,171.6819816082635,3427.5122227940815,380.2973757197383,3154.177776225556,6188.90201350845,1326.6553662584756,-4266.995986783819,-992.1256727224812,nan,nan,113.22563,3199.02619,372.73173,3134.14409,6171.69492,1478.00982,-4394.64866,-807.48271
30,0.3,nan,nan,172.8524149050622,3432.37330147044,382.5566185034033,3158.638249523812,6189.373951189678,1321.677688604686,-4264.728806079902,-996.5821165576243,nan,nan,111.09788,3197.04303,372.9305,3134.61343,6170.93514,1478.52272,-4395.90196,-806.5145
31,0.31,nan,nan,174.03132742316527,3437.232330722735,384.83171502711076,3163.090657390104,6189.86419977892,1316.7017810170446,-4262.4469930846135,-1001.0310860399348,nan,nan,108.83748,3195.30855,372.93434,3135.09229,6170.15614,1479.02388,-4397.08347,-805.60587
32,0.32,nan,nan,175.22095716130463,3442.0887472088007,387.12374144605786,3167.534373728356,6190.371895315483,1311.7276232750592,-4260.152916090752,-1005.4737441121068,nan,nan,106.59008,3193.66188,373.05389,3135.5025,6169.44894,1479.51731,-4398.20957,-804.79009
33,0.33,nan,nan,176.4220883772149,3446.9423318430854,389.4260295757142,3171.972782155714,6190.891686435237,1306.7547149517713,-4257.847621845226,-1009.9105919167475,nan,nan,104.4384,3191.94995,373.1457,3135.84557,6168.71319,1480.01875,-4399.29292,-804.07924
34,0.34,nan,nan,177.6321446399836,3451.7936990566586,391.74296782520844,3176.4035605464746,6191.426321716779,1301.783380612207,-4255.528017414424,-1014.3399750887709,nan,nan,102.51501,3189.72192,373.22524,3136.37069,6168.02417,1480.51753,-4400.41698,-803.42705
35,0.35000000000000003,nan,nan,178.8269936738767,3456.648834048212,394.07217577918425,3180.827901210024,6191.972067368519,1296.8132536838875,-4253.195760690107,-1018.7627093755984,nan,nan,100.28275,3188.34285,373.37811,3137.03392,6167.32331,1481.03625,-4401.44556,-802.82925
36,0.36,nan,nan,180.0290818571013,3461.5021817587876,396.41193724909175,3185.246669846639,6192.529990019243,1291.8444789540563,-4250.847931538753,-1023.1771966930627,nan,nan,97.75066,3187.74068,373.51329,3137.46418,6166.58582,1481.51004,-4402.44903,-802.24491
37,0.37,nan,nan,181.26074839727494,3466.348107628404,398.77311387224574,3189.654032431482,6193.10154581051,1286.8772539765191,-4248.4890995461865,-1027.585814575216,nan,nan,95.8063,3186.36389,373.52345,3138.04501,6165.94378,1481.99033,-4403.48663,-801.74891
38,0.38,nan,nan,182.47972289619858,3471.1972416924377,401.14128568426594,3194.057640301031,6193.680492793762,1281.9108850423195,-4246.116803442574,-1031.9872019924726,nan,nan,93.69734,3185.10522,373.60143,3138.67503,6165.19308,1482.4232,-4404.38626,-801.24033
39,0.39,nan,nan,183.69546296581518,3476.0471876800884,403.53718510581217,3198.446223895066,6194.274095361847,1276.9462464863757,-4243.732133923231,-1036.3818978048716,nan,nan,91.95351,3183.47295,373.66377,3139.06445,6164.43328,1482.85476,-4405.25341,-800.77128
40,0.4,nan,nan,184.90908031845413,3480.897665277333,405.9309239633674,3202.835986335316,6194.879733449739,1271.9830617722537,-4241.332436636447,-1040.7684058616064,nan,nan,89.95193,3182.85356,373.75453,3139.59513,6163.7296,1483.28361,-4406.0724,-800.36593
41,0.41000000000000003,nan,nan,186.14056253683256,3485.7436379914348,408.2508210907141,3207.2652162140344,6195.494176905728,1267.020959471878,-4238.918575812365,-1045.1471358055471,nan,nan,88.28703,3181.33352,373.95809,3140.11056,6162.96535,1483.67759,-4406.77817,-799.94198
42,0.42,nan,nan,187.35072744892784,3490.594978103768,410.5188244769108,3211.7212414204487,6196.12109789227,1262.0604181630456,-4236.491097289216,-1049.5183310676748,nan,nan,86.46809,3180.36281,374.16324,3140.43577,6162.16016,1484.07926,-4407.50539,-799.53104
43,0.43,nan,nan,188.5769173639276,3495.442292648168,412.77632818107514,3216.182595141651,6196.760386654394,1257.1014555821603,-4234.0461985142565,-1053.879806733112,nan,nan,84.53867,3179.79983,374.31281,3140.65537,6161.3394,1484.4465,-4408.17453,-799.22877
44,0.44,nan,nan,189.82366008520512,3500.2843616880455,415.0308319856429,3220.64546558512,6197.411656486615,1252.1440522693727,-4231.587867695089,-1058.2337256096562,nan,nan,82.94383,3178.87191,374.61796,3140.98609,6160.55066,1484.78955,-4408.77415,-798.88813
45,0.45,nan,nan,191.06459368028553,3505.127922755339,417.27423298724165,3225.113927506858,6198.072899604777,1247.187969386825,-4229.115094076919,-1062.5794580718868,nan,nan,81.39964,3177.74131,374.93979,3141.08331,6159.77188,1485.11183,-4409.32308,-798.6554
46,0.46,nan,nan,192.31082190018063,3509.9701242406077,419.49954929433915,3229.5914231610564,6198.7439990948,1242.2332115244776,-4226.627405366132,-1066.9166697197338,nan,nan,79.77184,3176.8042,375.37115,3141.03957,6158.95319,1485.3925,-4409.92763,-798.40148
47,0.47000000000000003,nan,nan,193.5732751641157,3514.808120908277,421.69828929498163,3234.0820291791315,6199.426547318984,1237.2800178151965,-4224.12475996838,-1071.2452683397391,nan,nan,78.3423,3176.02598,375.78753,3140.90736,6158.04891,1485.61533,-4410.37114,-798.23026
48,0.48,nan,nan,194.8571521777975,3519.6404764222825,423.8757514753036,3238.5829911266787,6200.122933164143,1232.328750628439,-4221.608428920205,-1075.5659254721659,nan,nan,76.87239,3175.06976,376.24527,3140.64114,6157.15367,1485.79188,-4410.7324,-797.96367
49,0.49,nan,nan,196.1548591775748,3524.469136333969,426.0263294546276,3243.096860238078,6200.830956925079,1227.3791342439147,-4219.077388390533,-1079.8779822710912,nan,nan,75.67998,3174.36399,376.93248,3140.26237,6156.25215,1485.94336,-4411.11382,-797.93987
50,0.5,nan,nan,197.48777010831256,3529.2881972851005,428.1346966911245,3247.630599047942,6201.550596292509,1222.4311933407869,-4216.53045474009,-1084.180670846882,nan,nan,74.35276,3173.43002,377.51517,3139.80392,6155.36409,1486.09845,-4411.41516,-797.80886
51,0.51,nan,nan,198.83681973444018,3534.1027652933694,430.2158780916963,3252.1768814828456,6202.280755267373,1217.4847938551584,-4213.963932711412,-1088.4717039015568,nan,nan,73.35643,3172.6484,378.12364,3139.29233,6154.38259,1486.23243,-4411.67395,-797.71339
52,0.52,nan,nan,200.2197774170858,3538.9077031751754,432.2660313215774,3256.7372402114993,6203.02471217652,1212.540450813122,-4211.378537013594,-1092.751391867484,nan,nan,72.40143,3171.87048,378.7971,3138.52535,6153.27866,1486.32223,-4411.98147,-797.71623
53,0.53,nan,nan,201.64767854704704,3543.6994772060593,434.27639170382054,3261.3152803089106,6203.784928754323,1207.5985816571415,-4208.775468510808,-1097.0203536112579,nan,nan,71.55923,3171.06,379.35735,3137.82827,6152.24604,1486.43513,-4412.24732,-797.84038
54,0.54,nan,nan,203.10597146630025,3548.482089647148,436.2623824912759,3265.9039446671027,6204.556191428026,1202.6584243835164,-4206.151286943949,-1101.2763694834273,nan,nan,70.75142,3170.38494,379.8929,3137.01225,6151.1624,1486.49828,-4412.45035,-797.81392
55,0.55,nan,nan,204.61246686251886,3553.249738084394,438.21960475196164,3270.5049533632773,6205.341333207666,1197.72045391116,-4203.5088239623465,-1105.521059035192,nan,nan,70.24937,3169.80828,380.53057,3136.25263,6150.07182,1486.58214,-4412.79874,-798.00073
56,0.56,nan,nan,206.16746165060943,3558.0017893476916,440.14525376341595,3275.1192654338556,6206.139044296993,1192.7844983787463,-4200.843125671874,-1109.7511952769896,nan,nan,69.65707,3169.28149,381.04619,3135.34691,6148.90252,1486.67115,-4412.94203,-798.0221
57,0.5700000000000001,nan,nan,207.75531975315218,3562.742960790087,442.0458191309415,3279.7439655629196,6206.951315616006,1187.8509180049903,-4198.153390907924,-1113.9660887394155,nan,nan,69.30962,3168.70969,381.56507,3134.29147,6147.67367,1486.77822,-4413.24244,-798.09475
58,0.58,nan,nan,209.3394056318117,3567.485393913393,443.9172798959079,3284.3805197365696,6207.77823781904,1182.919772126989,-4195.437654348792,-1118.164275841177,nan,nan,69.06603,3168.19192,381.9561,3133.54906,6146.42357,1486.91781,-4413.43907,-798.12486
59,0.59,nan,nan,210.92019247576124,3572.228927717847,445.7755181697966,3289.022389027863,6208.618911243461,1177.9909519645696,-4192.694554209593,-1122.3446348719688,nan,nan,68.8012,3167.7945,382.4303,3132.40108,6145.13554,1487.10238,-4413.63506,-798.17916
60,0.6,nan,nan,212.4999021553027,3576.972820352421,447.60247784876174,3293.6766578567376,6209.47346669928,1173.0645196882738,-4189.922086052415,-1126.5055747078034,nan,nan,68.62229,3167.38843,382.89611,3131.23677,6143.75596,1487.30983,-4413.8585,-798.25286
61,0.61,nan,nan,214.07576093380868,3581.717993595855,449.40485606414006,3298.3405009896837,6210.34356151101,1168.1408081798077,-4187.120540160422,-1130.6469924137418,nan,nan,68.47024,3167.05646,383.30831,3130.1108,6142.29395,1487.56909,-4414.0563,-798.26057
62,0.62,nan,nan,215.64856625928593,3586.4641797919658,451.1868630500178,3303.012165693222,6211.229455202704,1163.2199147276979,-4184.286220376536,-1134.766049510053,nan,nan,68.44531,3166.73125,383.73333,3128.96783,6140.78887,1487.83038,-4414.23863,-798.20902
63,0.63,nan,nan,217.21553085691363,3591.2122975190005,452.94675929058565,3307.6922047125504,6212.130837688131,1158.301834856959,-4181.4220272418925,-1138.864390355744,nan,nan,68.4368,3166.29854,384.26171,3127.844,6139.2051,1488.10441,-4414.51862,-798.21148
64,0.64,nan,nan,218.77647646764922,3595.962397391669,454.6812645068934,3312.3817133919965,6213.04866468333,1153.386797358945,-4178.525723910665,-1142.940102197069,nan,nan,68.48731,3166.06832,384.72735,3126.6271,6137.6058,1488.42678,-4414.62629,-798.174
65,0.65,nan,nan,220.33229769229575,3600.714178143865,456.39436398515113,3317.079083951958,6213.981399721212,1148.4745671781507,-4175.5943793432225,-1146.9906847510886,nan,nan,68.52633,3165.89927,385.11274,3125.51791,6135.94293,1488.78775,-4414.75589,-798.03031
66,0.66,nan,nan,221.88327973139067,3605.4675406078904,458.09134911289686,3321.7823000299422,6214.929835424749,1143.5653442542803,-4172.625496053475,-1151.013834265071,nan,nan,68.65448,3165.54718,385.5229,3124.43515,6134.2329,1489.17761,-4414.96113,-797.94205
67,0.67,nan,nan,223.42548388024125,3610.223758260949,459.7696328131704,3326.492221878699,6215.893705375074,1138.6591283276357,-4169.618994339728,-1155.0089497133692,nan,nan,68.67233,3165.39712,385.87959,3123.39421,6132.43872,1489.64236,-4415.1284,-797.78637
68,0.68,nan,nan,224.96410923577167,3614.9811348505536,461.4327606535988,3331.2075167566886,6216.873472622606,1133.7560623337229,-4166.594380612754,-1158.9903705404868,nan,nan,68.76218,3165.22742,386.04499,3122.42528,6130.60911,1490.17273,-4415.34044,-797.66412
69,0.6900000000000001,nan,nan,226.4953924298962,3619.7408797785297,463.0885006980247,3335.925410874331,6217.868074298057,1128.8559840172886,-4163.560133335486,-1162.9644545180083,nan,nan,68.86564,3165.13377,386.2401,3121.43485,6128.71077,1490.80275,-4415.492,-797.43657
70,0.7000000000000001,nan,nan,228.02011154418514,3624.502731479551,464.73149336840646,3340.6477593457034,6218.877541759687,1123.9589466022885,-4160.518170851367,-1166.93263599637,nan,nan,69.229,3164.93296,386.39248,3120.7052,6126.82617,1491.47578,-4415.62493,-797.29606
71,0.71,nan,nan,229.53178018248286,3629.2687421727815,466.3678293313937,3345.3724185520628,6219.900014128646,1119.0646080101276,-4157.466824158031,-1170.8936059984103,nan,nan,69.47626,3164.80813,386.39684,3120.22072,6124.92113,1492.21755,-4415.73205,-797.06487
72,0.72,nan,nan,231.03570288923356,3634.0372027726103,468.004022716172,3350.097127136474,6220.935008545824,1114.1729021158192,-4154.406816432599,-1174.8478888310233,nan,nan,69.7212,3164.67516,386.37418,3119.77981,6122.97331,1493.01347,-4415.82466,-796.74681
73,0.73,nan,nan,232.5299768607343,3638.808695756792,469.63742413188766,3354.822801671938,6221.98234993405,1109.2838249005863,-4151.337883247728,-1178.7952485950682,nan,nan,70.04723,3164.67952,386.23744,3119.61478,6121.00706,1493.80839,-4415.99926,-796.45012
74,0.74,nan,nan,234.01374977249841,3643.583464646101,471.2748857246912,3359.547070878079,6223.041389143349,1104.3972682444974,-4148.257598748373,-1182.7337568663602,nan,nan,70.08684,3164.89334,385.98842,3119.63348,6119.07604,1494.67069,-4416.00645,-796.06761
75,0.75,nan,nan,235.49377388887396,3648.3593968708033,472.91896556031185,3364.2690409641878,6224.109698302006,1099.5127298280727,-4145.168953533744,-1186.6657119447082,nan,nan,70.66978,3164.73014,385.59933,3119.75418,6117.12758,1495.52074,-4416.15111,-795.71017
76,0.76,nan,nan,236.95229464647684,3653.141939834504,474.5725880368714,3368.9876777064064,6225.187565471608,1094.6302916702773,-4142.067449979814,-1190.5875324027304,nan,nan,70.9694,3164.91209,385.23869,3120.05393,6115.17111,1496.40348,-4416.22566,-795.28467
77,0.77,nan,nan,238.40347365784294,3657.9267156366673,476.23387242082674,3373.703622383311,6226.27373231936,1089.749693184554,-4138.954649262842,-1194.5003921876473,nan,nan,71.35533,3164.91436,384.86249,3120.518,6113.22085,1497.30687,-4416.41102,-794.91881
78,0.78,nan,nan,239.83895306954844,3662.7162248869527,477.9045492764516,3378.4162478558137,6227.366961333013,1084.8706717331042,-4135.826868106064,-1198.401287602203,nan,nan,71.7218,3165.16828,384.33385,3121.02071,6111.25461,1498.24414,-4416.53566,-794.4952
79,0.79,nan,nan,241.26212893679133,3667.5094044632774,479.58868332538566,3383.1240809566384,6228.466404768495,1079.9930468877337,-4132.685056218375,-1202.29089144609,nan,nan,72.23542,3165.50078,383.80938,3121.51048,6109.28682,1499.19853,-4416.6679,-794.12061
80,0.8,nan,nan,242.66861710582666,3672.3075073206955,481.2831533863348,3387.828203745485,6229.5708101589325,1075.1165431469815,-4129.526988097148,-1206.1673080570451,nan,nan,72.71596,3165.88383,383.36853,3122.00926,6107.39149,1500.1894,-4416.73912,-793.63119
81,0.81,nan,nan,244.05899153117147,3677.110304313839,482.98534167601105,3392.5295391968743,6230.677227074315,1070.2404954022034,-4126.35260289032,-1210.0303740102315,nan,nan,73.14736,3166.46487,382.8628,3122.33842,6105.51056,1501.20753,-4416.67944,-793.07279
82,0.8200000000000001,nan,nan,245.43429779617543,3681.9174378336656,484.69631971645833,3397.2276828882814,6231.784704436201,1065.3646884030584,-4123.161610153123,-1213.879733093398,nan,nan,73.71787,3167.14339,382.31739,3122.74355,6103.58389,1502.20884,-4416.71509,-792.55506
83,0.8300000000000001,nan,nan,246.79004657341704,3686.7301237005186,486.41801897654676,3401.9219082405425,6232.893170376331,1060.489106052244,-4119.949242673661,-1217.7112726243042,nan,nan,74.50369,3167.6706,381.72016,3122.962,6101.75944,1503.26491,-4416.72495,-792.02601
84,0.84,nan,nan,248.11893056315117,3691.550296658186,488.148656858218,3406.6128455160265,6233.998029008145,1055.6127049814024,-4116.714187904538,-1221.5236761497429,nan,nan,74.89496,3168.53979,381.18783,3123.24939,6099.94003,1504.30982,-4416.68223,-791.52063
85,0.85,nan,nan,249.43262806339052,3696.374630692834,489.8872044127705,3411.3008570775055,6235.098805738626,1050.7353808595471,-4113.4541698400535,-1225.3147554445127,nan,nan,75.53816,3169.31731,380.57139,3123.44669,6098.12516,1505.35775,-4416.8164,-790.93278
86,0.86,nan,nan,250.71705345139597,3701.206840479531,491.63545827148675,3415.985257620316,6236.193454705132,1045.8566777900699,-4110.162252519213,-1229.0781688356717,nan,nan,76.19651,3170.08682,379.93947,3123.60718,6096.34507,1506.40707,-4416.56866,-790.22084
87,0.87,nan,nan,251.9705824554256,3706.0471571051307,493.39259661457913,3420.6663328005748,6237.279207993746,1040.975987286026,-4106.841733697327,-1232.8163709106666,nan,nan,77.05714,3170.98664,379.20528,3123.69762,6094.57471,1507.40567,-4416.58342,-789.70466
88,0.88,nan,nan,253.18817034365773,3710.896639524362,495.16049320799334,3425.343355532505,6238.354353939198,1036.09294917477,-4103.480399616031,-1236.5179156144245,nan,nan,77.84905,3171.98602,378.6146,3123.83613,6092.91988,1508.45957,-4416.51417,-789.10881
89,0.89,nan,nan,254.36770046712195,3715.755518889796,496.9345479082211,3430.01804588809,6239.413164110186,1031.2063428859626,-4100.07482590346,-1240.1787990717671,nan,nan,78.81784,3173.23439,377.76286,3123.794,6091.24589,1509.51197,-4416.42407,-788.46979
90,0.9,nan,nan,255.5048295376788,3720.6244959360442,498.7213097752061,3434.6878940687793,6240.453954169873,1026.3158668302337,-4096.616256952448,-1243.7896578077316,nan,nan,79.92328,3174.20878,376.9962,3123.65381,6089.62639,1510.51962,-4416.32179,-787.86769
91,0.91,nan,nan,256.57908426102193,3725.5077301910615,500.5148325817623,3439.355149787332,6241.472453925727,1021.4207000049532,-4093.09475149919,-1247.3391647231604,nan,nan,81.21511,3175.36257,376.11247,3123.83044,6088.06916,1511.50668,-4416.23882,-787.34439
92,0.92,nan,nan,257.5870949619541,3730.4050676745114,502.3228955499763,3444.01679201974,6242.463552028956,1016.519911848975,-4089.4972021111844,-1250.811575758862,nan,nan,82.69079,3176.54792,375.26683,3123.56306,6086.57033,1512.49544,-4416.15229,-786.6961
93,0.93,nan,nan,258.51111140648,3735.3189453297086,504.13657276811733,3448.6762528199183,6243.421151470691,1011.6124681856012,-4085.80225680596,-1254.1801628798075,nan,nan,84.18242,3177.83169,374.29744,3123.66293,6085.15127,1513.43346,-4415.96242,-786.17677
94,0.9400000000000001,nan,nan,259.3354306440546,3740.250527002414,505.9652871801759,3453.3298324742414,6244.338851942261,1006.6974070624328,-4081.9933918230154,-1257.4193830856127,nan,nan,85.74052,3179.21564,373.22171,3123.53269,6083.83484,1514.35309,-4415.935,-785.55844
95,0.9500000000000001,nan,nan,260.03510824815555,3745.2013300938647,507.80574766518833,3457.9787791509743,6245.207603129092,1001.7734583040298,-4078.022257300612,-1260.4574895032647,nan,nan,87.6269,3180.77996,372.11409,3123.44323,6082.48758,1515.21601,-4415.81989,-784.95526
96,0.96,nan,nan,260.58520514608324,3750.1709773049743,509.65873233755315,3462.6227481220144,6246.019391681076,996.8397984711199,-4073.8483927203592,-1263.2104614365958,nan,nan,89.51877,3182.28936,371.08395,3123.64344,6081.28072,1516.0816,-4415.69029,-784.40955
97,0.97,nan,nan,260.9129168260949,3755.1602262519386,511.52452074712454,3467.2615878056754,6246.758679884756,991.8947552001365,-4069.4101041359454,-1265.5129805877564,nan,nan,91.61753,3183.93627,369.91309,3123.81581,6080.17995,1516.90372,-4415.63464,-783.87803
98,0.98,nan,nan,260.9585177471774,3760.160018303214,513.4053932909253,3471.8943319680457,6247.4096944060175,986.9373183530242,-4064.6415238145078,-1267.0165236426767,nan,nan,93.63898,3185.82878,368.78264,3124.11582,6079.12294,1517.65863,-4415.53065,-783.41787
99,0.99,nan,nan,260.6530798104324,3764.9251415298017,515.2999721831993,3476.5214877705826,6247.952148348096,981.9668310810634,-4059.643201398653,-1267.1460343648755,nan,nan,95.78389,3187.71106,367.60696,3124.11674,6078.11514,1518.40983,-4415.32469,-782.87377
100,1.0,nan,nan,257.4624033518253,3767.3218810288613,517.2058768196277,3481.1439900709433,6248.354017044703,976.9830070923288,-4054.643203282561,-1267.1416939648832,nan,nan,98.00924,3189.57111,366.35271,3124.00007,6077.13924,1519.11505,-4415.09083,-782.38492
101,1.01,nan,nan,256.4229189687383,3769.9470193796956,519.1244070900741,3485.7612664977323,6248.573972844329,971.9878474906533,-4049.6432051664688,-1267.1373535648909,nan,nan,100.19095,3191.53561,364.90835,3123.83873,6076.21497,1519.77002,-4414.89463,-781.91992
102,1.02,nan,nan,255.50874310734986,3773.0839515627254,521.0587882760128,3490.3719247400536,6248.550173775887,966.98790413054,-4044.6432070503765,-1267.1330131648986,nan,nan,102.56279,3193.54337,363.09368,3122.39438,6075.33614,1520.39603,-4414.66851,-781.49846
103,1.03,nan,nan,254.59900240512673,3776.4024671528587,523.0023348786284,3494.978726950206,6248.184463920926,962.0012964357254,-4039.6432089342843,-1267.1286727649062,nan,nan,104.56902,3195.45583,361.96458,3122.52056,6074.46451,1520.95055,-4414.49416,-781.21716
