,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,8_person_X,8_person_Y,9_person_X,9_person_Y
28,0.28,nan,nan,1048.9706555653624,-3375.495710782084,6284.395271723958,-2236.7166532373044,nan,nan,nan,nan,1063.36365,-3160.05888,6158.24293,-2078.29218,nan,nan
29,0.29,nan,nan,1048.6243972310922,-3380.483706889335,6287.472493702293,-2240.6575547707166,nan,nan,nan,nan,1063.68326,-3155.70455,6154.52499,-2074.41063,nan,nan
30,0.3,nan,nan,1048.2707140048665,-3385.4711820196476,6290.5539104026675,-2244.5951772918143,nan,nan,nan,nan,1063.83899,-3150.88839,6150.51615,-2070.28501,nan,nan
31,0.31,nan,nan,1047.92355805614,-3390.459115734851,6293.643565690815,-2248.5263387233026,nan,nan,nan,nan,1063.75096,-3145.6649,6145.75021,-2065.70019,nan,nan
32,0.32,nan,nan,1047.5896779221837,-3395.4479556857964,6296.749138822653,-2252.4449373915527,nan,nan,nan,nan,1064.26055,-3140.9081,6141.44564,-2061.26221,nan,nan
33,0.33,nan,nan,1047.23902095143,-3400.4356444981486,6299.856742918018,-2256.3619256205966,nan,nan,nan,nan,1064.20986,-3135.30667,6137.14403,-2056.81865,nan,nan
34,0.34,nan,nan,1046.9062843902066,-3405.424560851509,6302.969492169961,-2260.2748263469803,nan,nan,nan,nan,1064.81372,-3130.29132,6132.72203,-2052.36607,nan,nan
35,0.35000000000000003,nan,nan,1046.5553349985873,-3410.4122290967434,6306.089448222789,-2264.181983142967,nan,nan,nan,nan,1065.10187,-3124.75937,6128.17927,-2047.88337,nan,nan
36,0.36,nan,nan,1046.2103764599206,-3415.4003152634614,6309.216769421871,-2268.0832473121527,nan,nan,nan,nan,1065.32819,-3119.21784,6123.74326,-2043.47832,nan,nan
37,0.37,nan,nan,1045.8676917002642,-3420.388558156054,6312.348972818512,-2271.980592803903,nan,nan,nan,nan,1065.54249,-3113.35808,6119.01477,-2039.04742,nan,nan
38,0.38,nan,nan,1045.5269968036425,-3425.3769373504833,6315.491091635257,-2275.8699487070644,nan,nan,nan,nan,1065.75237,-3107.48486,6114.16934,-2034.57085,nan,nan
39,0.39,nan,nan,1045.187756233208,-3430.3654156590833,6318.64124763422,-2279.752797813352,nan,nan,nan,nan,1066.0008,-3101.65423,6109.20719,-2030.0746,nan,nan
40,0.4,nan,nan,1044.8484500652085,-3435.3538895062993,6321.799709535236,-2283.628893583561,nan,nan,nan,nan,1066.11125,-3095.69255,6104.12011,-2025.53797,nan,nan
41,0.41000000000000003,nan,nan,1044.513810035176,-3440.342678542759,6324.966329333686,-2287.4983275282175,nan,nan,nan,nan,1066.38575,-3089.75684,6098.80333,-2020.93867,nan,nan
42,0.42,nan,nan,1044.1767428874066,-3445.3313041789334,6328.142373892339,-2291.3600293501418,nan,nan,nan,nan,1066.52856,-3084.03103,6093.38208,-2016.28012,nan,nan
43,0.43,nan,nan,1043.842744604208,-3450.3201362212876,6331.326301882332,-2295.2152339561953,nan,nan,nan,nan,1066.74183,-3078.32813,6087.75843,-2011.56879,nan,nan
44,0.44,nan,nan,1043.5080262333229,-3455.3089200021495,6334.519095333852,-2299.0630995952124,nan,nan,nan,nan,1067.03591,-3072.81285,6081.97726,-2006.87928,nan,nan
45,0.45,nan,nan,1043.1709331721552,-3460.297543887362,6337.7211524577415,-2302.903259770954,nan,nan,nan,nan,1067.15766,-3067.43343,6076.12653,-2002.21501,nan,nan
46,0.46,nan,nan,1042.8367737417823,-3465.286365138428,6340.931340651718,-2306.736625362605,nan,nan,nan,nan,1067.31769,-3062.14566,6070.26978,-1997.63085,nan,nan
47,0.47000000000000003,nan,nan,1042.5021286916024,-3470.2751538381417,6344.148903370822,-2310.563803193413,nan,nan,nan,nan,1067.48739,-3057.2681,6064.3142,-1993.17107,nan,nan
48,0.48,nan,nan,1042.1665538307177,-3475.263880079653,6347.374869600434,-2314.383900297598,nan,nan,nan,nan,1067.87036,-3052.41647,6058.33379,-1988.84445,nan,nan
49,0.49,nan,nan,1041.8249554030367,-3480.252197482767,6350.608330891276,-2318.197655413049,nan,nan,nan,nan,1068.06441,-3047.68851,6052.38032,-1984.65877,nan,nan
50,0.5,nan,nan,1041.4840707251294,-3485.2405637119414,6353.848078822889,-2322.006071532593,nan,nan,nan,nan,1068.35759,-3043.29516,6046.49398,-1980.64929,nan,nan
51,0.51,nan,nan,1041.138856965285,-3490.2286322218974,6357.0929600525305,-2325.810114882178,nan,nan,nan,nan,1068.71139,-3038.8293,6040.64977,-1976.7989,nan,nan
52,0.52,nan,nan,1040.7889548083367,-3495.2163740436604,6360.341657056004,-2329.610900035225,nan,nan,nan,nan,1068.86458,-3034.54837,6034.84692,-1973.18951,nan,nan
53,0.53,nan,nan,1040.43909967447,-3500.2041191639837,6363.593504552028,-2333.408990063463,nan,nan,nan,nan,1069.02025,-3030.22964,6029.12904,-1969.75706,nan,nan
54,0.54,nan,nan,1040.0866521656687,-3505.191681770462,6366.845559354964,-2337.206902589931,nan,nan,nan,nan,1069.07581,-3026.00233,6023.50655,-1966.50332,nan,nan
55,0.55,nan,nan,1039.7332161859194,-3510.179174427922,6370.094734584411,-2341.007278930289,nan,nan,nan,nan,1069.10636,-3021.73067,6017.87802,-1963.39343,nan,nan
56,0.56,nan,nan,1039.377612073127,-3515.1665129681624,6373.337341442039,-2344.813261164464,nan,nan,nan,nan,1069.06156,-3017.31959,6012.27033,-1960.39579,nan,nan
57,0.5700000000000001,nan,nan,1039.020326991855,-3520.153731368303,6376.566853929182,-2348.6303607302852,nan,nan,nan,nan,1068.90627,-3013.08853,6006.56105,-1957.39024,nan,nan
58,0.58,nan,nan,1038.6618072849656,-3525.1408611660695,6379.772539641034,-2352.4674923564908,nan,nan,nan,nan,1068.78284,-3008.67159,6000.73198,-1954.36475,nan,nan
59,0.59,nan,nan,1038.2986926525273,-3530.1276585114315,6382.9363785311325,-2356.3392004391726,nan,nan,nan,nan,1068.47222,-3004.26786,5994.87474,-1951.32874,nan,nan
60,0.6,nan,nan,1037.93329567321,-3535.1142891421787,6386.0237871753825,-2360.2721265589225,nan,nan,nan,nan,1068.16032,-2999.84335,5988.90199,-1948.26731,nan,nan
61,0.61,nan,nan,1037.5608937713575,-3540.100401537973,6388.953322865621,-2364.324017554448,nan,nan,nan,nan,1067.68347,-2995.2282,5983.00007,-1945.23829,nan,nan
62,0.62,nan,nan,1037.1803016906485,-3545.08589546216,6391.467716544958,-2368.645802420138,nan,nan,nan,nan,1067.26756,-2990.6686,5977.05267,-1942.31186,nan,nan
63,0.63,nan,nan,1036.7820034298688,-3550.07000606441,6391.525305864262,-2371.413909097463,nan,nan,nan,nan,1066.70156,-2986.09,5971.28284,-1939.5005,nan,nan
64,0.64,nan,nan,1036.3576214956593,-3555.051963508419,6388.808051656335,-2371.241348422144,5921.50654,1344.23362,nan,nan,1066.00963,-2981.28009,5965.45432,-1936.75842,5921.50654,1344.23362
65,0.65,nan,nan,1036.3576214956593,-3555.051963508419,6388.808051656335,-2371.241348422144,5921.50654,1344.23362,nan,nan,1065.51213,-2976.55275,5959.81912,-1934.13161,5922.51059,1343.56085
66,0.66,nan,nan,1035.7551208962427,-3560.015530071658,6385.818165950216,-2370.231305307934,5918.518465821742,1348.2425366498233,nan,nan,1064.74415,-2971.75563,5954.19208,-1931.53039,5923.64871,1342.92548
67,0.67,nan,nan,1035.0115138331819,-3564.9599257410764,6381.475907026491,-2368.4257048642735,5915.060304426908,1351.8537857089825,nan,nan,1063.98853,-2966.84536,5948.73585,-1928.97366,5924.80462,1342.28195
68,0.68,nan,nan,1034.41452453504,-3565.57698656447,6376.89183161751,-2366.429144661129,5911.471497696406,1355.3352317090091,nan,nan,1063.16655,-2961.79995,5943.45851,-1926.51045,5926.02845,1341.64122
69,0.6900000000000001,nan,nan,1034.1113445435901,-3563.350305869721,6372.30775620853,-2364.432584457985,5907.8972319207605,1358.8316047104279,nan,nan,1062.19314,-2956.84737,5938.58224,-1924.14486,5927.39646,1341.0289
70,0.7000000000000001,nan,nan,1033.9073047962659,-3559.717258289423,6367.72368079955,-2362.4360242548405,5904.323972565896,1362.3290062577014,nan,nan,1061.2114,-2951.75776,5933.89739,-1921.8945,5928.75123,1340.46021
71,0.71,nan,nan,1033.6616260906603,-3555.311426684766,6363.139605390569,-2360.439464051696,5900.761641434998,1365.837538274633,nan,nan,1060.36875,-2946.61956,5929.36791,-1919.76145,5930.1702,1339.92997
72,0.72,nan,nan,1033.3554891939145,-3550.507917371838,6358.555529981589,-2358.442903848552,5897.191136618511,1369.3377518903212,nan,nan,1059.22266,-2941.43572,5924.78885,-1917.70244,5931.52145,1339.42923
73,0.73,nan,nan,1033.0265504101274,-3545.5187491769866,6353.971454572608,-2356.4463436454075,5893.645589857203,1372.8632445031874,nan,nan,1058.08182,-2936.11875,5920.15337,-1915.69661,5932.84701,1338.96206
74,0.74,nan,nan,1032.6976116263402,-3540.529580982135,6349.387379163628,-2354.449783442263,5890.109873453572,1376.3985959020006,nan,nan,1057.04225,-2930.7321,5915.66953,-1913.76587,5934.17075,1338.58588
75,0.75,nan,nan,1032.368672842553,-3535.5404127872835,6344.812183270985,-2352.462400028959,5886.571015502506,1379.9308026346512,nan,nan,1055.86655,-2925.19796,5911.23887,-1911.95249,5935.45408,1338.24227
76,0.76,nan,nan,1032.0397340587658,-3530.551244592432,6340.329922877897,-2350.5283692638686,5883.054191055905,1383.484947512366,nan,nan,1054.8097,-2919.54665,5906.84736,-1910.17329,5936.69513,1337.97811
77,0.77,nan,nan,1031.7107952749786,-3525.5620763975803,6335.85871092029,-2348.6430261395053,5879.537545163468,1387.0392690604544,nan,nan,1053.61372,-2913.75381,5902.58896,-1908.4703,5937.75333,1337.75428
78,0.78,nan,nan,1031.3818564911915,-3520.5729082027287,6331.421315193181,-2346.892169727929,5876.043005275164,1390.6153270813838,nan,nan,1052.39923,-2907.82305,5898.32931,-1906.76524,5938.80395,1337.57723
79,0.79,nan,nan,1031.0529177074043,-3515.583740007877,6327.050492581961,-2345.1264251314906,5872.561314507354,1394.2038963502353,nan,nan,1051.40858,-2901.78366,5894.19956,-1905.11061,5939.62694,1337.42291
80,0.8,nan,nan,1030.723978923617,-3510.5945718130256,6322.681371389658,-2343.487527140097,5869.071472379131,1397.7845390188186,nan,nan,1050.25619,-2895.57476,5890.05143,-1903.45362,5940.45441,1337.36937
81,0.81,nan,nan,1030.39504013983,-3505.605403618174,6318.385315040597,-2341.818994732327,5865.608763267971,1401.3914276519056,nan,nan,1048.96881,-2889.05681,5886.00054,-1901.85142,5941.09967,1337.4095
82,0.8200000000000001,nan,nan,1030.0661013560427,-3500.6162354233225,6314.070901693313,-2340.268553882606,5862.18551375099,1405.0357880545673,nan,nan,1048.01931,-2882.45063,5882.16871,-1900.32549,5941.77675,1337.56829
83,0.8300000000000001,nan,nan,1029.7371625722556,-3495.627067228471,6309.827676930067,-2338.83330683268,5858.744066953674,1408.6629693212312,nan,nan,1047.0031,-2875.55599,5878.30634,-1898.86244,5942.46486,1337.87576
84,0.84,nan,nan,1029.4082237884684,-3490.6378990336193,6305.630524750619,-2337.47175769206,5855.33576738742,1412.321315131386,nan,nan,1046.1142,-2868.5224,5874.4985,-1897.45652,5943.09643,1338.2875
85,0.85,nan,nan,1029.0792850046812,-3485.6487308387677,6301.477193258321,-2336.1797972256177,5851.930851563556,1415.9828104860735,nan,nan,1045.28395,-2861.24359,5870.7915,-1896.10484,5943.79659,1338.84755
86,0.86,nan,nan,1028.750346220894,-3480.659562643916,6297.372429966631,-2334.9645210920494,5848.545955072814,1419.6628207777665,nan,nan,1044.55799,-2853.93038,5867.21675,-1894.84732,5944.5071,1339.50376
87,0.87,nan,nan,1028.4214074371068,-3475.6703944490646,6293.332355940601,-2333.8508427859547,5845.155562376118,1423.33776803755,nan,nan,1043.9425,-2846.43536,5863.73978,-1893.64184,5945.25274,1340.27513
88,0.88,nan,nan,1028.0924686533197,-3470.681226254213,6289.350906454956,-2332.8283225223286,5841.774866628391,1427.0216377775516,nan,nan,1043.38089,-2838.8747,5860.25995,-1892.47887,5945.97382,1341.20102
89,0.89,nan,nan,1027.7635298695325,-3465.6920580593614,6285.40868116012,-2331.865973275759,5838.396089715636,1430.7072675166646,nan,nan,1042.9799,-2831.61537,5856.97317,-1891.34383,5946.67324,1342.24026
90,0.9,nan,nan,1027.4345910857453,-3460.70288986451,6281.520553779431,-2330.986466657063,5834.9716482271915,1434.3505079001995,nan,nan,1042.58381,-2824.32832,5853.72066,-1890.21628,5947.25691,1343.45219
91,0.91,nan,nan,1027.1056523019581,-3455.7137216696583,6277.666703085906,-2330.158619177603,5831.548618191229,1437.9950744550724,nan,nan,1042.35273,-2817.19217,5850.52299,-1889.08441,5947.81736,1344.75936
92,0.92,nan,nan,1026.776713518171,-3450.7245534748067,6273.837362927085,-2329.367143813597,5828.095563801846,1441.6112071108198,nan,nan,1042.00059,-2810.18402,5847.50859,-1888.02813,5948.1581,1346.16476
93,0.93,nan,nan,1026.4477747343838,-3445.735385279955,6270.065029361576,-2328.6615132742845,5824.637521605416,1445.2225703115662,nan,nan,1041.98252,-2803.46911,5844.58942,-1887.00077,5948.26102,1347.67276
94,0.9400000000000001,nan,nan,1026.1188359505966,-3440.7462170851036,6266.342646288753,-2328.030292028103,5821.121790351036,1448.7777965697635,nan,nan,1041.76555,-2796.59638,5841.74257,-1886.01005,5948.32658,1349.27136
95,0.9500000000000001,nan,nan,1025.7898971668094,-3435.757048890252,6262.665230512269,-2327.465387187769,5817.636505354253,1452.3628751590277,nan,nan,1041.84974,-2790.28299,5839.03595,-1885.04277,5948.12962,1350.94838
96,0.96,nan,nan,1025.4609583830222,-3430.7678806954004,6259.037380330879,-2326.973174441113,5814.069757462496,1455.8669170361534,nan,nan,1041.91321,-2783.75459,5836.45086,-1884.10964,5947.76333,1352.68742
97,0.97,nan,nan,1025.132019599235,-3425.778712500549,6255.461424654728,-2326.556508082529,5810.524367184462,1459.3925670154365,nan,nan,1042.09044,-2777.27506,5833.93822,-1883.17691,5947.18648,1354.45084
98,0.98,nan,nan,1024.8030808154479,-3420.7895443056973,6251.9232547157735,-2326.193943198962,5806.963630585828,1462.9027172793349,nan,nan,1042.32506,-2771.0095,5831.60336,-1882.27538,5946.50708,1356.29272
99,0.99,nan,nan,1024.4741420316607,-3415.8003761108457,6248.439273579608,-2325.909121804781,5803.375585544314,1466.3849482854673,nan,nan,1042.62466,-2764.68911,5829.27529,-1881.35209,5945.60244,1358.20412
100,1.0,nan,nan,1024.1452032478735,-3410.811207915994,6244.979062313683,-2325.657091289317,5799.786278969205,1469.865878952671,nan,nan,1042.94767,-2758.26617,5827.15037,-1880.46551,5944.53341,1360.19656
101,1.01,nan,nan,1023.8162644640864,-3405.8220397211426,6241.57165837389,-2325.479710797509,5796.203912188367,1473.3539512351142,nan,nan,1043.18414,-2751.97251,5825.12808,-1879.64259,5943.25804,1362.21777
102,1.02,nan,nan,1023.4873256802994,-3400.832871526291,6238.223210478357,-2325.3850545779064,5792.614313573375,1476.8345807447354,nan,nan,1043.49074,-2745.60374,5823.23863,-1878.82674,5941.75552,1364.25896
103,1.03,nan,nan,1023.1583868965123,-3395.8437033314394,6234.928029940069,-2325.364155383488,5789.0253007901665,1480.3158143252303,nan,nan,1043.81471,-2739.24354,5821.3969,-1878.06881,5940.12796,1366.32569
104,1.04,nan,nan,1022.8294481127252,-3390.854535136588,6231.68248720465,-2325.4111417836534,5785.432799010283,1483.7934472790557,nan,nan,1044.33328,-2732.83483,5819.64191,-1877.3105,5938.2731,1368.36735
105,1.05,nan,nan,1022.5005093289382,-3385.8653669417363,6228.4766629620235,-2325.5114960126075,5781.828253688685,1487.2585956199712,nan,nan,1044.74493,-2726.34558,5818.01899,-1876.61715,5936.22666,1370.39574
106,1.06,nan,nan,1022.1715705451511,-3380.8761987468847,6225.3293521513615,-2325.6907053727864,5778.239219803032,1490.7398074445562,nan,nan,1045.31589,-2719.89994,5816.50471,-1875.97331,5934.11182,1372.48039
107,1.07,nan,nan,1021.842631761364,-3375.887030552033,6222.242923986182,-2325.951018440969,5774.631830798011,1494.2019952740154,nan,nan,1045.87088,-2713.28865,5815.03342,-1875.33556,5931.74798,1374.55651
108,1.08,nan,nan,1021.513692977577,-3370.8978623571816,6219.19700971479,-2326.263875717528,5771.04133812,1497.681702492898,nan,nan,1046.51512,-2706.67947,5813.64812,-1874.77911,5929.32688,1376.71639
109,1.09,nan,nan,1021.1847541937899,-3365.90869416233,6216.207675326486,-2326.650203016068,5767.442401504445,1501.152675733535,nan,nan,1047.18173,-2699.89924,5812.37237,-1874.26728,5926.69399,1378.88059
110,1.1,nan,nan,1020.8558154100028,-3360.9195259674784,6213.27817850478,-2327.1132780602366,5763.858159546834,1504.638821110495,nan,nan,1048.00228,-2693.34768,5811.15718,-1873.81209,5924.03227,1381.12776
111,1.11,nan,nan,1020.5268766262158,-3355.930357772627,6210.405323819377,-2327.6477875918185,5760.237233783161,1508.086849041642,nan,nan,1048.83037,-2686.64571,5810.08714,-1873.44989,5921.31778,1383.39568
112,1.12,nan,nan,1020.1979378424287,-3350.9411895777753,6207.6122067420565,-2328.282131336812,5756.6298507833135,1511.5490431281148,nan,nan,1049.73051,-2680.02091,5809.00239,-1873.13274,5918.57277,1385.70795
113,1.1300000000000001,nan,nan,1019.8689990586416,-3345.9520213829237,6204.870449213339,-2328.9786650516876,5753.007787842348,1514.9958764649161,nan,nan,1050.70136,-2673.27195,5807.92913,-1872.83788,5915.74087,1387.98724
114,1.1400000000000001,nan,nan,1019.5400602748546,-3340.962853188072,6202.163978559672,-2329.716466494651,5749.391487214192,1518.4487549404496,nan,nan,1051.87397,-2666.61376,5807.03035,-1872.5965,5912.92921,1390.30403
115,1.1500000000000001,nan,nan,1019.2111214910675,-3335.9736849932206,6199.522769803859,-2330.5315775730455,5745.748172059876,1521.8731168790207,nan,nan,1052.97307,-2659.91315,5806.17833,-1872.38568,5910.0062,1392.61037
116,1.16,nan,nan,1018.8821827072804,-3330.984516798369,6196.933341943012,-2331.406209232491,5742.1142622428,1525.3074580736834,nan,nan,1054.088,-2652.90076,5805.36337,-1872.18096,5907.06908,1394.9775
117,1.17,nan,nan,1018.5532439234934,-3325.9953486035174,6194.38030975232,-2332.3210853088867,5738.510201470603,1528.7731103860644,nan,nan,1055.34244,-2646.33502,5804.6248,-1872.07345,5904.12111,1397.44805
118,1.18,nan,nan,1018.2243051397063,-3321.006180408666,6191.888963408546,-2333.3046257713268,5734.848061134703,1532.1773324940027,nan,nan,1056.60127,-2639.69762,5804.03709,-1871.99052,5901.13409,1399.97967
119,1.19,nan,nan,1017.8953663559192,-3316.0170122138143,6189.467533966786,-2334.3641421171337,5731.191601458297,1535.5876554456916,nan,nan,1057.87272,-2633.02048,5803.55242,-1871.97934,5898.19548,1402.65901
120,1.2,nan,nan,1017.5664275721322,-3311.0278440189627,6187.125826381088,-2335.507600187491,5727.537178626222,1539.0001609423045,nan,nan,1059.08822,-2626.36028,5803.0622,-1872.00532,5895.21813,1405.4233
121,1.21,nan,nan,1017.2374887883451,-3306.038675824111,6184.837366477501,-2336.704086441175,5723.884914090562,1542.4149762757538,nan,nan,1060.36614,-2619.79644,5802.71553,-1872.1388,5892.29543,1408.33739
122,1.22,nan,nan,1016.908550004558,-3301.0495076292596,6182.642476175436,-2337.9914355836836,5720.216816839392,1545.8127788827273,nan,nan,1061.52833,-2613.01081,5802.45939,-1872.25757,5889.31099,1411.42568
123,1.23,nan,nan,1016.579611220771,-3296.060339434408,6180.515408311563,-2339.339876524001,5716.580326626618,1549.2443876792545,nan,nan,1062.75112,-2606.37144,5802.25339,-1872.45971,5886.39907,1414.68616
124,1.24,nan,nan,1016.2506724369839,-3291.0711712395564,6178.466610875767,-2340.7540351520047,5712.923182962,1552.6539771290775,nan,nan,1063.98742,-2599.4472,5802.05151,-1872.67686,5883.33655,1418.04122
125,1.25,nan,nan,1015.9217336531968,-3286.082003044705,6176.469048265622,-2342.2064835841848,5709.293571256415,1556.0928605040522,nan,nan,1065.27204,-2592.96154,5801.94657,-1872.93375,5880.26357,1421.49148
126,1.26,nan,nan,1015.5927948694098,-3281.0928348498533,6174.544091876363,-2343.7074998593052,5705.614685607714,1559.4789792827985,nan,nan,1066.59012,-2585.91473,5801.93144,-1873.20036,5877.10394,1424.92041
127,1.27,nan,nan,1015.2638560856227,-3276.1036666550017,6172.699120870887,-2345.2499034981033,5701.9898055282565,1562.9228498392445,nan,nan,1067.96828,-2579.01687,5801.95726,-1873.51206,5873.73805,1428.30719
128,1.28,nan,nan,1014.9349173018356,-3271.11449846015,6170.976929212921,-2346.8206863559767,5698.343898780627,1566.344452385945,nan,nan,1069.50959,-2572.04151,5802.10506,-1873.89708,5870.16901,1431.5312
129,1.29,nan,nan,1014.6059785180486,-3266.1253302652985,6169.378444356624,-2348.575039843032,5694.691390372201,1569.7590068702632,nan,nan,1071.11556,-2564.90199,5802.32302,-1874.29659,5866.28163,1434.65999
130,1.3,nan,nan,1014.2770397342615,-3261.136162070447,6167.861709266475,-2350.4628619199293,5691.050051322038,1573.1854700499516,nan,nan,1072.77978,-2557.58153,5802.53949,-1874.75142,5861.96074,1437.72369
131,1.31,nan,nan,1013.9481009504744,-3256.1469938755954,6166.366529478355,-2352.405623285926,5687.422671248419,1576.6267072986036,nan,nan,1074.53316,-2550.17198,5802.9336,-1875.29867,5857.26176,1440.81106
132,1.32,nan,nan,1013.6191621666874,-3251.157825680744,6164.937628755828,-2354.466286329084,5683.797028827374,1580.0697752669596,nan,nan,1076.26487,-2542.48852,5803.3294,-1875.81129,5852.044,1443.95049
133,1.33,nan,nan,1013.2902233829003,-3246.1686574858923,6163.484155821572,-2356.5249791522892,5680.2035089695555,1583.5463562068298,nan,nan,1078.0346,-2534.70145,5803.85328,-1876.40976,5846.4973,1447.19686
134,1.34,nan,nan,1012.9612845991132,-3241.1794892910407,6162.057215690348,-2358.651715935147,5676.618658435836,1587.0318757736793,nan,nan,1079.69687,-2526.87352,5804.39528,-1876.9603,5840.65468,1450.54258
135,1.35,nan,nan,1012.6323458153262,-3236.190321096189,6160.5980914510355,-2360.768466073783,5673.048855123239,1590.5328048374247,nan,nan,1081.26441,-2519.01632,5804.97178,-1877.52101,5834.63743,1453.969
136,1.36,nan,nan,1012.3034070315391,-3231.2011529013375,6159.107823432312,-2362.87657457279,5669.491782630216,1594.046668135759,nan,nan,1082.87134,-2511.23507,5805.59748,-1878.0883,5828.52532,1457.45971
