,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
97,0.97,nan,nan,935.391331350011,-3741.6747628023327,nan,nan,-3108.4760326767787,-2091.7702016366707,1280.7742202391435,3454.73622404353,nan,nan,489.53347,-3509.86879,nan,nan,-3191.679,-2453.23009,795.16115,3159.30838
98,0.98,nan,nan,939.9390903002175,-3743.7527157687923,nan,nan,-3111.625110440323,-2087.886478006036,1285.4518606577271,3456.502485664704,nan,nan,489.56851,-3509.74557,nan,nan,-3190.7803,-2460.6085,795.64431,3159.2662
99,0.99,nan,nan,944.4924724847573,-3745.8183175410404,nan,nan,-3114.7550304456777,-2083.987298507721,1290.17412931618,3458.1457077182913,nan,nan,489.53022,-3509.6439,nan,nan,-3187.442980259366,-2459.2862941210374,796.12218,3159.39957
100,1.0,nan,nan,949.0527881521984,-3747.8685665535486,nan,nan,-3117.9019584325,-2080.101832738247,1294.9488182870414,3459.62973778252,nan,nan,489.62665,-3509.55167,nan,nan,-3184.105660518732,-2457.964088242075,796.66223,3159.26645
101,1.01,nan,nan,953.619633095792,-3749.9042303915076,nan,nan,-3121.006240462261,-2076.182211190227,1299.7865284584918,3460.893288453069,nan,nan,489.57612,-3509.41771,nan,nan,-3180.768340778098,-2456.641882363112,796.98389,3159.30329
102,1.02,nan,nan,958.194841256419,-3751.921027428131,nan,nan,-3124.133312004132,-2072.2807469046006,1304.6999116042161,3461.819930813051,nan,nan,489.63945,-3509.25744,nan,nan,-3177.431021037464,-2455.3196764841496,797.33021,3159.07674
103,1.03,nan,nan,962.7780906348594,-3753.919483115662,nan,nan,-3127.221470639489,-2068.3484096552193,1309.6841498148442,3462.2166290103173,nan,nan,489.63733,-3509.24762,nan,nan,-3174.0937012968297,-2453.997470605187,797.67713,3159.14748
104,1.04,nan,nan,967.3721911583852,-3755.8928660941383,nan,nan,-3130.320788277889,-2064.424861493631,1314.6677048458507,3461.811438619354,nan,nan,489.65363,-3509.03776,nan,nan,-3170.7563815561957,-2452.6752647262247,797.93378,3159.11287
105,1.05,nan,nan,971.9765879685576,-3757.842104410629,nan,nan,-3133.406100346468,-2060.490290431942,1318.768693041205,3460.1738537993183,nan,nan,489.67218,-3509.00258,nan,nan,-3167.4190618155617,-2451.353058847262,798.0913,3159.03499
106,1.06,nan,nan,976.5942759026626,-3759.759644017318,nan,nan,-3136.4834398800526,-2056.5494806934444,1320.916556277467,3455.658692283014,nan,nan,489.75056,-3508.90808,nan,nan,-3164.0817420749277,-2450.0308529682993,798.29904,3159.09785
107,1.07,nan,nan,981.2259099241244,-3761.6432486178746,nan,nan,-3139.552742636955,-2052.6024082863973,1322.6149124679296,3452.385797817879,nan,nan,489.78173,-3508.7956,nan,nan,-3160.7444223342936,-2448.708647089337,798.40064,3158.96653
108,1.08,nan,nan,985.8745189548516,-3763.4845617578485,nan,nan,-3142.6016677696243,-2048.6395740058124,1324.2980160164202,3449.1048432221623,nan,nan,489.84718,-3508.67878,nan,nan,-3157.40710259366,-2447.3864412103744,798.56727,3159.11285
109,1.09,nan,nan,990.5424908999187,-3765.2762196269928,nan,nan,-3145.6518010199675,-2044.677669519943,1326.0539466497123,3445.890307066449,nan,nan,489.90967,-3508.53752,nan,nan,-3154.069782853026,-2446.064235331412,798.67144,3159.08338
110,1.1,nan,nan,995.2336574235345,-3767.0062359990848,nan,nan,-3148.6781211721755,-2040.6975456102714,1327.7905069482915,3442.661406202058,nan,nan,489.95613,-3508.36521,nan,nan,-3150.732463112392,-2444.7420294524495,798.64292,3158.90577
111,1.11,nan,nan,999.9530408028086,-3768.6577263924664,nan,nan,-3151.689920037534,-2036.7064220097518,1327.8359964854908,3437.6616131361397,nan,nan,490.02443,-3508.18574,nan,nan,-3147.395143371758,-2443.419823573487,798.78366,3159.02397
112,1.12,nan,nan,1004.7066531492651,-3770.2079423966466,nan,nan,-3154.6921491351777,-2032.708094803874,1329.496941967143,3434.4469171805436,nan,nan,490.17713,-3507.95889,nan,nan,-3144.057823631124,-2442.097617694524,798.82517,3159.08103
113,1.1300000000000001,nan,nan,1009.5015954124732,-3771.625168099384,nan,nan,-3157.6828709669417,-2028.7011529618937,1332.1416459001673,3431.720513787984,nan,nan,490.29449,-3507.68673,nan,nan,-3140.72050389049,-2440.7754118155617,798.85003,3158.99718
114,1.1400000000000001,nan,nan,1014.350317241549,-3772.8457813158634,nan,nan,-3160.646288521548,-2024.673975737453,1334.7423733590585,3428.94739726459,nan,nan,490.35207,-3507.38828,nan,nan,-3137.383184149856,-2439.4532059365993,798.89024,3159.078
115,1.1500000000000001,nan,nan,1019.266747619569,-3773.7561177031853,nan,nan,-3163.6037221007036,-2020.642402021783,1336.9119692188049,3425.9328094406715,nan,nan,490.37328,-3507.09451,nan,nan,-3134.045864409222,-2438.131000057637,798.82335,3159.03184
