,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,7_X,7_Y,8_X,8_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,3_person_X,3_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,7_person_X,7_person_Y,8_person_X,8_person_Y
10,0.1,nan,nan,nan,nan,-1714.4706744432312,-3357.315604585831,nan,nan,nan,nan,-631.3146859730821,3328.324955324327,-6991.230249559928,1574.4927985662514,nan,nan,-698.4750968518496,-3395.9626254334985,nan,nan,nan,nan,-1683.94163,-3323.68658,nan,nan,nan,nan,-592.77054,3264.68561,-6979.24929,1646.86132,nan,nan,-696.06353,-3348.48524
11,0.11,nan,nan,nan,nan,-1717.8996094461204,-3360.95461609254,nan,nan,nan,nan,-633.0355350281843,3333.0194924186053,-6993.8345695875605,1570.2246002117145,nan,nan,-698.8540723158159,-3400.9482425064107,nan,nan,nan,nan,-1683.92822,-3323.61994,nan,nan,nan,nan,-590.75345,3262.86122,-6983.96416,1651.19513,nan,nan,-696.40088,-3347.78779
12,0.12,nan,nan,nan,nan,-1721.3308021908047,-3364.591498871628,nan,nan,nan,nan,-634.5639070532065,3337.780172932264,-6996.436082125133,1565.9546900818814,nan,nan,-699.1491659534121,-3405.9395268847097,nan,nan,nan,nan,-1683.92714,-3323.51292,nan,nan,nan,nan,-588.9174,3261.25037,-6984.84128,1654.06152,nan,nan,-696.06038,-3347.58223
13,0.13,nan,nan,nan,nan,-1724.761483529948,-3368.228864064904,nan,nan,nan,nan,-636.4059736924561,3342.4284834314203,-6999.0223881396605,1561.6755521781422,nan,nan,-699.5261374741726,-3410.9252958798133,nan,nan,nan,nan,-1683.91505,-3323.39694,nan,nan,nan,nan,-587.21165,3259.81481,-6985.64403,1656.93703,nan,nan,-696.1226,-3347.12785
14,0.14,nan,nan,nan,nan,-1728.1938222990113,-3371.864665293572,nan,nan,nan,nan,-638.2562683837126,3347.0735248258006,-7001.599235445836,1557.3907116956202,nan,nan,-699.8794262328423,-3415.9127989678323,nan,nan,nan,nan,-1683.87017,-3323.23097,nan,nan,nan,nan,-585.69214,3258.62605,-6986.22327,1659.66925,nan,nan,-696.12693,-3346.74857
15,0.15,nan,nan,nan,nan,-1731.6268921818335,-3375.4997761831683,nan,nan,nan,nan,-640.1395797645054,3351.705278083799,-7004.160711382305,1553.0966645339215,nan,nan,-700.2401556242967,-3420.8997694215386,nan,nan,nan,nan,-1683.7569,-3323.16908,nan,nan,nan,nan,-584.28731,3257.57441,-6986.79889,1662.78569,nan,nan,-696.33039,-3346.2606
16,0.16,nan,nan,nan,nan,-1735.07256522497,-3379.122942930615,nan,nan,nan,nan,-641.9746428994283,3356.3563578821736,-7006.718801797947,1548.8005996571537,nan,nan,-700.5803738361057,-3425.8881811495694,nan,nan,nan,nan,-1683.70157,-3323.09164,nan,nan,nan,nan,-582.93592,3256.7007,-6987.89412,1665.75524,nan,nan,-696.48461,-3345.78491
17,0.17,nan,nan,nan,nan,-1738.5207443085935,-3382.743724753269,nan,nan,nan,nan,-643.8165792544256,3361.0047200092176,-7009.272789607331,1544.5020945368221,nan,nan,-700.9178054719665,-3430.876782144951,nan,nan,nan,nan,-1683.60984,-3323.01637,nan,nan,nan,nan,-581.71313,3256.0173,-6988.31042,1668.80026,nan,nan,-696.63555,-3345.39766
18,0.18,nan,nan,nan,nan,-1741.975370607679,-3386.3583557349416,nan,nan,nan,nan,-645.6770574284675,3365.645691994041,-7011.815230518188,1540.196749694095,nan,nan,-701.2517956310106,-3435.865614731204,nan,nan,nan,nan,-1683.47186,-3322.9876,nan,nan,nan,nan,-580.58606,3255.52164,-6988.82807,1671.65537,nan,nan,-696.73299,-3344.97421
19,0.19,nan,nan,nan,nan,-1745.440395473788,-3389.96301975219,nan,nan,nan,nan,-647.5651711319905,3370.275489683203,-7014.350564273228,1535.8872157575126,nan,nan,-701.5876420098546,-3440.8543227011914,nan,nan,nan,nan,-1683.4132,-3322.97262,nan,nan,nan,nan,-579.55172,3255.14564,-6988.87624,1674.75057,nan,nan,-696.88932,-3344.58768
20,0.2,nan,nan,nan,nan,-1748.9094558104746,-3393.5638002759692,nan,nan,nan,nan,-649.44184480702,3374.909936351086,-7016.883958998343,1531.5765416609518,nan,nan,-701.917409800466,-3445.843436169963,nan,nan,nan,nan,-1683.3863,-3323.09879,nan,nan,nan,nan,-578.48529,3254.88138,-6989.40294,1677.89694,nan,nan,-697.20522,-3344.01088
21,0.21,nan,nan,nan,nan,-1752.3889599267015,-3397.1544897787194,nan,nan,nan,nan,-651.2988260155995,3379.5523086746916,-7019.4251532560875,1527.2704608739243,nan,nan,-702.2281512352531,-3450.8337708041036,nan,nan,nan,nan,-1683.27251,-3323.05921,nan,nan,nan,nan,-577.61461,3254.64532,-6988.71166,1680.91211,nan,nan,-697.0163,-3343.90991
22,0.22,nan,nan,nan,nan,-1755.8730530388646,-3400.7407266902715,nan,nan,nan,nan,-653.2246315876295,3384.166555406146,-7021.933398940767,1522.9451049827535,nan,nan,-702.5747339777646,-3455.821744380877,nan,nan,nan,nan,-1683.15067,-3323.15072,nan,nan,nan,nan,-576.74484,3254.54592,-6989.5789,1684.08857,nan,nan,-696.94998,-3343.58503
23,0.23,nan,nan,nan,nan,-1759.3689738186565,-3404.315434776454,nan,nan,nan,nan,-655.0754506462894,3388.8113878909726,-7024.446026836735,1518.6222932754958,nan,nan,-702.924173523409,-3460.8095186343835,nan,nan,nan,nan,-1683.04499,-3323.26168,nan,nan,nan,nan,-575.94429,3254.46039,-6989.59288,1687.18405,nan,nan,-696.97006,-3343.27965
24,0.24,nan,nan,nan,nan,-1762.873753776196,-3407.8814574136827,nan,nan,nan,nan,-656.9728463693942,3393.437389346868,-7026.951801346297,1514.2955053089747,nan,nan,-703.2735433400654,-3465.797297772558,nan,nan,nan,nan,-1683.05835,-3323.35372,nan,nan,nan,nan,-575.21284,3254.43495,-6989.43695,1689.95692,nan,nan,-697.08389,-3342.93104
25,0.25,nan,nan,nan,nan,-1766.3810983195965,-3411.44495769485,nan,nan,nan,nan,-658.9272128441613,3398.0396118189246,-7029.455629778469,1509.9675908941272,nan,nan,-703.6186828428055,-3470.785371421137,nan,nan,nan,nan,-1683.03551,-3323.583,nan,nan,nan,nan,-574.53481,3254.42224,-6990.07417,1692.84239,nan,nan,-697.15648,-3342.61424
26,0.26,nan,nan,nan,nan,-1769.9002816990078,-3414.9967668594977,nan,nan,nan,nan,-660.8419788288694,3402.658450550013,-7031.961154521429,1505.6406582897973,nan,nan,-703.9665195930994,-3475.773257706443,nan,nan,nan,nan,-1683.2128,-3323.64068,nan,nan,nan,nan,-573.85447,3254.44712,-6989.95149,1695.44554,nan,nan,-696.85828,-3342.88476
27,0.27,nan,nan,nan,nan,-1773.413817065365,-3418.5541632711106,nan,nan,nan,nan,-662.8293854909539,3407.2465018530725,-7034.455958380588,1501.307535431589,nan,nan,-704.3447087187044,-3480.758934489516,nan,nan,nan,nan,-1683.16136,-3323.79571,nan,nan,nan,nan,-573.25684,3254.46763,-6990.51639,1697.76599,nan,nan,-696.92558,-3342.47409
28,0.28,nan,nan,nan,nan,-1776.9403168020378,-3422.0987083205137,nan,nan,nan,nan,-664.8355299156709,3411.8263909944358,-7036.933752570449,1496.9646635761587,nan,nan,-704.7113082520608,-3485.745476856943,nan,nan,nan,nan,-1683.19882,-3323.86673,nan,nan,nan,nan,-572.61046,3254.53478,-6990.39354,1700.35442,nan,nan,-696.92933,-3342.18221
29,0.29,nan,nan,nan,nan,-1780.468070176484,-3425.6420056731336,nan,nan,nan,nan,-666.8364354274831,3416.408571385123,-7039.399703852291,1492.6150562058801,nan,nan,-705.0835715502702,-3490.731599602805,nan,nan,nan,nan,-1683.16765,-3323.99677,nan,nan,nan,nan,-572.03148,3254.63474,-6990.59645,1702.69168,nan,nan,-696.89088,-3341.92947
30,0.3,nan,nan,nan,nan,-1784.0040251021994,-3429.1771185091416,nan,nan,nan,nan,-668.8654084203566,3420.9783928908487,-7041.856466395306,1488.2602522140523,nan,nan,-705.4625761956223,-3495.7172144574447,nan,nan,nan,nan,-1683.15153,-3324.02568,nan,nan,nan,nan,-571.34865,3254.65129,-6990.87744,1704.953,nan,nan,-696.88583,-3341.68105
31,0.31,nan,nan,nan,nan,-1787.5423401206006,-3432.7098691132114,nan,nan,nan,nan,-670.9079994979095,3425.5421437264995,-7044.294780770651,1483.8950920787331,nan,nan,-705.8447436512455,-3500.702587867317,nan,nan,nan,nan,-1683.08018,-3324.01398,nan,nan,nan,nan,-570.62292,3254.65152,-6990.56188,1707.08002,nan,nan,-696.83051,-3341.45132
32,0.32,nan,nan,nan,nan,-1791.085181657385,-3436.23808025276,nan,nan,nan,nan,-672.998616249885,3430.084095024825,-7046.713935619202,1479.5192847453675,nan,nan,-706.2340910594575,-3505.687405676999,nan,nan,nan,nan,-1683.09023,-3324.05429,nan,nan,nan,nan,-569.65846,3254.99219,-6990.65537,1709.19758,nan,nan,-696.76192,-3341.23396
33,0.33,nan,nan,nan,nan,-1794.6312645474648,-3439.7630336051725,nan,nan,nan,nan,-675.0805060606543,3434.630053099402,-7049.13422111299,1475.1441026773207,nan,nan,-706.6299140092052,-3510.6717134717137,nan,nan,nan,nan,-1683.13732,-3324.08035,nan,nan,nan,nan,-568.97339,3254.54615,-6991.05603,1711.27204,nan,nan,-696.77919,-3341.02324
34,0.34,nan,nan,nan,nan,-1798.1794631804978,-3443.285857253972,nan,nan,nan,nan,-677.163911684001,3439.175316679065,-7051.545750457645,1470.7640882686837,nan,nan,-707.0267851420258,-3515.655937915289,nan,nan,nan,nan,-1683.18146,-3324.22465,nan,nan,nan,nan,-568.07775,3254.44343,-6990.9494,1713.69963,nan,nan,-696.69763,-3340.97953
35,0.35000000000000003,nan,nan,nan,nan,-1801.7339326235706,-3446.802353660662,nan,nan,nan,nan,-679.2246785078694,3443.7308891016746,-7053.95617023779,1466.3834631439456,nan,nan,-707.432984348464,-3520.6394108212744,nan,nan,nan,nan,-1683.23893,-3324.11822,nan,nan,nan,nan,-567.22984,3254.30241,-6990.49133,1715.38596,nan,nan,-697.22744,-3339.99315
36,0.36,nan,nan,nan,nan,-1805.2857532916678,-3450.3215254299394,nan,nan,nan,nan,-681.408164736005,3448.228931775054,-7056.332668312563,1461.9843431296024,nan,nan,-707.8101587356474,-3525.6251644735976,nan,nan,nan,nan,-1683.21787,-3324.25736,nan,nan,nan,nan,-566.36238,3254.17837,-6990.55771,1717.24972,nan,nan,-697.21246,-3339.72607
37,0.37,nan,nan,nan,nan,-1808.8471012125788,-3453.831055453493,nan,nan,nan,nan,-683.5540517473617,3452.745032851701,-7058.715184764381,1457.5884796925948,nan,nan,-708.2058453856588,-3530.6094830905204,nan,nan,nan,nan,-1683.27585,-3324.11761,nan,nan,nan,nan,-565.32903,3254.45162,-6991.10716,1719.10573,nan,nan,-697.32702,-3339.25331
38,0.38,nan,nan,nan,nan,-1812.4044781306256,-3457.3446105566536,nan,nan,nan,nan,-685.6891681980346,3457.2662359816286,-7061.065931599875,1453.1755453722797,nan,nan,-708.5989950072011,-3535.594002463046,nan,nan,nan,nan,-1683.33738,-3324.32277,nan,nan,nan,nan,-564.69529,3253.95801,-6990.93076,1720.60792,nan,nan,-696.99822,-3339.65657
39,0.39,nan,nan,nan,nan,-1815.9708821613306,-3460.849002413991,nan,nan,nan,nan,-687.9085662558991,3461.7466681327437,-7063.4382372905175,1448.7741631223332,nan,nan,-709.0169224064153,-3540.5765055176344,nan,nan,nan,nan,-1683.30756,-3324.18125,nan,nan,nan,nan,-563.90882,3253.89571,-6991.51458,1722.22585,nan,nan,-697.55373,-3338.69658
40,0.4,nan,nan,nan,nan,-1819.5361326088391,-3464.3545678814357,nan,nan,nan,nan,-690.090202089323,3466.2456085735944,-7065.758246234343,1444.3449918115155,nan,nan,-709.4018700972069,-3545.561665021136,nan,nan,nan,nan,-1683.24831,-3324.12634,nan,nan,nan,nan,-563.15073,3253.92876,-6992.07284,1723.79057,nan,nan,-697.68771,-3338.39623
41,0.41000000000000003,nan,nan,nan,nan,-1823.1058934588582,-3467.855540242605,nan,nan,nan,nan,-692.2875413872765,3470.736900148372,-7068.071945555882,1439.9125212307322,nan,nan,-709.7972247134026,-3550.5460099858683,nan,nan,nan,nan,-1683.29849,-3324.05194,nan,nan,nan,nan,-562.18804,3254.35301,-6991.84738,1725.08462,nan,nan,-697.76583,-3338.09076
42,0.42,nan,nan,nan,nan,-1826.6757576584318,-3471.3564072204554,nan,nan,nan,nan,-694.5593387947918,3475.1909922600385,-7070.379605803286,1435.4769035530517,nan,nan,-710.1960232364058,-3555.5300805850925,nan,nan,nan,nan,-1683.27324,-3323.96933,nan,nan,nan,nan,-561.47087,3254.43722,-6992.25864,1726.55308,nan,nan,-697.8417,-3337.83369
43,0.43,nan,nan,nan,nan,-1830.2488452987175,-3474.8539841981415,nan,nan,nan,nan,-696.7911422542,3479.6652579337074,-7072.667491219362,1431.0310537666887,nan,nan,-710.5970758952283,-3560.5139703074733,nan,nan,nan,nan,-1683.19155,-3323.88348,nan,nan,nan,nan,-560.91432,3254.21387,-6992.33135,1727.79303,nan,nan,-698.06916,-3337.55399
44,0.44,nan,nan,nan,nan,-1833.8256834644917,-3478.3477255646226,nan,nan,nan,nan,-699.0752764733628,3484.1130361283626,-7074.937098377916,1426.5758452030143,nan,nan,-710.9935960536552,-3565.4982226851084,nan,nan,nan,nan,-1683.17747,-3323.74102,nan,nan,nan,nan,-559.97339,3254.6623,-6992.43836,1728.82784,nan,nan,-698.17955,-3337.342
45,0.45,nan,nan,nan,nan,-1837.402904377989,-3481.8410750369826,nan,nan,nan,nan,-701.3931013439422,3488.543350775126,-7077.193581714357,1422.1139753088592,nan,nan,-711.3941018355291,-3570.4821563843752,nan,nan,nan,nan,-1683.10555,-3323.65585,nan,nan,nan,nan,-559.32353,3254.73221,-6991.95873,1729.83034,nan,nan,-698.29324,-3337.0665
46,0.46,nan,nan,nan,nan,-1840.9843538738264,-3485.330089154003,nan,nan,nan,nan,-703.7484816404536,3492.9538137506884,-7079.436096942585,1417.6450687925887,nan,nan,-711.796022184899,-3575.4659762078404,nan,nan,nan,nan,-1683.12304,-3323.51859,nan,nan,nan,nan,-558.68427,3254.88766,-6991.54766,1730.63536,nan,nan,-698.43646,-3336.81927
47,0.47000000000000003,nan,nan,nan,nan,-1844.5658620952288,-3488.8190429886113,nan,nan,nan,nan,-706.1360932814288,3497.346911820602,-7081.666917570505,1413.1703130086325,nan,nan,-712.1983395255288,-3580.449764000015,nan,nan,nan,nan,-1683.00327,-3323.38074,nan,nan,nan,nan,-558.10816,3255.05901,-6991.50503,1731.45958,nan,nan,-698.57193,-3336.5525
48,0.48,nan,nan,nan,nan,-1848.1518123736591,-3492.3034311128913,nan,nan,nan,nan,-708.5151640370843,3501.744641045962,-7083.871882262191,1408.6827601444968,-5973.05226,2087.02179,-712.6019983910714,-3585.4334433155677,nan,nan,nan,nan,-1682.8597,-3323.2406,nan,nan,nan,nan,-557.56645,3255.24776,-6991.69378,1732.33594,-5973.05226,2087.02179,-698.73649,-3336.38854
49,0.49,nan,nan,nan,nan,-1845.9869944899272,-3496.8104881937675,nan,nan,nan,nan,-708.5151640370843,3501.744641045962,-7083.871882262191,1408.6827601444968,-5973.05226,2087.02179,-713.0059738109984,-3590.417096981313,nan,nan,nan,nan,-1682.77119,-3323.10777,nan,nan,nan,nan,-557.13283,3255.42325,-6991.88253,1733.2123,-5972.303162,2083.1786199999997,-698.91184,-3336.21083
50,0.5,nan,nan,nan,nan,-1849.4370977863741,-3500.429436555356,nan,nan,nan,nan,-710.1831725200752,3506.4582116353,-7086.676860528971,1404.543666412423,-5973.05226,2087.02179,-713.4104080613552,-3595.4007134329613,nan,nan,nan,nan,-1682.68514,-3322.94154,nan,nan,nan,nan,-556.92553,3255.24325,-6990.96999,1733.69414,-5971.554064,2079.33545,-699.01783,-3335.999
51,0.51,nan,nan,nan,nan,-1852.9568946706015,-3503.980637745627,nan,nan,nan,nan,-712.650634002122,3510.8069624714153,-7088.856621080469,1400.0438170884865,-5973.93028205974,2091.944094060357,-713.8182269797613,-3600.3840540524443,nan,nan,nan,nan,-1682.61411,-3322.81008,nan,nan,nan,nan,-556.42023,3255.80726,-6990.97442,1734.27561,-5970.804966000001,2075.49228,-699.10532,-3335.85879
52,0.52,nan,nan,nan,nan,-1856.4809683224128,-3507.5275948776784,nan,nan,nan,nan,-715.0871814427412,3515.17310912145,-7091.0183765262345,1395.5352903454468,-5974.776977124721,2096.871883368651,-714.2290596286057,-3605.367147121477,nan,nan,nan,nan,-1682.55814,-3322.66679,nan,nan,nan,nan,-556.1355,3256.02533,-6986.12188,1736.12778,-5970.055868,2071.6491100000003,-699.29466,-3335.65363
53,0.53,nan,nan,nan,nan,-1860.0073994489708,-3511.07220818658,nan,nan,nan,nan,-717.5866082235176,3519.503567038061,-7093.148754086532,1391.0118523332064,-5975.609878764118,2101.8020228047208,-714.6387711286894,-3610.3503324969874,nan,nan,nan,nan,-1682.49993,-3322.5618,nan,nan,nan,nan,-555.89939,3256.19844,-6985.40761,1736.60696,-5969.30677,2067.80594,-699.59376,-3335.44593
54,0.54,nan,nan,nan,nan,-1863.5371854830294,-3514.6134806349755,nan,nan,nan,nan,-720.0869833384498,3523.8334774626114,-7095.272038208795,1386.485080355721,-5976.434552804874,2106.7335451585686,-715.0453617249128,-3615.3337734856077,nan,nan,nan,nan,-1682.49978,-3322.44153,nan,nan,nan,nan,-555.71379,3256.48158,-6984.88823,1736.9721,-5968.95808,2064.56723,-699.78021,-3335.2926
55,0.55,nan,nan,nan,nan,-1867.0686268737177,-3518.1531023243842,nan,nan,nan,nan,-722.6039373216986,3528.153771740344,-7097.381341508227,1381.951776969557,-5977.197893175163,2111.674932765212,-715.454970691509,-3620.316967290236,nan,nan,nan,nan,-1682.44895,-3322.39355,nan,nan,nan,nan,-555.53066,3256.74812,-6983.87917,1737.0129,-5968.76465,2061.48195,-699.934,-3335.22714
56,0.56,nan,nan,nan,nan,-1870.604650768051,-3521.688146174,nan,nan,nan,nan,-725.194427368039,3532.430378025684,-7099.4752597148645,1377.4113467538273,-5977.909007952588,2116.624106006606,-715.8670284163449,-3625.2999592058827,nan,nan,nan,nan,-1682.3946,-3322.3319,nan,nan,nan,nan,-555.42587,3257.0075,-6983.55456,1737.23983,-5968.21725,2058.06924,-700.14615,-3335.12685
57,0.5700000000000001,nan,nan,nan,nan,-1874.144078673721,-3525.2197817866536,nan,nan,nan,nan,-727.7426557273773,3536.7322999483445,-7101.548993894511,1372.8616625282832,-5978.630207687067,2121.5718197152787,-716.2789921556487,-3630.2829588925674,nan,nan,nan,nan,-1682.30673,-3322.30428,nan,nan,-7018.97436,-2566.24151,-555.29135,3257.30404,-6983.17686,1737.20852,-5967.64816,2054.91462,-700.34508,-3335.09955
58,0.58,nan,nan,nan,nan,-1878.4524025011526,-3527.7571713503557,nan,nan,-7018.97436,-2566.24151,-730.3368592835544,3541.0066546258504,-7103.604862508699,1368.3038775134764,-5979.352685040622,2126.519347024309,-716.6924701079279,-3635.2658331618,nan,nan,nan,nan,-1682.22393,-3322.25242,nan,nan,-7022.50361,-2571.10758,-555.37367,3257.22746,-6982.20463,1736.88955,-5967.17707,2051.83269,-700.59932,-3334.98744
59,0.59,nan,nan,nan,nan,-1879.3291213596617,-3532.6797076928456,nan,nan,-7018.97436,-2566.24151,-733.0051879375113,3545.235132152629,-7108.604157285454,1368.387852123394,-5980.061610649059,2131.468834319141,-717.1054611885558,-3640.248747807599,nan,nan,nan,nan,-1682.17859,-3322.20626,nan,nan,-7028.41151,-2576.68612,-555.31743,3257.54514,-6981.24306,1736.53539,-5966.93449,2048.73034,-700.87486,-3334.90233
60,0.6,nan,nan,nan,nan,-1880.3762773832782,-3537.5688246133336,nan,nan,-7018.97436,-2566.24151,-735.6889588731789,3549.453825500677,-7113.603363706446,1368.2987726065817,-5980.737319398029,2136.422965694727,-717.5183566103783,-3645.2316703808124,nan,nan,nan,nan,-1682.08126,-3322.12567,nan,nan,-7034.1131,-2582.65882,-555.25668,3257.82972,-6980.68618,1736.02912,-5966.43117,2045.8932,-701.06023,-3334.92648
61,0.61,nan,nan,nan,nan,-1881.367845556832,-3542.4695176824,nan,nan,-7018.97436,-2566.24151,-738.3861934839484,3553.663923534508,-7118.601201188423,1368.1517334834102,-5981.423544748599,2141.3756513064163,-717.9346130270975,-3650.2143133135883,nan,nan,nan,nan,-1681.99205,-3322.04244,nan,nan,-7039.14707,-2588.44429,-555.15693,3258.15466,-6979.96727,1735.42884,-5965.86932,2042.85421,-701.25643,-3334.9187
62,0.62,nan,nan,nan,nan,-1882.4013250913151,-3547.3615438527922,nan,nan,-7018.97436,-2566.24151,-741.1144055872189,3557.854014072858,-7123.592345119825,1367.8542738121482,-5982.109541922588,2146.328368528031,-718.3525709076561,-3655.1968138113384,nan,nan,nan,nan,-1681.83914,-3321.93809,nan,nan,-7045.44713,-2594.54645,-555.08025,3258.49746,-6979.0595,1734.78657,-5965.3118,2040.05294,-701.36824,-3334.97588
63,0.63,nan,nan,nan,nan,-1883.3835615655014,-3552.264115780748,nan,nan,-7018.97436,-2566.24151,-743.8686895792586,3562.0270129574965,-7128.592182762951,1367.8139806069619,-5982.796436489086,2151.280961369616,-718.7751811732718,-3660.1789218554695,nan,nan,nan,nan,-1681.74735,-3321.93554,nan,nan,-7049.78552,-2600.20743,-555.0162,3258.80119,-6978.53958,1733.90658,-5965.0302,2037.17033,-701.45618,-3335.2239
64,0.64,nan,nan,nan,nan,-1884.4563708902554,-3557.147667782388,nan,nan,-7018.97436,-2566.24151,-746.6323641549126,3566.1937986299163,-7133.5709094857775,1367.3532418312827,-5983.459530407744,2156.236796965662,-719.2021053700018,-3665.160662086578,nan,nan,nan,nan,-1681.69371,-3321.54732,nan,nan,-7056.309,-2606.43253,-554.93697,3259.13216,-6977.35513,1732.77337,-5964.48378,2034.20737,-701.65477,-3335.17414
65,0.65,nan,nan,nan,nan,-1885.4344273652482,-3562.0510753252834,nan,nan,-7018.97436,-2566.24151,-749.402917771786,3570.3560135037583,-7138.570891714162,1367.3399108207736,-5984.129343118174,2161.19172894632,-719.6295570897923,-3670.142357081984,nan,nan,nan,nan,-1681.64083,-3321.31442,nan,nan,-7063.02815,-2613.31642,-554.81563,3259.39085,-6977.29789,1730.92253,-5963.87893,2031.37572,-701.87678,-3335.20706
66,0.66,nan,nan,nan,nan,-1886.3152022715035,-3566.972887548897,nan,nan,-7018.97436,-2566.24151,-752.1800760723311,3574.51382443906,-7143.570890157366,1367.3438564451176,-5984.8029462201985,2166.1461470615927,-720.0587094252136,-3675.1239058645415,nan,nan,nan,nan,-1681.56319,-3321.06045,nan,nan,-7066.42147,-2618.55437,-554.71165,3259.67777,-6972.24909,1731.3301,-5963.36466,2028.632,-701.99868,-3335.29552
67,0.67,nan,nan,nan,nan,-1887.4890596254231,-3571.8331405168656,nan,nan,-7018.97436,-2566.24151,-754.9638602292231,3578.667202072726,-7148.521545659295,1366.643135315695,-5985.471971229832,2171.1011854606854,-720.4930275747719,-3680.105006922035,nan,nan,nan,nan,-1681.37536,-3320.9267,nan,nan,-7072.54591,-2625.33692,-554.54689,3259.95494,-6976.63033,1731.81183,-5962.83101,2025.81144,-702.1667,-3335.38475
