,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
48,0.48,9175.946437203802,-125.66934197818107,nan,nan,nan,nan,nan,nan,nan,nan,-7532.920028708288,-2003.5964789736217,nan,nan,9164.51183,-21.35696,nan,nan,nan,nan,nan,nan,nan,nan,-7198.80555,-2342.68638,nan,nan
49,0.49,9176.466747421413,-130.64219601559765,nan,nan,nan,nan,nan,nan,nan,nan,-7536.219077191732,-1999.839315268926,nan,nan,9164.78485,-21.5351,nan,nan,nan,nan,nan,nan,nan,nan,-7197.30876,-2345.82287,nan,nan
50,0.5,9176.889409706559,-135.62429964686783,nan,nan,nan,nan,nan,nan,nan,nan,-7539.489564531412,-1996.057263899498,nan,nan,9164.1498,-21.83717,nan,nan,nan,nan,nan,nan,nan,nan,-7196.2894,-2349.04238,nan,nan
51,0.51,9177.369160670078,-140.6012303288246,nan,nan,nan,nan,nan,nan,nan,nan,-7542.726432467846,-1992.2463996980234,nan,nan,9163.19989,-22.16942,nan,nan,nan,nan,nan,nan,nan,nan,-7195.79402,-2352.28907,nan,nan
52,0.52,9177.898618370124,-145.57311875716462,nan,nan,nan,nan,nan,nan,nan,nan,-7545.924925977138,-1988.4032708593013,nan,nan,9163.78665,-22.15382,nan,nan,nan,nan,nan,nan,nan,nan,-7194.72069,-2355.30971,nan,nan
53,0.53,9178.341834215029,-150.55343598750497,nan,nan,nan,nan,nan,nan,nan,nan,-7549.092071914369,-1984.534267549367,nan,nan,9160.97461,-23.08891,nan,nan,nan,nan,nan,nan,nan,nan,-7193.89033,-2358.1448,nan,nan
54,0.54,9179.016641920878,-155.50769017558687,nan,nan,nan,nan,nan,nan,nan,nan,-7552.220964778141,-1980.634263774108,nan,nan,9160.90361,-22.97155,nan,nan,nan,nan,nan,nan,nan,nan,-7192.67161,-2361.19042,nan,nan
55,0.55,9179.59378943108,-160.4742685502297,nan,nan,nan,nan,nan,nan,nan,nan,-7555.304277071815,-1976.6981254000564,nan,nan,9161.47003,-23.389695,nan,nan,nan,nan,nan,nan,nan,nan,-7192.3102,-2363.92864,nan,nan
56,0.56,9180.125926074756,-165.44587096720323,nan,nan,nan,nan,nan,nan,nan,nan,-7558.336421292859,-1972.7224366015223,nan,nan,9162.03645,-23.80784,nan,nan,nan,nan,nan,nan,nan,nan,-7192.47314,-2366.89542,nan,nan
57,0.5700000000000001,9180.634810643016,-170.41990720512774,nan,nan,nan,nan,nan,nan,nan,nan,-7561.302134746641,-1968.696949834676,nan,nan,9159.56755,-24.30077,nan,nan,nan,nan,nan,nan,nan,nan,-7191.3366,-2369.61405,nan,nan
58,0.58,9181.319558195315,-175.37279735024705,nan,nan,nan,nan,nan,nan,nan,nan,-7564.199758036516,-1964.622176310911,nan,nan,9159.11829,-24.94211,nan,nan,nan,nan,nan,nan,nan,nan,-7190.84617,-2371.93789,nan,nan
59,0.59,9181.960334781234,-180.3315679001857,nan,nan,nan,nan,nan,nan,nan,nan,-7567.017790458514,-1960.4919592138854,nan,nan,9158.99143,-25.21495,nan,nan,nan,nan,nan,nan,nan,nan,-7190.27323,-2374.8199,nan,nan
60,0.6,9182.588956485059,-185.29189397348762,nan,nan,nan,nan,nan,nan,nan,nan,-7569.7070396549025,-1956.276755925819,nan,nan,9156.82032,-25.54047,nan,nan,nan,nan,nan,nan,nan,nan,-7190.20218,-2377.38873,nan,nan
61,0.61,9183.339081284787,-190.2353050210167,nan,nan,nan,nan,nan,nan,nan,nan,-7572.251499667337,-1951.9726040645203,nan,nan,9156.89395,-25.67163,nan,nan,nan,nan,nan,nan,nan,nan,-7189.12492,-2379.95221,nan,nan
62,0.62,9184.02194479942,-195.1884552731675,nan,nan,nan,nan,nan,nan,nan,nan,-7574.542924717587,-1947.528577597555,nan,nan,9159.26236,-25.7993,nan,nan,nan,nan,nan,nan,nan,nan,-7189.13217,-2382.14715,nan,nan
63,0.63,9184.568503779665,-200.15849282645766,nan,nan,nan,nan,nan,nan,nan,nan,-7576.536395154625,-1942.9431577022067,nan,nan,9157.06469,-26.28775,nan,nan,nan,nan,nan,nan,nan,nan,-7188.84923,-2384.79251,nan,nan
64,0.64,9185.295157167871,-205.1054085174117,nan,nan,nan,nan,nan,nan,nan,nan,-7577.830439902689,-1938.1135150456525,nan,nan,9156.63414,-26.77295,nan,nan,nan,nan,nan,nan,nan,nan,-7190.54841,-2387.42664,nan,nan
65,0.65,9185.989399051923,-210.05697677468424,nan,nan,nan,nan,nan,nan,nan,nan,-7578.304202085116,-1933.1360107117014,nan,nan,9157.58331,-26.98374,nan,nan,nan,nan,nan,nan,nan,nan,-7190.873,-2389.89283,nan,nan
66,0.66,9186.618003700705,-215.01730500934073,nan,nan,nan,nan,nan,nan,nan,nan,-7576.629042699441,-1929.4464922861152,nan,nan,9154.12165,-27.6697,nan,nan,nan,nan,nan,nan,nan,nan,-7190.42959,-2392.18709,nan,nan
67,0.67,9187.444073136103,-219.94859381531236,nan,nan,nan,nan,nan,nan,nan,nan,-7571.7952186896955,-1928.1681553028416,nan,nan,9155.18933,-28.14483,nan,nan,nan,nan,nan,nan,nan,nan,-7190.17206,-2394.46377,nan,nan
68,0.68,9188.134888279368,-224.90064131486596,nan,nan,nan,nan,nan,nan,nan,nan,-7567.474646990003,-1927.4691003644016,nan,nan,9154.70676,-28.91823,nan,nan,nan,nan,nan,nan,nan,nan,-7191.499,-2396.74046,nan,nan
69,0.6900000000000001,9188.87190972961,-229.84602293632665,nan,nan,nan,nan,nan,nan,nan,nan,-7563.397388883915,-1926.4564931417183,nan,nan,9155.47729,-29.8701,nan,nan,nan,nan,nan,nan,nan,nan,-7191.21187,-2399.06594,nan,nan
70,0.7000000000000001,9189.562865936763,-234.7980507552912,nan,nan,nan,nan,nan,nan,nan,nan,-7558.406353367623,-1926.7557663866232,nan,nan,9154.35849,-31.47019,nan,nan,nan,nan,nan,nan,nan,nan,-7192.17763,-2401.32374,nan,nan
71,0.71,9190.328212108792,-239.73912809094983,nan,nan,nan,nan,nan,nan,nan,nan,-7554.202698978323,-1926.0135819327863,nan,nan,9151.06028,-32.76605,nan,nan,nan,nan,nan,nan,nan,nan,-7192.8841,-2403.36659,nan,nan
72,0.72,9191.219989015377,-244.65895877389835,nan,nan,nan,nan,nan,nan,nan,nan,-7550.598055931078,-1924.4474998337848,nan,nan,9150.53213,-34.07944,nan,nan,nan,nan,nan,nan,nan,nan,-7192.70667,-2405.3147,nan,nan
73,0.73,9192.067269211926,-249.58664750884645,nan,nan,nan,nan,nan,nan,nan,nan,-7546.916153427993,-1922.9643538630976,nan,nan,9148.89896,-35.87282,nan,nan,nan,nan,nan,nan,nan,nan,-7192.66719,-2407.1609,nan,nan
74,0.74,9192.980048255125,-254.5026249720065,nan,nan,nan,nan,nan,nan,nan,nan,-7543.073804627512,-1921.6769324260952,nan,nan,9146.71931,-37.55889,nan,nan,nan,nan,nan,nan,nan,nan,-7193.16817,-2409.14384,nan,nan
75,0.75,9193.956325440466,-259.4063870846486,nan,nan,nan,nan,nan,nan,nan,nan,-7538.083570451178,-1921.9892829749235,nan,nan,9146.14965,-39.88148,nan,nan,nan,nan,nan,nan,nan,nan,-7194.36557,-2411.07394,nan,nan
76,0.76,9194.922934120692,-264.3120641693447,nan,nan,nan,nan,nan,nan,nan,nan,-7534.3457843908,-1920.480821632755,nan,nan,9144.47902,-42.08336,nan,nan,nan,nan,nan,nan,nan,nan,-7194.94517,-2412.86822,nan,nan
77,0.77,9195.953383215081,-269.20472956398106,nan,nan,nan,nan,nan,nan,nan,nan,-7531.0649214851,-1918.2686588743381,nan,nan,9144.19212,-44.62617,nan,nan,nan,nan,nan,nan,nan,nan,-7195.94898,-2414.80557,nan,nan
78,0.78,9196.973574481579,-274.0995441447144,nan,nan,nan,nan,nan,nan,nan,nan,-7527.728627355466,-1916.0878943546084,nan,nan,9139.70705,-46.94399,nan,nan,nan,nan,nan,nan,nan,nan,-7196.66023,-2416.70961,nan,nan
79,0.79,9198.174472106906,-278.9531865803996,nan,nan,nan,nan,nan,nan,nan,nan,-7522.7393133146825,-1916.414613503781,nan,nan,9138.51988,-48.98709,nan,nan,nan,nan,nan,nan,nan,nan,-7197.28625,-2418.34574,nan,nan
80,0.8,9199.34392335371,-283.81450160633136,nan,nan,nan,nan,nan,nan,nan,nan,-7518.748276318681,-1915.1706190364646,nan,nan,9136.49197,-51.27335,nan,nan,nan,nan,nan,nan,nan,nan,-7196.64708,-2420.27732,nan,nan
81,0.81,9200.578194478725,-288.65976473540417,nan,nan,nan,nan,nan,nan,nan,nan,-7514.759991220571,-1913.9047453500493,nan,nan,9133.69958,-53.41995,nan,nan,nan,nan,nan,nan,nan,nan,-7197.77554,-2422.08828,nan,nan
82,0.8200000000000001,9201.888435681325,-293.48503861270973,nan,nan,nan,nan,nan,nan,nan,nan,-7511.046964166707,-1912.1465967147246,nan,nan,9133.32176,-55.39201,nan,nan,nan,nan,nan,nan,nan,nan,-7197.93813,-2423.61308,nan,nan
83,0.8300000000000001,9203.169048725575,-298.31826012955526,nan,nan,nan,nan,nan,nan,nan,nan,-7507.194884937304,-1910.5926276790206,nan,nan,9128.275647422553,-55.03854796778191,nan,nan,nan,nan,nan,nan,nan,nan,-7198.43767,-2425.49618,nan,nan
84,0.84,9204.603441245903,-303.10809500120035,nan,nan,nan,nan,nan,nan,nan,nan,-7502.206584989744,-1910.9344809124127,nan,nan,9123.229534845106,-54.68508593556381,nan,nan,nan,nan,nan,nan,nan,nan,-7198.54814,-2427.27315,nan,nan
85,0.85,9206.120859748373,-307.87227815137027,nan,nan,nan,nan,nan,nan,nan,nan,-7497.796442498109,-1910.273671027515,nan,nan,9118.183422267659,-54.33162390334572,nan,nan,nan,nan,nan,nan,nan,nan,-7200.06267,-2429.23308,nan,nan
86,0.86,9207.716770848825,-312.6107449666443,nan,nan,nan,nan,nan,nan,nan,nan,-7493.945292195156,-1908.585382683827,nan,nan,9113.137309690212,-53.97816187112763,nan,nan,nan,nan,nan,nan,nan,nan,-7200.03076,-2431.02254,nan,nan
87,0.87,9209.388020776985,-317.3231672394915,nan,nan,nan,nan,nan,nan,nan,nan,-7489.934746462702,-1907.1619606782576,nan,nan,9108.091197112764,-53.62469983890954,nan,nan,nan,nan,nan,nan,nan,nan,-7200.65982,-2432.33827,nan,nan
88,0.88,9211.131605112218,-322.0093078334061,nan,nan,nan,nan,nan,nan,nan,nan,-7485.9658874796805,-1905.624656719141,nan,nan,9103.045084535317,-53.271237806691445,nan,nan,nan,nan,nan,nan,nan,nan,-7200.91784,-2433.74853,nan,nan
89,0.89,9212.944641637732,-326.66901797000776,nan,nan,nan,nan,nan,nan,nan,nan,-7480.978590853361,-1905.9808481860543,nan,nan,9097.99897195787,-52.917775774473355,nan,nan,nan,nan,nan,nan,nan,nan,-7200.36129,-2435.32894,nan,nan
90,0.9,9214.824365068263,-331.3022285010234,nan,nan,nan,nan,nan,nan,nan,nan,-7476.417901866237,-1905.5174986678066,nan,nan,9092.952859380423,-52.564313742255266,nan,nan,nan,nan,nan,nan,nan,nan,-7200.88432,-2436.6751,nan,nan
91,0.91,9216.768121883624,-335.90894201965426,nan,nan,nan,nan,nan,nan,nan,nan,-7472.3790071151325,-1904.0067221757283,nan,nan,9087.906746802975,-52.210851710037176,nan,nan,nan,nan,nan,nan,nan,nan,-7200.76827,-2438.00592,nan,nan
92,0.92,9218.773364944313,-340.48922588286183,nan,nan,nan,nan,nan,nan,nan,nan,-7468.3557720568515,-1902.4361646621896,nan,nan,9082.860634225528,-51.85738967781908,nan,nan,nan,nan,nan,nan,nan,nan,-7201.58888,-2439.13115,nan,nan
93,0.93,9220.837647934311,-345.0432060911192,nan,nan,nan,nan,nan,nan,nan,nan,-7464.396670920555,-1900.6864347130254,nan,nan,9077.81452164808,-51.50392764560099,nan,nan,nan,nan,nan,nan,nan,nan,-7202.03773,-2440.77611,nan,nan
94,0.9400000000000001,9222.958619666146,-349.57106197583585,nan,nan,nan,nan,nan,nan,nan,nan,-7459.410438176999,-1901.057221750412,nan,nan,9072.768409070633,-51.1504656133829,nan,nan,nan,nan,nan,nan,nan,nan,-7202.16915,-2441.59196,nan,nan
95,0.9500000000000001,9225.134018267572,-354.07302165190015,nan,nan,nan,nan,nan,nan,nan,nan,-7455.090314369213,-1899.9987438200828,nan,nan,9067.722296493186,-50.79700358116481,nan,nan,nan,nan,nan,nan,nan,nan,-7202.67949,-2442.82598,nan,nan
96,0.96,9227.361665254222,-358.54935820122995,nan,nan,nan,nan,nan,nan,nan,nan,-7451.024576237109,-1898.3464292334386,nan,nan,9062.676183915739,-50.44354154894671,nan,nan,nan,nan,nan,nan,nan,nan,-7202.14006,-2443.90294,nan,nan
97,0.97,9229.639459477488,-363.00038656290707,nan,nan,nan,nan,nan,nan,nan,nan,-7446.810368519425,-1897.0008451355213,nan,nan,9057.63007133829,-50.09007951672862,nan,nan,nan,nan,nan,nan,nan,nan,-7202.58082,-2444.84871,nan,nan
98,0.98,9231.965370921445,-367.4264611166022,nan,nan,nan,nan,nan,nan,nan,nan,-7442.57219257851,-1895.6671548340466,nan,nan,9052.583958760843,-49.73661748451053,nan,nan,nan,nan,nan,nan,nan,nan,-7202.80439,-2445.87366,nan,nan
99,0.99,9234.33743430568,-371.8279739589291,nan,nan,nan,nan,nan,nan,nan,nan,-7437.587105984738,-1896.053045560283,nan,nan,9047.537846183395,-49.38315545229244,nan,nan,nan,nan,nan,nan,nan,nan,-7203.69299,-2446.55131,nan,nan
100,1.0,9236.753742431667,-376.20535388764154,nan,nan,nan,nan,nan,nan,nan,nan,-7433.343452499708,-1894.6479829029265,nan,nan,9042.491733605948,-49.029693420074345,nan,nan,nan,nan,nan,nan,nan,nan,-7204.06865,-2447.30039,nan,nan
101,1.01,9239.212439187446,-380.5590661269982,nan,nan,nan,nan,nan,nan,nan,nan,-7429.356738093356,-1892.573022741836,nan,nan,9037.4456210285,-48.676231387856255,nan,nan,nan,nan,nan,nan,nan,nan,-7205.33724,-2448.29557,nan,nan
102,1.02,9241.711712097194,-384.88961285028773,nan,nan,nan,nan,nan,nan,nan,nan,-7425.3272847002545,-1890.5292230047612,nan,nan,9032.399508451053,-48.322769355638165,nan,nan,nan,nan,nan,nan,nan,nan,-7204.536,-2448.44643,nan,nan
103,1.03,9244.24978426637,-389.1975345840308,nan,nan,nan,nan,nan,nan,nan,nan,-7420.331347095996,-1890.3277100911416,nan,nan,9027.353395873606,-47.969307323420075,nan,nan,nan,nan,nan,nan,nan,nan,-7205.45539,-2448.79968,nan,nan
104,1.04,9246.824905526328,-393.4834126150201,nan,nan,nan,nan,nan,nan,nan,nan,-7416.103471593637,-1888.707492136879,nan,nan,9022.307283296159,-47.61584529120198,nan,nan,nan,nan,nan,nan,nan,nan,-7206.66665,-2449.27264,nan,nan
105,1.05,9249.435342519933,-397.7478725693893,nan,nan,nan,nan,nan,nan,nan,nan,-7412.113322819348,-1886.374446990172,nan,nan,9017.261170718712,-47.26238325898389,nan,nan,nan,nan,nan,nan,nan,nan,-7206.81497,-2449.6862,nan,nan
106,1.06,9252.079367384924,-401.99158939704336,nan,nan,nan,nan,nan,nan,nan,nan,-7407.984329659778,-1884.3842067140536,nan,nan,9012.215058141264,-46.9089212267658,nan,nan,nan,nan,nan,nan,nan,nan,-7206.16409,-2449.70277,nan,nan
107,1.07,9254.75524457459,-406.21529408201246,nan,nan,nan,nan,nan,nan,nan,nan,-7402.984718237476,-1884.3218719245178,nan,nan,9007.168945563817,-46.55545919454771,nan,nan,nan,nan,nan,nan,nan,nan,-7207.42724,-2450.17574,nan,nan
108,1.08,9257.461215190573,-410.41978252003076,nan,nan,nan,nan,nan,nan,nan,nan,-7398.5916125017875,-1882.9778856719406,nan,nan,9002.12283298637,-46.20199716232961,nan,nan,nan,nan,nan,nan,nan,nan,-7207.48848,-2450.0503,nan,nan
