,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
22,0.22,nan,nan,-4337.503712872022,-1047.7005233294637,538.6179274426273,3253.273339424477,-3309.240889770264,2863.034652744879,6227.096449385884,-2102.259585206181,nan,nan,-4303.93684,-836.47323,668.23798,3157.14852,-3412.2414,2643.15195,6166.36505,-2205.84883
23,0.23,nan,nan,-4338.181643702465,-1052.6543511210946,536.2395784158824,3257.671459012094,-3308.0063885492887,2867.8798572540213,6229.847312573329,-2098.084330516469,nan,nan,-4303.92622,-830.80736,670.81304,3156.30195,-3417.00667,2640.07113,6166.32517,-2206.28199
24,0.24,nan,nan,-4338.833232993739,-1057.6117124550601,533.8803215451869,3262.0798495367726,-3306.761616537676,2872.7224332874052,6232.592746959766,-2093.9055041226393,nan,nan,-4303.87713,-825.08968,673.31481,3155.45183,-3421.65359,2637.29187,6166.31741,-2206.76275
25,0.25,nan,nan,-4339.464051233815,-1062.5717596673344,531.5541338620499,3266.5057789151992,-3305.5011083740505,2877.560937102577,6235.3265705101785,-2089.7190726117683,nan,nan,-4304.05475,-819.57133,675.6722,3154.09312,-3425.95839,2634.63144,6166.45439,-2207.20231
26,0.26,nan,nan,-4340.066920237124,-1067.5352814981366,529.2144596191343,3270.9245937378682,-3304.111659603447,2882.3640019692916,6237.998030982817,-2085.4925730029754,nan,nan,-4304.17279,-813.98158,678.17427,3152.69819,-3430.30861,2632.44353,6166.53935,-2207.62322
27,0.27,nan,nan,-4340.648448087181,-1072.5013488919208,526.9496247052186,3275.382230198226,-3302.7053695589702,2887.162162899357,6240.671365243298,-2081.2672583482145,nan,nan,-4304.26501,-808.29669,680.51026,3151.64668,-3434.4512,2630.44215,6166.65467,-2208.0953
28,0.28,nan,nan,-4341.209104940736,-1077.4698158478902,524.6941849875287,3279.844627724205,-3301.3548491454508,2891.9763185483434,6243.356668660583,-2077.049540297287,nan,nan,-4304.31344,-802.69668,682.79392,3150.47527,-3438.93981,2628.644,6166.83035,-2208.51913
29,0.29,nan,nan,-4341.7513998700415,-1082.4403204711302,522.4876826757726,3284.331424749725,-3299.9624016042953,2896.778514904713,6246.021129026555,-2072.818624207577,nan,nan,-4304.42509,-797.22063,685.00867,3149.54072,-3443.3503,2626.9967,6167.06656,-2208.91779
30,0.3,nan,nan,-4342.273430916643,-1087.4129941570245,520.2935708620712,3288.8242939164134,-3298.605635547659,2901.590914084702,6248.6953639534795,-2068.593879534154,nan,nan,-4304.4859,-791.73432,687.16836,3148.2976,-3447.80103,2625.48687,6167.27314,-2209.31694
31,0.31,nan,nan,-4342.778050163698,-1092.3874649244028,518.1165342119307,3293.325461700883,-3297.1646948625153,2906.3787831244626,6251.331310148295,-2064.345139996593,nan,nan,-4304.71164,-786.58942,689.20003,3147.58567,-3452.13985,2624.13808,6167.52068,-2209.71473
32,0.32,nan,nan,-4343.261240377693,-1097.3640628805472,515.9523481436397,3297.832822199203,-3295.8226227871137,2911.195300802664,6253.998506778381,-2060.1159483319293,nan,nan,-4304.84129,-781.44146,691.18846,3146.85346,-3456.33905,2622.91127,6167.71911,-2210.10993
33,0.33,nan,nan,-4343.72809186306,-1102.3422201390727,513.7920177972363,3302.342031974142,-3294.4598843321,2916.006012174512,6256.654188935045,-2055.879516781346,nan,nan,-4304.94296,-776.43273,693.26441,3146.03149,-3460.6477,2621.90904,6167.85658,-2210.51493
34,0.34,nan,nan,-4344.178873494495,-1107.32185827058,511.6694691615989,3306.8691488590207,-3293.0645109670695,2920.80735919094,6259.30217912293,-2051.638273099964,nan,nan,-4305.12345,-771.60016,695.07218,3145.34026,-3464.551,2620.97764,6168.10108,-2210.93941
35,0.35000000000000003,nan,nan,-4344.611446900882,-1112.3031111499354,509.5257565689003,3311.386282498831,-3291.674952295278,2925.6103922636607,6261.934304699182,-2047.387165602988,nan,nan,-4305.27088,-766.69134,696.91379,3144.54325,-3475.8563,2622.81218,6168.25467,-2211.3704
36,0.36,nan,nan,-4345.027253984561,-1117.2857916001713,508.1557046199181,3316.194916156856,-3290.2459498405797,2930.4018379728873,6264.552781307274,-2043.1276374304234,nan,nan,-4305.40874,-761.82274,698.71949,3143.67654,-3479.73908,2622.3006,6168.40055,-2211.75468
37,0.37,nan,nan,-4345.426426988718,-1122.2698322212689,506.0853065990002,3320.746119518054,-3288.784417055119,2935.183461328718,6267.155293892465,-2038.8583367565518,nan,nan,-4305.56431,-757.03444,700.30518,3142.62309,-3483.33701,2621.83269,6168.47769,-2212.14968
38,0.38,nan,nan,-4345.808507316997,-1127.2552123093606,503.9843380328186,3325.283291664217,-3287.2570739589587,2939.944472047737,6269.716581536096,-2034.5641772804047,nan,nan,-4305.82469,-752.30035,701.86801,3141.55846,-3487.05891,2621.62504,6168.57866,-2212.55044
39,0.39,nan,nan,-4346.170850103001,-1132.2420657968246,501.9297166830406,3329.8416390740836,-3285.708994667349,2944.6987806732773,6272.267535661298,-2030.2638711225695,nan,nan,-4305.9294,-747.62333,703.41751,3140.43318,-3490.6253,2621.51703,6168.61054,-2212.94354
40,0.4,nan,nan,-4346.518713834356,-1137.2299502004978,499.874827039007,3334.3998655439777,-3284.129068904538,2949.4426013469542,6274.804235503329,-2025.9551411575521,nan,nan,-4306.02229,-743.10256,704.838,3139.12355,-3494.00434,2621.49608,6168.71795,-2213.36203
41,0.41000000000000003,nan,nan,-4346.850583235674,-1142.2189243135263,497.8152026276731,3338.9559545778134,-3282.4850474139257,2954.1645917470296,6277.306139818433,-2021.6261141539323,nan,nan,-4306.06085,-738.68224,706.23998,3137.53052,-3497.18385,2621.5511,6168.71817,-2213.72929
42,0.42,nan,nan,-4347.167226293711,-1147.2088879580629,495.7475150047516,3343.508389958356,-3280.7579455942446,2958.8568320759614,6279.7720787200815,-2017.2764997648935,nan,nan,-4306.07387,-734.43143,707.19518,3135.5821,-3500.22462,2621.78644,6168.74592,-2214.06349
43,0.43,nan,nan,-4347.468482742149,-1152.1998041617549,493.6954507527595,3348.0678890871745,-3278.914150573065,2963.504457267376,6282.161364266214,-2012.8843118614627,nan,nan,-4306.05975,-730.32724,708.36045,3133.33921,-3503.0066,2622.16437,6168.89129,-2214.36677
44,0.44,nan,nan,-4347.754212910667,-1157.191633312557,491.6443129756228,3352.6278050753485,-3276.9938984182027,2968.1210178552756,6284.529637579632,-2008.4807585788337,nan,nan,-4306.01239,-726.35958,709.55826,3131.16298,-3505.69199,2622.74704,6168.77423,-2214.65607
45,0.45,nan,nan,-4348.024269970016,-1162.1843349043504,489.61645852017585,3357.19812304104,-3275.069152167834,2972.73570656327,6286.8975187638625,-2004.0769944278638,nan,nan,-4306.01839,-722.48853,710.43405,3128.74756,-3508.16522,2623.44886,6169.06133,-2214.92991
46,0.46,nan,nan,-4348.276136087425,-1167.177987220932,487.5881996921353,3361.768261564813,-3273.0572720783603,2977.3130790088526,6289.208224476358,-1999.6429625030528,nan,nan,-4306.10646,-718.88909,711.58092,3126.09489,-3510.41358,2624.31422,6169.06651,-2215.15581
47,0.47000000000000003,nan,nan,-4348.508473587238,-1172.1725862324824,485.56709004302246,3366.3415662546695,-3270.985218650833,2981.863528941933,6291.515799370707,-1995.2073004209087,nan,nan,-4306.22457,-715.40852,712.67762,3123.2505,-3512.63905,2625.35196,6169.08638,-2215.35253
48,0.48,nan,nan,-4348.720127966931,-1177.1681044662153,483.5665752765778,3370.9239172527095,-3268.8480879739227,2986.383780314347,6293.817220381968,-1990.7684423099831,nan,nan,-4306.45751,-712.21989,713.77591,3120.16556,-3514.60826,2626.49168,6169.05845,-2215.53647
49,0.49,nan,nan,-4348.908682561849,-1182.164547917785,481.5587136379924,3375.5030538132737,-3266.638185766262,2990.8689037499475,6296.114016791432,-1986.3271895302519,nan,nan,-4306.69151,-709.21253,714.71675,3116.72926,-3516.341,2627.61646,6169.09613,-2215.66596
50,0.5,nan,nan,-4349.073877807568,-1187.1618182257423,479.5195311118313,3380.0683286817784,-3264.3240980628316,2995.3011715781404,6298.404411820809,-1981.8826321159077,nan,nan,-4306.98974,-706.48122,715.87605,3113.30558,-3517.88144,2628.97551,6169.04848,-2215.75516
51,0.51,nan,nan,-4349.213602472652,-1192.1598655462433,477.5031345458452,3384.643713352894,-3262.0010315669283,2999.7287399915713,6300.691924219421,-1977.43659039026,nan,nan,-4307.28459,-703.86021,716.75931,3109.67858,-3519.34319,2630.36605,6169.05215,-2215.78994
52,0.52,nan,nan,-4349.326198116698,-1197.1585976075705,475.4730941820488,3389.213060803171,-3259.5988578670276,3004.1138923852177,6302.97449088889,-1972.9880075373246,nan,nan,-4307.58157,-701.40443,717.80489,3105.92996,-3520.39429,2631.65473,6169.00418,-2215.85827
53,0.53,nan,nan,-4349.409734164831,-1202.1578997317338,473.3808441156566,3393.754259946534,-3257.1563319157594,3008.4766973289875,6305.253174686816,-1968.5374345237606,nan,nan,-4307.92017,-699.06785,718.88507,3101.87059,-3521.5252,2633.25858,6168.97381,-2215.86995
54,0.54,nan,nan,-4349.460550914558,-1207.1576414908598,471.3417440084141,3398.3195716284067,-3254.6298803343757,3012.7914444139187,6307.527918766982,-1964.084846583051,nan,nan,-4308.23991,-696.92871,719.61341,3097.60538,-3522.4738,2634.81618,6168.81519,-2215.85619
55,0.55,nan,nan,-4349.476968960117,-1212.157614535565,469.26346750138106,3402.8671827331864,-3252.018621265312,3017.055401035911,6309.802222613369,-1959.6320337625625,nan,nan,-4308.57295,-694.868,720.54633,3093.45455,-3522.98975,2636.31876,6168.75892,-2215.80674
56,0.56,nan,nan,-4349.4538852972355,-1217.1575612497318,467.1282617360405,3407.388343683612,-3249.416328158832,3021.3248354935376,6312.072055481564,-1955.1769401888582,nan,nan,-4308.85909,-692.87542,721.61394,3088.88657,-3524.04759,2638.03635,6168.61562,-2215.77897
57,0.5700000000000001,nan,nan,-4349.387024046964,-1222.1571141870666,465.0452625218454,3411.93379352644,-3246.713479232858,3025.5313313848183,6314.340208229378,-1950.7209910068561,nan,nan,-4309.14808,-691.05818,722.43233,3084.303,-3524.22325,2639.61445,6168.59438,-2215.7627
58,0.58,nan,nan,-4349.270801496787,-1227.155763236443,462.86044514112166,3416.4311897745915,-3243.969422635472,3029.711062642966,6316.602449997227,-1946.2620379701225,nan,nan,-4309.46379,-689.44092,723.26499,3079.71762,-3524.11093,2641.18905,6168.51009,-2215.73459
59,0.59,nan,nan,-4349.098094912607,-1232.1527795898062,460.63178205233237,3420.907020517221,-3241.200527346812,3033.874380896528,6318.861971046445,-1941.8017056250903,nan,nan,-4309.67197,-687.71018,723.97777,3074.53224,-3523.85775,2642.81084,6168.50061,-2215.72448
60,0.6,nan,nan,-4348.855857772132,-1237.1469082593314,458.3750367975977,3425.3687579428474,-3238.2877894067433,3037.9383638803115,6321.115783190907,-1937.3384858436457,nan,nan,-4309.93176,-686.27002,724.85893,3069.41677,-3523.41748,2644.45479,6168.44441,-2215.71564
61,0.61,nan,nan,-4348.534683504182,-1242.1365823057604,456.0803292745372,3429.8110903689058,-3235.370135710577,3041.9988191391767,6323.365884162791,-1932.873393950266,nan,nan,-4310.00178,-684.64643,725.84145,3064.01275,-3522.76636,2646.11002,6168.41736,-2215.7396
62,0.62,nan,nan,-4348.1083312399305,-1247.118371517155,453.7387374594275,3434.228889342536,-3232.3803680561246,3046.00647298805,6325.6105032368705,-1928.405543772353,nan,nan,-4310.16318,-683.22718,726.62278,3058.39437,-3521.94652,2647.75177,6168.29574,-2215.76349
63,0.63,nan,nan,-4347.552369384593,-1252.0873660246393,451.34327720018206,3438.617712663926,-3229.315105187292,3049.9566835577484,6327.852273561808,-1923.93626353833,nan,nan,-4310.28003,-682.03772,727.53442,3052.69985,-3521.00025,2649.39866,6168.36238,-2215.81959
64,0.64,nan,nan,-4346.832309965449,-1257.0352458163181,448.89425927935594,3442.9768767149194,-3226.216527009101,3053.880815725966,6330.085277121963,-1919.4625966865926,nan,nan,-4310.30607,-680.79677,728.52614,3046.89384,-3519.74903,2650.95515,6168.19753,-2215.86914
65,0.65,nan,nan,-4345.8696792823575,-1261.9417050455352,446.3533341388442,3447.2831163076867,-3223.07634153816,3057.7717327397418,6332.316982711319,-1914.9882821958086,nan,nan,-4310.27339,-679.71144,729.53836,3040.64729,-3518.41621,2652.46599,6168.13427,-2215.98665
66,0.66,nan,nan,-4344.563139264318,-1266.7679824081886,443.72918009660486,3451.5391491509104,-3219.835798489813,3061.5794723253503,6334.541543406647,-1910.5104110818972,nan,nan,-4310.36595,-678.98806,730.548,3034.21001,-3516.79261,2653.88674,6168.10426,-2216.1087
67,0.67,nan,nan,-4342.769383313688,-1271.435148527964,440.98933994891235,3455.7216455304774,-3216.535983178722,3065.335962563949,6336.759535745607,-1906.0292828774916,nan,nan,-4310.35058,-678.3345,731.56197,3027.91172,-3515.07115,2655.24539,6168.15567,-2216.25299
68,0.68,nan,nan,-4340.14175408336,-1275.689036705611,438.1347753581498,3459.826698635757,-3213.2295005112537,3069.086585494841,6338.969179226871,-1901.5440319719453,nan,nan,-4310.3675,-677.83131,732.74717,3020.92135,-3513.23644,2656.51962,6167.99855,-2216.38922
69,0.6900000000000001,nan,nan,-4336.816688165416,-1278.3600975398142,435.1259175833192,3463.820039954858,-3209.893472933131,3072.8109538974036,6341.175853447183,-1897.0573194911403,nan,nan,-4310.3618,-677.49439,734.00731,3014.11122,-3511.23183,2657.67047,6168.06911,-2216.53239
70,0.7000000000000001,nan,nan,-4331.837015127735,-1277.9097016719422,432.0890191237989,3467.7920983313884,-3206.5502069700547,3076.528825963537,6343.372355242177,-1892.5656182694888,nan,nan,-4310.45377,-677.54517,735.28772,3006.94975,-3509.18096,2658.75279,6168.00819,-2216.6236
71,0.71,nan,nan,-4328.205438660847,-1277.693012132423,429.00345726919863,3471.7264735094104,-3203.198470354406,3080.2390633763343,6345.564225763024,-1888.0716552500771,nan,nan,-4310.47392,-677.66571,736.85147,2999.7242,-3507.09505,2659.72752,6168.14636,-2216.77754
72,0.72,nan,nan,-4324.620456022741,-1277.6422656075606,425.81640212864653,3475.5790933363696,-3199.837576252225,3083.941007572824,6347.744823525213,-1883.572211573406,nan,nan,-4310.43626,-678.00721,738.34776,2992.33147,-3504.92391,2660.49768,6168.24316,-2216.89076
73,0.73,nan,nan,-4321.113180670846,-1277.921588601282,422.41644318573486,3479.2451919693194,-3196.4675931715396,3087.634679734223,6349.917653371272,-1879.0690115489704,nan,nan,-4310.53289,-678.85987,740.02406,2985.05083,-3502.64749,2661.03118,6168.3645,-2216.95259
74,0.74,nan,nan,-4317.59749921683,-1278.9365390750534,418.39494060288564,3482.2163057295343,-3193.0881741127932,3091.319720687236,6352.082061536275,-1874.5617576959837,nan,nan,-4310.56057,-679.79694,741.67045,2977.48581,-3500.3164,2661.30064,6168.5031,-2217.00988
75,0.75,nan,nan,-4314.0649715402415,-1280.3377625336718,417.2462603353222,3480.3105952833894,-3189.6974648239147,3094.994375843616,6354.237474988283,-1870.0501955661991,nan,nan,-4310.98472,-681.33097,743.38551,2970.16532,-3497.90664,2661.32316,6168.55237,-2217.07971
76,0.76,nan,nan,-4310.503648877421,-1282.3016308057345,417.77965837402155,3475.825559172835,-3186.2939626970824,3098.6571853216874,6356.385367021627,-1865.535047748785,nan,nan,-4311.50613,-683.1747,745.06772,2962.72218,-3495.41802,2661.10845,6168.72457,-2217.08571
77,0.77,nan,nan,-4306.909498951031,-1284.630911039433,418.5685218091556,3470.888181885174,-3182.875356391855,3102.3059016616976,6358.5231884696,-1861.015123030763,nan,nan,-4312.13811,-685.16633,746.79423,2955.15616,-3493.11543,2660.71352,6168.92783,-2217.10866
78,0.78,nan,nan,-4303.281142100235,-1287.0212873990283,419.3573852442896,3465.9508045975135,-3179.4335494259903,3105.932741168724,6360.650636667875,-1856.4903065523126,nan,nan,-4312.56858,-687.10894,748.67722,2947.56448,-3490.85776,2660.11066,6169.07998,-2217.0857
79,0.79,nan,nan,-4299.629616419374,-1289.156864870541,420.14624867942365,3461.013427309853,-3175.9641681757735,3109.533212490738,6362.769347639777,-1851.961392353794,nan,nan,-4312.70778,-688.84998,750.6322,2940.25446,-3488.54933,2659.31159,6169.25571,-2217.10344
80,0.8,nan,nan,-4294.8463751270365,-1287.7006359258755,420.9351121145577,3456.0760500221922,-3172.4622649417033,3113.1020601673995,6364.877357767953,-1847.4274874915911,nan,nan,-4312.99645,-690.83741,752.6478,2932.82955,-3486.44026,2658.35881,6169.45867,-2217.15099
81,0.81,nan,nan,-4291.13205111319,-1289.3517007107853,421.7239755496917,3451.1386727345316,-3168.9146432320345,3116.6254648000076,6366.973928935297,-1842.8882816865782,nan,nan,-4313.2301,-692.80019,754.59549,2925.52318,-3484.22525,2657.22679,6169.57236,-2217.18987
82,0.8200000000000001,nan,nan,-4287.332793027272,-1292.596367607999,422.51283898482575,3446.201295446871,-3165.3148884044795,3120.0955894636895,6369.06082324712,-1838.3446188325277,nan,nan,-4313.51833,-694.97551,756.74937,2917.98365,-3481.93776,2655.92624,6169.80027,-2217.20527
83,0.8300000000000001,nan,nan,-4283.640742368744,-1295.9681270796789,423.3017024199598,3441.2639181592103,-3161.649505928416,3123.49632045925,6371.1351174773135,-1833.7951899181926,nan,nan,-4313.83923,-697.26886,758.87256,2910.42094,-3479.65943,2654.50411,6170.01078,-2217.27238
84,0.84,nan,nan,-4279.78710260627,-1298.9537588987537,424.0905658550938,3436.3265408715497,-3157.899406856925,3126.803397258177,6373.196886924103,-1829.2400711767891,nan,nan,-4314.15984,-699.61132,760.85416,2902.64672,-3477.36433,2652.91696,6170.14162,-2217.32288
85,0.85,nan,nan,-4274.951088774963,-1297.6837312520454,424.87942929022785,3431.389163583889,-3154.039069355531,3129.981099946493,6375.24740659612,-1824.679877203429,nan,nan,-4314.49093,-702.1754,763.05935,2894.79502,-3474.91985,2651.17506,6170.32801,-2217.36151
86,0.86,nan,nan,-4271.056398079418,-1299.8138680337745,425.6682927253619,3426.4517862962284,-3150.03981804253,3132.9820979364054,6377.28462071429,-1820.1137236102252,nan,nan,-4314.7928,-704.81675,765.46223,2887.02526,-3472.52321,2649.33464,6170.55179,-2217.38492
87,0.87,nan,nan,-4267.457925403182,-1303.2853222533183,426.4571561604959,3421.514409008568,-3145.8530714534454,3135.715438932108,6379.307928976407,-1815.5413911992505,nan,nan,-4315.16788,-707.64319,767.63727,2879.21299,-3467.74459,2647.08516,6170.65217,-2217.4116
88,0.88,nan,nan,-4263.945070336782,-1306.8433904486265,427.24601959562995,3416.577031720907,-3141.548739778917,3138.2595947519535,6381.318911582574,-1810.9636243902385,nan,nan,-4315.48103,-710.65654,769.95159,2871.43576,-3463.10548,2644.86002,6170.91381,-2217.44673
89,0.89,nan,nan,-4260.293261472565,-1310.2586930734649,428.034883030764,3411.6396544332465,-3137.035382934919,3140.4112476047017,6383.313239440807,-1806.3785773464365,nan,nan,-4315.88367,-713.89336,772.37949,2863.80704,-3460.86139,2643.09279,6170.95491,-2217.48847
90,0.9,nan,nan,-4256.523470275005,-1313.5433048202015,428.823746465898,3406.702277145586,-3132.173564894208,3141.5786058783337,6385.294874092108,-1801.7880300905244,nan,nan,-4316.14608,-717.19768,774.8599,2856.43093,-3458.48537,2641.41498,6171.13298,-2217.47487
91,0.91,nan,nan,-4252.647630187578,-1316.702080471731,429.61260990103204,3401.7648998579252,-3127.1740506384363,3141.508912217698,6387.25993641205,-1797.1903643698847,nan,nan,-4316.48148,-720.68451,777.18769,2849.48428,-3455.91941,2639.82725,6171.30567,-2217.48248
92,0.92,nan,nan,-4248.737698681128,-1319.8185585504068,430.4014733361661,3396.8275225702646,-3122.3865005157413,3140.06691227918,6389.207997618847,-1792.5854694161892,nan,nan,-4316.82916,-724.31141,779.53019,2842.60434,-3453.84048,2638.4364,6171.41762,-2217.47191
93,0.93,nan,nan,-4244.832002963472,-1322.9403434502817,431.1903367713001,3391.890145282604,-3118.113174654329,3137.47101434548,6391.139301081528,-1787.9735211364452,nan,nan,-4317.22081,-728.11372,781.7398,2836.1162,-3449.18945,2636.73879,6171.49514,-2217.46549
94,0.9400000000000001,nan,nan,-4240.970096707383,-1326.1161394243927,431.97920020643414,3386.9527679949433,-3113.615142598475,3135.287506245081,6393.052586088422,-1783.3540687357386,nan,nan,-4317.67944,-732.1058,783.82112,2829.66368,-3446.82757,2635.57758,6171.57997,-2217.4299
95,0.9500000000000001,nan,nan,-4237.17788441221,-1329.3748394578931,432.7680636415682,3382.0153907072827,-3109.3596064762733,3132.6625467572726,6394.946652622751,-1778.7267031824745,nan,nan,-4318.09495,-736.20846,785.91163,2823.31632,-3444.50825,2634.57832,6171.59737,-2217.39497
96,0.96,nan,nan,-4233.446865815301,-1332.7034277817206,433.5569270767022,3377.078013419622,-3105.0570260444315,3130.1154304215834,6396.820829501982,-1774.0912462443341,nan,nan,-4318.51358,-740.40267,787.9566,2816.7806,-3442.26998,2633.74384,6171.79587,-2217.37247
97,0.97,nan,nan,-4229.766146185493,-1336.0875529281573,434.34579051183624,3372.1406361319614,-3100.7018136472566,3127.659391949675,6398.670382409373,-1769.4459094381634,nan,nan,-4319.02344,-744.72696,789.96312,2810.56092,-3440.18901,2633.11509,6171.91287,-2217.3428
98,0.98,nan,nan,-4226.13907575451,-1339.5291165391754,435.1346539469703,3367.2032588443008,-3096.2630654627646,3125.357758930563,6400.495947535349,-1764.791093440638,nan,nan,-4319.51208,-749.20981,791.88338,2804.08005,-3437.85412,2632.60253,6171.92169,-2217.2421
