,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,7_person_X,7_person_Y
43,0.43,8516.374139660233,619.1022487613808,-8558.334909436908,2051.847601321952,8739.259875408245,2718.5626870581877,nan,nan,nan,nan,nan,nan,nan,nan,8412.11788,277.85295,-8254.06232,2070.00362,8447.33886,2762.63519,nan,nan,nan,nan,nan,nan,nan,nan
44,0.44,8518.522432784974,623.6172057545523,-8563.323552144031,2051.5107869210406,8744.196969294258,2717.7720518953697,nan,nan,nan,nan,nan,nan,nan,nan,8415.30375,271.7418,-8250.6886,2069.59445,8440.81115,2761.09577,nan,nan,nan,nan,nan,nan,nan,nan
45,0.45,8520.656347636803,628.1389761385001,-8568.312597725147,2051.179993647923,8749.139925463483,2717.018935497249,nan,nan,nan,nan,nan,nan,nan,nan,8418.99263,265.30911,-8245.98394,2069.09117,8433.74574,2759.26859,nan,nan,nan,nan,nan,nan,nan,nan
46,0.46,8522.546544876217,632.7679235778334,-8573.30241710689,2050.861085294971,8754.089371199616,2716.309719800097,nan,nan,nan,nan,nan,nan,nan,nan,8423.71381,258.60022,-8242.10204,2068.61728,8428.58986,2758.16869,nan,nan,nan,nan,nan,nan,nan,nan
47,0.47000000000000003,8525.126816356445,637.0507029427222,-8578.292686843728,2050.549303394292,8759.040044641699,2715.609125431117,nan,nan,nan,nan,nan,nan,nan,nan,8427.89942,252.00627,-8238.50075,2068.01224,8420.0818,2755.97414,nan,nan,nan,nan,nan,nan,nan,nan
48,0.48,8526.626271577172,641.8205702407754,-8583.283641098278,2050.248677997846,8763.999041666404,2714.970103906469,nan,nan,nan,nan,nan,nan,nan,nan,8432.65736,245.33834,-8234.28987,2067.37546,8412.94579,2754.1949,nan,nan,nan,nan,nan,nan,nan,nan
49,0.49,8528.431612699449,646.4832672534725,-8588.275211770713,2049.958467346603,8768.961042315279,2714.3548400926684,nan,nan,nan,nan,nan,nan,nan,nan,8437.45398,238.71047,-8229.39028,2066.48816,8406.64916,2752.60935,nan,nan,nan,nan,nan,nan,nan,nan
50,0.5,8530.452530177741,651.0566568657771,-8593.267722989045,2049.6849134491304,8773.925703414036,2713.76142609343,nan,nan,nan,nan,nan,nan,nan,nan,8441.71443,232.25996,-8225.28854,2065.51052,8400.80317,2751.21635,nan,nan,nan,nan,nan,nan,nan,nan
51,0.51,8532.616380936552,655.5641783458802,-8598.260988868275,2049.425498994409,8778.892466200217,2713.1858677334067,nan,nan,nan,nan,nan,nan,nan,nan,8445.00512,225.88967,-8221.29994,2064.59008,8392.79431,2748.70921,nan,nan,nan,nan,nan,nan,nan,nan
52,0.52,8533.920396376512,660.3911384381479,-8603.254808089476,2049.176964115634,8783.864886938733,2712.6614328001774,nan,nan,nan,nan,nan,nan,nan,nan,8449.21299,219.28327,-8215.56589,2063.32808,8387.43988,2747.17335,nan,nan,nan,nan,nan,nan,nan,nan
53,0.53,8536.11035047337,664.8860356620743,-8608.24960737905,2048.9489727630007,8788.837886418389,2712.142514525933,nan,nan,nan,nan,nan,nan,nan,nan,8454.06214,212.83489,-8211.52474,2062.12207,8381.8127,2745.16696,nan,nan,nan,nan,nan,nan,nan,nan
54,0.54,8537.97974108485,669.5234248781857,-8613.244987137567,2048.7340749542527,8793.81387773363,2711.6531164970825,nan,nan,nan,nan,nan,nan,nan,nan,8458.44923,206.67851,-8206.2904,2060.73288,8375.33942,2742.9644,nan,nan,nan,nan,nan,nan,nan,nan
55,0.55,8539.538670500968,674.2741868250276,-8618.241101592666,2048.536995397865,8798.792469514847,2711.1909218670753,nan,nan,nan,nan,nan,nan,nan,nan,8462.95685,200.68001,-8201.45274,2059.58598,8370.25431,2740.93207,nan,nan,nan,nan,nan,nan,nan,nan
56,0.56,8541.437725425814,678.8995073968815,-8623.237547866784,2048.3485156115144,8803.772725875919,2710.747022578951,nan,nan,nan,nan,nan,nan,nan,nan,8467.04781,194.99723,-8195.47035,2058.14858,8363.7682,2738.31018,nan,nan,nan,nan,nan,nan,nan,nan
57,0.5700000000000001,8542.738900104252,683.72723403125,-8628.23461436006,2048.177265905646,8808.75575273397,2710.3353876291058,nan,nan,nan,nan,nan,nan,nan,nan,8471.52252,189.39998,-8190.52474,2056.7377,8357.53169,2735.64075,nan,nan,nan,nan,nan,nan,nan,nan
58,0.58,8543.985681759119,688.5692930462857,-8633.23209932769,2048.0186973137697,8813.740724277584,2709.948013508439,nan,nan,nan,nan,nan,nan,nan,nan,8475.05158,184.33373,-8185.1489,2055.20111,8352.99811,2733.5229,nan,nan,nan,nan,nan,nan,nan,nan
59,0.59,8545.853756719827,693.207212401037,-8638.230017387157,2047.8744230234631,8818.726496064255,2709.571078910359,nan,nan,nan,nan,nan,nan,nan,nan,8478.64833,179.32997,-8180.01748,2053.60087,8347.67027,2730.9719,nan,nan,nan,nan,nan,nan,nan,nan
60,0.6,8547.265407206727,698.0037989897306,-8643.228304500057,2047.7435569200766,8823.713919049887,2709.2166611309085,nan,nan,nan,nan,nan,nan,nan,nan,8482.36096,174.48527,-8173.64746,2051.69173,8343.09456,2728.52543,nan,nan,nan,nan,nan,nan,nan,nan
61,0.61,8548.826398327712,702.7538839068878,-8648.22699824184,2047.6292727310793,8828.702369074563,2708.8770049057025,nan,nan,nan,nan,nan,nan,nan,nan,8485.66929,169.8631,-8168.06692,2049.79909,8337.55362,2725.93462,nan,nan,nan,nan,nan,nan,nan,nan
62,0.62,8550.010838988846,707.6115685735012,-8653.225966369813,2047.5276968702306,8833.69170467501,2708.550615159965,nan,nan,nan,nan,nan,nan,nan,nan,8488.26406,165.44061,-8161.51326,2047.29809,8331.50394,2723.02799,nan,nan,nan,nan,nan,nan,nan,nan
63,0.63,8550.821535491616,712.545407968982,-8658.225326087015,2047.4476817590476,8838.681914997593,2708.2378837474303,nan,nan,nan,nan,nan,nan,nan,nan,8491.13357,160.84118,-8156.27837,2045.10109,8326.52412,2720.40036,nan,nan,nan,nan,nan,nan,nan,nan
64,0.64,8551.865661179285,717.4351729478282,-8663.22483144562,2047.3773527515823,8843.672392003284,2707.929437227467,nan,nan,nan,nan,nan,nan,nan,nan,8494.07717,156.34678,-8148.64299,2042.39548,8323.72782,2718.52855,nan,nan,nan,nan,nan,nan,nan,nan
65,0.65,8553.845235677893,722.0266089763995,-8668.224485430732,2047.3185307391295,8848.662584252676,2707.616417556989,nan,nan,nan,nan,nan,nan,nan,nan,8497.18274,151.88763,-8142.71448,2039.80402,8317.47605,2715.49361,nan,nan,nan,nan,nan,nan,nan,nan
66,0.66,8554.142395985851,727.0177707400949,-8673.22422681835,2047.267677450877,8853.65242248267,2707.297804251417,nan,nan,nan,nan,nan,nan,nan,nan,8499.45339,147.7096,-8136.0482,2037.14946,8313.03395,2713.00707,nan,nan,nan,nan,nan,nan,nan,nan
67,0.67,8554.318629916817,732.0146639350287,-8678.223932464945,2047.213423903413,8858.641198302072,2706.9629672406895,nan,nan,nan,nan,nan,nan,nan,nan,8501.16538,143.68504,-8128.96387,2034.38082,8307.93454,2710.24351,nan,nan,nan,nan,nan,nan,nan,nan
68,0.68,8552.790540547638,736.7754351834503,-8683.223429928556,2047.1425358836082,8863.627421641913,2706.592053766667,nan,nan,nan,nan,nan,nan,nan,nan,8503.25043,139.66569,-8122.30108,2031.2542,8303.28119,2707.64785,nan,nan,nan,nan,nan,nan,nan,nan
69,0.6900000000000001,8548.185315485192,737.9445018635333,-8688.222423763871,2047.0422331694208,8868.608780336512,2706.160700598428,nan,nan,nan,nan,nan,nan,nan,nan,8505.35902,135.73463,-8115.23793,2028.16138,8297.76948,2704.35756,nan,nan,nan,nan,nan,nan,nan,nan
70,0.7000000000000001,8543.388699276342,736.532952025589,-8693.218215668834,2046.8371399167263,8873.576792634358,2705.59602918207,nan,nan,-1865.69015,-3493.06833,nan,nan,nan,nan,8506.92522,132.21448,-8108.32592,2024.96181,8292.43391,2701.14904,nan,nan,-1865.69015,-3493.06833,nan,nan,nan,nan
71,0.71,8543.388699276342,736.532952025589,-8693.218215668834,2046.8371399167263,8873.576792634358,2705.59602918207,nan,nan,-1865.69015,-3493.06833,nan,nan,nan,nan,8507.86924,128.83104,-8100.80784,2021.45877,8287.51079,2697.89989,nan,nan,-1862.03109,-3493.47761,nan,nan,nan,nan
72,0.72,8538.592083067491,735.1214021876447,-8692.95065289715,2045.914382695991,8878.062084407817,2703.989018841023,nan,nan,-1869.3734696284182,-3496.4496250943253,nan,nan,nan,nan,8509.20789,125.646,-8093.50444,2017.88044,8284.05052,2694.94359,nan,nan,-1855.52485,-3493.20812,nan,nan,nan,nan
73,0.73,8533.79546685864,733.7098523497003,-8688.837011409016,2044.9814722921224,8881.52422716454,2702.3566533904373,nan,nan,-1873.541165626927,-3499.2119266824966,nan,nan,nan,nan,8510.19867,122.69599,-8086.28036,2014.2885,8278.17982,2691.23246,nan,nan,-1848.17832,-3492.30064,nan,nan,nan,nan
74,0.74,8528.99885064979,732.298302511756,-8683.969420812165,2043.8384229574665,8880.07664368803,2701.1451506818853,nan,nan,-1877.715186214048,-3501.9646620744825,nan,nan,nan,nan,8510.85763,119.83739,-8079.06384,2010.56905,8274.31333,2688.14052,nan,nan,-1838.79962,-3491.68177,nan,nan,nan,nan
75,0.75,8524.20223444094,730.8867526738117,-8679.101830215315,2042.6953736228106,8877.129097808143,2699.9938628612713,nan,nan,-1881.8882709056363,-3504.7188160565306,nan,nan,nan,nan,8511.46524,117.24832,-8072.26659,2006.78202,8269.71707,2684.50479,nan,nan,-1831.3408,-3492.47083,nan,nan,nan,nan
76,0.76,8519.40561823209,729.4752028358673,-8674.234239618465,2041.5523242881548,8873.016764843214,2698.5336769517344,nan,nan,-1886.0349598092446,-3507.51255389976,nan,nan,nan,nan,8511.83189,114.73688,-8064.12308,2002.8139,8263.39694,2680.55718,nan,nan,-1825.05976,-3491.38558,nan,nan,nan,nan
77,0.77,8514.609002023239,728.063652997923,-8669.366649021615,2040.4092749534989,8868.34010458483,2696.7648217209003,nan,nan,-1890.2676604209614,-3510.1741785035633,nan,nan,nan,nan,8511.94673,112.36248,-8057.01624,1998.855,8260.78291,2677.68125,nan,nan,-1817.529,-3490.89223,nan,nan,nan,nan
78,0.78,8509.812385814388,726.6521031599787,-8664.499058424764,2039.266225618843,8864.55319919982,2695.16925872312,nan,nan,-1894.4404662737513,-3512.9287549346905,nan,nan,nan,nan,8512.11738,110.29662,-8050.07535,1994.95277,8256.1108,2673.93107,nan,nan,-1811.17482,-3491.4241,nan,nan,nan,nan
79,0.79,8505.015769605538,725.2405533220343,-8659.631467827914,2038.1231762841871,8859.955955070474,2693.446345804669,nan,nan,-1898.6112111006412,-3515.686451000063,nan,nan,nan,nan,8512.23052,108.29879,-8042.98519,1990.80822,8251.5828,2669.97799,nan,nan,-1802.86991,-3491.32072,nan,nan,nan,nan
80,0.8,8500.219153396687,723.82900348409,-8654.763877231064,2036.9801269495313,8855.279231205926,2691.677658750733,nan,nan,-1902.7862175199782,-3518.437690974782,nan,nan,nan,nan,8512.42746,106.46449,-8035.35915,1986.55945,8245.85245,2665.55105,nan,nan,-1796.09773,-3491.64328,nan,nan,nan,nan
81,0.81,8495.422537187836,722.4174536461456,-8649.896286634214,2035.8370776148754,8850.602507341378,2689.908971696797,nan,nan,-1906.9966261361299,-3521.1344407379297,nan,nan,nan,nan,8512.31282,104.55473,-8028.20937,1982.17328,8241.64167,2661.18864,nan,nan,-1790.47631,-3492.95784,nan,nan,nan,nan
82,0.8200000000000001,8490.625920978986,721.0059038082013,-8645.028696037363,2034.6940282802195,8845.92578347683,2688.140284642861,nan,nan,-1911.173912872785,-3523.8822172062337,nan,nan,nan,nan,8512.11727,102.82609,-8020.96004,1977.91523,8238.58954,2657.23042,nan,nan,-1784.40131,-3493.61929,nan,nan,nan,nan
83,0.8300000000000001,8485.829304770135,719.594353970257,-8640.161105440513,2033.5509789455637,8841.796897818733,2686.490929435225,nan,nan,-1915.3719634704707,-3526.5981647718672,nan,nan,nan,nan,8512.01485,101.21833,-8013.04258,1973.5261,8236.56468,2653.13363,nan,nan,-1775.90954,-3493.37915,nan,nan,nan,nan
84,0.84,8481.032688561285,718.1828041323126,-8635.293514843663,2032.4079296109078,8838.445692058307,2684.987789582788,nan,nan,-1919.6153751837833,-3529.242679288999,nan,nan,nan,nan,8512.06022,99.71706,-8005.58927,1969.26444,8233.05985,2648.39365,nan,nan,-1769.57531,-3494.27069,nan,nan,nan,nan
85,0.85,8476.236072352434,716.7712542943683,-8630.425924246812,2031.264880276252,8833.947170399651,2683.4112327476464,nan,nan,-1923.84168970291,-3531.9144325682933,nan,nan,nan,nan,8511.94515,98.29602,-7997.19017,1965.09321,8229.83556,2643.83469,nan,nan,-1763.17093,-3495.07911,nan,nan,nan,nan
86,0.86,8471.439456143584,715.359704456424,-8625.558333649962,2030.121830941596,8829.80186214843,2681.7500522652244,nan,nan,-1928.140952475988,-3534.4671447745604,nan,nan,nan,nan,8511.7487,97.03038,-7989.13567,1960.90609,8227.73502,2639.31239,nan,nan,-1759.25417,-3496.81755,nan,nan,nan,nan
87,0.87,8466.642839934733,713.9481546184796,-8620.690743053112,2028.9787816069402,8826.397737409327,2680.212044743729,nan,nan,-1932.422821023642,-3537.048927441752,nan,nan,nan,nan,8511.45768,95.92402,-7981.74181,1956.91835,8224.99881,2634.52956,nan,nan,-1752.82908,-3498.87174,nan,nan,nan,nan
88,0.88,8461.846223725883,712.5366047805353,-8615.823152456262,2027.8357322722843,8823.035004095182,2678.6800937093617,nan,nan,-1936.6809767885213,-3539.6696352625563,nan,nan,nan,nan,8511.22776,95.05098,-7972.55917,1953.18159,8223.31159,2630.017,nan,nan,-1744.98241,-3499.50703,nan,nan,nan,nan
89,0.89,8457.049607517032,711.125054942591,-8610.955561859411,2026.6926829376284,8820.265476057211,2677.21241102185,nan,nan,-1941.073005947367,-3542.0592126033953,nan,nan,nan,nan,8510.94878,94.30742,-7964.50458,1949.41383,8220.74752,2624.78254,nan,nan,-1738.95192,-3500.15331,nan,nan,nan,nan
90,0.9,8452.252991308182,709.7135051046466,-8606.087971262561,2025.5496336029726,8815.805787415904,2675.759079300542,nan,nan,-1945.4015485803548,-3544.5619548343107,nan,nan,nan,nan,8510.7188,93.71754,-7955.2454,1945.78471,8219.89569,2620.04954,nan,nan,-1732.04495,-3500.71351,nan,nan,nan,nan
91,0.91,8447.456375099331,708.3019552667023,-8601.22038066571,2024.4065842683167,8813.746989341504,2674.252307127998,nan,nan,-1949.8199604823474,-3546.9023898930827,nan,nan,nan,nan,8510.27826,93.06712,-7947.04898,1942.28683,8217.8218,2614.52333,nan,nan,-1725.88928,-3502.04542,nan,nan,nan,nan
92,0.92,8442.65975889048,706.890405428758,-8596.35279006886,2023.2635349336608,8812.014082302492,2672.800591387281,nan,nan,-1954.1879747089486,-3549.3355877305407,nan,nan,nan,nan,8509.72561,92.43032,-7938.97308,1939.01599,8218.06433,2609.83178,nan,nan,-1719.82613,-3503.42359,nan,nan,nan,nan
93,0.93,8437.86314268163,705.4788555908136,-8591.48519947201,2022.120485599005,8812.433393816033,2671.6048975446774,nan,nan,-1958.5682720135076,-3551.7466031854215,nan,nan,nan,nan,8508.91711,91.75593,-7930.79916,1935.5128,8217.3107,2604.67738,nan,nan,-1713.8748,-3504.87945,nan,nan,nan,nan
94,0.9400000000000001,8433.06652647278,704.0673057528693,-8586.61760887516,2020.977436264349,8812.602914703182,2670.416999774389,nan,nan,-1962.952324950568,-3554.15078284698,nan,nan,nan,nan,8508.20516,91.23721,-7923.29134,1932.34973,8216.14898,2599.2554,nan,nan,-1707.99769,-3506.40958,nan,nan,nan,nan
95,0.9500000000000001,8428.269910263929,702.655755914925,-8581.75001827831,2019.8343869296932,8809.355194847582,2670.177186250955,nan,nan,-1967.3220879140167,-3556.5808387400143,nan,nan,nan,nan,8507.24323,90.77648,-7915.86649,1929.15264,8215.9941,2594.04287,nan,nan,-1702.25259,-3507.95077,nan,nan,nan,nan
