,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,7_X,7_Y,8_X,8_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,3_person_X,3_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,7_person_X,7_person_Y,8_person_X,8_person_Y
10,0.1,nan,nan,nan,nan,nan,nan,nan,nan,-391.035991370613,3135.728393594561,-930.167819599436,-3643.139429466227,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-474.6784,3202.17513,-885.93166,-3627.41609,nan,nan,nan,nan,nan,nan
11,0.11,nan,nan,nan,nan,nan,nan,nan,nan,-386.23372191120865,3134.3361981918706,-934.9106855464383,-3644.722218968582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-477.58613,3206.9999,-886.13113,-3627.47044,nan,nan,nan,nan,nan,nan
12,0.12,nan,nan,nan,nan,nan,nan,nan,nan,-381.437291225793,3132.924018075879,-939.6558931827999,-3646.2979741804775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-479.90609,3212.12506,-886.58495,-3627.67985,nan,nan,nan,nan,nan,nan
13,0.13,nan,nan,nan,nan,nan,nan,nan,nan,-376.65316524468363,3131.4706982222765,-944.406633602589,-3647.8569691977186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-482.33482,3217.43832,-887.08005,-3627.76502,nan,nan,nan,nan,nan,nan
14,0.14,nan,nan,nan,nan,nan,nan,nan,nan,-371.8747405359525,3129.9987412585756,-949.1550853176271,-3649.4229214032316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-484.24342,3223.25398,-887.77728,-3627.91232,nan,nan,nan,nan,nan,nan
15,0.15,nan,nan,nan,nan,nan,nan,nan,nan,-367.10757301271417,3128.4907247449455,-953.9033971841106,-3650.989297609196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-486.17512,3228.48903,-888.56321,-3628.15924,nan,nan,nan,nan,nan,nan
16,0.16,nan,nan,nan,nan,nan,nan,nan,nan,-362.34685759403015,3126.9624614488134,-958.6546793334121,-3652.546640839743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-487.98151,3233.69167,-889.50424,-3628.33634,nan,nan,nan,nan,nan,nan
17,0.17,nan,nan,nan,nan,nan,nan,nan,nan,-357.5971458222172,3125.4003353064354,-963.4029903792264,-3654.1130195334813,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-490.343,3238.49161,-890.51022,-3628.6361,nan,nan,nan,nan,nan,nan
18,0.18,nan,nan,nan,nan,nan,nan,nan,nan,-352.85338321006566,3123.8202352211392,-968.1539764608212,-3655.6712657439666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-491.82276,3243.54899,-891.7214,-3628.99844,nan,nan,nan,nan,nan,nan
19,0.19,nan,nan,nan,nan,nan,nan,nan,nan,-348.122113156586,3122.2031131846043,-972.9058364470526,-3657.2268449516105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-493.06491,3248.84697,-893.11187,-3629.32594,nan,nan,nan,nan,nan,nan
20,0.2,nan,nan,nan,nan,nan,nan,nan,nan,-343.4035666138222,3120.5492333450234,-977.6553529393606,-3658.7895647247287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-494.28858,3253.78044,-894.68465,-3629.74,nan,nan,nan,nan,nan,nan
21,0.21,nan,nan,nan,nan,nan,nan,nan,nan,-338.69725507647365,3118.8608519564086,-982.4047009963123,-3660.35279632431,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-495.44376,3258.32912,-896.39342,-3630.18694,nan,nan,nan,nan,nan,nan
22,0.22,nan,nan,nan,nan,nan,nan,nan,nan,-334.00168537520506,3117.142822509476,-987.1531887077355,-3661.9186393734253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-496.36937,3263.13408,-898.37053,-3630.61203,nan,nan,nan,nan,nan,nan
23,0.23,nan,nan,nan,nan,nan,nan,nan,nan,-329.3245012990932,3115.375352815771,-991.8974485164223,-3663.4972459956334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-497.02624,3268.24388,-900.58676,-3631.13368,nan,nan,nan,nan,nan,nan
24,0.24,nan,nan,nan,nan,nan,nan,nan,nan,-324.6634880656144,3113.5656689656644,-996.6393945152564,-3665.082789481048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-497.68995,3272.95582,-903.00542,-3631.67083,nan,nan,nan,nan,nan,nan
25,0.25,nan,nan,nan,nan,nan,nan,nan,nan,-320.0181626951237,3111.71608733668,-1001.377267091827,-3666.6804638684566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-498.16839,3277.69551,-905.54345,-3632.3399,nan,nan,nan,nan,nan,nan
26,0.26,nan,nan,nan,nan,nan,nan,nan,nan,-315.38300850097625,3109.8411618457667,-1006.1143516529038,-3668.280473200057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-498.57008,3282.02148,-908.19388,-3633.01171,nan,nan,nan,nan,nan,nan
27,0.27,nan,nan,nan,nan,nan,nan,nan,nan,-310.75938916649534,3107.9379686738016,-1010.8484605172192,-3669.889265685373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-498.69831,3287.13623,-910.86699,-3633.83094,nan,nan,nan,nan,nan,nan
28,0.28,nan,nan,nan,nan,nan,nan,nan,nan,-306.1410150008784,3106.022082438567,-1015.5838890052001,-3671.4941697433214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-498.79505,3291.8774,-913.66011,-3634.72679,nan,nan,nan,nan,nan,nan
29,0.29,nan,nan,nan,nan,nan,nan,nan,nan,-301.53431823414303,3104.078285921606,-1020.319837840878,-3673.0975376442857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-498.80439,3296.62316,-916.45278,-3635.69775,nan,nan,nan,nan,nan,nan
30,0.3,nan,nan,nan,nan,nan,nan,nan,nan,-296.93287756928714,3102.1220794376654,-1025.057859076753,-3674.694771117638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-498.65623,3301.32349,-919.19607,-3636.82728,nan,nan,nan,nan,nan,nan
31,0.31,nan,nan,nan,nan,nan,nan,nan,nan,-292.33303950552505,3100.1621075533862,-1029.8016605190371,-3676.2747546226733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-498.5238,3305.60516,-922.06922,-3637.86192,nan,nan,nan,nan,nan,nan
32,0.32,nan,nan,nan,nan,nan,nan,nan,nan,-287.74825757685613,3098.1671702945855,-1034.5455394048122,-3677.854505589471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-498.07369,3310.6358,-925.12599,-3638.99094,nan,nan,nan,nan,nan,nan
33,0.33,nan,nan,nan,nan,nan,nan,nan,nan,-283.1800820972607,3096.1344940322106,-1039.291757230214,-3679.427215465398,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-497.57306,3315.24631,-928.33949,-3640.15095,nan,nan,nan,nan,nan,nan
34,0.34,nan,nan,nan,nan,nan,nan,nan,nan,-278.6280122390173,3094.0660018263584,-1044.0394605098031,-3680.9954353380494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-496.88751,3319.7821,-931.60287,-3641.40853,nan,nan,nan,nan,nan,nan
35,0.35000000000000003,nan,nan,nan,nan,nan,nan,nan,nan,-274.0852170022064,3091.977219540813,-1048.7908912815112,-3682.5523250649294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-496.09184,3324.3363,-934.98533,-3642.635,nan,nan,nan,nan,nan,nan
36,0.36,nan,nan,nan,nan,nan,nan,nan,nan,-269.55803911015187,3089.854801030318,-1053.5434642152027,-3684.105724726943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-495.05662,3328.91017,-938.38296,-3644.04642,nan,nan,nan,nan,nan,nan
37,0.37,nan,nan,nan,nan,nan,nan,nan,nan,-265.03759149594197,3087.7180854743337,-1058.3022122476034,-3685.6401031561845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-493.96502,3333.45074,-941.80177,-3645.50143,nan,nan,nan,nan,nan,nan
38,0.38,nan,nan,nan,nan,nan,nan,nan,nan,-260.52660227825,3085.5614732519193,-1063.0661453919151,-3687.15830636937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-492.83583,3337.61733,-945.24231,-3646.99748,nan,nan,nan,nan,nan,nan
39,0.39,nan,nan,nan,nan,nan,nan,nan,nan,-256.0252397685149,3083.3848392551363,-1067.8356248655573,-3688.65899472826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-491.47041,3342.14651,-948.64259,-3648.55738,nan,nan,nan,nan,nan,nan
40,0.4,nan,nan,nan,nan,nan,nan,nan,nan,-251.53005766914967,3081.1954699638686,-1072.6120571657968,-3690.1374041712857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-489.90854,3347.07821,-952.22744,-3650.05077,nan,nan,nan,nan,nan,nan
41,0.41000000000000003,nan,nan,nan,nan,nan,nan,nan,nan,-247.05781394339994,3078.959617540856,-1077.391905307874,-3691.6047322663903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-488.39243,3351.19544,-955.89102,-3651.68133,nan,nan,nan,nan,nan,nan
42,0.42,nan,nan,nan,nan,nan,nan,nan,nan,-242.59884034458005,3076.6974163020122,-1082.178837420075,-3693.048782457062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-486.63928,3355.6991,-959.78123,-3653.22138,nan,nan,nan,nan,nan,nan
43,0.43,nan,nan,nan,nan,nan,nan,nan,nan,-238.16736890082313,3074.3818038898917,-1086.9684294420417,-3694.483985670239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-484.74975,3360.15417,-963.82614,-3654.72965,nan,nan,nan,nan,nan,nan
44,0.44,nan,nan,nan,nan,nan,nan,nan,nan,-233.75866254586177,3072.023137258991,-1091.7605744869134,-3695.910641153848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-482.72799,3364.61524,-968.04611,-3656.29504,nan,nan,nan,nan,nan,nan
45,0.45,nan,nan,nan,nan,nan,nan,nan,nan,-229.37395691790513,3069.6201481711746,-1096.5561859129275,-3697.3256008884982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-480.5055,3369.07423,-972.46346,-3657.9227,nan,nan,nan,nan,nan,nan
46,0.46,nan,nan,nan,nan,nan,nan,nan,nan,-225.01567720052748,3067.169556833335,-1101.3553532425672,-3698.7284526062926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-478.22326,3373.54498,-976.97995,-3659.58146,nan,nan,nan,nan,nan,nan
47,0.47000000000000003,nan,nan,nan,nan,nan,nan,nan,nan,-220.67886766226957,3064.6811671876253,-1106.1581767246003,-3700.1187355272955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-475.72566,3378.05602,-981.51401,-3661.3706,nan,nan,nan,nan,nan,nan
48,0.48,nan,nan,nan,nan,nan,nan,nan,nan,-216.3570425785849,3062.166842636969,-1110.967272722281,-3701.487163707761,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-473.13977,3382.58883,-986.0278,-3663.24238,nan,nan,nan,nan,nan,nan
49,0.49,nan,nan,nan,nan,nan,nan,nan,nan,-212.04947299951314,3059.628172843267,-1115.7833883666324,-3702.8306777941157,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-470.43416,3387.15929,-990.48463,-3665.07596,nan,nan,nan,nan,nan,nan
50,0.5,nan,nan,nan,nan,nan,nan,nan,nan,-207.7562675779447,3057.0652863439823,-1120.605409285009,-3704.1528405158474,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-467.60663,3391.77383,-994.89101,-3666.96721,nan,nan,nan,nan,nan,nan
51,0.51,nan,nan,nan,nan,nan,nan,nan,nan,-203.47790769351192,3054.4776935052078,-1125.4349819175984,-3705.4471465795523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-464.74688,3396.35882,-999.2654,-3668.86152,nan,nan,nan,nan,nan,nan
52,0.52,nan,nan,nan,nan,nan,nan,nan,nan,-199.21809961817186,3051.8596722751054,-1130.2718170043333,-3706.7140429224823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-461.78913,3400.93094,-1003.68312,-3670.63534,nan,nan,nan,nan,nan,nan
53,0.53,nan,nan,nan,nan,nan,nan,nan,nan,-194.98584879964028,3049.1973325129716,-1135.1134632369894,-3707.9624265805805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-458.74452,3405.52599,-1008.03726,-3672.38807,nan,nan,nan,nan,nan,nan
54,0.54,nan,nan,nan,nan,nan,nan,nan,nan,-190.77376286343338,3046.5032033278717,-1139.9610555505053,-3709.187517908581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-455.61468,3410.07515,-1012.44101,-3674.05334,nan,nan,nan,nan,nan,nan
55,0.55,nan,nan,nan,nan,nan,nan,nan,nan,-186.59373194842908,3043.75960322042,-1144.8129648456488,-3710.3953987767545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-452.37409,3414.64643,-1016.67638,-3675.68048,nan,nan,nan,nan,nan,nan
56,0.56,nan,nan,nan,nan,nan,nan,nan,nan,-182.43005979232575,3040.9912401343186,-1149.6702225871118,-3711.5815889946357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-449.05539,3419.27019,-1020.90735,-3677.28384,nan,nan,nan,nan,nan,nan
57,0.5700000000000001,nan,nan,nan,nan,nan,nan,nan,nan,-178.2996100481354,3038.1735487192204,-1154.5324758985519,-3712.747132960082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-445.5361,3423.94248,-1025.14358,-3678.83904,nan,nan,nan,nan,nan,nan
58,0.58,nan,nan,nan,nan,nan,nan,nan,nan,-174.2067919010444,3035.301469400183,-1159.3991398360188,-3713.8941212423933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-442.0426,3428.69625,-1029.13614,-3680.40037,nan,nan,nan,nan,nan,nan
59,0.59,nan,nan,nan,nan,nan,nan,nan,nan,-170.13544556636998,3032.399032661315,-1164.2717736937977,-3715.0154772465357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-438.52318,3433.36649,-1032.98247,-3681.97114,nan,nan,nan,nan,nan,nan
60,0.6,nan,nan,nan,nan,nan,nan,nan,nan,-166.09806216676537,3029.449535198255,-1169.1506266481654,-3716.109457982042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-434.95053,3438.01374,-1036.77317,-3683.39308,nan,nan,nan,nan,nan,nan
61,0.61,nan,nan,nan,nan,nan,nan,nan,nan,-162.11064013201232,3026.4328374147894,-1174.0332909857307,-3717.1863001091283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-431.40742,3442.66564,-1040.46038,-3684.82362,nan,nan,nan,nan,nan,nan
62,0.62,nan,nan,nan,nan,nan,nan,nan,nan,-158.17764553160308,3023.3455160072986,-1178.921212474029,-3718.239022068731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-427.87489,3447.11282,-1044.03308,-3686.20581,nan,nan,nan,nan,nan,nan
63,0.63,nan,nan,nan,nan,nan,nan,nan,nan,-154.30569600248148,3020.181972607259,-1183.81388159168,-3719.269453485753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-424.17781,3451.33993,-1047.54594,-3687.55742,nan,nan,nan,nan,nan,nan
64,0.64,nan,nan,nan,nan,nan,nan,nan,nan,-150.50854981813305,3016.9290230449865,-1188.711180346419,-3720.2776523286557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-420.66853,3455.40438,-1050.94462,-3688.7719,nan,nan,nan,nan,nan,nan
65,0.65,nan,nan,nan,nan,nan,nan,nan,nan,-146.7995399207607,3013.575928119221,-1193.6116948630106,-3721.2701025655324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-417.03285,3459.32638,-1054.36656,-3689.94841,nan,nan,nan,nan,nan,nan
66,0.66,nan,nan,nan,nan,nan,nan,nan,nan,-143.21016270462627,3010.0950702938717,-1198.5155346969402,-3722.245989281891,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-413.52475,3463.12567,-1057.64563,-3691.1984,nan,nan,nan,nan,nan,nan
67,0.67,nan,nan,nan,nan,nan,nan,nan,nan,-139.75504325816726,3006.480910694366,-1203.4243300575722,-3723.196635434483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-409.92716,3466.79417,-1061.05822,-3691.66011,nan,nan,nan,nan,nan,nan
68,0.68,nan,nan,nan,nan,nan,nan,nan,nan,-136.4804460596012,3002.7024171867433,-1208.3270452476777,-3724.178156582859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-406.39689,3470.42684,-1064.02096,-3692.87079,nan,nan,nan,nan,nan,nan
69,0.6900000000000001,nan,nan,nan,nan,nan,nan,nan,nan,-133.41282249227856,2998.7540395896526,-1213.2391110716196,-3725.111756787048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-402.829,3474.01447,-1066.93549,-3694.06578,nan,nan,nan,nan,nan,nan
70,0.7000000000000001,nan,nan,nan,nan,nan,nan,nan,nan,-130.66319870159643,2994.5779685881353,-1218.1556132051467,-3726.0217055608937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-399.37848,3477.54049,-1069.7712,-3695.15308,nan,nan,nan,nan,nan,nan
71,0.71,nan,nan,nan,nan,nan,nan,nan,nan,-128.29549052700577,2990.1741114151587,-1223.0753237319366,-3726.914145100914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-396.08597,3480.90734,-1072.34608,-3696.52363,nan,nan,nan,nan,nan,nan
72,0.72,nan,nan,nan,nan,nan,nan,nan,nan,-125.97718345758763,2985.7440490756553,-1228.0023266016806,-3727.765404592218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-392.91475,3484.23529,-1075.02895,-3697.46031,nan,nan,nan,nan,nan,nan
73,0.73,nan,nan,nan,nan,nan,nan,nan,nan,-123.70807522047454,2981.288586382706,-1232.9300020619376,-3728.612761989295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-389.84543,3487.17076,-1077.59345,-3698.28569,nan,nan,nan,nan,nan,nan
74,0.74,nan,nan,nan,nan,nan,nan,nan,nan,-121.48857725805985,2976.8082037210534,-1237.8595979777085,-3729.448874486041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-386.94636,3490.04862,-1079.9459,-3699.10398,nan,nan,nan,nan,nan,nan
75,0.75,nan,nan,nan,nan,nan,nan,nan,nan,-119.32783804427578,2972.299189854362,-1242.7919126336074,-3730.2687965159967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-384.25011,3492.98036,-1082.13267,-3699.91292,nan,nan,nan,nan,nan,nan
76,0.76,nan,nan,nan,nan,nan,nan,nan,nan,-117.24520941022253,2967.7535702076448,-1247.7269695673383,-3731.0720480711357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-381.80622,3495.45451,-1084.24334,-3700.67244,nan,nan,nan,nan,nan,nan
77,0.77,nan,nan,nan,nan,nan,nan,nan,nan,-115.26898996491455,2963.16068911796,-1252.6642860228715,-3731.861292151202,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-379.59693,3497.98781,-1086.21955,-3701.41094,nan,nan,nan,nan,nan,nan
78,0.78,nan,nan,nan,nan,nan,nan,nan,nan,-114.05207253540195,2959.797453623193,-1257.6040004870813,-3732.6353858225852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-377.66709,3500.42439,-1088.12002,-3701.9926,nan,nan,nan,nan,nan,nan
79,0.79,nan,nan,nan,nan,nan,nan,nan,nan,-116.20598819083052,2958.9635322138,-1262.5448203592587,-3733.4023923353975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-375.9704,3502.8185,-1089.90134,-3702.65648,nan,nan,nan,nan,nan,nan
80,0.8,nan,nan,nan,nan,nan,nan,nan,nan,-119.84218251891889,2960.6544561411447,-1267.488165762532,-3734.1529496109847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-374.47014,3505.06184,-1091.5906,-3703.29294,nan,nan,nan,nan,nan,nan
81,0.81,nan,nan,nan,nan,nan,nan,nan,nan,-121.32127988637558,2962.4576330857253,-1272.433507240731,-3734.890240370458,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-373.23924,3507.24077,-1093.1828,-3703.84742,nan,nan,nan,nan,nan,nan
82,0.8200000000000001,nan,nan,nan,nan,nan,nan,nan,nan,-122.58554036038542,2963.9575800959897,-1277.3803294649983,-3735.6175297774303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-372.0623,3509.21345,-1094.65027,-3704.39968,nan,nan,nan,nan,nan,nan
83,0.8300000000000001,nan,nan,nan,nan,nan,nan,nan,nan,-123.59719574100913,2965.0437734202646,-1282.3289848954091,-3736.3322391107013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-371.18781,3511.12071,-1096.02736,-3704.92761,nan,nan,nan,nan,nan,nan
84,0.84,nan,nan,nan,nan,nan,nan,nan,nan,-124.52474928368004,2965.924702413237,-1287.2793069282632,-3737.0353122015244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-370.46271,3512.87491,-1097.34704,-3705.50465,nan,nan,nan,nan,nan,nan
85,0.85,nan,nan,nan,nan,nan,nan,nan,nan,-125.4229510847528,2966.7210182226495,-1292.2316942157418,-3737.7236872118356,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-369.82641,3514.49613,-1098.76609,-3705.97354,nan,nan,nan,nan,nan,nan
86,0.86,nan,nan,nan,nan,nan,nan,nan,nan,-126.31898040494059,2967.4942845844353,-1297.185059284625,-3738.4049907377093,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-369.2629,3515.93457,-1099.95787,-3706.57025,nan,nan,nan,nan,nan,nan
87,0.87,nan,nan,nan,nan,nan,nan,nan,nan,-127.1926151154852,2968.2006979375724,-1302.1408579893302,-3739.0683603167836,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-368.79587,3517.20728,-1101.77478,-3706.05272,nan,nan,nan,nan,nan,nan
88,0.88,nan,nan,nan,nan,nan,nan,nan,nan,-128.03052462616046,2968.8119629310727,-1307.090592163885,-3739.7755601479803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-368.29862,3518.40412,-1102.90911,-3706.49928,nan,nan,nan,nan,nan,nan
