,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
25,0.25,nan,nan,nan,nan,6143.158809869999,-2163.516151455194,-67.8898,3092.9308,-3724.429490421572,3098.9472706358515,nan,nan,nan,nan,6251.53255,-2073.21434,-8.45952,3128.3365,-3662.47038,3250.58194
26,0.26,nan,nan,nan,nan,6139.86962285471,-2167.2819513408035,-67.8898,3092.9308,-3726.227673374095,3094.281808379091,nan,nan,nan,nan,6253.18881,-2073.73984,-7.43502,3128.45361,-3661.94925,3250.82987
27,0.27,nan,nan,nan,nan,6136.582617177853,-2171.0496553738067,-67.8898,3092.9308,-3728.0314067160953,3089.6184891716002,nan,nan,nan,nan,6254.84342,-2074.26953,-6.40812,3127.81804,-3661.47752,3250.94149
28,0.28,nan,nan,nan,nan,6133.298289290351,-2174.8196938785673,-67.8898,3092.9308,-3729.841472426124,3084.9576242169614,nan,nan,nan,nan,6256.67064,-2074.88801,-5.90968,3128.10094,-3661.12275,3250.97014
29,0.29,nan,nan,nan,nan,6130.015395356647,-2178.590981115049,-67.8898,3092.9308,-3731.653646785221,3080.297578713725,nan,nan,nan,nan,6258.21704,-2075.47984,-5.37913,3127.7184,-3660.73265,3250.88913
30,0.3,nan,nan,nan,nan,6126.7308463337495,-2182.3608269628508,-67.8898,3092.9308,-3733.473179551619,3075.6404014020904,nan,nan,nan,nan,6260.04974,-2076.15385,-4.93355,3127.27156,-3660.46173,3250.70204
31,0.31,nan,nan,nan,nan,6123.448932499989,-2186.1329671495046,-67.8898,3092.9308,-3735.2949084811517,3070.984082715907,nan,nan,nan,nan,6261.72063,-2076.80505,-4.66725,3126.63762,-3660.00879,3250.45941
32,0.32,nan,nan,nan,nan,6120.157094822316,-2189.8964502043164,-67.8898,3092.9308,-3737.1288864078533,3066.3325748996854,nan,nan,nan,nan,6263.3172,-2077.45391,-4.44153,3126.02151,-3659.87731,3250.15798
33,0.33,nan,nan,nan,nan,6116.871161356752,-2193.6650893831033,-67.8898,3092.9308,-3738.958417468404,3061.679316245959,nan,nan,nan,nan,6264.76181,-2078.16935,-4.24547,3125.27004,-3659.74158,3249.78876
34,0.34,nan,nan,nan,nan,6113.5816591696575,-2197.4306139629066,-67.8898,3092.9308,-3740.790486977369,3057.027056438691,nan,nan,nan,nan,6266.02642,-2078.9194,-4.15359,3124.48275,-3659.69773,3249.40166
35,0.35000000000000003,nan,nan,nan,nan,6110.288431701158,-2201.1928809444908,-67.8898,3092.9308,-3742.621107916965,3052.374226442279,nan,nan,nan,nan,6267.24838,-2079.75968,-4.04353,3123.53477,-3659.46448,3248.98023
36,0.36,nan,nan,nan,nan,6106.983806939032,-2204.945140954344,-67.8898,3092.9308,-3744.4596956025193,3047.72453878368,nan,nan,nan,nan,6268.46518,-2080.58536,-3.88741,3122.06445,-3659.42998,3248.51583
37,0.37,nan,nan,nan,nan,6103.679906388055,-2208.6980386546893,-67.8898,3092.9308,-3746.2955004816295,3043.0737517055786,nan,nan,nan,nan,6269.54577,-2081.45804,-3.75305,3120.71847,-3659.51898,3248.04663
38,0.38,nan,nan,nan,nan,6100.372167230615,-2212.447553512152,-67.8898,3092.9308,-3748.1270770149385,3038.421297793649,nan,nan,nan,nan,6270.70905,-2082.29321,-3.68265,3119.59349,-3659.61314,3247.51528
39,0.39,nan,nan,nan,nan,6097.0600503392125,-2216.193201880284,-67.8898,3092.9308,-3749.9574102576985,3033.7683546153535,nan,nan,nan,nan,6271.75827,-2083.10236,-3.5829,3118.26789,-3659.77901,3247.0162
40,0.4,nan,nan,nan,nan,6093.73970173479,-2219.931555146779,-67.8898,3092.9308,-3751.783014429107,3029.113553931185,nan,nan,nan,nan,6272.91332,-2083.88915,-3.71773,3116.77974,-3659.73643,3246.48153
41,0.41000000000000003,nan,nan,nan,nan,6090.4065143112475,-2223.6584656098216,-67.8898,3092.9308,-3753.61320046842,3024.4605528500006,nan,nan,nan,nan,6274.07889,-2084.61413,-3.67268,3115.29417,-3659.82872,3245.92912
42,0.42,nan,nan,nan,nan,6087.069345411425,-2227.38181138131,-67.8898,3092.9308,-3755.4397403600706,3019.8061192620967,nan,nan,nan,nan,6275.15024,-2085.23522,-3.62538,3113.60787,-3660.03664,3245.41164
43,0.43,nan,nan,nan,nan,6083.724091635893,-2231.097894961814,-67.8898,3092.9308,-3757.2601404918096,3015.1492809182882,nan,nan,nan,nan,6276.29434,-2085.84115,-3.55635,3111.9309,-3660.11961,3244.90726
44,0.44,nan,nan,nan,nan,6080.36469920449,-2234.801201928813,-67.8898,3092.9308,-3759.0805024573156,3010.492427655135,nan,nan,nan,nan,6277.45976,-2086.37962,-3.51817,3110.23079,-3660.27337,3244.41337
45,0.45,nan,nan,nan,nan,6076.996675560701,-2238.4966608630843,-67.8898,3092.9308,-3760.8964287127546,3005.833842909227,nan,nan,nan,nan,6278.52713,-2086.86424,-3.51552,3108.46651,-3660.45041,3243.94264
46,0.46,nan,nan,nan,nan,6073.617764951153,-2242.182168032075,-67.8898,3092.9308,-3762.7079352345854,3001.1735377559817,nan,nan,nan,nan,6279.69702,-2087.36019,-3.20541,3106.60763,-3660.64065,3243.47642
47,0.47000000000000003,nan,nan,nan,nan,6070.228341528456,-2245.8580092775146,-67.8898,3092.9308,-3764.515035814117,2996.5115223661037,nan,nan,nan,nan,6280.74469,-2087.80363,-3.12744,3104.36658,-3660.84629,3242.98313
48,0.48,nan,nan,nan,nan,6066.830372014872,-2249.5259519140277,-67.8898,3092.9308,-3766.317824727453,2991.847837971341,nan,nan,nan,nan,6281.7376,-2088.19903,-3.10507,3102.25932,-3660.83904,3242.51593
49,0.49,nan,nan,nan,nan,6063.4137769768895,-2253.176551638242,-67.8898,3092.9308,-3768.1224614868743,2987.1848682988525,nan,nan,nan,nan,6282.83427,-2088.56563,-2.81743,3099.95147,-3660.92262,3242.06277
50,0.5,nan,nan,nan,nan,6059.987244523158,-2256.817825500989,-67.8898,3092.9308,-3769.922967526204,2982.5203020808276,nan,nan,nan,nan,6284.00028,-2088.94621,-2.57548,3097.47456,-3660.8706,3241.6344
51,0.51,nan,nan,nan,nan,6056.543483586485,-2260.442809723168,-67.8898,3092.9308,-3771.724296789657,2977.856053707871,nan,nan,nan,nan,6285.0724,-2089.32701,-3.63544,3094.7413,-3660.84169,3241.22101
52,0.52,nan,nan,nan,nan,6053.087500774111,-2264.0561437515366,-67.8898,3092.9308,-3773.5237202002663,2973.191069743338,nan,nan,nan,nan,6286.21244,-2089.74858,-3.17476,3092.05664,-3660.76123,3240.84244
53,0.53,nan,nan,nan,nan,6049.61548429943,-2267.6540739342317,-67.79381418597725,3097.9298785874507,-3775.3225404928494,2968.525853182985,nan,nan,nan,nan,6287.26597,-2090.14411,-2.74948,3089.26208,-3660.7152,3240.52403
54,0.54,nan,nan,nan,nan,6046.128076623331,-2271.237087707675,-69.08896660889792,3102.75922431968,-3777.118410498185,2963.8595001183385,nan,nan,nan,nan,6288.43484,-2090.57275,0.56419,3086.24284,-3660.43157,3240.21059
55,0.55,nan,nan,nan,nan,6042.620571417535,-2274.8004298511287,-70.47308319897928,3107.5638284932893,-3778.9185548374026,2959.194794301464,nan,nan,nan,nan,6289.60266,-2091.0181,0.78908,3083.27303,-3660.3921,3239.9044
56,0.56,nan,nan,nan,nan,6039.105550698945,-2278.356358611366,-71.85655071060688,3112.3686196067792,-3780.712947412207,2954.527872908566,nan,nan,nan,nan,6290.92478,-2091.41471,0.26467,3080.19657,-3660.24729,3239.67162
57,0.5700000000000001,nan,nan,nan,nan,6035.568546541195,-2281.8904216538226,-73.24344721291988,3117.1724220685664,-3782.5065841061682,2949.860660956011,nan,nan,nan,nan,6292.16497,-2091.82218,-0.05979,3076.98606,-3660.00488,3239.43482
58,0.58,nan,nan,nan,nan,6032.014631637891,-2285.4074785001185,-74.6531128924873,3121.969592346121,-3784.3010691929876,2945.1937751342684,nan,nan,nan,nan,6293.47873,-2092.20757,0.3776,3073.72815,-3659.88899,3239.221
59,0.59,nan,nan,nan,nan,6028.447005836457,-2288.9106265330943,-76.06144601813348,3126.767153998378,-3786.091401086189,2940.5252944700496,nan,nan,nan,nan,6294.52529,-2092.53456,0.6783,3070.45524,-3659.74274,3238.97924
60,0.6,nan,nan,nan,nan,6024.865112922727,-2292.39918542676,-77.49254408937838,3131.557974211085,-3787.8802537931274,2935.8562468163113,nan,nan,nan,nan,6295.78804,-2092.88867,1.26382,3067.19396,-3659.64959,3238.76255
61,0.61,nan,nan,nan,nan,6021.266186459147,-2295.870169193611,-78.92544388787553,3136.3482558486785,-3789.665330424101,2931.185754184741,nan,nan,nan,nan,6296.94819,-2093.13126,1.52571,3063.70677,-3659.41427,3238.51085
62,0.62,nan,nan,nan,nan,6017.648748536322,-2299.321856154288,-80.38973277091819,3141.129035917558,-3791.4511970799517,2926.5155635796887,nan,nan,nan,nan,6298.04285,-2093.28666,2.08676,3060.20401,-3659.27587,3238.23925
63,0.63,nan,nan,nan,nan,6014.017098848635,-2302.758587238606,-81.86456034182929,3145.9065754135836,-3793.233651276011,2921.844069489042,nan,nan,nan,nan,6299.19292,-2093.3704,1.44177,3056.35174,-3659.15047,3237.87963
64,0.64,nan,nan,nan,nan,6010.3720405579825,-2306.1810936385627,-83.37458311649213,3150.6731078240473,-3795.0142427595083,2917.171865087595,nan,nan,nan,nan,6300.30909,-2093.40786,2.31251,3052.7805,-3659.04635,3237.47817
65,0.65,nan,nan,nan,nan,6006.7105023007125,-2309.585963326311,-84.90542038961912,3155.432996188621,-3796.7924498046154,2912.4987526660143,nan,nan,nan,nan,6301.47775,-2093.4085,3.2718,3049.00451,-3658.94244,3237.00801
66,0.66,nan,nan,nan,nan,6003.032377566416,-2312.972908622437,-86.46614661375243,3160.183168149014,-3798.5688863088194,2907.824966904286,nan,nan,nan,nan,6302.64511,-2093.43361,4.13017,3045.27561,-3658.92664,3236.47803
67,0.67,nan,nan,nan,nan,5999.338546535061,-2316.3427175653596,-88.0480011240392,3164.9263460192064,-3800.3416455435918,2903.149785122202,nan,nan,nan,nan,6303.65444,-2093.44159,5.22602,3041.59925,-3658.70709,3235.79309
68,0.68,nan,nan,nan,nan,5995.628046650342,-2319.6941636122924,-89.69727280290813,3169.6465052251315,-3802.1175883878573,2898.4758117575043,nan,nan,nan,nan,6304.66422,-2093.48798,6.51242,3037.88371,-3658.77356,3235.03424
69,0.6900000000000001,nan,nan,nan,nan,5991.905521335362,-2323.0322476854294,-91.35684508236227,3174.363052675255,-3803.8878378112177,2893.799679062735,nan,nan,nan,nan,6305.64266,-2093.51387,7.55628,3034.23906,-3658.81668,3234.15313
70,0.7000000000000001,nan,nan,nan,nan,5988.166158958621,-2326.3514597930553,-93.06165706396146,3179.063437351789,-3805.6567849909425,2889.1230535832524,nan,nan,nan,nan,6306.66503,-2093.56924,8.9011,3030.70458,-3658.84747,3233.1571
71,0.71,nan,nan,nan,nan,5984.408507740784,-2329.649952983148,-94.80909485026115,3183.748142378043,-3807.4249263584115,2884.446123382293,nan,nan,nan,nan,6307.60288,-2093.65126,10.04253,3026.9901,-3658.88813,3232.04625
72,0.72,nan,nan,nan,nan,5980.632621102836,-2332.927555780524,-96.5976092269959,3188.4173196422103,-3809.192381064495,2879.7689336425087,nan,nan,nan,nan,6308.51093,-2093.70596,11.22841,3023.3128,-3658.95918,3230.75326
73,0.73,nan,nan,nan,nan,5976.841323770261,-2336.187320271404,-98.44277704605067,3193.0643999857725,-3810.95981787598,2875.0917371406063,nan,nan,nan,nan,6309.39396,-2093.74516,12.46791,3019.55034,-3658.95547,3229.36234
74,0.74,nan,nan,nan,nan,5973.026489476543,-2339.4195082782317,-100.3315623663282,3197.693923720878,-3812.729056794674,2870.4152220226388,nan,nan,nan,nan,6310.13568,-2093.71759,13.53358,3015.71336,-3658.952,3227.84153
75,0.75,nan,nan,nan,nan,5969.190635164761,-2342.626722287116,-102.26610494543468,3202.304514248091,-3814.5000439445353,2865.7393686764544,nan,nan,nan,nan,6310.77183,-2093.57954,14.81673,3011.96228,-3658.95114,3226.20274
76,0.76,nan,nan,nan,nan,5965.331448314323,-2345.805822293942,-104.24318320959652,3206.897025711047,-3816.273138607796,2861.0643140976163,nan,nan,nan,nan,6311.15494,-2093.29267,15.61865,3008.13683,-3658.92664,3224.49716
77,0.77,nan,nan,nan,nan,5961.445129155782,-2348.9516963216097,-106.25213020934794,3211.4756862086365,-3818.048765557712,2856.390220716571,nan,nan,nan,nan,6311.32132,-2092.86796,17.4731,3004.62007,-3658.63807,3222.6863
78,0.78,nan,nan,nan,nan,5957.52919916842,-2352.0606338144007,-108.32408343014254,3216.0261817696537,-3819.8326457829953,2851.7192709906753,nan,nan,nan,nan,6311.37797,-2092.23263,18.77848,3001.14424,-3658.65483,3220.86241
79,0.79,nan,nan,nan,nan,5953.584132320664,-2355.132513949877,-110.38595467008666,3220.581254435363,-3821.615430648081,2847.047903083432,nan,nan,nan,nan,6311.06599,-2091.60723,20.05047,2997.75866,-3658.27603,3218.96238
80,0.8,nan,nan,nan,nan,5949.6062106229665,-2358.161728198983,-112.51552385165695,3225.1050730768325,-3823.4084673238344,2842.3804605846535,nan,nan,nan,nan,6310.64151,-2090.81985,21.53695,2994.63896,-3658.01486,3217.00456
81,0.81,nan,nan,nan,nan,5945.597736073158,-2361.1503954242753,-114.66286500758355,3229.6204829098447,-3825.205688454409,2837.7146277321162,nan,nan,nan,nan,6310.14751,-2089.95071,22.37729,2991.80077,-3657.45304,3215.00357
82,0.8200000000000001,596.83322,-3577.57424,nan,nan,5941.551207122652,-2364.08733319221,-116.86247493878376,3234.1106628784614,-3827.013916346699,2833.0530494704603,596.83322,-3577.57424,nan,nan,6309.19628,-2089.00547,23.00322,2989.25079,-3656.91599,3212.95371
83,0.8300000000000001,596.83322,-3577.57424,nan,nan,5937.4739091124875,-2366.981403152716,-119.085858303438,3238.589118685297,-3828.8299181777156,2828.39449418478,596.26418,-3577.66095,nan,nan,6308.27401,-2087.97322,24.40917,2986.97102,-3656.23113,3210.85615
84,0.84,598.3315553225968,-3582.3444592047176,nan,nan,5937.554231226473,-2371.9807579468875,-121.34973888175661,3243.047239895752,-3831.9272461184437,2824.469375125747,595.75997,-3577.96174,nan,nan,6307.10866,-2086.95437,25.75311,2984.98706,-3655.51913,3208.6907
85,0.85,600.6524203114514,-3586.7731820119734,nan,nan,5937.187004160574,-2376.967254139814,-123.64748295568845,3247.488002462104,-3834.989437187273,2820.5167828297995,595.06053,-3578.03092,nan,nan,6305.76231,-2085.9303,27.15037,2983.1638,-3654.6671,3206.49851
86,0.86,603.148048735705,-3591.105830020762,nan,nan,5936.732949025664,-2381.9465948526454,-125.98041499166214,3251.9103805684545,-3838.039733205458,2816.5550036585882,594.35482,-3578.15175,nan,nan,6304.23277,-2084.9325,28.42099,2981.62722,-3653.69959,3204.23559
87,0.87,605.658951143317,-3595.429644204957,nan,nan,5936.259254554225,-2386.924105630909,-128.33297436318003,3256.3223488824256,-3841.074743967864,2812.581502724641,593.90764,-3578.08927,nan,nan,6302.75978,-2083.98914,29.79248,2980.47713,-3652.71636,3201.90703
88,0.88,608.1654291375775,-3599.7560246857156,nan,nan,5935.727092558087,-2391.89570533421,-130.69206073038873,3260.73083065193,-3844.056806057943,2808.5681119274577,593.51249,-3578.45794,nan,nan,6301.10166,-2083.04654,30.89415,2979.25178,-3651.71649,3199.52458
89,0.89,610.6902302167781,-3604.071737779802,nan,nan,5935.253007502341,-2396.8731789262965,-133.04616053480288,3265.1419772274653,-3847.036332246545,2804.55283812715,593.18172,-3578.56826,nan,nan,6299.45445,-2082.09269,32.11759,2978.45421,-3650.65899,3197.0656
90,0.9,613.2227740729827,-3608.382911821336,nan,nan,5934.695232263981,-2401.841970206223,-135.4068556481621,3269.5495977399146,-3849.9763308699685,2800.5085324890624,592.6697,-3578.69214,nan,nan,6297.85427,-2081.21046,33.30253,2977.84534,-3649.55702,3194.59223
91,0.91,615.7488199559742,-3612.6978964327827,nan,nan,5934.09660091092,-2406.806004906256,-137.771407415857,3273.9551504791166,-3852.9130623121205,2796.4618537970146,592.36962,-3578.78845,nan,nan,6296.21954,-2080.37394,34.34775,2977.45883,-3648.4517,3192.06071
92,0.92,618.2774472380695,-3617.0113688238202,nan,nan,5933.465022976843,-2411.7659554416127,-140.13859921270574,3278.3592852405573,-3855.806335870037,2792.383990616492,592.08485,-3578.93893,nan,nan,6294.46861,-2079.57847,36.75561,2977.42584,-3647.26916,3189.47905
93,0.93,620.814654315081,-3621.3198001216783,nan,nan,5932.80744285362,-2416.722525665219,-142.54049079705607,3282.7445921644826,-3858.6779130554096,2788.2908201499163,591.69528,-3579.21658,nan,nan,6292.87316,-2078.89847,37.56074,2977.54855,-3646.22979,3186.85045
94,0.9400000000000001,623.3318514290193,-3625.6399527450913,nan,nan,5932.129435836295,-2421.676343030086,-144.9305990635182,3287.1363324203026,-3861.543633607792,2784.193547189074,591.77132,-3579.47144,nan,nan,6291.25056,-2078.31361,38.36403,2977.76571,-3645.16307,3184.17298
95,0.9500000000000001,625.8439150415279,-3629.963092392004,nan,nan,5931.429162060662,-2426.6270618303374,-147.3241937764973,3291.5261734595656,-3864.3389216239134,2780.0479031007653,591.48206,-3579.5589,nan,nan,6289.7701,-2077.83818,37.84189,2978.11654,-3644.06852,3181.3948
96,0.96,628.3378413948012,-3634.296720357629,nan,nan,5930.630904703197,-2431.562929048087,-149.69654180625537,3295.927532888845,-3867.1376146641774,2775.9045569570817,590.81794,-3579.73665,nan,nan,6288.15128,-2077.45618,38.33331,2978.64063,-3643.06128,3178.59999
97,0.97,630.8338983273611,-3638.629121515119,nan,nan,5929.784811835618,-2436.4908217883394,-152.08096306931006,3300.322363402106,-3869.953554623055,2771.7729129564455,590.94886,-3579.91551,nan,nan,6286.69042,-2077.23233,38.70549,2979.33522,-3642.12085,3175.70933
98,0.98,633.3035055175174,-3642.9766541862246,nan,nan,5928.933768063755,-2441.4178619239965,-154.46669982428176,3304.7164799385646,-3872.666331321491,2767.572812649974,590.65163,-3579.92733,nan,nan,6285.11336,-2077.12611,38.87392,2980.043,-3641.27618,3172.75756
99,0.99,635.7701764669201,-3647.325853471998,nan,nan,5927.975583363331,-2446.325191348426,-156.84974997248352,3309.1120540752568,-3875.3886765267584,2763.3789079558546,590.2373,-3580.0775,nan,nan,6283.58024,-2077.23404,38.92439,2980.86227,-3640.56127,3169.7523
100,1.0,638.2092469413433,-3651.690591175549,nan,nan,5926.98619395172,-2451.2263247471606,-159.23090595743292,3313.5086546001326,-3878.1049823865196,2759.181089179844,590.21773,-3580.22498,nan,nan,6281.90219,-2077.46973,38.65937,2981.90916,-3639.8188,3166.65728
101,1.01,640.6451171353655,-3656.057115697165,nan,nan,5925.969323854174,-2456.121830359936,-161.60751689150928,3317.907713643613,-3880.7558799627377,2754.9416620911443,590.11261,-3580.32352,nan,nan,6280.17112,-2077.90286,38.42583,2982.96751,-3639.31218,3163.53508
102,1.02,643.0615252086998,-3660.43444045358,nan,nan,5924.885611455043,-2461.002974430333,-163.9814878753729,3322.3081979087565,-3883.3883805423757,2750.6907868050175,589.95717,-3580.54432,nan,nan,6278.5678,-2078.50764,37.97438,2983.99655,-3638.78575,3160.36499
103,1.03,645.4504527128626,-3664.826823107659,nan,nan,5923.765889328376,-2465.875984009541,-166.3480405760126,3326.7126761202016,-3886.0053888647417,2746.43035637598,589.96939,-3580.43542,nan,nan,6277.1191,-2079.35396,37.43042,2985.29523,-3638.33629,3157.20308
104,1.04,647.7999580690785,-3669.2404185332857,nan,nan,5922.533886575428,-2470.7218244130963,-168.71086226186412,3331.1191569928333,-3888.5631008466626,2742.134066183554,590.02397,-3580.44246,nan,nan,6275.40222,-2080.42272,36.94019,2986.47645,-3637.91151,3153.96276
105,1.05,650.1382315579656,-3673.6599747430387,nan,nan,5921.27660833024,-2475.5611685230124,-171.06837773645654,3335.5284790254204,-3891.0948180437113,2737.8224066383013,589.97192,-3580.59701,nan,nan,6273.64263,-2081.78336,36.12198,2987.86236,-3637.7025,3150.73211
106,1.06,652.4401675668212,-3678.098565804528,nan,nan,5919.989925592711,-2480.3927777304034,-173.41759733209722,3339.9422265591447,-3893.617722018357,2733.5055842497018,590.04874,-3580.88718,nan,nan,6271.93084,-2083.4669,35.40526,2989.37722,-3637.36352,3147.45757
107,1.07,654.6946197972148,-3682.561462301297,nan,nan,5918.690485990873,-2485.2209716702914,-175.76323714736725,3344.3578775708324,-3896.103950232146,2729.1675352332704,590.18473,-3580.97383,nan,nan,6270.18485,-2085.37685,34.62102,2990.92793,-3637.37015,3144.17056
108,1.08,656.9212115923325,-3687.0383238110953,nan,nan,5917.308410783974,-2490.026163458605,-178.1028268682391,3348.7767371452014,-3898.5493594260815,2724.8063457310573,590.11868,-3581.14406,nan,nan,6268.32119,-2087.55157,34.04582,2992.56047,-3637.06543,3140.85115
109,1.09,659.1180603773313,-3691.529855333399,nan,nan,5915.885266178033,-2494.8193523168266,-180.44106972700706,3353.196309560427,-3900.987214907676,2720.4409292960695,590.10024,-3581.23364,nan,nan,6266.48243,-2089.79951,33.16244,2994.3699,-3637.12827,3137.56267
110,1.1,661.3071403202613,-3696.025178347762,nan,nan,5914.40168050785,-2499.5941793879597,-182.77271010194602,3357.619368814151,-3903.389250558993,2716.055701282636,590.20398,-3581.36794,nan,nan,6264.82099,-2092.09586,32.31128,2996.17595,-3637.07731,3134.29293
111,1.11,663.4835269618095,-3700.526660457744,nan,nan,5912.880177256118,-2504.357059593777,-185.09947626607706,3362.044994105277,-3905.747472870417,2711.646757244672,590.29574,-3581.69386,nan,nan,6262.99074,-2094.41579,31.43781,2997.96959,-3637.19364,3131.08888
