,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
10,0.1,nan,nan,6251.227988940566,-2019.8150101071863,683.1659364960725,-3589.2224544513956,6130.3317759094425,1513.346558844568,238.73628870128158,3250.459412090559,nan,nan,6170.56098,-2005.72773,653.29386,-3554.83297,6062.62157,1529.25548,314.25928,3275.54707
11,0.11,nan,nan,6256.159342408373,-2020.6406934457289,685.8732632443964,-3593.4260697855825,6135.195488532698,1512.1871195324916,233.8954416508587,3249.20793303184,nan,nan,6166.80435,-2005.6673,652.52902,-3555.11452,6059.63493,1529.97502,317.46655,3276.37725
12,0.12,nan,nan,6261.097073435156,-2021.4273396858803,688.5559975771652,-3597.6454224017766,6140.058611277015,1511.0252085317265,229.04520819122598,3247.9933403482382,nan,nan,6163.05173,-2005.68046,651.88661,-3555.40226,6056.44968,1530.72112,320.67928,3277.03367
13,0.13,nan,nan,6266.040178346567,-2022.1794791907505,691.2345487546065,-3601.8674318273734,6144.921793930448,1509.8635483062958,224.2013360403884,3246.7536215953187,nan,nan,6159.31194,-2005.79451,650.75216,-3555.58662,6053.17021,1531.54861,324.05778,3277.83023
14,0.14,nan,nan,6270.988642709767,-2022.895510227879,693.9039392164132,-3606.0952391269575,6149.783495102301,1508.69570340409,219.34251846251803,3245.5738369772725,nan,nan,6155.44021,-2006.04216,650.81008,-3556.01629,6049.80433,1532.46188,327.58826,3278.46681
15,0.15,nan,nan,6275.942857810896,-2023.5706048373536,696.5705395157461,-3610.3248068168755,6154.643038889599,1507.5189136270565,214.52862149624798,3244.22239478534,nan,nan,6151.63339,-2006.33543,649.96606,-3556.16732,6046.25923,1533.41374,331.40216,3278.94191
16,0.16,nan,nan,6280.90164802424,-2024.2112292359277,699.2322810203246,-3614.5574339163027,6159.501314159393,1506.336897805288,209.68465037914132,3242.9830627811393,nan,nan,6147.66207,-2006.70358,650.00228,-3556.56967,6042.59241,1534.45328,334.95522,3279.3384
17,0.17,5930.49892,1144.60209,6285.865052494162,-2024.815063706589,701.9027928432624,-3618.7845329929214,6164.357358756215,1505.1457509320314,204.85943948512264,3241.672589649693,5930.49892,1144.60209,6143.8218,-2007.14387,649.5253,-3556.80227,6038.80501,1535.58207,338.71674,3279.45335
18,0.18,5930.49892,1144.60209,6290.832525761021,-2025.3844575448456,704.5588529630004,-3623.0207275871694,6164.357358756215,1505.1457509320314,200.0231809062766,3240.40349431894,5930.11804,1144.39484,6139.84214,-2007.5447,649.31211,-3557.04356,6035.00572,1536.77448,342.43535,3279.69089
19,0.19,5930.49892,1144.60209,6295.803190751706,-2025.925280575404,707.2396232274122,-3627.2413283488436,6169.255913660641,1504.1436731664246,195.18082600274548,3239.1578623555383,5929.83739,1144.21788,6135.88163,-2007.93597,649.13118,-3557.31391,6031.11296,1538.01259,346.18301,3279.57229
20,0.2,5930.49892,1144.60209,6300.77664965737,-2026.4397769443572,709.927719868243,-3631.4572667318794,6174.135570956843,1503.0532857712205,190.32681393891875,3237.9584596357545,5929.46049,1143.99831,6131.89541,-2008.30641,649.02316,-3557.57358,6027.16051,1539.3531,349.9435,3279.47691
21,0.21,5930.49892,1144.60209,6305.752511397084,-2026.930490656465,712.6285567792679,-3635.6650547469826,6179.005606885146,1501.9207002084333,185.464827739083,3236.7918019341955,5929.06506,1143.75359,6127.94466,-2008.63225,648.90058,-3557.80266,6023.05977,1540.74206,353.77557,3279.35752
22,0.22,5930.49892,1144.60209,6310.730311215176,-2027.4011380520867,715.3409042063194,-3639.865432281796,6183.866463419983,1500.7493446912088,180.59502400213864,3235.6582184288272,5928.59346,1143.45551,6123.81909,-2008.92625,648.37997,-3557.66966,6018.9282,1542.18501,357.33749,3279.42218
23,0.23,5930.49892,1144.60209,6315.709892050748,-2027.8525521657377,718.0804340965369,-3644.0481318861907,6188.71736474108,1499.5374220975664,175.72121673367462,3234.5419735140044,5928.30134,1143.18976,6119.63099,-2009.1436,648.41394,-3557.85014,6014.72988,1543.74475,360.93026,3279.41068
24,0.24,5935.398918048359,1143.607092951723,6320.690804655451,-2028.289026247797,720.8445346111299,-3648.2146350177422,6193.560240615586,1498.2938171505955,170.84148460867718,3233.4519210435847,5927.8225,1142.87038,6115.4183,-2009.34396,648.21883,-3557.8842,6010.33406,1545.31223,364.45167,3279.65429
25,0.25,5939.896753378027,1141.4231796413574,6325.673006761912,-2028.7105261533436,723.6212390235384,-3652.3727490861766,6198.395605084126,1497.0213194270696,165.95944699020663,3232.372241141096,5927.44548,1142.57376,6111.15338,-2009.46906,648.39581,-3557.99576,6006.01424,1546.93197,367.62507,3279.71239
26,0.26,5944.393841282846,1139.2377276569075,6330.656152816556,-2029.1207156194318,726.421636885592,-3656.5149431683276,6203.227079042868,1495.7341289260185,161.0729754683476,3231.312809186669,5927.04937,1142.18149,6106.80547,-2009.57957,647.89031,-3557.85711,6001.67036,1548.61735,370.80472,3280.10511
27,0.27,5948.932463077855,1137.1398925342462,6335.640262984544,-2029.5190193143103,729.239611411778,-3660.6451997668655,6208.054669793275,1494.4324501843219,156.1858779474589,3230.256268689895,5926.52331,1141.74482,6102.45589,-2009.57135,648.27777,-3557.91553,5997.22037,1550.29275,373.72315,3280.36855
28,0.28,5953.5159493469655,1135.1419802186342,6340.624888908812,-2029.9108156837642,732.0836168809533,-3664.757575344473,6212.879338916981,1493.119983862181,151.296142242972,3229.212005916324,5926.10239,1141.24469,6098.07416,-2009.46759,648.32532,-3557.82245,5992.87347,1552.02264,376.45265,3280.82698
29,0.29,5958.143267246754,1133.2477972669892,6345.609888573187,-2030.2978277587465,734.9531672995736,-3668.852166947429,6217.700128320304,1491.7933378925238,146.40621440943212,3228.16864318804,5925.56434,1140.62797,6093.6532,-2009.27224,648.0758,-3557.60327,5988.42788,1553.69008,379.00446,3281.3038
30,0.3,5962.813595866865,1131.4622915738685,6350.595117253518,-2030.6818785429039,737.848394228108,-3672.928643493699,6222.5185784066025,1490.4582203823934,141.5156359629296,3227.1283343595637,5925.2104,1139.99327,6089.19855,-2009.0251,648.50092,-3557.58943,5984.01127,1555.38848,381.57438,3281.86805
31,0.31,5967.524658343278,1129.7872123687753,6355.580552340328,-2031.0632405693325,740.762391086486,-3676.9917238903145,6227.333953906473,1489.1120559068374,136.62483743118167,3226.0890607084725,5924.6142,1139.20448,6084.70332,-2008.6026,648.68242,-3557.47922,5979.52112,1557.10305,383.81217,3282.65098
32,0.32,5972.274666926326,1128.225988982783,6360.565779231012,-2031.4473145835495,743.7144964285804,-3681.027200819895,6232.146595538743,1487.756150113894,131.7358601037499,3225.041253144147,5924.15451,1138.37224,6080.07653,-2008.05778,648.87408,-3557.33963,5975.19954,1558.80181,386.02264,3283.45631
33,0.33,5977.059713348172,1126.7757025487376,6365.550738959596,-2031.8348407173712,746.6853541743276,-3685.0488925353966,6236.956295612062,1486.3898466319706,126.84773636527922,3223.989470696395,5923.6954,1137.45647,6075.4234,-2007.2647,648.96413,-3557.1561,5970.68523,1560.5715,388.19574,3284.47274
34,0.34,5981.879279664101,1125.4446200845875,6370.534936133227,-2032.2320541793301,749.6515248585439,-3689.0740424049163,6241.763124716848,1485.0134767843713,121.96197941023155,3222.926748260289,5923.15417,1136.43669,6070.72231,-2006.47559,649.28936,-3557.09757,5966.38288,1562.28078,390.11885,3285.56234
35,0.35000000000000003,5986.728290097114,1124.225153881478,6375.51873943197,-2032.6341793830238,752.6058511853787,-3693.107893660797,6246.56727903709,1483.6277995971086,117.07873281818846,3221.852549618836,5922.59416,1135.29785,6065.8619,-2005.50449,649.52838,-3556.99666,5962.11609,1563.96634,392.05313,3286.55164
36,0.36,5991.604562540816,1123.1197276945272,6380.501728017107,-2033.0462773815611,755.5529687188993,-3697.1470146349216,6251.368958125428,1482.2335693676928,112.19665874939565,3220.773034548621,5921.8945,1134.10091,6061.00546,-2004.46825,649.72963,-3556.88526,5957.92974,1565.62581,393.90095,3287.77749
37,0.37,5996.504912765887,1122.1264665648882,6385.48396957206,-2033.4673107390215,758.4932791108909,-3701.191093615202,6256.168203188176,1480.8309836028673,107.3179539556877,3219.6783932668072,5921.23138,1132.83703,6056.03963,-2003.28239,649.54216,-3556.66232,5953.95889,1567.25007,395.52885,3289.1275
38,0.38,6001.42604582421,1121.241904852918,6390.465217316348,-2033.8999432736666,761.4371104168342,-3705.2326103159157,6260.964839951999,1479.4195036150736,102.44296070184619,3218.5673393639745,5920.51254,1131.50472,6050.94722,-2002.1416,649.90608,-3556.60698,5950.13435,1568.8085,397.09659,3290.37623
39,0.39,6006.365190763241,1120.464185577572,6395.44582802272,-2034.3398489357899,764.3648921254993,-3709.2857688702293,6265.759239546207,1478.0004431755372,97.57034759275346,3217.445893204278,5919.72118,1130.1118,6045.62444,-2001.07534,650.5578,-3556.63114,5946.36573,1570.27358,398.44021,3291.75848
40,0.4,6011.319890795801,1119.7926592658403,6400.426016482309,-2034.7845093758744,767.2758274934286,-3713.3510431886166,6270.551992530394,1476.5758313573326,92.70171580982361,3216.3072867919277,5918.96857,1128.64991,6040.10971,-2000.15296,650.83063,-3556.59903,5942.8792,1571.67131,399.64829,3293.15932
41,0.41000000000000003,6016.2871590439845,1119.2214796525946,6405.4061029101185,-2035.230311093619,770.1851088190784,-3717.4175013733548,6275.342712968299,1475.1443993170856,87.8367404815798,3215.1531572257268,5918.08821,1127.20421,6034.48393,-1999.43342,651.18196,-3556.40861,5939.46188,1572.92328,400.86349,3294.49286
42,0.42,6021.264846805248,1118.7496485902857,6410.386435406481,-2035.6733553641818,773.081311664601,-3721.4932846204847,6280.132481091153,1473.7097839228816,82.97467585976133,3213.986826392189,5917.27749,1125.6819,6028.58347,-1998.88728,651.41058,-3556.22353,5936.23128,1574.12548,402.00758,3295.88922
43,0.43,6026.250767592296,1118.374690052191,6415.367253596651,-2036.1109055401287,775.9715463872875,-3725.5733021753217,6284.9207901320415,1472.2703060561018,78.11627192432172,3212.8053395322936,5916.27166,1124.08982,6022.55192,-1998.55867,651.87919,-3556.09689,5933.14186,1575.19008,402.9222,3297.13599
44,0.44,6031.242786459184,1118.0922938187928,6420.34885154617,-2036.5394867685297,778.8480128876716,-3729.6630381658433,6289.708404016163,1470.8285178273486,73.26060928984353,3211.612636559994,5915.30087,1122.55264,6016.3176,-1998.3889,652.24467,-3555.96985,5930.3354,1576.19382,403.86032,3298.33688
45,0.45,6036.239006143434,1117.8979002316892,6425.331357572672,-2036.957378735284,781.7168905950538,-3733.7581011324028,6294.494805710362,1469.3827105020923,68.40755415436206,3210.409367740496,5914.28024,1121.00714,6009.97551,-1998.43866,652.62194,-3555.65135,5927.6504,1577.13553,404.70726,3299.44669
46,0.46,6041.237863637297,1117.791018259127,6430.315034782315,-2037.3610636000963,784.5723263568813,-3737.862548307124,6299.280259717528,1467.9337695283798,63.556790932987404,3209.1968925159413,5913.30448,1119.49329,6003.37535,-1998.73295,652.92122,-3555.39616,5925.10301,1578.02071,405.26802,3300.53016
47,0.47000000000000003,6046.237646436905,1117.744414002476,6435.300142488322,-2037.7466814932352,787.4203258837036,-3741.972158835534,6304.064784134694,1466.4817619176745,58.708875079899585,3207.9730821215667,5912.26644,1117.94696,5996.54893,-1999.22087,653.33887,-3555.10329,5922.76627,1578.8776,405.9722,3301.63371
48,0.48,6051.237632376669,1117.756271580735,6440.286765613332,-2038.112180890115,790.2551314971432,-3746.090881590711,6308.8480745008355,1465.0256941743417,53.86342719722752,3206.7395364935865,5911.24694,1116.46574,5989.57299,-1999.96783,653.57198,-3554.70676,5920.60386,1579.67241,406.49078,3302.80548
49,0.49,6056.237250373785,1117.8180767820998,6445.275100925147,-2038.4535176987142,793.0819896820983,-3750.215063061276,6313.630317046783,1463.5661886992814,49.02129412133497,3205.493042500281,5910.13337,1115.02006,5982.33878,-2000.89203,653.99229,-3554.34396,5918.58179,1580.43429,406.90232,3303.69541
50,0.5,6061.236067096703,1117.9268488864088,6450.2651583750385,-2038.7686790015146,795.8950886924084,-3754.348641893014,6318.41140151759,1462.1028940321,44.180382697198425,3204.241812472003,5909.13145,1113.66784,5975.17328,-2001.85961,654.29459,-3553.87982,5916.67488,1581.19734,407.24632,3304.56686
51,0.51,6066.233847393879,1118.0758190215306,6455.256754719926,-2039.058447753636,798.6979715700603,-3758.489154853284,6323.191092166524,1460.6350529983051,39.34145731494487,3202.982923618695,5907.94383,1112.28974,5967.22428,-2003.3809,654.55003,-3553.4476,5914.84366,1581.90042,407.4762,3305.48515
52,0.52,6071.230193973296,1118.2669233342715,6460.250548971259,-2039.3074838461057,801.4921411502356,-3762.635552851212,6327.969744913754,1459.1638365215797,34.50501470409499,3201.714529802897,5906.89861,1111.01416,5959.16569,-2005.11404,654.94406,-3552.98015,5913.07731,1582.57375,407.71171,3306.45581
53,0.53,6076.225117948146,1118.4921665039126,6465.2462172453015,-2039.5155667520173,804.2724916962088,-3766.791229792639,6332.747277388557,1457.6889862063952,29.671081442571985,3200.4366060089474,5905.8761,1109.8074,5950.92206,-2006.90573,654.99599,-3552.46503,5911.43951,1583.27965,407.78668,3307.57529
54,0.54,6081.218527056649,1118.748809203248,6470.243540161041,-2039.6791628272351,807.0492673208352,-3770.949296306114,6337.523151201311,1456.2087736119836,24.84073935272869,3199.1451745182794,5904.76963,1108.59298,5942.67727,-2008.67362,655.25456,-3551.9416,5909.88175,1583.92417,407.72881,3308.67114
55,0.55,6086.210182829407,1119.0375524218496,6475.242250746481,-2039.7927078976247,809.8133332237353,-3775.115822399207,6342.297814337384,1454.7246604299726,20.013448969165932,3197.8423823043163,5903.72819,1107.52174,5934.07673,-2010.77196,655.23986,-3551.2348,5908.40363,1584.54946,407.70672,3309.71039
56,0.56,6091.200433626683,1119.3496373146052,6480.242084552761,-2039.8334744227616,812.5709583697278,-3779.2866141171176,6347.071075762324,1453.2360451777406,15.18866738968402,3196.5303294432274,5902.63616,1106.4423,5925.09851,-2013.08636,655.99637,-3550.71715,5906.95552,1585.16747,407.55236,3310.82873
57,0.5700000000000001,6096.18898334122,1119.687826234584,6485.241653092462,-2039.7677902021762,815.3047807846053,-3783.473046369515,6351.842879204584,1451.7427629176066,10.367344751749673,3195.2056226753193,5901.56445,1105.45776,5915.65026,-2015.60711,656.33351,-3550.28302,5905.67676,1585.77449,407.30023,3311.95609
58,0.58,6101.1761086331235,1120.0464086140355,6490.234444678485,-2039.4994020904023,818.0342455983321,-3787.6623209881845,6356.61294316111,1450.2439334240844,5.54933378157717,3193.868921403046,5900.62319,1104.52759,5905.98537,-2018.36017,657.0392,-3549.7006,5904.41561,1586.29546,407.03078,3312.99336
59,0.59,6106.1617784694035,1120.4246893082443,6495.147060019326,-2038.568697780256,820.7425757747872,-3791.865289897813,6361.3818350174615,1448.7413787786822,0.7339314435790198,3192.522852934059,5899.6772,1103.6504,5895.93546,-2021.34551,657.42192,-3549.09572,5903.1863,1586.75819,406.72074,3313.96894
60,0.6,6111.146087093322,1120.8205018162937,6492.9064127458905,-2037.2894225231819,823.4426590076686,-3796.073561578148,6366.149537393034,1447.235054093243,-4.0789473433198395,3191.1677891781346,5898.76431,1102.81459,5885.60153,-2024.61265,657.77716,-3548.47345,5902.17431,1587.16818,406.25692,3315.06905
61,0.61,6116.129068233566,1121.2326898267663,6488.087755946788,-2035.9550512658252,826.1315557448386,-3800.2889897102405,6370.91578470747,1445.7241316804004,-8.88807709667634,3189.799479631511,5897.79949,1102.03495,5874.97367,-2028.05343,657.91668,-3547.74476,5901.22619,1587.53626,405.82188,3315.9033
62,0.62,6121.110875705926,1121.658828663684,6483.269099147686,-2034.6206800084685,828.8124370044928,-3804.5095199697735,6375.680644337564,1444.2088387366093,-13.695759364843553,3188.4260928657563,5896.85848,1101.30454,5864.13306,-2031.66869,658.40169,-3547.1181,5900.35736,1587.8217,405.45946,3316.5887
63,0.63,6126.091576821885,1122.0977095057049,6478.450442348583,-2033.2863087511118,831.4775457794368,-3808.740027648258,6380.4443235481895,1442.6898389412634,-18.50229562751398,3187.048700708223,5896.02133,1100.70347,5853.07991,-2035.42559,659.02665,-3546.47683,5899.56454,1588.10323,405.06254,3317.14947
64,0.64,6131.071545624237,1122.5448232804886,6473.631785549481,-2031.9519374937552,834.1266179724507,-3812.980595595621,6385.206397058391,1441.1658127330143,-23.307889017585477,3185.668022552641,5895.26059,1100.11252,5840.9592,-2039.14993,659.64088,-3545.81622,5898.8268,1588.3556,404.57961,3317.64454
65,0.65,6136.050579201452,1123.002234077216,6468.813128750378,-2030.6175662363985,836.7614058634348,-3817.2300535339377,6389.9668543676935,1439.6367456297407,-28.112456455575067,3184.2837784506814,5894.3918,1099.60392,5828.58429,-2042.95154,660.03816,-3545.03526,5898.20646,1588.56937,404.11527,3318.08457
66,0.66,6141.029031048045,1123.4659335608808,6463.994471951276,-2029.2831949790418,839.3850565657829,-3821.4863966817666,6394.725547286934,1438.1021962820896,-32.91631904117435,3182.8970902165497,5893.71081,1099.14818,5817.05705,-2046.79786,660.41639,-3544.24567,5897.68042,1588.79234,403.53796,3318.35914
67,0.67,6146.006867983028,1123.9361882245644,6459.1758151521735,-2027.9488237216851,841.996528315022,-3825.7502230505256,6399.482039089172,1436.5608378762531,-37.720084153457904,3181.5100643530536,5893.01005,1098.80113,5805.8673,-2050.60473,660.89173,-3543.40654,5897.17118,1588.95162,403.10054,3318.46018
68,0.68,6150.984448040201,1124.4091541582638,6454.357158353071,-2026.6144524643285,844.5929587234758,-3830.0232254064877,6404.236556446323,1435.0133997674595,-42.52479114685459,3180.1263047252264,5892.31318,1098.4445,5787.29878,-2052.60807,661.32563,-3542.50659,5896.73616,1589.09992,402.64981,3318.55786
69,0.6900000000000001,6155.9615445450745,1124.887181752835,6449.538501553969,-2025.2800812069718,847.1758087641219,-3834.304450192403,6408.988596053741,1433.458369359548,-47.32982723398683,3178.7436882920256,5891.69263,1098.1688,5775.23465,-2055.63651,661.26913,-3541.39943,5896.49127,1589.18392,402.21489,3318.52944
70,0.7000000000000001,6160.938443492331,1125.3672618178182,6444.719844754866,-2023.945709949615,849.7524985629846,-3838.589385393831,6413.738038765724,1431.8954253664406,-52.136019128188224,3177.3650949959033,5891.08216,1097.91652,5764.40106,-2060.65729,662.11916,-3540.53665,5896.26951,1589.20232,401.68591,3318.67536
71,0.71,6165.9151051609815,1125.849795377057,6439.901187955764,-2022.6113386922584,852.3042491111344,-3842.8892190115444,6418.484771224363,1430.3242694333433,-56.941839058522014,3175.9852055810566,5890.36743,1097.72149,5753.88278,-2065.98197,662.56263,-3539.45478,5896.26553,1589.16484,401.30894,3318.44723
72,0.72,6170.891735205182,1126.3326549872543,6435.082531156661,-2021.2769674349017,854.8438247542665,-3847.196254599139,6423.228312532577,1428.743505106422,-61.75042218557936,3174.61497628996,5889.72466,1097.53605,5742.44276,-2070.33389,662.80477,-3538.25201,5896.45201,1589.0548,400.87102,3318.41056
73,0.73,6175.868228780596,1126.816919061767,6430.263874357559,-2019.942596177545,857.371263436679,-3851.5104235465315,6427.968377254679,1427.152346273908,-66.55942546307718,3173.2462223029283,5889.17817,1097.39702,5730.96101,-2074.49575,663.22122,-3537.08461,5896.85344,1588.91042,400.39441,3318.25867
74,0.74,6180.844707089051,1127.3013400000802,6425.4452175584565,-2018.6082249201884,859.8824125193171,-3855.834094473506,6432.704275523292,1425.5488290182032,-71.37006119178487,3171.883216842308,5888.65731,1097.34459,5719.563,-2078.64124,663.6919,-3535.88465,5897.50374,1588.72779,399.97414,3318.0158
75,0.75,6185.821392517425,1127.7836284480136,6420.626560759354,-2017.2738536628317,862.3772702101003,-3860.1671863376073,6437.435404311857,1423.931293736977,-76.1827836452428,3170.5275979482294,5888.14389,1097.3113,5708.20644,-2082.67701,664.28989,-3534.66574,5898.20779,1588.51377,399.47487,3317.71259
76,0.76,6190.798209742491,1128.2645549582908,6415.807903960252,-2015.939482405475,864.853907902551,-3864.5107178202065,6442.160912701922,1422.297411716931,-80.99751803753577,3169.1791422642445,5887.62754,1097.36797,5694.84122,-2086.2544,664.52253,-3533.28023,5899.15596,1588.29649,398.91102,3317.40996
77,0.77,6195.775413626268,1128.7414632296739,6410.989247161149,-2014.6051111481183,867.3185858489315,-3868.861046844617,6446.879686010209,1420.6441789852831,-85.81413628181453,3167.8374311593934,5887.06337,1097.42479,5683.65279,-2090.14277,665.01427,-3532.04121,5900.30427,1588.11186,398.57076,3317.01886
78,0.78,6200.7528775302335,1129.2156499911168,6406.170590362047,-2013.2707398907617,869.7658759966637,-3873.221181123835,6451.590144230979,1418.967401316544,-90.63382910272563,3166.5068068277137,5886.51362,1097.50772,5672.61133,-2094.10942,665.44299,-3530.67685,5901.61838,1587.8511,398.08331,3316.60384
79,0.79,6205.730661849508,1129.6864612811132,6401.351933562944,-2011.936368633405,872.1968538100505,-3877.5904312735543,6456.291422535951,1417.265055200385,-95.45600863956703,3165.185222734866,5885.96653,1097.62362,5661.66236,-2098.12501,665.89774,-3529.36808,5903.17333,1587.5563,397.64516,3316.04137
80,0.8,6210.70882217882,1130.1532800207335,6396.533276763842,-2010.6019973760483,874.6118967497723,-3881.968509344957,6460.981807166276,1415.5329200960662,-100.28179547925079,3163.876872102224,5885.46904,1097.75496,5650.79149,-2102.32739,666.43996,-3528.11292,5904.81091,1587.16306,397.17238,3315.33811
81,0.81,6215.687334765244,1130.6163269155697,6391.7146199647395,-2009.2676261186916,877.009909464167,-3886.3559385491267,6465.659140558164,1413.7658455811882,-105.11153541525434,3162.58319047579,5884.97674,1097.91805,5639.9857,-2106.53764,666.64077,-3526.71326,5906.52097,1586.66059,396.66243,3314.74377
82,0.8200000000000001,6220.666266430751,1131.0748456940348,6386.895963165637,-2007.933254861335,879.3957119526311,-3890.750019395679,6470.320305307644,1411.9565520234146,-109.94446489161027,3161.301475735074,5884.47511,1098.10454,5629.21959,-2110.72315,666.93038,-3525.37986,5908.50982,1586.10363,396.2164,3313.97171
83,0.8300000000000001,6225.645634111978,1131.5286049861224,6382.077306366535,-2006.5988836039783,881.7662255125234,-3895.1523671173345,6474.9623973857,1410.098870366388,-114.78211338690801,3160.037688950864,5884.00395,1098.30568,5618.55072,-2114.95291,667.43558,-3524.06013,5910.62015,1585.49025,395.59692,3313.22882
84,0.84,6230.625427692744,1131.9776661099831,6377.258649567432,-2005.2645123466216,884.1180094046965,-3899.5647488465725,6479.578936487804,1408.1785665574184,-119.62360324281771,3158.788698968869,5883.50243,1098.53107,5607.93498,-2119.17508,667.58469,-3522.6301,5912.85693,1584.78637,395.07286,3312.47459
85,0.85,6235.605695323073,1132.42143894635,6372.43999276833,-2003.930141089265,886.4575806860383,-3903.9836181838036,6484.161947819454,1406.179565023161,-124.46979957415351,3157.5580970356073,5883.02422,1098.79615,5597.36475,-2123.43052,667.8439,-3521.25648,5915.1245,1584.01702,394.83948,3311.27308
86,0.86,6240.5864875459165,1132.859284618773,6367.621335969227,-2002.5957698319082,888.7810818435762,-3908.4109585107853,6488.693923784569,1404.0674111813153,-129.32370832565837,3156.358276285635,5882.65132,1099.0491,5586.8309,-2127.71792,668.25779,-3519.82835,5917.63889,1583.19104,394.32186,3310.25328
87,0.87,6245.567691689191,1133.2924188739682,6362.802679170125,-2001.2613985745515,891.0855236587341,-3912.8482491166114,6492.817425969033,1401.988823824784,-134.18265249275115,3155.179013133885,5882.1476,1099.2728,5576.31852,-2131.78873,668.65716,-3518.4337,5920.21016,1582.20854,393.81898,3309.23328
88,0.88,6250.549289080885,1133.7210065861925,6357.984022371023,-1999.9270273171949,893.3728264958771,-3917.2943986565165,6495.634713881859,1399.2620465006544,-139.0478861873538,3154.0259731966307,5881.64096,1099.55704,5565.84553,-2135.7843,668.95431,-3516.97984,5922.92203,1581.18702,393.2542,3308.35384
89,0.89,6255.53143374234,1134.1431849517407,6353.16536557192,-1998.5926560598382,895.6433060543053,-3921.7491626878386,6496.451362536496,1394.9871652430497,-143.91913717259018,3152.8986250521634,5881.19939,1099.81488,5555.37784,-2139.71511,668.98935,-3515.46161,5925.76194,1580.07914,392.73771,3307.33273
90,0.9,6260.513971929681,1134.5606932890073,6348.346708772818,-1997.2582848024815,897.8995078412391,-3926.211174957727,6498.6838880399055,1393.4269674739623,-148.7981467463281,3151.80534303028,5880.77167,1100.10024,5544.91751,-2143.61427,669.38735,-3513.95943,5928.78201,1578.89853,392.19156,3306.16357
91,0.91,6265.496990365669,1134.9724301790231,6343.528051973715,-1995.9239135451248,900.1334154992745,-3930.684390420386,6501.549500282617,1391.698195633663,-153.68574896980653,3150.7511397742383,5880.39625,1100.39037,5534.35447,-2147.39429,669.57886,-3512.40136,5931.9175,1577.68289,391.72157,3305.19487
