,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
10,People,"[2697.35439, 1312.07195, 1006.4439600000005, -694.6355199999998]","[2958.98549, 1165.64194, 1046.5244000000002, -585.7200400000002]","[3196.89478, 987.69563, 951.6371600000002, -711.7852399999997]","[3406.58499, 780.15065, 838.760839999999, -830.17992]","[3637.75392, 599.31415, 924.6757200000011, -723.346]","[3877.02663, 441.32749, 957.0908399999989, -631.9466400000001]","[4085.76987, 267.5917, 834.972960000001, -694.94316]","[4244.01849, 61.09043, 632.9944800000012, -826.00508]","[4424.74366, -138.82931, 722.9006799999995, -799.6789600000006]","[4625.13302, -321.98237, 801.5574400000005, -732.61224]","[4826.77269, -507.31099, 806.5586799999983, -741.31448]","[4987.09852, -734.73788, 641.3033199999991, -909.7075600000001]","[5147.78811, -968.95865, 642.7583600000034, -936.8830800000001]","[5337.72293, -1146.93767, 759.739279999998, -711.91608]","[5534.67406, -1306.85569, 787.8045200000015, -639.6720800000003]","[5716.90209, -1504.51984, 728.9121199999972, -790.6565999999993]"
11,People,"[5849.873931375, -1683.9827171749998, 531.8873655000025, -717.8515086999996]","[5869.908972, -1702.3952428, 80.14016249999986, -73.65010250000068]","[5889.944012625, -1720.807768425, 80.14016249999986, -73.65010249999978]","[5909.97905325, -1739.22029405, 80.14016249999986, -73.65010249999978]","[5930.014093875, -1757.6328196749998, 80.14016249999986, -73.65010249999978]","[5950.0491345, -1776.0453453, 80.14016249999986, -73.65010250000068]","[5970.084175125, -1794.457870925, 80.14016249999986, -73.65010249999978]","[5990.11921575, -1812.87039655, 80.14016249999986, -73.65010249999978]","[6010.154256375, -1831.282922175, 80.14016249999993, -73.65010250000076]","[6030.189297, -1849.6954478, 80.14016249999986, -73.65010249999978]","[6050.224337625, -1868.107973425, 80.14016249999986, -73.65010249999978]","[6070.25937825, -1886.52049905, 80.14016249999986, -73.65010249999978]","[6090.294418875, -1904.933024675, 80.14016249999986, -73.65010250000068]","[6110.3294595, -1923.3455503, 80.14016249999986, -73.65010249999978]","[6130.364500125, -1941.758075925, 80.14016249999986, -73.65010249999978]","[6150.399540750001, -1960.17060155, 80.1401625000035, -73.65010249999978]"
12,People,"[6167.35004, -1938.08676, 67.80199699999866, 88.33536619999995]","[6112.22253, -1825.72172, -220.51004000000103, 449.46015999999963]","[5990.42987, -1727.8636, -487.1706400000003, 391.4324800000004]","[5807.14699, -1651.78599, -733.131519999999, 304.3104399999993]","[5577.02471, -1605.70968, -920.489120000002, 184.3052400000006]","[5319.56629, -1569.71953, -1029.8336799999997, 143.96059999999943]","[5072.06184, -1453.15661, -990.0177999999978, 466.2516800000003]","[4830.35758, -1288.98458, -966.8170400000017, 656.6881199999998]","[4564.94746, -1160.46287, -1061.6404799999991, 514.0868400000004]","[4303.71169, -1047.01203, -1044.943080000001, 453.8033599999999]","[4073.26545, -894.6185, -921.7849600000009, 609.5741200000002]","[3855.73089, -719.11375, -870.1382400000002, 702.0190000000002]","[3595.64986, -568.74536, -1040.3241199999993, 601.4735599999999]","[3333.23372, -453.56824, -1049.6645599999993, 460.70848]","[3093.76815, -325.7983, -957.8622800000012, 511.0797600000001]","[2859.09465, -194.35753, -938.6939999999995, 525.76308]"
13,People,"[2623.83833, -64.08203, -941.0252799999998, 521.102]","[2378.78316, 48.32348, -980.2206800000004, 449.62204]","[2154.27438, 185.18632, -898.0351200000005, 547.45136]","[1947.30058, 375.2967, -827.895199999999, 760.44152]","[1719.93829, 554.20119, -909.4491600000001, 715.61796]","[1468.12212, 680.09638, -1007.2646800000002, 503.5807599999998]","[1227.84783, 800.82338, -961.0971600000003, 482.90800000000036]","[985.78962, 935.08363, -968.2328399999997, 537.0409999999997]","[723.09366, 1050.62522, -1050.783840000001, 462.1663600000001]","[455.04278, 1110.29947, -1072.20352, 238.69700000000012]","[207.84472, 1171.04636, -988.79224, 242.98756000000049]","[-17.78007, 1273.75404, -902.49916, 410.8307199999999]","[-238.43337, 1373.04719, -882.6132, 397.1725999999999]","[-431.9939, 1420.00758, -774.24212, 187.84155999999984]","[-572.94839, 1440.24884, -563.8179600000001, 80.96504000000004]","[-654.49043, 1475.20305, -326.1681599999997, 139.8168400000004]"
14,People,"[-679.23425, 1513.23233, -98.9752799999973, 152.11711999999557]","[-707.94879, 1544.17453, -114.85816000000023, 123.76879999999983]","[-724.42695, 1565.2465, -65.91264000000001, 84.28787999999986]","[-746.54797, 1576.17531, -88.48407999999972, 43.71524000000045]","[-755.58246, 1572.2589, -36.13796000000002, -15.665640000000167]","[-760.35995, 1565.63515, -19.10996000000023, -26.49499999999989]","[-754.9015, 1561.20744, 21.833799999999883, -17.710840000000644]","[-749.01749, 1552.4526, 23.536040000000412, -35.019359999999324]","[-745.86745, 1548.13126, 12.60015999999997, -17.28535999999987]","[-743.38715, 1546.43171, 9.921199999999772, -6.798200000000179]","[-740.4622, 1545.77457, 11.699799999999868, -2.628560000000107]","[-738.64921, 1547.9208, 7.251960000000054, 8.584920000000238]","[-737.19268, 1549.42052, 5.826120000000174, 5.99887999999919]","[-738.31241, 1549.46616, -4.478920000000016, 0.18256000000019412]","[-738.50674, 1548.5824, -0.7773200000001452, -3.5350399999997535]","[-737.08108, 1545.54924, 5.702639999999974, -12.13263999999981]"
15,People,"[-735.33355, 1544.61233, 6.990120000000388, -3.7476400000005015]","[-737.55286, 1547.48795, -8.877240000000256, 11.502480000000105]","[-733.91696, 1546.68987, 14.54359999999997, -3.192320000000109]","[-729.20803, 1544.92435, 18.835720000000038, -7.062079999999696]","[-725.51081, 1542.36059, 14.788880000000063, -10.255040000000008]","[-723.98707, 1541.61091, 6.094959999999901, -2.9987199999995937]","[-723.47494, 1541.55209, 2.0485200000002806, -0.23528000000078464]","[-722.76803, 1541.75894, 2.827639999999974, 0.8274000000001251]","[-703.59246, 1556.58736, 76.70228000000004, 59.313680000000254]","[-695.75463, 1584.0134, 31.35131999999976, 109.70416000000023]","[-714.24836, 1600.88947, -73.97492000000011, 67.50428000000011]","[-738.63679, 1597.32174, -97.55371999999988, -14.270919999999933]","[-760.79249, 1528.70658, -88.6228000000001, -274.46064000000024]","[-775.72157, 1405.50696, -59.716319999999996, -492.7984800000004]","[-783.69296, 1312.17387, -31.885559999999714, -373.3323599999994]","[-808.35403, 1227.56283, -98.64427999999998, -338.44416]"
16,People,"[-847.52691, 1161.04931, -156.6915200000003, -266.0540799999999]","[-907.78927, 1101.85361, -241.04943999999978, -236.78280000000086]","[-927.81155, 1022.82321, -80.0891200000001, -316.1215999999995]","[-894.75518, 903.15201, 132.22548000000006, -478.6848]","[-933.68935, 810.13652, -155.73667999999998, -372.06196]","[-992.91035, 773.11834, -236.88400000000001, -148.07272000000012]","[-1089.1621, 774.62992, -385.00700000000006, 6.046319999999923]","[-1180.61836, 755.05694, -365.8250399999997, -78.29191999999966]","[-1222.19357, 712.71833, -166.30084000000002, -169.3544400000002]","[-1228.24206, 620.42289, -24.193960000000516, -369.18175999999994]","[-1259.01927, 540.40906, -123.10883999999987, -320.0553200000004]","[-1335.83225, 463.18216, -307.2519199999997, -308.9075999999998]","[-1452.89818, 440.32067, -468.2637199999999, -91.44596000000001]","[-1559.8669, 431.80731, -427.8748800000003, -34.05344000000014]","[-1625.43037, 406.83803, -262.2538800000002, -99.87711999999988]","[-1641.21102, 351.67747, -63.12259999999969, -220.6422399999999]"
17,People,"[-1642.18383, 318.16872, -3.891239999999925, -134.03500000000008]","[-1631.00056, 281.47527, 44.73307999999997, -146.77379999999994]","[-1616.59607, 222.93455, 57.617959999999584, -234.1628800000001]","[-1637.09863, 138.43159, -82.01023999999961, -338.01184]","[-1698.09641, 60.81771, -243.9911200000006, -310.45552]","[-1789.02193, -20.28217, -363.70208, -324.39952]","[-1858.29773, -132.05869, -277.10319999999956, -447.10608]","[-1893.65094, -254.81717, -141.41283999999996, -491.03391999999997]","[-1897.51709, -371.62132, -15.46460000000026, -467.2166000000005]","[-1937.62544, -459.35372, -160.4333999999999, -350.92959999999994]","[-2010.26045, -544.50106, -290.54003999999986, -340.58936000000017]","[-2095.45213, -642.48327, -340.76672000000053, -391.9288399999996]","[-2139.66422, -759.71026, -176.84835999999996, -468.90796]","[-2128.08869, -875.37578, 46.302120000000286, -462.66208000000006]","[-2077.58072, -994.82679, 202.03188000000046, -477.80404]","[-2086.81271, -1135.77229, -36.927960000000894, -563.7820000000006]"
18,People,"[-2103.19846, -1257.57677, -65.54299999999967, -487.21791999999914]","[-2127.43692, -1353.40553, -96.95384000000013, -383.3150400000004]","[-2128.99171, -1476.04887, -6.2191599999987375, -490.5733600000003]","[-2103.39267, -1613.74297, 102.39615999999842, -550.7763999999997]","[-2095.61669, -1741.27638, 31.10392000000138, -510.13364]","[-2131.43628, -1851.90681, -143.27836000000025, -442.52171999999973]","[-2198.86672, -1924.94291, -269.72176000000036, -292.14440000000013]","[-2265.60614, -2002.64487, -266.9576799999995, -310.8078400000004]","[-2309.0748845454546, -2123.1071690909093, -173.87497818181888, -481.8491963636375]","[-2331.635380491168, -2261.0960258250752, -90.24198378285291, -551.9554269366636]","[-2330.759642770358, -2266.9824214519604, 3.502950883239464, -23.54558250754053]","[-2329.883905049548, -2272.868817078845, 3.502950883239464, -23.54558250753871]","[-2329.0081673287377, -2278.75521270573, 3.502950883241283, -23.54558250754053]","[-2328.132429607928, -2284.6416083326158, 3.502950883239464, -23.54558250754235]","[-2327.256691887118, -2290.5280039595, 3.502950883239464, -23.545582507536892]","[-2326.380954166308, -2296.414399586385, 3.502950883239464, -23.54558250754053]"
19,People,"[-2325.505216445498, -2302.30079521327, 3.502950883241283, -23.54558250753871]","[-2324.629478724688, -2308.187190840155, 3.502950883239464, -23.54558250754053]","[-2323.7537410038776, -2314.07358646704, 3.502950883241283, -23.54558250754053]","[-2322.878003283068, -2319.9599820939247, 3.502950883237645, -23.54558250753871]","[-2322.002265562258, -2325.84637772081, 3.502950883241283, -23.54558250754053]","[-2321.126527841448, -2331.732773347695, 3.502950883239464, -23.54558250754053]","[-2320.2507901206377, -2337.61916897458, 3.502950883241283, -23.54558250754053]","[-2319.375052399828, -2343.505564601465, 3.502950883239464, -23.54558250753871]","[-2318.499314679018, -2349.391960228349, 3.502950883239467, -23.545582507536913]","[-2317.623576958208, -2355.2783558552346, 3.502950883239464, -23.54558250754235]","[-2316.747839237398, -2361.16475148212, 3.502950883241283, -23.54558250754235]","[-2315.872101516588, -2367.0511471090044, 3.502950883239464, -23.545582507536892]","[-2314.9963637957776, -2372.9375427358896, 3.502950883241283, -23.54558250754053]","[-2314.120626074968, -2378.8239383627747, 3.502950883237645, -23.54558250754053]","[-2313.244888354158, -2384.7103339896594, 3.502950883241283, -23.54558250753871]","[-2312.369150633348, -2390.5967296165445, 3.502950883239464, -23.54558250754053]"
20,People,"[-2311.4934129125377, -2396.4831252434296, 3.502950883241283, -23.54558250754053]","[-2310.617675191728, -2402.3695208703143, 3.502950883239464, -23.54558250753871]","[-2309.741937470918, -2408.2559164971995, 3.502950883239464, -23.54558250754053]","[-2308.866199750108, -2414.142312124084, 3.502950883239464, -23.54558250753871]","[-2307.9904620292978, -2420.0287077509693, 3.502950883241283, -23.54558250754053]","[-2307.114724308488, -2425.9151033778544, 3.502950883239464, -23.54558250754053]","[-2306.238986587678, -2431.801499004739, 3.502950883239464, -23.54558250753871]","[-2305.363248866868, -2437.687894631624, 3.502950883239464, -23.54558250754053]","[-2304.487511146058, -2443.5742902585093, 3.502950883241286, -23.54558250754055]","[-2303.611773425248, -2449.460685885394, 3.502950883239464, -23.54558250753871]","[-2302.7360357044377, -2455.347081512279, 3.502950883241283, -23.54558250754053]","[-2301.860297983628, -2461.2334771391643, 3.502950883239464, -23.54558250754053]","[-2300.984560262818, -2467.119872766049, 3.502950883239464, -23.54558250753871]","[-2300.108822542008, -2473.006268392934, 3.502950883239464, -23.54558250754053]","[-2299.2330848211977, -2478.8926640198188, 3.502950883241283, -23.54558250753871]","[-2298.357347100388, -2484.779059646704, 3.502950883239464, -23.54558250754053]"
21,People,"[-2297.481609379578, -2490.665455273589, 3.502950883239464, -23.54558250754053]","[-2296.605871658768, -2496.5518509004737, 3.502950883239464, -23.54558250753871]","[-2295.730133937958, -2502.438246527359, 3.502950883241283, -23.54558250754053]","[-2294.854396217148, -2508.324642154244, 3.502950883239464, -23.54558250754053]","[-2293.9786584963376, -2514.2110377811287, 3.502950883241283, -23.54558250753871]","[-2293.102920775528, -2520.097433408014, 3.502950883237645, -23.54558250754053]","[-2292.227183054718, -2525.983829034899, 3.502950883241283, -23.54558250754053]","[-2291.351445333908, -2531.870224661784, 3.502950883239464, -23.54558250754053]","[-2290.4757076130977, -2537.7566202886687, 3.502950883241286, -23.545582507538732]","[-2289.599969892288, -2543.6430159155534, 3.502950883239464, -23.54558250753871]","[-2288.724232171478, -2549.5294115424385, 3.502950883239464, -23.54558250754053]","[-2287.848494450668, -2555.415807169324, 3.502950883239464, -23.54558250754235]","[-2286.972756729858, -2561.3022027962083, 3.502950883241283, -23.545582507536892]","[-2286.097019009048, -2567.188598423093, 3.502950883239464, -23.54558250753871]","[-2285.221281288238, -2573.0749940499786, 3.502950883239464, -23.54558250754235]","[-2284.345543567428, -2578.9613896768637, 3.502950883239464, -23.54558250754053]"
22,People,"[-2283.469805846618, -2584.8477853037484, 3.502950883241283, -23.54558250753871]","[-2282.594068125808, -2590.7341809306336, 3.502950883239464, -23.54558250754053]","[-2281.7183304049977, -2596.6205765575182, 3.502950883241283, -23.54558250753871]","[-2280.842592684188, -2602.506972184404, 3.502950883239464, -23.54558250754235]","[-2279.966854963378, -2608.393367811288, 3.502950883239464, -23.545582507536892]","[-2279.091117242568, -2614.279763438173, 3.502950883239464, -23.54558250754053]","[-2278.2153795217578, -2620.1661590650583, 3.502950883241283, -23.54558250754053]","[-2277.339641800948, -2626.052554691943, 3.502950883239464, -23.54558250753871]","[-2276.463904080138, -2631.938950318828, 3.502950883239467, -23.54558250754055]","[-2275.588166359328, -2637.825345945713, 3.502950883239464, -23.54558250753871]","[-2274.712428638518, -2643.711741572598, 3.502950883241283, -23.54558250754053]","[-2273.836690917708, -2649.598137199483, 3.502950883239464, -23.54558250754053]","[-2272.960953196898, -2655.484532826368, 3.502950883239464, -23.54558250754053]","[-2272.085215476088, -2661.370928453253, 3.502950883241283, -23.54558250753871]","[-2271.209477755278, -2667.257324080138, 3.502950883239464, -23.54558250754053]","[-2270.333740034468, -2673.1437197070227, 3.502950883239464, -23.54558250753871]"
23,People,"[-2269.4580023136577, -2679.030115333908, 3.502950883241283, -23.54558250754053]","[-2268.582264592848, -2684.916510960793, 3.502950883239464, -23.54558250754053]","[-2267.706526872038, -2690.8029065876776, 3.502950883239464, -23.54558250753871]","[-2266.830789151228, -2696.6893022145628, 3.502950883239464, -23.54558250754053]","[-2265.955051430418, -2702.5756978414474, 3.502950883241283, -23.54558250753871]","[-2265.079313709608, -2708.462093468333, 3.502950883239464, -23.54558250754235]","[-2264.203575988798, -2714.3484890952177, 3.502950883239464, -23.54558250753871]","[-2263.327838267988, -2720.2348847221024, 3.502950883239464, -23.54558250753871]","[-2262.452100547178, -2726.1212803489875, 3.502950883241286, -23.54558250754055]","[-2261.576362826368, -2732.0076759758726, 3.502950883239464, -23.54558250754053]","[-2260.7006251055577, -2737.8940716027573, 3.502950883241283, -23.54558250753871]","[-2259.824887384748, -2743.7804672296425, 3.502950883239464, -23.54558250754053]","[-2258.949149663938, -2749.666862856528, 3.502950883239464, -23.54558250754235]","[-2258.073411943128, -2755.5532584834123, 3.502950883239464, -23.545582507536892]","[-2257.197674222318, -2761.4396541102974, 3.502950883241283, -23.54558250754053]","[-2256.321936501508, -2767.326049737182, 3.502950883239464, -23.54558250753871]"
24,People,"[-2255.446198780698, -2773.212445364067, 3.502950883239464, -23.54558250754053]","[-2254.570461059888, -2779.0988409909523, 3.502950883239464, -23.54558250754053]","[-2253.694723339078, -2784.985236617837, 3.502950883241283, -23.54558250753871]","[-2252.818985618268, -2790.871632244722, 3.502950883239464, -23.54558250754053]","[-2251.943247897458, -2796.7580278716077, 3.502950883239464, -23.54558250754235]","[-2251.067510176648, -2802.644423498492, 3.502950883241283, -23.545582507536892]","[-2217.09472, -2786.74287, 135.8911607065911, 63.606213993967685]","[-2057.28526, -2672.21102, 639.2378399999998, 458.1273999999994]","[-1882.42103, -2533.54018, 699.4569200000011, 554.6833600000014]","[-1658.1589, -2446.59854, 897.0485200000003, 347.76656]","[-1400.68909, -2431.45821, 1029.8792399999993, 60.561320000000705]","[-1157.19956, -2344.49099, 973.9581200000002, 347.86888]","[-915.47734, -2187.84403, 966.88888, 626.5878399999983]","[-665.43758, -2043.03324, 1000.15904, 579.2431600000009]","[-396.73198, -1910.91622, 1074.8224, 528.4680799999996]","[-138.38024, -1738.08721, 1033.4069600000003, 691.3160400000006]"
