,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
10,People,"[6967.918811517857, 1406.031012142857, -117.35450127551303, -90.52501020408181]","[6938.580186198979, 1383.3997595918368, -117.35450127550939, -90.5250102040809]","[6909.241560880102, 1360.7685070408163, -117.35450127550939, -90.52501020408181]","[6879.902935561225, 1338.137254489796, -117.35450127550939, -90.5250102040809]","[6850.564310242347, 1315.5060019387754, -117.35450127550939, -90.52501020408272]","[6821.225684923469, 1292.874749387755, -117.35450127551303, -90.52501020408181]","[6791.887059604592, 1270.2434968367347, -117.35450127550939, -90.5250102040809]","[6762.548434285714, 1247.6122442857145, -117.35450127550939, -90.5250102040809]","[6733.209808966837, 1224.9809917346938, -117.35450127550949, -90.5250102040828]","[6703.87118364796, 1202.3497391836736, -117.35450127550939, -90.5250102040809]","[6674.532558329081, 1179.718486632653, -117.35450127551303, -90.52501020408272]","[6645.193933010204, 1157.0872340816327, -117.35450127550939, -90.5250102040809]","[6615.855307691327, 1134.4559815306122, -117.35450127550939, -90.52501020408181]","[6586.516682372449, 1111.8247289795918, -117.35450127550939, -90.52501020408181]","[6557.178057053572, 1089.1934764285716, -117.35450127550939, -90.5250102040809]","[6527.839431734694, 1066.5622238775509, -117.35450127551303, -90.52501020408272]"
11,People,"[6498.500806415816, 1043.9309713265309, -117.35450127550939, -90.52501020407999]","[6469.162181096939, 1021.2997187755102, -117.35450127550939, -90.52501020408272]","[6439.823555778062, 998.6684662244896, -117.35450127550939, -90.52501020408226]","[6410.484930459184, 976.0372136734694, -117.35450127550939, -90.5250102040809]","[6381.146305140306, 953.405961122449, -117.35450127551303, -90.52501020408181]","[6211.6241, 880.8182, -678.0888205612246, -290.35104448979564]","[5934.79092, 793.21677, -1107.3327199999985, -350.4057200000002]","[5660.9827, 685.8267, -1095.2328800000032, -429.56028000000015]","[5396.28701, 538.73402, -1058.7827599999991, -588.3707200000005]","[5128.22976, 426.70171, -1072.2289999999994, -448.12924]","[4855.17431, 333.23685, -1092.2217999999993, -373.85943999999995]","[4571.66968, 249.68006, -1134.0185200000014, -334.22716]","[4291.60145, 155.11101, -1120.2729199999994, -378.2762]","[4000.54691, 56.9291, -1164.2181600000004, -392.72763999999995]","[3707.04068, 1.38729, -1174.0249199999998, -222.16724]","[3375.42443, -40.34567, -1326.4650000000001, -166.93184]"
12,People,"[3045.18441, -139.39581, -1320.9600800000007, -396.20056000000005]","[2748.21241, -311.96098, -1187.887999999999, -690.26068]","[2453.02196, -435.83519, -1180.7618000000002, -495.49684]","[2143.80879, -538.03527, -1236.85268, -408.80031999999983]","[1850.39678, -650.92969, -1173.64804, -451.5776800000003]","[1638.37167, -828.04766, -848.1004400000002, -708.4718799999996]","[1425.98384, -984.90704, -849.5513199999996, -627.4375200000004]","[1199.06998, -1104.36243, -907.6554400000005, -477.8215599999994]","[915.48541, -1207.39558, -1134.3382800000009, -412.13260000000116]","[641.28224, -1353.51095, -1096.81268, -584.4614799999999]","[297.73885, -1497.25156, -1374.17356, -574.9624399999993]","[-62.79588, -1578.46335, -1442.13892, -324.84716000000026]","[-433.24034, -1653.46614, -1481.77784, -300.01116]","[-742.86821, -1798.13554, -1238.51148, -578.6776]","[-1061.42772, -1977.27368, -1274.2380399999997, -716.5525600000001]","[-1361.19152, -2037.84182, -1199.0552000000007, -242.27256000000034]"
13,People,"[-1677.83881, -2065.52035, -1266.5891599999995, -110.71411999999873]","[-1947.06379, -2145.92512, -1076.8999199999998, -321.6190800000004]","[-2198.40225, -2251.39115, -1005.3538400000007, -421.8641200000002]","[-2489.3962, -2336.77814, -1163.9758000000002, -341.5479599999999]","[-2771.76842, -2382.66504, -1129.488879999999, -183.54759999999987]","[-3094.22808, -2469.38387, -1289.83864, -346.875320000001]","[-3401.47181, -2589.96309, -1228.9749200000006, -482.3168800000003]","[-3674.51641, -2695.49514, -1092.1784000000007, -422.1281999999992]","[-3935.21993, -2751.43551, -1042.814080000001, -223.7614799999994]","[-4262.36509, -2787.32752, -1308.5806400000001, -143.5680400000001]","[-4556.8733, -2880.10795, -1178.0328399999999, -371.121720000001]","[-4736.151569241466, -2914.733705158028, -717.113076965863, -138.50302063211166]","[-4735.149703881163, -2915.3127396080918, 4.00746144121149, -2.316137800255092]","[-4734.147838520859, -2915.8917740581546, 4.007461441215128, -2.316137800251454]","[-4733.145973160556, -2916.470808508217, 4.00746144121149, -2.316137800249635]","[-4732.144107800253, -2917.049842958281, 4.007461441215128, -2.316137800255092]"
14,People,"[-4731.142242439949, -2917.628877408344, 4.007461441215128, -2.316137800253273]","[-4730.140377079646, -2918.2079118584074, 4.00746144121149, -2.316137800253273]","[-4729.138511719342, -2918.7869463084703, 4.007461441215128, -2.316137800251454]","[-4728.136646359039, -2919.3659807585336, 4.00746144121149, -2.316137800253273]","[-4727.134780998736, -2919.945015208597, 4.007461441215128, -2.316137800253273]","[-4726.132915638432, -2920.52404965866, 4.007461441215128, -2.316137800251454]","[-4725.131050278129, -2921.103084108723, 4.00746144121149, -2.316137800253273]","[-4724.129184917825, -2921.6821185587864, 4.007461441215128, -2.316137800253273]","[-4723.127319557522, -2922.2611530088498, 4.007461441211493, -2.316137800253275]","[-4722.1254541972185, -2922.8401874589126, 4.007461441215128, -2.316137800251454]","[-4721.123588836915, -2923.419221908976, 4.007461441215128, -2.316137800253273]","[-4720.121723476612, -2923.9982563590397, 4.00746144121149, -2.316137800255092]","[-4719.119858116308, -2924.5772908091026, 4.007461441215128, -2.316137800251454]","[-4718.117992756005, -2925.156325259165, 4.00746144121149, -2.316137800249635]","[-4717.116127395701, -2925.7353597092288, 4.007461441215128, -2.316137800255092]","[-4716.114262035398, -2926.314394159292, 4.007461441215128, -2.316137800253273]"
15,People,"[-4715.112396675095, -2926.8934286093554, 4.007461441211376, -2.316137800253207]","[-4714.110531314791, -2927.4724630594183, 4.007461441215128, -2.316137800251454]","[-4713.108665954488, -2928.0514975094816, 4.00746144121149, -2.316137800253273]","[-4712.106800594184, -2928.630531959545, 4.007461441215128, -2.316137800253273]","[-4711.1049352338805, -2929.209566409608, 4.007461441215128, -2.316137800253273]","[-4710.103069873578, -2929.788600859671, 4.00746144121149, -2.316137800251454]","[-4709.101204513274, -2930.3676353097344, 4.007461441215128, -2.316137800253273]","[-4708.099339152971, -2930.9466697597977, 4.00746144121149, -2.316137800253273]","[-4707.097473792667, -2931.525704209861, 4.007461441215131, -2.316137800253275]","[-4706.095608432364, -2932.104738659924, 4.00746144121149, -2.316137800251454]","[-4705.0937430720605, -2932.683773109987, 4.007461441215128, -2.316137800253273]","[-4448.4365342857145, -2902.3575785714283, 1026.628835145384, 121.30477815423546]","[-4116.65326, -2921.72543, 1327.1330971428579, -77.47140571428645]","[-3779.1384, -2987.22105, 1350.059440000001, -261.9824800000006]","[-3460.7835, -2965.78345, 1273.4195999999993, 85.75040000000081]","[-3152.44832, -2895.87929, 1233.3407200000001, 279.6166400000002]"
16,People,"[-2845.29477, -2848.73705, 1228.6142, 188.5689599999987]","[-2513.10909, -2825.96411, 1328.7427200000002, 91.09176000000116]","[-2195.41912, -2745.84042, 1270.7598799999996, 320.4947599999996]","[-1880.4639, -2609.98326, 1259.8208800000002, 543.4286400000001]","[-1555.4393, -2508.12132, 1300.0983999999999, 407.4477599999991]","[-1215.97619, -2478.29618, 1357.8524399999997, 119.3005600000015]","[-876.50691, -2447.34562, 1357.8771200000006, 123.80223999999907]","[-571.1843, -2338.96632, 1221.2904399999998, 433.51720000000023]","[-237.91823, -2225.03471, 1333.0642800000012, 455.72644000000076]","[71.174, -2165.82078, 1236.36892, 236.85571999999956]","[374.62039, -2064.91627, 1213.7855599999998, 403.6180399999994]","[664.43152, -1910.37581, 1159.24452, 618.1618400000007]","[977.09015, -1732.95993, 1250.63452, 709.6635200000001]","[1300.30895, -1604.83018, 1292.8752000000004, 512.5190000000002]","[1635.52384, -1501.80714, 1340.8595599999999, 412.09216000000015]","[1937.21821, -1395.43253, 1206.7774799999997, 425.4984399999994]"
17,People,"[2227.31324, -1254.39992, 1160.3801199999998, 564.1304399999999]","[2526.71788, -1161.17025, 1197.6185600000008, 372.9186800000007]","[2859.70367, -1116.95244, 1331.943159999999, 176.8712399999995]","[3166.53485, -1004.72842, 1227.3247200000005, 448.89608]","[3460.98198, -863.64002, 1177.78852, 564.3535999999999]","[3755.35589, -757.90362, 1177.4956399999992, 422.9456]","[4075.53827, -671.38624, 1280.7295200000008, 346.06952]","[4376.42431, -540.34111, 1203.5441600000013, 524.1805200000003]","[4669.84525, -351.7317310526316, 1173.683760000001, 754.4375157894742]","[4973.99641, -169.40589, 1216.6046399999977, 729.3033642105263]","[5220.144188461539, -70.05719115384616, 984.5911138461561, 397.39479538461535]","[5331.416534615385, -7.1730690384615485, 445.0893846153849, 251.53648846153845]","[5442.688880769231, 55.71105307692305, 445.0893846153849, 251.5364884615384]","[5553.961226923077, 118.59517519230768, 445.0893846153849, 251.5364884615385]","[5665.233573076924, 181.47929730769224, 445.0893846153849, 251.53648846153823]","[5776.505919230769, 244.3634194230769, 445.0893846153813, 251.53648846153862]"
18,People,"[5887.778265384615, 307.24754153846146, 445.0893846153849, 251.53648846153828]","[5999.050611538461, 370.1316636538461, 445.0893846153849, 251.5364884615385]","[6110.322957692308, 433.0157857692307, 445.0893846153849, 251.5364884615385]","[6221.595303846154, 495.8999078846153, 445.0893846153849, 251.53648846153828]","[6332.86765, 558.78403, 445.0893846153849, 251.53648846153897]","[6444.139996153846, 621.6681521153846, 445.0893846153849, 251.53648846153828]","[6555.412342307693, 684.5522742307692, 445.0893846153849, 251.53648846153828]","[6666.684688461539, 747.4363963461539, 445.0893846153849, 251.53648846153874]","[6777.957034615385, 810.3205184615384, 445.0893846153853, 251.5364884615385]","[6889.229380769231, 873.204640576923, 445.0893846153849, 251.53648846153828]","[7000.501726923077, 936.0887626923076, 445.0893846153813, 251.53648846153828]","[7111.774073076923, 998.9728848076924, 445.0893846153849, 251.5364884615392]","[7223.046419230769, 1061.8570069230768, 445.0893846153849, 251.53648846153783]","[7334.318765384615, 1124.7411290384614, 445.0893846153849, 251.53648846153828]","[7445.591111538461, 1187.6252511538462, 445.0893846153813, 251.5364884615392]","[7556.863457692308, 1250.5093732692308, 445.08938461538855, 251.53648846153828]"
19,People,"[7668.135803846153, 1313.393495384615, 445.0893846153813, 251.53648846153737]","[7779.408149999999, 1376.2776175, 445.0893846153849, 251.5364884615392]","[7890.680496153845, 1439.1617396153845, 445.0893846153813, 251.53648846153828]","[8001.952842307692, 1502.045861730769, 445.08938461538855, 251.53648846153828]","[8113.225188461538, 1564.9299838461538, 445.0893846153849, 251.5364884615392]","[8224.497534615384, 1627.8141059615384, 445.0893846153849, 251.53648846153828]","[8335.76988076923, 1690.698228076923, 445.0893846153849, 251.53648846153828]","[8447.042226923077, 1753.5823501923076, 445.0893846153849, 251.53648846153828]","[8558.314573076923, 1816.466472307692, 445.0893846153853, 251.5364884615376]","[8604.47835, 1859.5547, 184.65510769230605, 172.35291076923204]","[8365.0263, 1844.35553, -957.8081999999995, -60.79667999999947]","[8146.89023, 1776.86617, -872.5442799999983, -269.95744000000013]","[7937.08848, 1634.45656, -839.2069999999985, -569.6384399999997]","[7680.13535, 1472.07734, -1027.8125200000031, -649.5168800000001]","[7400.41491, 1365.77333, -1118.8817599999966, -425.21604000000025]","[7123.459296778524, 1266.3132223489931, -1107.8224528859064, -397.84043060402746]"
20,People,"[6862.232769932886, 1109.016908590604, -1044.9061073825505, -629.1852550335561]","[6601.006243087249, 951.7205948322148, -1044.9061073825505, -629.185255033557]","[6339.779716241611, 794.4242810738255, -1044.9061073825505, -629.1852550335575]","[6078.553189395973, 637.1279673154362, -1044.9061073825505, -629.185255033557]","[5817.326662550336, 479.8316535570469, -1044.9061073825505, -629.1852550335573]","[5550.24111, 315.8766, -1068.3422102013428, -655.8202142281875]","[5251.76851, 158.24337, -1193.8904000000002, -630.53292]","[4953.60118, 45.83514, -1192.6693200000009, -449.63292]","[4648.29056, -48.61489, -1221.2424799999983, -377.80012000000033]","[4389.45584, -221.94165, -1035.338880000003, -693.30704]","[4130.18642, -407.62938, -1037.0776799999985, -742.7509200000001]","[3846.70095, -527.99378, -1133.9418800000003, -481.45759999999996]","[3537.1077, -616.46197, -1238.3729999999996, -353.87275999999974]","[3246.56234, -748.84091, -1162.1814400000003, -529.5157600000002]","[2971.50094, -911.83269, -1100.2456000000002, -651.9671199999998]","[2689.24996, -1028.71913, -1129.0039199999992, -467.54576]"
21,People,"[2381.76068, -1097.38266, -1229.957120000001, -274.65412000000015]","[2093.19884, -1189.98707, -1154.2473599999994, -370.41763999999966]","[1848.03564, -1342.05962, -980.6527999999998, -608.2902000000004]","[1607.87511, -1511.32533, -960.6421200000004, -677.0628399999996]","[1353.88438, -1622.5807, -1015.9629199999999, -445.02148000000034]","[1085.33416, -1708.92368, -1074.2008799999994, -345.3719200000005]","[860.90409, -1848.44892, -897.7202800000005, -558.1009599999998]","[675.49035, -2009.30957, -741.6549599999998, -643.4425999999994]","[494.37042, -2125.95083, -724.4797200000007, -466.5650400000017]","[303.43818, -2195.92921, -763.7289600000001, -279.91351999999824]","[116.69759, -2251.77135, -746.96236, -223.3685600000008]","[7.02148, -2313.37213, -438.70444000000003, -246.40312000000085]","[-14.00976, -2378.06063, -84.12496, -258.753999999999]","[-26.04842, -2447.46365, -48.15464, -277.6120800000008]","[-65.05879, -2510.58751, -156.04148, -252.49543999999878]","[-159.08835, -2560.10142, -376.11823999999996, -198.0556400000005]"
22,People,"[-324.582, -2627.00537, -661.9746, -267.6157999999996]","[-562.37246, -2724.70682, -951.1618400000002, -390.8058000000001]","[-754.75001, -2869.01524, -769.5101999999997, -577.2336800000012]","[-1000.47712, -3093.94118, -982.9084400000002, -899.7037599999985]","[-1360.03417, -3380.78627, -1438.2281999999996, -1147.380360000001]","[-1549.1957325, -3494.8172, -756.6462500000007, -456.1237199999996]","[-1615.05668, -3534.37701, -263.44378999999935, -158.2392400000008]","[-1621.70803, -3527.00567, -26.605400000000373, 29.485360000000583]","[-1611.48337, -3524.1817, 40.89864000000038, 11.29587999999968]","[-1603.71277, -3524.86376, 31.082399999999325, -2.728240000000369]","[-1614.27851, -3499.37346, -42.26296000000002, 101.96120000000155]","[-1627.69745, -3490.43603, -53.67575999999917, 35.7497199999998]","[-1632.0084, -3490.12856, -17.243800000000192, 1.229879999998957]","[-1629.01929, -3517.57696, 11.95643999999993, -109.79359999999906]","[-1627.10564, -3546.88915, 7.654599999999846, -117.2487600000004]","[-1619.76288, -3575.4159, 29.371039999999994, -114.10699999999997]"
23,People,"[-1622.80132, -3584.49463, -12.153760000000148, -36.31492000000071]","[-1637.23359, -3577.02956, -57.72908000000007, 29.860280000000785]","[-1625.89227, -3567.48931, 45.365279999999984, 38.16100000000006]","[-1575.95472, -3504.95015, 199.7502000000004, 250.15663999999924]","[-1408.43902, -3483.46013, 670.0627999999997, 85.96008000000074]","[-1152.97421, -3454.62586, 1021.8592399999998, 115.33707999999933]","[-910.50127, -3449.96391, 969.8917600000004, 18.647800000000643]","[-762.96075, -3480.00324, 590.1620800000001, -120.15732000000025]","[-646.72416, -3417.23163, 464.9463600000003, 251.08643999999936]","[-537.90414, -3278.39145, 435.28008, 555.3607200000006]","[-413.74725, -3104.02791, 496.6275599999999, 697.4541600000011]","[-263.4727, -2946.97032, 601.0982000000001, 628.2303599999996]","[-81.53604, -2777.49309, 727.7466399999998, 677.9089199999999]","[90.70051, -2617.71651, 688.9462, 639.106319999999]","[201.23536, -2515.00651, 442.13939999999997, 410.84000000000015]","[258.85155, -2345.82229, 230.46475999999996, 676.7368800000004]"
