,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
10,People,"[6924.075750524017, 2596.315740349345, -80.35833733624895, -8.742474890828817]","[6903.986166189956, 2594.130121626637, -80.35833733624531, -8.742474890832455]","[6883.896581855895, 2591.9445029039302, -80.35833733624168, -8.742474890826998]","[6863.806997521834, 2589.7588841812226, -80.35833733624531, -8.742474890830636]","[6843.717413187773, 2587.5732654585154, -80.35833733624531, -8.742474890828817]","[6823.627828853711, 2585.387646735808, -80.35833733624531, -8.742474890828817]","[6803.53824451965, 2583.2020280131005, -80.35833733624531, -8.742474890830636]","[6783.44866018559, 2581.016409290393, -80.35833733624168, -8.742474890830636]","[6763.359075851528, 2578.8307905676857, -80.35833733624538, -8.742474890828824]","[6743.269491517467, 2576.645171844978, -80.35833733624531, -8.742474890830636]","[6723.179907183406, 2574.459553122271, -80.35833733624531, -8.742474890828817]","[6703.090322849344, 2572.273934399564, -80.35833733624531, -8.742474890826998]","[6683.000738515284, 2570.088315676856, -80.35833733624168, -8.742474890832455]","[6662.911154181223, 2567.9026969541487, -80.35833733624531, -8.742474890828817]","[6642.821569847161, 2565.717078231441, -80.35833733624531, -8.742474890830636]","[6622.7319855131, 2563.531459508734, -80.35833733624531, -8.742474890828817]"
11,People,"[6602.642401179039, 2561.345840786026, -80.35833733624531, -8.742474890830636]","[6582.552816844978, 2559.160222063319, -80.35833733624168, -8.742474890828817]","[6562.463232510917, 2556.974603340612, -80.35833733624531, -8.742474890828817]","[6542.373648176856, 2554.788984617904, -80.35833733624531, -8.742474890830636]","[6522.284063842794, 2552.6033658951965, -80.35833733624531, -8.742474890830636]","[6502.194479508733, 2550.4177471724893, -80.35833733624531, -8.742474890828817]","[6482.1048951746725, 2548.2321284497816, -80.35833733624168, -8.742474890830636]","[6462.015310840611, 2546.0465097270744, -80.35833733624531, -8.742474890828817]","[6396.16715, 2544.60185, -263.392643362444, -5.7786389082975855]","[6090.01903, 2551.80347, -1224.5924799999993, 28.806479999999283]","[5788.14649, 2539.57011, -1207.4901600000012, -48.93343999999888]","[5474.98838, 2519.04834, -1252.6324400000012, -82.08708000000115]","[5165.35606, 2506.62747, -1238.5292799999988, -49.68347999999969]","[4874.754077058824, 2511.6548105882357, -1162.4079317647047, 20.109362352943208]","[4590.546165294118, 2514.7636929411765, -1136.8316470588252, 12.435529411763127]","[4304.28284, 2491.10342, -1145.053301176471, -94.64109176470629]"
12,People,"[4016.0335, 2464.94217, -1152.9973599999994, -104.64500000000044]","[3758.21235, 2467.90233, -1031.2846000000009, 11.840640000000349]","[3511.44576, 2479.10347, -987.0663599999989, 44.80456000000049]","[3274.78476, 2469.66332, -946.6440000000002, -37.76059999999961]","[3044.02068, 2438.35956, -923.0563199999997, -125.21504000000095]","[2822.24768, 2417.60379, -887.0920000000006, -83.02307999999903]","[2616.23113, 2433.86301, -824.0661999999993, 65.03687999999966]","[2426.12742, 2467.25179, -760.4148400000013, 133.55511999999908]","[2252.34144, 2487.5075, -695.1439199999992, 81.02284000000152]","[2091.52948, 2491.25746, -643.24784, 14.999839999998585]","[1950.5507, 2491.79885, -563.9151200000006, 2.1655600000012782]","[1824.70058, 2508.91891, -503.40048000000024, 68.48023999999896]","[1728.90552, 2545.85569, -383.1802399999997, 147.74712]","[1663.85269, 2589.69733, -260.21132000000034, 175.3665600000004]","[1610.25975, 2620.98294, -214.37176, 125.14243999999962]","[1565.46625, 2633.90805, -179.17399999999998, 51.700440000000526]"
13,People,"[1537.01627, 2638.98848, -113.79991999999947, 20.321719999999914]","[1514.71817, 2639.2852, -89.1923999999999, 1.1868799999992916]","[1494.73982, 2639.85537, -79.91340000000037, 2.2806800000016665]","[1482.04497, 2638.52923, -50.77940000000035, -5.304560000000492]","[1468.27766, 2636.16773, -55.06923999999981, -9.445999999999913]","[1420.4668, 2634.84698, -191.2434400000002, -5.283000000001266]","[1309.2209, 2656.59377, -444.98359999999957, 86.98716000000059]","[1148.37785, 2731.88721, -643.3721999999998, 301.1737599999997]","[957.86098, 2831.18999, -762.0674800000008, 397.2111200000003]","[768.41596, 2907.36013, -757.78008, 304.6805600000007]","[571.37689, 2960.75792, -788.1562800000002, 213.59115999999995]","[382.15562, 3027.07478, -756.88508, 265.2674399999996]","[213.67251, 3125.12482, -673.93244, 392.2001600000003]","[70.10162, 3239.08845, -574.28356, 455.8545200000008]","[-48.94009, 3317.31884, -476.16684, 312.92155999999886]","[-129.73867, 3356.81083, -323.19432000000006, 157.96795999999995]"
14,People,"[-169.20666, 3379.4229, -157.87195999999994, 90.44828000000052]","[-182.34136, 3380.4092, -52.53880000000004, 3.9452000000001135]","[-186.79612, 3377.67181, -17.819039999999973, -10.949560000000929]","[-185.55454, 3374.52186, 4.966319999999996, -12.59979999999996]","[-174.67886, 3369.16965, 43.50272000000007, -21.408840000000055]","[-139.89046, 3342.76873, 139.15359999999998, -105.60368000000017]","[-86.38833, 3278.02635, 214.00851999999998, -258.96951999999874]","[-56.16458, 3220.68297, 120.89499999999998, -229.373520000001]","[-61.60028, 3205.78134, -21.742800000000006, -59.60651999999941]","[-80.09933, 3220.73172, -73.99619999999999, 59.80152000000089]","[-59.08621, 3223.94383, 84.05247999999997, 12.848439999999755]","[-50.32599, 3244.26712, 35.040880000000016, 81.29315999999926]","[-50.07484, 3257.59214, 1.0045999999999822, 53.30008000000089]","[-65.71568, 3244.55445, -62.56336000000002, -52.150760000000446]","[-212.34924, 3238.84182, -586.53424, -22.85051999999996]","[-264.42967, 3261.27925, -208.3217199999999, 89.7497199999998]"
15,People,"[-232.64467, 3261.75258, 127.13999999999999, 1.8933199999992212]","[-165.42598, 3280.33392, 268.8747599999999, 74.32536000000073]","[-159.54967, 3263.82181, 23.50524000000007, -66.04844000000048]","[-193.39871, 3235.08416, -135.39616, -114.95060000000012]","[-210.28269, 3208.61686, -67.53592000000003, -105.86919999999918]","[-246.68466, 3131.89383, -145.60788000000002, -306.89212000000043]","[-314.20066, 2981.1982, -270.0640000000001, -602.7825200000007]","[-421.49001, 2830.1652, -429.1573999999998, -604.1319999999996]","[-581.57744, 2696.21312, -640.3497200000007, -535.8083200000005]","[-783.24615, 2563.58086, -806.6748399999997, -530.5290399999994]","[-990.68051, 2394.57453, -829.7374400000003, -676.0253200000006]","[-1161.542, 2197.71565, -683.4459599999996, -787.4355199999991]","[-1313.20844, 1957.71296, -606.6657600000008, -960.0107600000001]","[-1475.63635, 1713.59718, -649.7116399999995, -976.4631200000003]","[-1636.28719, 1448.82268, -642.6033600000001, -1059.098]","[-1741.7709, 1189.65626, -421.9348399999999, -1036.66568]"
16,People,"[-1799.04305, 915.6899, -229.08859999999353, -1095.8654399999689]","[-1855.84374, 627.80962, -227.20276000000013, -1151.5211199999999]","[-1902.15144, 333.29949, -185.23080000000027, -1178.04052]","[-1897.48838, 41.22143, 18.652240000000347, -1168.31224]","[-1837.87428, -227.63359, 238.45640000000003, -1075.4200799999999]","[-1764.95801, -506.72461, 291.66507999999976, -1116.3640799999998]","[-1716.20547, -779.60283, 195.01015999999981, -1091.5128800000002]","[-1674.38486, -1066.71373, 167.28244000000086, -1148.4435999999996]","[-1624.30877, -1335.73933, 200.30435999999935, -1076.1024000000016]","[-1551.68298, -1588.76149, 290.5031600000002, -1012.0886399999999]","[-1498.20425, -1836.52101, 213.91492000000017, -991.0380799999994]","[-1470.13979, -2090.79496, 112.25784000000021, -1017.095800000001]","[-1434.59798, -2334.87127, 142.16723999999977, -976.3052399999997]","[-1373.96733, -2558.45688, 242.52260000000024, -894.3424400000004]","[-1302.15117, -2784.6993, 287.2646399999994, -904.9696800000002]","[-1257.01752, -3029.73445, 180.53459999999995, -980.1405999999988]"
17,People,"[-1222.09344, -3285.31382, 139.69632000000001, -1022.3174799999997]","[-1143.90117, -3501.43619, 312.76908000000003, -864.4894800000002]","[-1061.42428, -3658.77761, 329.90756000000056, -629.3656800000008]","[-999.52929, -3780.91964, 247.57996000000003, -488.5681199999999]","[-962.95729, -3829.27778, 146.288, -193.43255999999928]","[-956.96144, -3846.50182, 23.98339999999962, -68.89616000000024]","[-972.16378, -3823.69448, -60.80935999999974, 91.22935999999936]","[-1022.88493, -3745.24926, -202.88460000000032, 313.78088000000025]","[-1084.46304, -3623.14144, -246.31244000000038, 488.43128000000115]","[-1118.12249, -3548.30103, -134.63779999999952, 299.36163999999917]","[-1129.54281, -3545.50486, -45.68127999999979, 11.184680000000299]","[-1115.1638, -3561.78119, 57.51603999999952, -65.10532000000057]","[-1066.46015, -3627.58533, 194.8145999999997, -263.21655999999894]","[-1007.52606, -3731.05507, 235.73636000000033, -413.87896]","[-971.63346, -3800.07138, 143.57040000000006, -276.0652399999999]","[-948.49682, -3827.95122, 92.54656000000023, -111.51936000000023]"
18,People,"[-923.87895, -3841.20096, 98.4714799999997, -52.99896000000081]","[-913.91573, -3842.86457, 39.852879999999914, -6.65444000000025]","[-907.90666, -3857.72569, 24.03628000000026, -59.44448000000011]","[-900.51066, -3863.01936, 29.583999999999833, -21.17467999999826]","[-892.185, -3861.60539, 33.30264000000034, 5.655879999998433]","[-913.81218, -3845.08864, -86.50872000000027, 66.06700000000092]","[-973.36725, -3748.1105, -238.22028, 387.91256000000067]","[-1031.83428, -3651.97173, -233.8681200000001, 384.55507999999827]","[-1039.32298, -3588.45653, -29.954799999999548, 254.06080000000134]","[-1013.99565, -3572.61634, 101.30931999999984, 63.36075999999957]","[-1022.01173, -3575.27044, -32.06431999999995, -10.616399999998976]","[-1080.46323, -3544.53109, -233.8060000000005, 122.95739999999932]","[-1187.92488, -3451.91566, -429.84659999999985, 370.46171999999933]","[-1338.92984, -3303.53607, -604.0198399999999, 593.51836]","[-1502.87034, -3107.15292, -655.7619999999997, 785.5326000000005]","[-1689.7614, -2930.06864, -747.5642400000006, 708.3371200000001]"
19,People,"[-1909.11705, -2764.97418, -877.4225999999999, 660.3778399999992]","[-2134.98548, -2560.25715, -903.473719999999, 818.868120000001]","[-2381.64755, -2316.83826, -986.6482800000013, 973.6755599999997]","[-2643.64658, -2085.78724, -1047.9961199999998, 924.2040799999995]","[-2910.58724, -1874.1167, -1067.762639999999, 846.6821600000003]","[-3154.15125, -1652.31115, -974.2560400000002, 887.2222000000002]","[-3354.67969, -1410.45972, -802.1137600000002, 967.4057199999997]","[-3544.08003, -1166.70598, -757.6013600000006, 975.0149600000004]","[-3729.9752, -937.06271, -743.5806799999998, 918.5730800000005]","[-3930.406, -700.44114, -801.7232000000004, 946.4862800000001]","[-4103.98088, -459.87358, -694.2995200000005, 962.2702400000001]","[-4287.63782, -205.11381, -734.6277599999994, 1019.03908]","[-4481.85298, 18.2274, -776.860639999999, 893.36484]","[-4693.02146, 242.72478, -844.6739200000011, 897.9895200000001]","[-4873.48663, 476.93747, -721.8606800000016, 936.85076]","[-5040.46777, 725.22051, -667.9245599999995, 993.1321599999999]"
20,People,"[-5231.05393, 971.37308, -762.3446399999993, 984.6102799999999]","[-5420.02746, 1182.21334, -755.8941200000008, 843.3610400000002]","[-5592.65262, 1384.20505, -690.5006399999984, 807.96684]","[-5747.017551111111, 1590.657087777778, -617.4597244444449, 825.8081511111122]","[-5916.11117, 1805.30252, -676.3744755555563, 858.5817288888875]","[-6095.30708, 1986.71265, -716.7836399999978, 725.6405199999999]","[-6287.02745, 2138.42008, -766.88148, 606.8297199999997]","[-6447.27038, 2297.69751, -640.9717200000014, 637.1097200000004]","[-6608.27198, 2452.52832, -644.0064000000026, 619.3232400000003]","[-6677.026737027028, 2496.964967027027, -275.0190281081086, 177.74658810810797]","[-6686.331529256757, 2503.9818842567565, -37.219168918916694, 28.06766891891857]","[-6695.636321486487, 2510.9988014864866, -37.21916891892033, 28.06766891892039]","[-6704.941113716216, 2518.0157187162163, -37.219168918916694, 28.06766891891857]","[-6714.245905945946, 2525.032635945946, -37.21916891892033, 28.06766891891857]","[-6723.550698175675, 2532.049553175676, -37.219168918916694, 28.06766891892039]","[-6681.73116, 2521.51684, 167.27815270270003, -42.13085270270494]"
21,People,"[-6678.06714, 2495.63882, 14.656080000000657, -103.5120799999986]","[-6716.04572, 2485.47946, -151.91431999999986, -40.637440000000424]","[-6745.237963333333, 2508.98333, -116.76897333333181, 94.01548000000003]","[-6684.853276000001, 2519.581182666667, 241.53874933332918, 42.39141066666707]","[-6566.29583225, 2511.8949368333333, 474.22977500000343, -30.74498333333395]","[-6447.7383885, 2504.208691, 474.2297749999998, -30.74498333333395]","[-6329.18094475, 2496.522445166667, 474.2297749999998, -30.74498333333213]","[-6210.623501, 2488.8361993333333, 474.2297749999998, -30.74498333333395]","[-6092.06605725, 2481.1499535, 474.2297750000002, -30.744983333333977]","[-5973.5086135, 2473.463707666667, 474.2297749999998, -30.74498333333213]","[-5854.95116975, 2465.7774618333333, 474.2297749999998, -30.74498333333395]","[-5736.393726, 2458.091216, 474.2297749999998, -30.74498333333395]","[-5617.83628225, 2450.4049701666668, 474.2297749999998, -30.74498333333213]","[-5499.2788385, 2442.7187243333333, 474.2297749999998, -30.74498333333395]","[-5380.72139475, 2435.0324785, 474.2297749999998, -30.74498333333395]","[-5262.163951, 2427.3462326666668, 474.2297749999998, -30.74498333333213]"
22,People,"[-5143.60650725, 2419.6599868333333, 474.22977500000343, -30.74498333333395]","[-4979.8271, 2410.63874, 655.1176289999967, -36.08498733333363]","[-4679.64161, 2377.89848, 1200.741960000003, -130.96104000000014]","[-4359.02388, 2336.18419, 1282.4709199999998, -166.85715999999957]","[-4048.11567, 2319.03383, 1243.6328399999984, -68.60144000000037]","[-3716.08677, 2313.68631, 1328.115600000001, -21.390079999999216]","[-3391.68836, 2284.58635, 1297.5936399999991, -116.39984000000004]","[-3075.93036, 2239.28294, 1263.032000000001, -181.21363999999994]","[-2757.10516, 2222.01069, 1275.3008000000002, -69.089]","[-2434.34772, 2223.09949, 1291.0297599999994, 4.355199999999968]","[-2107.28346, 2225.53156, 1308.2570400000004, 9.728279999999359]","[-1788.09432, 2208.73038, 1276.7565600000007, -67.20471999999972]","[-1464.28253, 2194.3754, 1295.24716, -57.419920000000275]","[-1148.75916, 2205.61973, 1262.0934799999995, 44.97731999999996]","[-817.46457, 2218.07021, 1325.1783600000003, 49.80191999999988]","[-507.5479, 2202.24117, 1239.6666799999998, -63.31616000000031]"
23,People,"[-199.42649, 2175.87132, 1232.48564, -105.47939999999835]","[107.68984, 2161.77793, 1228.46532, -56.37356]","[417.22889, 2166.50419, 1238.1562, 18.905039999999644]","[718.82537, 2165.4801, 1206.3859200000002, -4.0963599999995495]","[1024.63184, 2152.46249, 1223.22588, -52.07044000000133]","[1332.00256, 2165.96535, 1229.4828799999996, 54.01144000000022]","[1638.34759, 2208.92218, 1225.3801200000007, 171.82732000000033]","[1941.9225, 2259.93038, 1214.2996399999993, 204.03279999999904]","[2241.57197, 2288.04087, 1198.5978800000014, 112.44196000000021]","[2547.69717, 2309.49693, 1224.5007999999998, 85.82423999999992]","[2843.70198, 2351.31872, 1184.0192399999996, 167.28716000000168]","[3152.19377, 2397.73219, 1233.9671600000001, 185.65387999999984]","[3444.69263, 2412.11129, 1169.9954400000006, 57.51639999999861]","[3743.75616, 2404.81005, 1196.2541199999996, -29.20495999999912]","[4042.0482, 2418.50874, 1193.168160000001, 54.79476000000068]","[4332.37743, 2453.55099, 1161.3169199999975, 140.16899999999987]"
