,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
10,People,"[8509.485153741765, -24.665385889328064, -129.8707839262206, 13.062335968379443]","[8477.017457760212, -21.399801897233203, -129.87078392621333, 13.062335968379443]","[8444.549761778657, -18.134217905138343, -129.8707839262206, 13.062335968379443]","[8412.082065797102, -14.868633913043482, -129.8707839262206, 13.062335968379443]","[8379.614369815547, -11.60304992094862, -129.8707839262206, 13.062335968379443]","[8347.146673833993, -8.33746592885376, -129.87078392621333, 13.062335968379443]","[8314.678977852438, -5.071881936758899, -129.8707839262206, 13.062335968379443]","[8282.211281870883, -1.8062979446640384, -129.8707839262206, 13.062335968379443]","[8249.74358588933, 1.4592860474308225, -129.87078392621345, 13.062335968379456]","[8217.275889907774, 4.724870039525683, -129.8707839262206, 13.062335968379443]","[8184.808193926219, 7.990454031620558, -129.8707839262206, 13.0623359683795]","[8152.340497944664, 11.25603802371542, -129.8707839262206, 13.062335968379443]","[8119.87280196311, 14.52162201581028, -129.87078392621697, 13.062335968379443]","[8087.405105981556, 17.78720600790514, -129.87078392621697, 13.062335968379443]","[8054.93741, 21.05279, -129.8707839262206, 13.062335968379443]","[7836.77511, 67.95132, -872.6492000000035, 187.59411999999998]"
11,People,"[7591.06149, 72.91579, -982.8544799999981, 19.857880000000023]","[7323.89419, 53.76019, -1068.6692000000003, -76.6224]","[7054.86809, 61.48546, -1076.1044000000002, 30.901080000000007]","[6769.69115, 63.05831, -1140.7077600000011, 6.291399999999982]","[6492.08505, 35.26965, -1110.4243999999999, -111.15464]","[6209.69699, -11.82712, -1129.5522399999973, -188.38708]","[5914.478601927711, -18.900139759036144, -1180.8735522891584, -28.29207903614457]","[5617.553879036144, 0.3970198795180764, -1187.698891566266, 77.18863855421688]","[5320.629156144578, 19.69417951807229, -1187.698891566267, 77.18863855421692]","[5022.80243, 37.86374, -1191.3069045783122, 72.67824192771084]","[4720.18844, 28.82494, -1210.4559599999993, -36.155199999999994]","[4420.78253, 33.31256, -1197.623639999998, 17.950479999999985]","[4118.09847, 32.60247, -1210.736240000002, -2.840360000000004]","[3815.44734, -7.99637, -1210.604519999999, -162.39535999999998]","[3522.84134, -98.89436, -1170.424000000001, -363.59196000000003]","[3219.87983, -191.98798, -1211.8460400000004, -372.37447999999995]"
12,People,"[2916.72845, -276.24036, -1212.6055199999992, -337.00952000000007]","[2604.47519, -372.57108, -1249.0130399999998, -385.32287999999994]","[2302.09566, -489.17152, -1209.5181200000006, -466.40175999999997]","[1998.58019, -624.34594, -1214.0618800000002, -540.6976800000002]","[1718.68331, -719.86421, -1119.58752, -382.07307999999966]","[1445.44163, -820.3514, -1092.9667199999994, -401.9487600000002]","[1204.8015, -936.09693, -962.56052, -462.9821200000001]","[963.17857, -1068.715, -966.49172, -530.4722799999995]","[707.52173, -1176.32476, -1022.6273600000009, -430.4390400000006]","[438.99285, -1264.21303, -1074.1155200000003, -351.5530799999997]","[154.97297, -1354.6643, -1136.0795199999998, -361.8050800000001]","[-122.90072, -1463.63304, -1111.49476, -435.8749600000001]","[-391.75983, -1584.74029, -1075.43644, -484.4290000000001]","[-652.19819, -1683.09515, -1041.7534399999997, -393.4194400000006]","[-911.18368, -1783.87918, -1035.94196, -403.1361199999992]","[-1167.22332, -1901.50524, -1024.1585600000003, -470.5042400000002]"
13,People,"[-1428.77637, -2030.12227, -1046.2122, -514.4681200000005]","[-1681.74001, -2125.64722, -1011.8545599999998, -382.09979999999905]","[-1946.35031, -2190.80141, -1058.4412000000002, -260.6167600000008]","[-2224.39204, -2267.73751, -1112.1669200000006, -307.7443999999996]","[-2487.83406, -2357.4024, -1053.7680799999998, -358.65956000000006]","[-2744.6384, -2450.38725, -1027.2173599999987, -371.9394000000011]","[-3003.28977, -2501.30327, -1034.6054800000002, -203.66407999999865]","[-3272.40729, -2532.34427, -1076.470080000001, -124.16400000000067]","[-3543.00364, -2574.80534, -1082.3854000000001, -169.8442799999995]","[-3809.72266, -2620.37058, -1066.87608, -182.2609599999996]","[-4080.92089, -2649.28282, -1084.7929199999999, -115.64896000000044]","[-4356.39135, -2650.29643, -1101.88184, -4.054439999999886]","[-4567.605545863875, -2631.874597757417, -844.8567834554997, 73.68732897033078]","[-4598.322066806283, -2583.5076254624782, -122.8660837696334, 193.46788917975573]","[-4629.038587748692, -2535.1406531675398, -122.86608376963704, 193.4678891797539]","[-4659.7551086911, -2486.7736808726004, -122.86608376962977, 193.46788917975755]"
14,People,"[-4690.471629633508, -2438.406708577661, -122.8660837696334, 193.46788917975755]","[-4721.188150575917, -2390.0397362827225, -122.8660837696334, 193.4678891797539]","[-4751.904671518325, -2341.672763987784, -122.8660837696334, 193.4678891797539]","[-4782.621192460733, -2293.3057916928447, -122.8660837696334, 193.46788917975755]","[-4813.337713403142, -2244.9388193979057, -122.8660837696334, 193.46788917975573]","[-4844.05423434555, -2196.571847102967, -122.8660837696334, 193.46788917975573]","[-4874.770755287958, -2148.204874808028, -122.8660837696334, 193.46788917975573]","[-4905.487276230367, -2099.837902513089, -122.8660837696334, 193.46788917975573]","[-4936.203797172775, -2051.47093021815, -122.86608376963352, 193.4678891797559]","[-4966.920318115183, -2003.1039579232115, -122.8660837696334, 193.4678891797539]","[-4997.636839057592, -1954.7369856282724, -122.8660837696334, 193.46788917975664]","[-5028.35336, -1906.3700133333332, -122.8660837696334, 193.46788917975664]","[-5059.069880942408, -1858.0030410383947, -122.8660837696334, 193.4678891797539]","[-5089.786401884817, -1809.636068743456, -122.8660837696334, 193.46788917975482]","[-5120.502922827225, -1761.2690964485168, -122.8660837696334, 193.46788917975664]","[-5151.2194437696335, -1712.902124153578, -122.8660837696334, 193.46788917975573]"
15,People,"[-5181.935964712042, -1664.535151858639, -122.86608376962991, 193.46788917975024]","[-5212.65248565445, -1616.1681795637, -122.8660837696334, 193.46788917975573]","[-5243.3690065968585, -1567.8012072687611, -122.8660837696334, 193.46788917975573]","[-5274.085527539267, -1519.4342349738222, -122.8660837696334, 193.46788917975573]","[-5304.802048481675, -1471.0672626788833, -122.8660837696334, 193.46788917975573]","[-5335.518569424084, -1422.7002903839443, -122.8660837696334, 193.46788917975573]","[-5366.235090366492, -1374.3333180890054, -122.8660837696334, 193.46788917975573]","[-5396.9516113089, -1325.9663457940665, -122.8660837696334, 193.46788917975573]","[-5427.668132251309, -1277.5993734991275, -122.86608376963352, 193.4678891797559]","[-5458.384653193717, -1229.2324012041886, -122.8660837696334, 193.46788917975573]","[-5489.101174136125, -1180.8654289092497, -122.8660837696334, 193.46788917975573]","[-5519.817695078534, -1132.4984566143107, -122.8660837696334, 193.46788917975573]","[-5550.534216020942, -1084.1314843193718, -122.8660837696334, 193.46788917975573]","[-5581.25073696335, -1035.7645120244329, -122.8660837696334, 193.46788917975573]","[-5611.967257905759, -987.397539729494, -122.8660837696334, 193.46788917975528]","[-5642.683778848167, -939.030567434555, -122.8660837696334, 193.46788917975618]"
16,People,"[-5673.400299790575, -890.6635951396161, -122.8660837696334, 193.46788917975573]","[-5704.116820732984, -842.2966228446771, -122.8660837696334, 193.46788917975573]","[-5734.833341675392, -793.9296505497382, -122.8660837696334, 193.46788917975573]","[-5765.5498626178005, -745.5626782547995, -122.8660837696334, 193.46788917975482]","[-5796.266383560209, -697.1957059598606, -122.8660837696334, 193.46788917975573]","[-5826.982904502617, -648.8287336649216, -122.8660837696334, 193.46788917975573]","[-5857.699425445026, -600.4617613699827, -122.8660837696334, 193.46788917975573]","[-5888.415946387434, -552.0947890750435, -122.8660837696334, 193.46788917975664]","[-5919.132467329842, -503.7278167801046, -122.86608376963352, 193.4678891797559]","[-5949.848988272251, -455.36084448516567, -122.8660837696334, 193.46788917975573]","[-5899.1741, -302.47669, 202.6995530890017, 611.5366179406626]","[-5724.14762, -19.65167, 700.1059200000018, 1131.30008]","[-5529.5024, 235.71945, 778.5808799999977, 1021.48448]","[-5297.11105, 456.01678, 929.5653999999995, 881.18932]","[-5064.68434, 674.40212, 929.7068400000026, 873.5413599999999]","[-4819.1809, 884.07254, 982.013759999998, 838.6816800000001]"
17,People,"[-4572.43237, 1090.49085, 986.9941199999994, 825.6732399999996]","[-4328.67286, 1276.84057, 975.0380400000031, 745.3988800000006]","[-4063.81952, 1443.8455, 1059.4133599999986, 668.0197199999993]","[-3803.03163, 1609.60288, 1043.1515600000002, 663.02952]","[-3524.13642, 1767.03716, 1115.5808400000005, 629.7371200000007]","[-3247.07807, 1877.58491, 1108.2333999999992, 442.1909999999998]","[-2967.20008, 1987.53453, 1119.5119599999998, 439.7984799999995]","[-2717.29342, 2125.82983, 999.6266400000004, 553.1812000000009]","[-2481.87154, 2296.14263, 941.6875200000003, 681.2511999999994]","[-2242.8452, 2424.87233, 956.1053599999996, 514.9188000000013]","[-2001.42181, 2513.11981, 965.6935600000006, 352.98992]","[-1746.23365, 2581.27549, 1020.7526400000006, 272.6227199999994]","[-1501.68003, 2648.33892, 978.2144799999996, 268.2537200000006]","[-1263.76262, 2760.28146, 951.6696400000001, 447.77016000000003]","[-1032.90051, 2871.77872, 923.4484400000001, 445.98903999999857]","[-813.64177, 2979.99772, 877.03496, 432.8760000000002]"
18,People,"[-623.85291, 3117.70652, 759.15544, 550.8352000000014]","[-451.67123, 3280.94901, 688.7267199999999, 652.9699599999985]","[-285.85154, 3405.20597, 663.2787599999999, 497.02784000000065]","[-192.13814, 3459.06355, 374.85360000000003, 215.43031999999948]","[-153.74523, 3466.12548, 153.57164, 28.24772000000121]","[-145.79096, 3453.63292, 31.81707999999992, -49.97024000000056]","[-157.69963, 3431.27077, -47.63468, -89.44859999999971]","[-212.07137, 3398.59375, -217.48695999999995, -130.70808000000034]","[-276.25367, 3350.62772, -256.7292000000002, -191.86412000000036]","[-311.5902, 3287.75229, -141.34611999999993, -251.5017200000002]","[-315.95726, 3275.62248, -17.46824000000015, -48.51923999999963]","[-287.26545, 3292.20358, 114.76724000000013, 66.32439999999951]","[-253.56288, 3328.55131, 134.81027999999992, 145.39091999999982]","[-197.71586, 3366.92795, 223.38808000000006, 153.5065599999998]","[-197.80567, 3382.12558, -0.3592399999999998, 60.79052000000047]","[-291.36008, 3420.8781, -374.21763999999996, 155.01008000000002]"
19,People,"[-334.97124, 3383.3555, -174.44464000000016, -150.09039999999914]","[-416.37053, 3303.82558, -325.5971599999998, -318.1196799999998]","[-496.52873, 3166.06414, -320.6328000000001, -551.0457600000009]","[-547.08285, 2982.32285, -202.21648000000005, -734.9651599999997]","[-534.48971, 2777.71997, 50.37256000000025, -818.4115199999997]","[-475.00948, 2558.57353, 237.9209199999998, -876.5857599999999]","[-383.3319, 2315.28853, 366.7103199999999, -973.1400000000012]","[-320.04136, 2073.33459, 253.16216000000009, -967.8157599999995]","[-273.14901, 1820.37616, 187.56940000000026, -1011.8337200000005]","[-201.55918, 1590.0435, 286.3593199999999, -921.3306400000001]","[-104.02209, 1357.77332, 390.14835999999997, -929.0807199999999]","[-7.33842, 1105.61506, 386.73468, -1008.6330399999997]","[34.86862, 829.42931, 168.82816, -1104.7430000000004]","[41.88115, 536.07698, 28.050119999999993, -1173.4093199999998]","[61.54107, 265.3271, 78.63968, -1082.9995200000003]","[95.73728, -1.36152, 136.78484, -1066.7544799999998]"
20,People,"[127.78403, -267.68763, 128.187, -1065.30444]","[140.3256, -534.81984, 50.16628000000003, -1068.52884]","[159.59777, -798.24362, 77.08867999999995, -1053.6951199999999]","[206.34092, -1057.03131, 186.97260000000006, -1035.1507600000004]","[258.92059, -1316.67984, 210.31867999999997, -1038.5941199999997]","[258.93355, -1567.36877, 0.05184000000008382, -1002.7557200000001]","[213.75685, -1802.0766, -180.70680000000016, -938.8313200000002]","[152.2805, -2043.30895, -245.9054, -964.9294]","[84.81641, -2279.05576, -269.85636000000017, -942.9872400000012]","[-6.77525, -2507.5407, -366.36664, -913.9397599999993]","[-158.25171, -2704.04117, -605.90584, -786.0018799999998]","[-344.54341, -2883.67421, -745.1668, -718.5321600000007]","[-508.88726, -3057.45901, -657.3754000000001, -695.1391999999996]","[-674.81649, -3230.37074, -663.7169200000001, -691.6469199999992]","[-870.70424, -3375.03593, -783.5509999999999, -578.6607600000007]","[-1083.05596, -3499.18552, -849.4068799999995, -496.59835999999996]"
21,People,"[-1270.06393, -3633.67234, -748.0318800000005, -537.9472800000003]","[-1374.26222, -3714.03317, -416.79316000000017, -321.4433200000003]","[-1416.94896, -3760.24992, -170.7469599999995, -184.8670000000002]","[-1424.20222, -3784.85018, -29.01303999999982, -98.40103999999883]","[-1421.92935, -3796.34111, 9.091479999999137, -45.96371999999974]","[-1413.82927, -3798.97137, 32.40032000000065, -10.521040000001449]","[-1410.1867, -3797.6202, 14.570279999999912, 5.404680000001463]","[-1408.52322, -3814.19677, 6.653919999999744, -66.3062800000007]","[-1405.79514, -3833.55646, 10.912320000000372, -77.43875999999916]","[-1400.0782, -3836.66392, 22.86776000000009, -12.429840000000695]","[-1394.93585, -3839.78655, 20.569399999999405, -12.490519999999378]","[-1388.51014, -3838.66617, 25.702839999999924, 4.481519999999364]","[-1370.01588, -3833.92634, 73.97704000000067, 18.959319999999934]","[-1357.03066, -3791.78493, 51.94088000000011, 168.5656400000007]","[-1359.09524, -3763.26901, -8.258320000000822, 114.0636799999993]","[-1367.17326, -3761.06053, -32.312079999999696, 8.833919999999125]"
22,People,"[-1366.77358, -3759.70577, 1.5987199999999575, 5.4190400000006775]","[-1374.12238, -3761.52561, -29.39519999999993, -7.279360000000452]","[-1383.26755, -3770.46441, -36.58068000000003, -35.755199999999604]","[-1402.76409, -3793.41483, -77.98615999999947, -91.80168000000049]","[-1410.98726, -3802.98229, -32.89268000000084, -38.26983999999902]","[-1409.37061, -3809.25366, 6.466600000000653, -25.085479999999734]","[-1406.83247, -3806.5599, 10.15255999999954, 10.775039999998626]","[-1400.07808, -3794.63899, 27.01756000000023, 47.683640000001105]","[-1341.15901, -3764.31172, 235.67627999999988, 121.3090799999992]","[-1275.02234, -3718.80239, 264.5466800000004, 182.03732000000127]","[-1197.5833, -3649.98038, 309.7561599999999, 275.28803999999946]","[-1117.24923, -3604.27464, 321.33628000000044, 182.8229599999995]","[-1057.52543, -3554.88584, 238.89519999999993, 197.5552000000007]","[-1033.05925, -3463.56513, 97.86471999999958, 365.28283999999985]","[-1045.4992, -3335.86769, -49.759799999999814, 510.78975999999966]","[-1117.85683, -3177.76337, -289.4305199999999, 632.4172799999997]"
23,People,"[-1256.70288, -2988.39587, -555.3842000000004, 757.4700000000012]","[-1416.78073, -2782.48151, -640.3113999999996, 823.657439999999]","[-1540.75008, -2547.4792, -495.8774000000003, 940.0092399999994]","[-1664.36887, -2289.56532, -494.47515999999996, 1031.6555200000003]","[-1817.44472, -2043.23383, -612.3033999999998, 985.325960000001]","[-1989.38058, -1799.09359, -687.7434400000002, 976.5609599999998]","[-2157.8955, -1548.18547, -674.0596800000003, 1003.6324800000002]","[-2325.09013, -1285.69632, -668.7785199999998, 1049.9565999999995]","[-2524.90955, -1019.40915, -799.2776799999999, 1065.1486800000011]","[-2736.27274, -794.57466, -845.4527600000001, 899.3379599999998]","[-2955.86901, -584.10984, -878.38508, 841.8592800000001]","[-3149.48657, -377.50597, -774.4702400000006, 826.4154799999999]","[-3357.14761, -161.92712, -830.6441599999998, 862.3154]","[-3581.90825, 36.10382, -899.0425599999999, 792.12376]","[-3815.8984, 232.72875, -935.9606000000003, 786.49972]","[-4034.92135, 435.39876, -876.0918000000001, 810.68004]"
