,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
10,People,"[-6316.54165, 1505.29832, -1257.528839999999, 321.83004000000074]","[-6429.3303286370365, 1560.051546474074, -451.1547145481454, 219.0129058962957]","[-6468.110889007407, 1568.5839472148148, -155.1222414814838, 34.12960296296296]","[-6506.8914493777775, 1577.1163479555555, -155.12224148148016, 34.12960296296296]","[-6545.672009748148, 1585.6487486962965, -155.1222414814838, 34.12960296296387]","[-6584.452570118518, 1594.181149437037, -155.12224148148016, 34.12960296296205]","[-6623.2331304888885, 1602.7135501777775, -155.12224148148016, 34.12960296296205]","[-6662.013690859259, 1611.2459509185185, -155.1222414814838, 34.12960296296387]","[-6700.7942512296295, 1619.7783516592592, -155.1222414814803, 34.12960296296299]","[-6739.5748116, 1628.3107524, -155.1222414814838, 34.12960296296296]","[-6778.3553719703705, 1636.8431531407407, -155.12224148148016, 34.12960296296296]","[-6817.1359323407405, 1645.3755538814814, -155.12224148148016, 34.12960296296296]","[-6855.916492711112, 1653.9079546222222, -155.12224148148744, 34.12960296296296]","[-6894.6970530814815, 1662.440355362963, -155.12224148147652, 34.12960296296296]","[-6933.477613451852, 1670.9727561037037, -155.1222414814838, 34.12960296296296]","[-6972.258173822223, 1679.5051568444444, -155.1222414814838, 34.12960296296296]"
11,People,"[-7011.0387341925925, 1688.0375575851851, -155.12224148147652, 34.12960296296296]","[-7049.819294562963, 1696.569958325926, -155.12224148148016, 34.12960296296387]","[-7088.5998549333335, 1705.1023590666666, -155.1222414814838, 34.12960296296205]","[-7127.380415303704, 1713.6347598074074, -155.12224148148016, 34.12960296296296]","[-7166.1609756740745, 1722.167160548148, -155.1222414814838, 34.12960296296296]","[-7204.941536044445, 1730.6995612888888, -155.12224148148016, 34.12960296296296]","[-7243.722096414815, 1739.2319620296296, -155.12224148148016, 34.12960296296296]","[-7282.5026567851855, 1747.7643627703703, -155.1222414814838, 34.12960296296296]","[-7321.283217155556, 1756.296763511111, -155.1222414814803, 34.12960296296299]","[-7360.063777525926, 1764.8291642518518, -155.12224148148016, 34.12960296296296]","[-7398.844337896297, 1773.3615649925923, -155.1222414814838, 34.12960296296205]","[-7437.624898266667, 1781.8939657333333, -155.12224148148016, 34.12960296296387]","[-7371.71478, 1717.71183, 263.64047306666544, -256.7285429333333]","[-7163.68547, 1658.68767, 832.1172399999996, -236.09663999999975]","[-6917.98658, 1633.69235, 982.7955600000023, -99.98127999999997]","[-6692.31706, 1528.65231, 902.6780799999979, -420.16016000000036]"
12,People,"[-6429.76057, 1408.7976, 1050.2259599999998, -479.41883999999936]","[-6159.37035, 1341.83357, 1081.560880000001, -267.8561200000004]","[-5856.42184, 1271.30544, 1211.7940400000007, -282.1125199999997]","[-5501.01146, 1154.28221, 1421.641520000001, -468.09292000000005]","[-5204.258055, 978.89935, 1187.013619999998, -701.5314400000002]","[-4921.77277, 848.08407, 1129.9411400000026, -523.2611200000001]","[-4644.35958, 797.69985, 1109.6527599999972, -201.5368800000001]","[-4289.44561, 720.22658, 1419.655880000002, -309.8930799999998]","[-3978.8386, 584.61102, 1242.42804, -542.4622400000003]","[-3596.51775, 437.22087, 1529.2834000000003, -589.5606000000002]","[-3254.10457, 391.12589, 1369.65272, -184.37991999999986]","[-2914.00517, 355.60641, 1360.3976000000002, -142.07792000000018]","[-2637.75295, 237.99679, 1105.0088799999994, -470.4384799999999]","[-2333.5372, 105.61459, 1216.8629999999994, -529.5288]","[-1981.90612, 55.92099, 1406.5243200000004, -198.7744]","[-1585.28699, 38.63508, 1586.4765200000002, -69.14364]"
13,People,"[-1220.37483, -35.62023, 1459.6486400000003, -297.02124000000003]","[-864.12836, -150.17832, 1424.9858799999997, -458.2323600000001]","[-526.9461, -145.39895, 1348.7290400000002, 19.11748]","[-180.21839, -106.06972, 1386.91084, 157.31692000000004]","[144.00744, -139.13896, 1296.90332, -132.27695999999997]","[469.28342, -204.44823, 1301.10392, -261.23708]","[789.74015, -198.33396, 1281.82692, 24.45708000000002]","[1121.77172, -151.47973, 1328.12628, 187.41692]","[1470.77447, -151.2806, 1396.0110000000016, 0.7965199999999875]","[1825.44495, -197.04921, 1418.68192, -183.07443999999998]","[2204.0935, -212.23695, 1514.5941999999995, -60.75096000000008]","[2557.62574, -170.58948, 1414.12896, 166.58988]","[2894.81404, -156.09531, 1348.753200000001, 57.97667999999999]","[3226.28565, -206.99661, 1325.8864399999984, -203.60519999999997]","[3589.3087, -258.88067, 1452.092200000001, -207.53624000000002]","[3945.22937, -237.60373, 1423.68268, 85.10775999999998]"
14,People,"[4311.3146, -205.92126, 1464.3409199999987, 126.7298800000001]","[4587.21648, -278.09631, 1103.6075200000014, -288.7002000000001]","[4884.527861818182, -349.6697178181818, 1189.2455272727275, -286.2936312727272]","[5217.157626969697, -354.6923663030303, 1330.5190606060605, -20.09059393939401]","[5549.787392121212, -359.7150147878788, 1330.5190606060605, -20.090593939393784]","[5882.417157272727, -364.7376632727273, 1330.5190606060605, -20.09059393939401]","[6215.046922424242, -369.7603117575758, 1330.5190606060605, -20.09059393939401]","[6547.676687575758, -374.7829602424242, 1330.5190606060605, -20.090593939393784]","[6880.306452727273, -379.8056087272727, 1330.5190606060617, -20.09059393939403]","[7209.46692, -407.3891, 1316.6418690909086, -110.33396509090903]","[7560.43297, -463.71541, 1403.8642, -225.30524000000014]","[7780.90360952381, -496.5970064285714, 881.8825580952398, -131.52638571428542]","[7762.901783333334, -494.5396475, -72.00730476190438, 8.2294357142855]","[7744.899957142857, -492.48228857142857, -72.00730476190802, 8.229435714285728]","[7726.898130952381, -490.42492964285714, -72.00730476190438, 8.229435714285728]","[7708.896304761904, -488.3675707142857, -72.00730476190802, 8.229435714285728]"
15,People,"[7690.894478571428, -486.3102117857143, -72.0073047618987, 8.229435714285493]","[7672.892652380952, -484.2528528571429, -72.00730476190438, 8.2294357142855]","[7654.890826190476, -482.1954939285714, -72.00730476190438, 8.229435714285955]","[7636.889, -480.138135, -72.00730476190438, 8.229435714285728]","[7618.887173809524, -478.08077607142855, -72.00730476190438, 8.229435714285728]","[7600.885347619048, -476.0234171428571, -72.00730476190438, 8.229435714285728]","[7582.883521428572, -473.9660582142857, -72.00730476190438, 8.229435714285728]","[7564.881695238096, -471.9086992857143, -72.00730476190438, 8.2294357142855]","[7546.87986904762, -469.8513403571428, -72.00730476190445, 8.229435714285962]","[7528.878042857144, -467.7939814285714, -72.00730476190438, 8.229435714285728]","[7510.8762166666675, -465.7366225, -72.00730476190438, 8.2294357142855]","[7492.8743904761905, -463.6792635714286, -72.00730476190802, 8.229435714285728]","[7320.93065, -466.47793, -687.7749619047609, -11.194665714285748]","[7029.235489834711, -484.3954880991735, -1166.7806406611562, -71.67023239669402]","[6706.920405123967, -522.4083889256199, -1289.260338842978, -152.05160330578542]","[6384.605320413223, -560.4212897520661, -1289.2603388429743, -152.05160330578474]"
16,People,"[6062.29023570248, -598.4341905785124, -1289.2603388429743, -152.0516033057852]","[5739.975150991736, -636.4470914049587, -1289.2603388429743, -152.0516033057852]","[5407.56027, -675.76353, -1329.659523966944, -157.26575438016516]","[5079.18226, -756.69833, -1313.5120400000014, -323.73920000000044]","[4763.110994761904, -835.9127352380953, -1264.2850609523812, -316.8576209523808]","[4445.04324, -850.68847, -1272.2710190476173, -59.1029390476192]","[4120.43001, -834.1629, -1298.4529199999997, 66.10228000000006]","[3794.98941, -901.97171, -1301.7623999999996, -271.23524]","[3484.00298, -970.08738, -1243.9457200000008, -272.4626800000003]","[3166.80175, -933.83891, -1268.8049200000005, 144.99388]","[2837.17473, -862.34128, -1318.5080799999996, 285.9905200000003]","[2483.84004, -832.2786, -1413.3387600000005, 120.25072]","[2142.61602, -856.4854, -1364.8960800000004, -96.82720000000018]","[1804.83801, -806.89632, -1351.11204, 198.35632000000032]","[1493.89844, -708.95083, -1243.75828, 391.7819599999998]","[1164.09423, -629.5927, -1319.21684, 317.43251999999984]"
17,People,"[834.07584, -622.86671, -1320.0735599999998, 26.903960000000097]","[511.07647, -587.07194, -1291.99748, 143.17907999999989]","[201.26138, -498.86529, -1239.2603599999998, 352.8266000000001]","[-149.4616, -379.73954, -1402.89192, 476.50300000000016]","[-489.8873, -353.52933, -1361.7028, 104.84083999999984]","[-819.10634, -344.86864, -1316.8761600000003, 34.64275999999995]","[-1091.84439, -257.88296, -1090.9521999999997, 347.94272]","[-1396.87376, -126.56557, -1220.11748, 525.2695600000002]","[-1705.66373, -64.41027, -1235.1598800000013, 248.62120000000021]","[-2049.78898, -24.20441, -1376.5009999999993, 160.82344]","[-2363.60575, 89.39306, -1255.2670800000014, 454.38988]","[-2675.45447, 230.13, -1247.3948799999998, 562.94776]","[-2991.74501, 325.45355, -1265.1621599999999, 381.29420000000005]","[-3296.75776, 368.39429, -1220.0509999999995, 171.76296000000002]","[-3574.24863, 455.84585, -1109.9634800000003, 349.8062399999999]","[-3858.91974, 586.01671, -1138.684439999999, 520.68344]"
18,People,"[-4155.633194285714, 743.9353542857143, -1186.8538171428572, 631.6745771428573]","[-4475.08698, 824.91055, -1277.8151428571437, 323.90078285714253]","[-4808.27702, 897.68627, -1332.7601600000016, 291.10288000000037]","[-5075.07386, 1032.73743, -1067.18736, 540.2046399999995]","[-5335.95329, 1198.92442, -1043.5177199999998, 664.7479600000006]","[-5635.39368, 1286.03634, -1197.761559999999, 348.4476800000002]","[-5961.53598, 1343.47429, -1304.569199999998, 229.7518]","[-6231.45758, 1476.42269, -1079.6864000000023, 531.7936]","[-6508.66215, 1647.25663, -1108.8182800000004, 683.3357600000005]","[-6801.04031, 1779.75547, -1169.5126400000008, 529.9953599999999]","[-7096.18362, 1832.86385, -1180.573239999998, 212.4335199999996]","[-7340.73165537037, 1855.2663790740744, -978.1921414814824, 89.61011629629775]","[-7439.877393796297, 1873.0133767592592, -396.58295370370615, 70.9879907407394]","[-7539.023132222223, 1890.7603744444448, -396.5829537037025, 70.98799074074213]","[-7638.168870648148, 1908.5073721296296, -396.5829537037025, 70.9879907407394]","[-7737.314609074074, 1926.2543698148147, -396.5829537037025, 70.98799074074032]"
19,People,"[-7836.4603475, 1944.0013675, -396.58295370370615, 70.98799074074122]","[-7935.606085925926, 1961.748365185185, -396.5829537037025, 70.98799074074032]","[-8034.751824351852, 1979.4953628703704, -396.5829537037025, 70.98799074074122]","[-8133.897562777778, 1997.2423605555557, -396.58295370370615, 70.98799074074122]","[-7857.3440005263155, 1982.9001363157893, 1106.2142490058504, -57.36889695906575]","[-7525.07407, 2020.60111, 1329.0797221052635, 150.80389473684318]","[-7356.27559, 2009.59632, 675.1939199999979, -44.01915999999983]","[-7229.20977, 1886.33, 508.2632799999992, -493.0652800000007]","[-6964.50347, 1811.52191, 1058.8252000000039, -299.23236000000026]","[-6691.48758, 1826.94832, 1092.0635599999987, 61.70564000000013]","[-6493.99953, 1803.22825, 789.9521999999997, -94.88028000000031]","[-6235.77574, 1762.4519, 1032.89516, -163.10539999999946]","[-5945.218346521739, 1791.971995652174, 1162.229573913046, 118.0803826086958]","[-5653.816926231884, 1824.3353036231883, 1165.6056811594171, 129.45323188405746]","[-5356.70693, 1846.78408, 1188.439984927536, 89.79510550724626]","[-5050.9208375, 1811.19135, 1223.1443700000018, -142.3709199999994]"
20,People,"[-4706.5477200000005, 1766.807585, 1377.4924699999974, -177.53506000000016]","[-4382.01976, 1783.78745, 1298.1118400000014, 67.91946000000007]","[-4046.4581, 1823.59215, 1342.2466400000012, 159.21879999999965]","[-3723.98263, 1796.12455, 1289.9018799999994, -109.87039999999979]","[-3395.36974, 1714.16573, 1314.4515599999995, -327.83528000000024]","[-3056.48695, 1704.66345, 1355.5311600000005, -38.00911999999971]","[-2726.97579, 1741.16049, 1318.04464, 145.98815999999988]","[-2408.01736, 1715.71308, 1275.8337200000005, -101.78963999999996]","[-2096.68553, 1684.6397, 1245.3273199999996, -124.29352000000029]","[-1767.58492, 1643.10583, 1316.4024400000008, -166.13547999999992]","[-1446.27417, 1648.30135, 1285.2430000000004, 20.78207999999995]","[-1123.78999, 1613.84694, 1289.9367199999997, -137.8176400000002]","[-815.44507, 1498.4098, 1233.37968, -461.74856]","[-499.59241, 1368.68085, 1263.41064, -518.9157999999998]","[-189.03569, 1313.33441, 1242.22688, -221.38576000000012]","[149.66703, 1253.16658, 1354.81088, -240.67131999999947]"
21,People,"[440.27161, 1113.65741, 1162.41832, -558.0366800000002]","[743.3993, 938.47652, 1212.5107600000001, -700.7235599999999]","[1055.34943, 847.83621, 1247.8005199999998, -362.56124]","[1387.50644, 785.66278, 1328.6280400000005, -248.6937200000002]","[1673.93876, 668.10585, 1145.7292799999996, -470.22771999999986]","[1969.79436, 525.02502, 1183.4224000000004, -572.32332]","[2265.58533, 409.46309, 1183.1638799999992, -462.2477200000001]","[2585.27671, 343.91138, 1278.7655200000008, -262.20684000000006]","[2902.63051, 250.18384, 1269.4152000000006, -374.91016000000036]","[3178.41664, 107.82286, 1103.1445199999998, -569.4439199999999]","[3428.90484, -55.2791, 1001.9528000000009, -652.4078400000001]","[3699.82831, -113.62703, 1083.693879999999, -233.39172000000002]","[3989.03333, -143.50323, 1156.8200800000013, -119.50479999999999]","[4221.17723, -260.83911, 928.5756000000001, -469.34352]","[4458.757125, -394.643925, 950.3195799999994, -535.2192600000001]","[4640.741840014684, -450.8324671218796, 727.9388600587372, -224.7541684875182]"
22,People,"[4798.004325330397, -451.22884524229073, 629.0499412628487, -1.5855124816446278]","[4955.266810646109, -451.6252233627019, 629.0499412628487, -1.5855124816446278]","[5112.529295961821, -452.02160148311305, 629.0499412628487, -1.5855124816446278]","[5269.791781277533, -452.4179796035242, 629.0499412628487, -1.5855124816446278]","[5427.054266593245, -452.8143577239354, 629.0499412628487, -1.5855124816448551]","[5584.3167519089575, -453.2107358443466, 629.0499412628487, -1.5855124816446278]","[5741.57923722467, -453.6071139647577, 629.0499412628487, -1.5855124816444004]","[5898.841722540382, -454.0034920851689, 629.0499412628487, -1.5855124816448551]","[6056.104207856094, -454.39987020558, 629.0499412628493, -1.5855124816444017]","[6213.366693171806, -454.7962483259912, 629.0499412628487, -1.5855124816448551]","[6370.629178487518, -455.1926264464024, 629.0499412628487, -1.5855124816448551]","[6527.891663803231, -455.5890045668135, 629.0499412628487, -1.5855124816444004]","[6685.154149118942, -455.9853826872247, 629.0499412628451, -1.5855124816448551]","[6842.416634434654, -456.3817608076358, 629.0499412628487, -1.5855124816444004]","[6999.679119750366, -456.778138928047, 629.0499412628487, -1.5855124816446278]","[7156.941605066078, -457.1745170484581, 629.0499412628487, -1.5855124816444004]"
23,People,"[7314.204090381791, -457.5708951688693, 629.0499412628487, -1.5855124816448551]","[7471.466575697503, -457.96727328928046, 629.0499412628487, -1.5855124816446278]","[7628.729061013215, -458.3636514096916, 629.0499412628487, -1.5855124816446278]","[7785.991546328927, -458.7600295301028, 629.0499412628487, -1.5855124816448551]","[7943.254031644639, -459.156407650514, 629.0499412628487, -1.5855124816446278]","[8100.516516960351, -459.55278577092514, 629.0499412628451, -1.5855124816446278]","[8257.779002276064, -459.9491638913363, 629.0499412628524, -1.5855124816446278]","[8415.041487591776, -460.34554201174745, 629.0499412628487, -1.5855124816446278]","[8572.303972907488, -460.7419201321586, 629.0499412628493, -1.585512481644629]","[8729.5664582232, -461.13829825256977, 629.0499412628487, -1.5855124816446278]","[8774.96557, -490.70468, 181.59644710720022, -118.26552698972091]","[8677.9095, -470.57096, -388.2242800000022, 80.53487999999993]","[8502.78749, -339.77636, -700.4880399999965, 523.1784]","[8307.06591, -210.43319, -782.8863200000051, 517.3726800000001]","[8093.53333, -176.63974, -854.1303199999966, 135.17380000000003]","[7873.60296, -176.30826, -879.7214800000002, 1.3259199999999964]"
