,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
10,People,"[3594.67044, -1982.73402, -1150.3066, 276.3686800000005]","[3303.56449, -1993.10248, -1164.4237999999987, -41.473839999999655]","[2971.38397, -2004.9004, -1328.7220800000014, -47.191679999999906]","[2640.97564, -1943.29038, -1321.633319999999, 246.4400800000003]","[2308.92898, -1818.18164, -1328.18664, 500.4349599999996]","[1974.18654, -1738.08653, -1338.9697600000009, 320.3804399999999]","[1639.87095, -1702.7684, -1337.2623599999997, 141.27252000000044]","[1279.40919, -1646.90157, -1441.8470399999997, 223.46731999999975]","[972.75886, -1543.98626, -1226.6013200000014, 411.6612400000007]","[631.75254, -1413.07666, -1364.0252800000003, 523.6383999999998]","[312.7948, -1341.05821, -1275.8309599999998, 288.0738000000001]","[-20.76849, -1267.20683, -1334.25316, 295.40551999999934]","[-297.54784, -1127.36045, -1107.1174, 559.3855200000007]","[-572.70719, -958.55964, -1100.6373999999998, 675.2032399999998]","[-862.74308, -781.02704, -1160.14356, 710.1303999999996]","[-1154.33221, -629.70638, -1166.3565200000003, 605.2826400000004]"
11,People,"[-1447.86751, -425.03151, -1174.1412, 818.6994799999998]","[-1649.65577, -187.41709, -807.1530400000001, 950.4576800000001]","[-1847.14991, 97.20196, -789.9765600000001, 1138.4762]","[-2069.88017, 331.01703, -890.9210399999993, 935.26028]","[-2311.68092, 577.31174, -967.2029999999995, 985.17884]","[-2507.50991, 872.15083, -783.3159600000017, 1179.3563600000002]","[-2654.44932, 1174.1459, -587.7576399999998, 1207.9802799999998]","[-2800.17073, 1501.59337, -582.8856399999986, 1309.7898800000003]","[-2958.28514, 1755.34831, -632.4576400000011, 1015.019760000001]","[-3141.89315, 2045.91128, -734.4320399999997, 1162.2518799999998]","[-3244.10953, 2326.25564, -408.8655200000012, 1121.3774399999993]","[-3323.58562, 2641.53627, -317.90435999999863, 1261.1225200000008]","[-3427.30798, 2968.22884, -414.88944000000083, 1306.7702800000006]","[-3494.21059, 3191.39387, -267.6104400000004, 892.6601199999986]","[-3518.98303, 3345.75282, -99.08975999999893, 617.4358000000011]","[-3512.4514038197426, 3353.1624162660946, 26.12650472102905, 29.63838506437787]"
12,People,"[-3505.7608973819742, 3356.255068626609, 26.762025751073452, 12.370609442057685]","[-3499.0703909442063, 3359.3477209871244, 26.762025751071633, 12.370609442061323]","[-3492.379884506438, 3362.44037334764, 26.762025751073452, 12.370609442063142]","[-3485.6893780686696, 3365.5330257081546, 26.762025751073452, 12.370609442057685]","[-3478.998871630901, 3368.625678068669, 26.76202575107527, 12.370609442057685]","[-3472.3083651931333, 3371.718330429185, 26.762025751069814, 12.370609442063142]","[-3465.617858755365, 3374.8109827897, 26.762025751073452, 12.370609442061323]","[-3458.9273523175966, 3377.9036351502145, 26.762025751073452, 12.370609442057685]","[-3452.97714, 3262.688, 23.800849270386628, -460.86254060085815]","[-3484.61341, 3047.66346, -126.54507999999987, -860.0981599999996]","[-3481.93111, 2849.33497, 10.729199999999764, -793.3139600000013]","[-3427.7613, 2668.65192, 216.67923999999948, -722.7322000000004]","[-3323.5236594736843, 2526.960297368421, 416.9505621052631, -566.7664905263155]","[-3145.27174, 2385.87307, 713.0076778947368, -564.3489094736833]","[-2918.50114, 2211.10079, 907.0824000000011, -699.0891200000005]","[-2787.41312, 1977.7554, 524.3520799999988, -933.3815599999998]"
13,People,"[-2683.26773, 1701.13825, 416.58156000000054, -1106.4686000000002]","[-2540.2843, 1461.44184, 571.9337200000009, -958.7856400000001]","[-2362.69697, 1237.94811, 710.3493199999994, -893.9749199999997]","[-2208.70149, 976.21601, 615.9819200000002, -1046.9284000000002]","[-2085.11679, 689.03728, 494.33879999999954, -1148.71492]","[-1968.43396, 376.82443, 466.73131999999987, -1248.8514]","[-1821.24827, 116.4684, 588.7427600000001, -1041.4241200000001]","[-1624.41091, -141.47755, 787.34944, -1031.7838000000002]","[-1457.10695, -442.12553, 669.2158400000004, -1202.5919200000012]","[-1345.89627, -743.67144, 444.84272000000055, -1206.1836399999997]","[-1210.90052, -1058.9086, 539.9830000000002, -1260.94864]","[-1019.61856, -1309.36507, 765.1278399999997, -1001.8258800000003]","[-819.34132, -1578.98226, 801.10896, -1078.4687599999997]","[-660.33562, -1888.82509, 636.0228000000002, -1239.3713200000002]","[-514.30244, -2207.0837, 584.1327199999996, -1273.0344400000004]","[-324.84933, -2458.13037, 757.8124400000002, -1004.1866799999989]"
14,People,"[-99.11988, -2646.10779, 902.9178, -751.9096800000007]","[156.79478, -2873.93653, 1023.65864, -911.3149599999997]","[317.10787, -3102.26283, 641.25236, -913.3052000000007]","[506.19731, -3351.89985, 756.3577600000001, -998.5480799999987]","[665.92555, -3533.95587, 638.9129600000001, -728.22408]","[726.94816, -3621.83128, 244.09043999999994, -351.5016400000004]","[736.98882, -3650.54412, 40.16264000000001, -114.85136000000057]","[740.05619, -3653.17402, 12.26947999999993, -10.519599999999627]","[737.07397, -3671.89099, -11.928879999999946, -74.86787999999986]","[731.90841, -3694.39073, -20.66224000000011, -89.9989600000008]","[715.98533, -3711.54575, -63.69232000000011, -68.6200800000006]","[713.9594396, -3705.404092, -8.10356159999992, 24.566632000000027]","[708.88446, -3700.66921, -20.299918400000024, 18.93952800000079]","[695.10248, -3643.8064, -55.127919999999904, 227.45124000000033]","[619.54824, -3571.49329, -302.2169600000002, 289.2524400000002]","[578.32106, -3477.19227, -164.9087199999999, 377.2040799999995]"
15,People,"[474.59397, -3377.51853, -414.9083599999999, 398.6949600000007]","[353.25935, -3262.42364, -485.3384800000001, 460.3795599999994]","[235.13379, -3165.96414, -472.5022399999999, 385.83799999999974]","[119.3619, -3085.86232, -463.08756, 320.40727999999945]","[3.26461, -3003.6266, -464.38916, 328.9428800000005]","[-92.07573, -2932.56216, -381.36136, 284.2577600000004]","[-144.89793, -2847.00545, -211.28880000000004, 342.22683999999936]","[-153.21996, -2765.47305, -33.288119999999935, 326.1296000000002]","[-197.70154, -2752.37149, -177.9263200000002, 52.4062400000003]","[-231.47709, -2734.77343, -135.10220000000004, 70.39223999999922]","[-131.69355, -2681.69672, 399.13416000000007, 212.3068400000011]","[100.50673, -2632.39139, 928.80112, 197.22132000000056]","[328.67373, -2524.35719, 912.6679999999999, 432.1367999999984]","[551.17725, -2373.95416, 890.0140799999999, 601.6121200000016]","[804.48138, -2165.53957, 1013.21652, 833.6583599999994]","[1083.85846, -2007.64384, 1117.50832, 631.5829199999998]"
16,People,"[1375.93252, -1835.23045, 1168.2962399999674, 689.6535599999802]","[1590.84775, -1601.54757, 859.6609199999994, 934.7315200000003]","[1773.10557, -1312.12846, 729.0312800000002, 1157.6764400000002]","[1970.78753, -1044.20224, 790.7278400000005, 1071.7048799999993]","[2188.1242, -790.25172, 869.3466800000006, 1015.8020800000004]","[2380.10935, -489.24672, 767.9405999999999, 1204.02]","[2470.32588, -172.20473, 360.8661199999988, 1268.1679599999998]","[2549.46349, 182.78771, 316.5504400000009, 1419.96976]","[2617.2658, 493.4293, 271.20924000000036, 1242.5663600000012]","[2662.88754, 842.05086, 182.48696000000018, 1394.4862399999997]","[2592.92849, 1152.69271, -279.83620000000155, 1242.5674000000004]","[2467.97464, 1461.81699, -499.8153999999995, 1236.49712]","[2366.66222, 1763.71955, -405.249679999999, 1207.61024]","[2274.11618, 2043.71893, -370.1841600000007, 1119.99752]","[2120.42851, 2312.85889, -614.7506799999992, 1076.55984]","[1895.35878, 2496.34896, -900.2789200000007, 733.9602799999993]"
17,People,"[1635.18441, 2656.19553, -1040.6974799999998, 639.3862800000006]","[1400.24869, 2819.11194, -939.7428800000007, 651.6656399999993]","[1153.42683, 2988.52789, -987.2874399999992, 677.6638000000003]","[881.1766, 3101.30346, -1089.0009200000004, 451.102280000001]","[631.00967, 3119.48761, -1000.6677199999999, 72.73660000000018]","[390.89138, 3136.88143, -960.47316, 69.57527999999911]","[209.05894, 3220.13572, -727.3297600000001, 333.01716000000124]","[71.55829, 3298.13565, -550.0026, 311.9997199999998]","[12.96554, 3330.31965, -234.37100000000018, 128.73599999999908]","[-10.32005, 3356.45544, -93.14236, 104.54316000000108]","[-14.51584, 3394.37989, -16.783160000000002, 151.69779999999992]","[20.08249, 3479.31557, 138.39332000000002, 339.7427200000002]","[64.21757, 3544.61325, 176.54031999999998, 261.1907199999987]","[82.75728, 3578.68022, 74.15884, 136.26788000000124]","[99.85924, 3596.37126, 68.40784000000002, 70.76415999999881]","[131.36902, 3605.21693, 126.03912000000003, 35.38268000000062]"
18,People,"[130.56778, 3575.41891, -3.2049600000000282, -119.19208000000071]","[106.48067014705882, 3523.378612352941, -96.34843941176473, -208.1611905882346]","[78.94124735294118, 3487.2543476470587, -110.15769117647056, -144.4970588235301]","[51.401824558823535, 3451.130082941176, -110.15769117647056, -144.4970588235301]","[6.44389, 3424.31201, -179.83173823529415, -107.27229176470428]","[9.73581, 3440.17084, 13.167680000000004, 63.4353200000005]","[49.97082, 3502.57384, 160.94004, 249.61199999999917]","[74.23649, 3528.97907, 97.06268, 105.62091999999939]","[73.27522, 3516.88258, -3.8450799999999994, -48.385959999999656]","[83.41153, 3532.4504, 40.54523999999998, 62.27128000000084]","[87.84103, 3539.37019, 17.718000000000018, 27.679159999999683]","[85.40462, 3535.7557, -9.745640000000037, -14.45795999999973]","[95.80005, 3534.74155, 41.58172000000002, -4.056599999999889]","[94.67585, 3526.85098, -4.4968000000000075, -31.5622800000001]","[83.09359, 3530.30805, -46.329039999999964, 13.828279999999722]","[79.69048, 3532.66318, -13.61244000000005, 9.42051999999967]"
19,People,"[71.44092, 3535.28927, -32.99823999999995, 10.504360000000815]","[81.98943, 3556.97942, 42.19403999999997, 86.76059999999961]","[91.63436, 3550.25465, 38.57972000000001, -26.89908000000105]","[97.03811, 3544.13666, 21.61500000000001, -24.471959999998944]","[77.20653, 3515.35314, -79.32632000000001, -115.13407999999981]","[89.71215, 3531.11904, 50.02247999999997, 63.0635999999995]","[111.13991, 3555.97113, 85.71104000000003, 99.40835999999945]","[94.67028, 3525.45706, -65.87851999999998, -122.05627999999888]","[29.0062, 3343.72034, -262.6563200000003, -726.946880000002]","[40.83939, 3169.25565, 47.33276000000001, -697.8587599999992]","[-2.39466, 3164.80875, -172.9362, -17.787599999999657]","[-56.12271, 3327.50098, -214.91219999999998, 650.7689199999986]","[-23.4889, 3440.68056, 130.53524, 452.71831999999995]","[27.04998, 3504.42692, 202.15552000000002, 254.98544000000038]","[43.61247, 3531.20537, 66.24996, 107.11380000000099]","[-25.48519, 3485.45576, -276.39064, -182.9984400000012]"
20,People,"[-114.34705, 3273.91509, -355.44744, -846.1626799999995]","[-158.56765, 2994.96138, -176.88239999999996, -1115.814839999999]","[-187.55375, 2831.40937, -115.94440000000009, -654.2080400000013]","[-298.60996, 2731.30098, -444.22484, -400.4335599999995]","[-497.5176, 2626.30974, -795.6305600000001, -419.96495999999934]","[-692.47206, 2465.47433, -779.8178400000002, -643.3416400000006]","[-839.64396, 2231.62107, -588.6875999999997, -935.4130399999995]","[-984.48283, 1957.53332, -579.3554800000002, -1096.3510000000006]","[-1165.70267, 1703.34285, -724.8793600000001, -1016.7618800000009]","[-1329.89946, 1451.71693, -656.7871600000008, -1006.5036799999998]","[-1350.14985, 1240.95488, -81.0015599999997, -843.0482000000002]","[-1302.08658, 1012.35763, 192.2530800000004, -914.3890000000001]","[-1252.41738, 768.4484, 198.67679999999928, -975.6369199999999]","[-1237.7719, 551.46896, 58.58192000000054, -867.9177599999998]","[-1238.33396, 309.59155, -2.248239999999896, -967.5096400000002]","[-1180.15011, 64.77291, 232.73539999999957, -979.27456]"
21,People,"[-1101.28579, -227.61346, 315.45728000000054, -1169.54548]","[-1114.80758, -519.98126, -54.08716000000004, -1169.4712]","[-1222.59405, -776.87893, -431.14588000000003, -1027.5906799999998]","[-1322.29407, -1028.57226, -398.80008, -1006.7733199999998]","[-1392.40897, -1301.86898, -280.45960000000014, -1093.1868800000002]","[-1509.5664, -1634.11531, -468.6297199999999, -1328.9853199999998]","[-1715.13795, -1936.18817, -822.2862000000005, -1208.29144]","[-1948.57932, -2173.2708, -933.76548, -948.3305199999995]","[-2160.27935, -2435.15963, -846.8001199999998, -1047.5553200000022]","[-2239.98111, -2700.63957, -318.8070400000015, -1061.9197599999989]","[-2336.83436, -2978.94017, -387.41299999999865, -1113.2024000000001]","[-2465.8479437172773, -3116.2408460732986, -516.0543348691099, -549.202704293195]","[-2438.3002925392666, -3092.189704712042, 110.19060471204284, 96.20456544502667]","[-2410.7526413612563, -3068.1385633507853, 110.19060471204102, 96.20456544502667]","[-2383.204990183246, -3044.087421989529, 110.19060471204102, 96.20456544502485]","[-2355.657339005236, -3020.0362806282724, 110.19060471204102, 96.20456544502667]"
22,People,"[-2328.109687827225, -2995.985139267016, 110.19060471204284, 96.20456544502485]","[-2300.5620366492144, -2971.933997905759, 110.19060471204284, 96.20456544502849]","[-2273.014385471204, -2947.882856544503, 110.19060471204102, 96.20456544502485]","[-2245.466734293193, -2923.831715183246, 110.19060471204466, 96.20456544502667]","[-2217.919083115183, -2899.780573821989, 110.1906047120392, 96.20456544502849]","[-2190.3714319371725, -2875.729432460733, 110.19060471204284, 96.20456544502485]","[-2162.823780759162, -2851.6782910994766, 110.19060471204102, 96.20456544502485]","[-2135.2761295811515, -2827.62714973822, 110.19060471204284, 96.20456544502667]","[-2107.7284784031413, -2803.5760083769637, 110.19060471204112, 96.20456544502494]","[-2080.180827225131, -2779.524867015707, 110.19060471204102, 96.20456544502667]","[-2052.6331760471203, -2755.4737256544504, 110.19060471204284, 96.20456544502667]","[-1906.3584, -2681.01051, 585.0991041884809, 297.8528626178013]","[-1822.57952, -2563.02979, 335.1155200000003, 471.9228800000001]","[-1779.75513, -2350.00428, 171.29755999999998, 852.1020399999998]","[-1724.03776, -2080.04532, 222.8694800000003, 1079.8358399999997]","[-1595.65477, -1819.2568, 513.5319599999993, 1043.1540800000002]"
23,People,"[-1432.68426, -1552.80883, 651.8820400000004, 1065.7918800000007]","[-1336.91456, -1257.20741, 383.07880000000023, 1182.4056799999998]","[-1287.94491, -943.00697, 195.8786, 1256.8017599999998]","[-1190.49527, -613.54782, 389.7985600000002, 1317.8366]","[-1040.61564, -301.13529, 599.5185199999996, 1249.65012]","[-897.7576, 15.48721, 571.4321599999998, 1266.49]","[-861.91693, 351.97672, 143.36268000000018, 1345.95804]","[-812.66157, 703.77112, 197.02143999999998, 1407.1776]","[-648.54659, 1043.89579, 656.4599200000004, 1360.4986800000013]","[-465.78797, 1351.60715, 731.0344800000003, 1230.84544]","[-344.59338, 1688.46998, 484.7783599999998, 1347.4513200000001]","[-305.89408, 1998.75089, 154.7972000000002, 1241.1236399999998]","[-256.16921, 2316.43101, 198.8994799999998, 1270.720479999999]","[-126.26412, 2598.34401, 519.6203600000001, 1127.652]","[26.76304, 2926.23487, 612.10864, 1311.56344]","[116.82468, 3261.31499, 360.24656, 1340.3204800000003]"
24,People,"[195.73259, 3429.90709, 315.63163999999995, 674.3684000000012]","[257.90712, 3520.83662, 248.69812000000013, 363.71811999999954]","[283.17002, 3572.24826, 101.05160000000001, 205.64655999999923]","[284.7104495890411, 3588.4159456164384, 6.161718356164329, 64.6707424657543]","[282.17113623287673, 3587.457103150685, -10.157253424657483, -3.835369863014421]","[279.6318228767124, 3586.498260684932, -10.157253424657256, -3.835369863010783]","[277.092509520548, 3585.539418219178, -10.15725342465771, -3.83536986301624]","[274.5531961643836, 3584.5805757534245, -10.157253424657483, -3.835369863014421]","[272.0138828082192, 3583.6217332876718, -10.15725342465772, -3.8353698630107864]","[250.83267, 3573.63496, -84.72485123287674, -39.94709315068758]","[213.44946, 3546.26763, -149.53284000000008, -109.46932000000015]","[101.05991, 3457.76747, -449.55819999999994, -354.0006400000002]","[-77.95575, 3314.64779, -716.06264, -572.4787199999992]","[-279.27913, 3071.43153, -805.2935200000001, -972.8650400000006]","[-399.71273, 2917.48463, -481.73440000000005, -615.7875999999997]","[-493.33243, 2862.7756, -374.47879999999986, -218.83611999999994]"
