,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
10,People,"[3594.67044, -1982.7340199999999, 0, 0]","[3303.5644899999998, -1993.10248, -1164.4238000000005, -41.473840000000564]","[2971.38397, -2004.9004, -1328.7220799999996, -47.191679999999906]","[2640.9756399999997, -1943.2903800000001, -1321.6333200000008, 246.4400799999994]","[2308.92898, -1818.1816399999998, -1328.186639999998, 500.4349600000014]","[1974.18654, -1738.08653, -1338.9697600000009, 320.380439999999]","[1639.87095, -1702.7684, -1337.2623599999997, 141.27252000000044]","[1279.40919, -1646.90157, -1441.8470399999997, 223.46731999999975]","[972.7588599999999, -1543.98626, -1226.6013200000018, 411.6612400000007]","[631.7525400000001, -1413.07666, -1364.0252799999994, 523.6383999999998]","[312.7948, -1341.05821, -1275.8309600000002, 288.0738000000001]","[-20.76849, -1267.20683, -1334.25316, 295.40551999999934]","[-297.54784, -1127.36045, -1107.1174, 559.3855200000007]","[-572.7071900000001, -958.5596400000001, -1100.6374000000003, 675.2032399999994]","[-862.7430800000001, -781.02704, -1160.14356, 710.1304]","[-1154.33221, -629.70638, -1166.3565199999998, 605.2826400000004]"
11,People,"[-1447.86751, -425.03150999999997, 0, 0]","[-1649.6557699999998, -187.41709, -807.1530399999992, 950.4576799999999]","[-1847.14991, 97.20196, -789.976560000001, 1138.4762]","[-2069.88017, 331.01703, -890.9210399999993, 935.26028]","[-2311.68092, 577.31174, -967.2029999999995, 985.17884]","[-2507.50991, 872.15083, -783.3159600000017, 1179.3563600000002]","[-2654.4493199999997, 1174.1459, -587.757639999998, 1207.9802799999998]","[-2800.1707300000003, 1501.5933699999998, -582.8856400000022, 1309.7898799999994]","[-2958.28514, 1755.34831, -632.4576399999993, 1015.019760000002]","[-3141.89315, 2045.91128, -734.4320399999997, 1162.2518799999998]","[-3244.10953, 2326.25564, -408.8655200000012, 1121.3774399999993]","[-3323.58562, 2641.53627, -317.90435999999863, 1261.1225200000008]","[-3427.3079799999996, 2968.2288399999998, -414.889439999999, 1306.7702799999988]","[-3494.2105899999997, 3191.39387, -267.6104400000004, 892.6601200000005]","[-3518.98303, 3345.7528199999997, -99.08976000000075, 617.4357999999993]","[-3512.4514038197426, 3353.162416266094, 26.12650472102905, 29.63838506437787]"
12,People,"[-3505.7608973819747, 3356.255068626609, 0, 0]","[-3499.0703909442063, 3359.347720987125, 26.762025751073452, 12.370609442063142]","[-3492.379884506438, 3362.4403733476397, 26.762025751073452, 12.370609442059504]","[-3485.6893780686696, 3365.533025708154, 26.762025751073452, 12.370609442057685]","[-3478.998871630901, 3368.625678068669, 26.76202575107527, 12.370609442059504]","[-3472.308365193133, 3371.7183304291852, 26.762025751071633, 12.37060944206496]","[-3465.617858755365, 3374.8109827896997, 26.762025751071633, 12.370609442057685]","[-3458.927352317597, 3377.903635150214, 26.762025751071633, 12.370609442057685]","[-3452.97714, 3262.688, 23.800849270388447, -460.86254060085633]","[-3484.61341, 3047.66346, -126.54507999999987, -860.0981599999996]","[-3481.93111, 2849.33497, 10.729199999999764, -793.3139600000013]","[-3427.7613, 2668.65192, 216.67923999999948, -722.7322000000004]","[-3323.523659473685, 2526.960297368421, 416.95056210526127, -566.7664905263155]","[-3145.2717399999997, 2385.87307, 713.0076778947405, -564.3489094736833]","[-2918.50114, 2211.10079, 907.0823999999993, -699.0891200000005]","[-2787.4131199999997, 1977.7554, 524.3520800000006, -933.3815599999998]"
13,People,"[-2683.26773, 1701.13825, 0, 0]","[-2540.2843, 1461.44184, 571.9337200000009, -958.7856400000001]","[-2362.69697, 1237.94811, 710.3493199999994, -893.9749199999997]","[-2208.70149, 976.21601, 615.9819200000002, -1046.9284000000002]","[-2085.11679, 689.03728, 494.33879999999954, -1148.71492]","[-1968.43396, 376.82443, 466.73131999999987, -1248.8514]","[-1821.2482699999998, 116.4684, 588.742760000001, -1041.4241200000001]","[-1624.41091, -141.47755, 787.349439999999, -1031.7838000000002]","[-1457.10695, -442.12552999999997, 669.2158400000004, -1202.591920000001]","[-1345.89627, -743.6714400000001, 444.84272000000055, -1206.1836400000004]","[-1210.90052, -1058.9086, 539.9830000000002, -1260.9486399999996]","[-1019.61856, -1309.3650699999998, 765.1278399999997, -1001.8258799999994]","[-819.34132, -1578.98226, 801.10896, -1078.4687600000007]","[-660.3356200000001, -1888.8250899999998, 636.0227999999997, -1239.3713199999993]","[-514.30244, -2207.0837, 584.1327200000001, -1273.0344400000013]","[-324.84933, -2458.13037, 757.8124400000002, -1004.1866799999989]"
14,People,"[-99.11988000000001, -2646.10779, 0, 0]","[156.79478, -2873.93653, 1023.6586400000001, -911.3149599999997]","[317.10787, -3102.26283, 641.25236, -913.3052000000007]","[506.19730999999996, -3351.89985, 756.3577599999999, -998.5480799999987]","[665.92555, -3533.9558700000002, 638.9129600000003, -728.2240800000018]","[726.9481599999999, -3621.83128, 244.0904399999995, -351.5016399999986]","[736.98882, -3650.5441200000005, 40.162640000000465, -114.85136000000239]","[740.05619, -3653.1740200000004, 12.26947999999993, -10.519599999999627]","[737.07397, -3671.89099, -11.928879999999946, -74.86787999999804]","[731.90841, -3694.3907299999996, -20.66224000000011, -89.99895999999899]","[715.98533, -3711.54575, -63.69232000000011, -68.62008000000242]","[713.9594396000001, -3705.404092, -8.103561599999466, 24.566632000000027]","[708.88446, -3700.66921, -20.29991840000048, 18.93952800000079]","[695.10248, -3643.8064, -55.127919999999904, 227.45124000000033]","[619.5482400000001, -3571.49329, -302.21695999999974, 289.2524400000002]","[578.32106, -3477.1922700000005, -164.90872000000036, 377.2040799999977]"
15,People,"[474.59397, -3377.51853, 0, 0]","[353.25935, -3262.42364, -485.3384800000001, 460.3795599999994]","[235.13379, -3165.96414, -472.5022399999999, 385.83799999999974]","[119.3619, -3085.8623199999997, -463.08756, 320.40728000000126]","[3.26461, -3003.6266, -464.38916, 328.9428799999987]","[-92.07573000000001, -2932.56216, -381.36136000000005, 284.2577600000004]","[-144.89793, -2847.00545, -211.28879999999998, 342.22683999999936]","[-153.21996000000001, -2765.47305, -33.28812000000005, 326.1296000000002]","[-197.70154, -2752.37149, -177.9263200000001, 52.4062400000003]","[-231.47709, -2734.77343, -135.10220000000004, 70.39223999999922]","[-131.69355, -2681.69672, 399.13416000000007, 212.3068400000011]","[100.50673, -2632.39139, 928.80112, 197.22132000000056]","[328.67373, -2524.3571899999997, 912.6679999999999, 432.1368000000002]","[551.17725, -2373.9541600000002, 890.0140799999999, 601.612119999998]","[804.48138, -2165.53957, 1013.21652, 833.6583600000013]","[1083.85846, -2007.64384, 1117.50832, 631.5829199999998]"
16,People,"[1375.9325199999998, -1835.23045, 0, 0]","[1590.84775, -1601.54757, 859.6609200000003, 934.7315200000003]","[1773.10557, -1312.12846, 729.0312800000002, 1157.6764400000002]","[1970.78753, -1044.20224, 790.7278400000005, 1071.7048799999993]","[2188.1242, -790.25172, 869.3466800000006, 1015.8020800000004]","[2380.10935, -489.24672000000004, 767.9405999999999, 1204.0199999999998]","[2470.32588, -172.20473, 360.8661199999988, 1268.1679600000002]","[2549.4634899999996, 182.78771, 316.55043999999907, 1419.96976]","[2617.2658, 493.4293, 271.2092400000022, 1242.5663600000012]","[2662.8875399999997, 842.05086, 182.48695999999836, 1394.4862399999997]","[2592.92849, 1152.69271, -279.83619999999974, 1242.5674000000004]","[2467.97464, 1461.81699, -499.8153999999995, 1236.49712]","[2366.6622199999997, 1763.71955, -405.2496800000008, 1207.61024]","[2274.11618, 2043.71893, -370.1841599999989, 1119.99752]","[2120.42851, 2312.85889, -614.7506799999992, 1076.55984]","[1895.35878, 2496.3489600000003, -900.2789200000007, 733.9602800000011]"
17,People,"[1635.18441, 2656.19553, 0, 0]","[1400.2486900000001, 2819.11194, -939.7428799999998, 651.6656399999993]","[1153.42683, 2988.52789, -987.2874400000001, 677.6638000000003]","[881.1766, 3101.30346, -1089.0009200000004, 451.102280000001]","[631.00967, 3119.48761, -1000.6677199999999, 72.73660000000018]","[390.89137999999997, 3136.88143, -960.4731600000002, 69.57527999999911]","[209.05893999999998, 3220.1357199999998, -727.32976, 333.0171599999994]","[71.55829, 3298.13565, -550.0025999999999, 311.9997200000016]","[12.965539999999999, 3330.31965, -234.3710000000002, 128.73599999999908]","[-10.32005, 3356.4554399999997, -93.14236, 104.54315999999926]","[-14.515839999999999, 3394.3798899999997, -16.783159999999995, 151.69779999999992]","[20.08249, 3479.31557, 138.39332, 339.742720000002]","[64.21757, 3544.61325, 176.54031999999998, 261.1907199999987]","[82.75728000000001, 3578.68022, 74.15884000000005, 136.26788000000124]","[99.85924, 3596.3712600000003, 68.40783999999996, 70.76416000000063]","[131.36902, 3605.2169299999996, 126.03912000000003, 35.38267999999698]"
18,People,"[130.56778, 3575.4189100000003, 0, 0]","[106.48067014705882, 3523.378612352941, -96.34843941176473, -208.16119058823642]","[78.94124735294119, 3487.2543476470587, -110.15769117647051, -144.4970588235301]","[51.401824558823535, 3451.130082941176, -110.15769117647062, -144.4970588235301]","[6.443890000000001, 3424.31201, -179.83173823529413, -107.27229176470428]","[9.73581, 3440.1708399999998, 13.16768, 63.43531999999868]","[49.97082, 3502.57384, 160.94004, 249.612000000001]","[74.23649, 3528.9790700000003, 97.06268, 105.6209200000012]","[73.27521999999999, 3516.8825799999995, -3.8450800000000562, -48.385960000003294]","[83.41153, 3532.4504, 40.545240000000035, 62.27128000000266]","[87.84103, 3539.3701899999996, 17.718000000000018, 27.679159999997864]","[85.40462, 3535.7557, -9.745640000000037, -14.457959999997911]","[95.80005, 3534.74155, 41.58172000000002, -4.056599999999889]","[94.67585, 3526.8509799999997, -4.4968000000000075, -31.56228000000192]","[83.09359, 3530.30805, -46.329039999999964, 13.828280000001541]","[79.69048000000001, 3532.6631799999996, -13.612439999999992, 9.42051999999785]"
19,People,"[71.44091999999999, 3535.28927, 0, 0]","[81.98943, 3556.97942, 42.19404000000003, 86.76059999999961]","[91.63436, 3550.25465, 38.57972000000001, -26.89908000000105]","[97.03811, 3544.13666, 21.61500000000001, -24.471959999998944]","[77.20653, 3515.3531399999997, -79.32632000000001, -115.13408000000163]","[89.71215, 3531.11904, 50.02247999999997, 63.063600000001315]","[111.13991000000001, 3555.97113, 85.71104000000008, 99.40835999999945]","[94.67028, 3525.45706, -65.87852000000004, -122.05627999999888]","[29.0062, 3343.72034, -262.6563200000003, -726.946880000002]","[40.83939, 3169.25565, 47.33276000000001, -697.8587599999992]","[-2.39466, 3164.80875, -172.9362, -17.787599999999657]","[-56.12271, 3327.5009800000003, -214.91219999999998, 650.7689200000004]","[-23.4889, 3440.6805600000002, 130.53524, 452.71831999999995]","[27.049979999999998, 3504.4269200000003, 202.15552, 254.98544000000038]","[43.61247, 3531.20537, 66.24996000000002, 107.11379999999917]","[-25.48519, 3485.4557600000003, -276.39064, -182.9984399999994]"
20,People,"[-114.34705, 3273.91509, 0, 0]","[-158.56765, 2994.96138, -176.88239999999996, -1115.814839999999]","[-187.55375, 2831.40937, -115.94440000000009, -654.2080400000013]","[-298.60996, 2731.30098, -444.22484, -400.4335599999995]","[-497.5176, 2626.3097399999997, -795.6305600000001, -419.96496000000116]","[-692.4720599999999, 2465.47433, -779.8178399999997, -643.3416399999987]","[-839.64396, 2231.62107, -588.6876000000002, -935.4130399999995]","[-984.48283, 1957.53332, -579.3554800000002, -1096.3510000000006]","[-1165.70267, 1703.34285, -724.8793600000001, -1016.7618800000009]","[-1329.8994599999999, 1451.71693, -656.7871599999999, -1006.5036799999998]","[-1350.14985, 1240.95488, -81.00156000000061, -843.0482000000002]","[-1302.0865800000001, 1012.3576300000001, 192.2530799999995, -914.3889999999997]","[-1252.41738, 768.4484, 198.67680000000018, -975.6369200000004]","[-1237.7719, 551.4689599999999, 58.58192000000054, -867.9177600000003]","[-1238.33396, 309.59155, -2.248239999999896, -967.5096399999998]","[-1180.15011, 64.77291, 232.73539999999957, -979.27456]"
21,People,"[-1101.2857900000001, -227.61346, 0, 0]","[-1114.8075800000001, -519.9812599999999, -54.08716000000004, -1169.4711999999995]","[-1222.59405, -776.87893, -431.1458799999991, -1027.5906800000002]","[-1322.29407, -1028.57226, -398.80008, -1006.7733199999998]","[-1392.40897, -1301.86898, -280.45960000000014, -1093.1868800000002]","[-1509.5664, -1634.11531, -468.6297199999999, -1328.9853199999998]","[-1715.13795, -1936.18817, -822.2862000000005, -1208.29144]","[-1948.5793199999998, -2173.2708, -933.7654799999991, -948.3305199999995]","[-2160.27935, -2435.15963, -846.8001200000007, -1047.5553200000022]","[-2239.98111, -2700.63957, -318.8070400000015, -1061.9197599999989]","[-2336.8343600000003, -2978.94017, -387.41300000000047, -1113.2024000000001]","[-2465.847943717277, -3116.240846073298, -516.0543348691062, -549.2027042931932]","[-2438.300292539266, -3092.1897047120424, 110.19060471204284, 96.20456544502304]","[-2410.7526413612563, -3068.138563350785, 110.1906047120392, 96.20456544503031]","[-2383.2049901832456, -3044.0874219895286, 110.19060471204284, 96.20456544502485]","[-2355.6573390052354, -3020.036280628273, 110.19060471204102, 96.20456544502304]"
22,People,"[-2328.109687827225, -2995.985139267016, 0, 0]","[-2300.5620366492144, -2971.9339979057595, 110.19060471204284, 96.20456544502667]","[-2273.0143854712037, -2947.8828565445033, 110.19060471204284, 96.20456544502485]","[-2245.4667342931934, -2923.8317151832457, 110.19060471204102, 96.20456544503031]","[-2217.919083115183, -2899.780573821989, 110.19060471204102, 96.20456544502667]","[-2190.3714319371725, -2875.729432460733, 110.19060471204284, 96.20456544502485]","[-2162.8237807591618, -2851.678291099477, 110.19060471204284, 96.20456544502304]","[-2135.2761295811515, -2827.6271497382204, 110.19060471204102, 96.20456544502667]","[-2107.7284784031413, -2803.5760083769637, 110.19060471204112, 96.20456544502676]","[-2080.180827225131, -2779.5248670157066, 110.19060471204102, 96.20456544502849]","[-2052.6331760471203, -2755.473725654451, 110.19060471204284, 96.20456544502304]","[-1906.3584, -2681.01051, 585.0991041884809, 297.8528626178031]","[-1822.57952, -2563.02979, 335.1155200000003, 471.9228800000001]","[-1779.75513, -2350.00428, 171.29755999999998, 852.1020399999998]","[-1724.0377600000002, -2080.0453199999997, 222.86947999999938, 1079.8358400000016]","[-1595.6547699999999, -1819.2568, 513.5319600000012, 1043.1540799999984]"
23,People,"[-1432.68426, -1552.8088300000002, 0, 0]","[-1336.91456, -1257.20741, 383.07880000000023, 1182.4056800000008]","[-1287.94491, -943.0069699999999, 195.8786, 1256.8017600000003]","[-1190.49527, -613.54782, 389.7985600000002, 1317.8365999999996]","[-1040.61564, -301.13529, 599.5185199999996, 1249.65012]","[-897.7576, 15.487210000000001, 571.4321599999998, 1266.49]","[-861.9169300000001, 351.97672, 143.36267999999973, 1345.95804]","[-812.66157, 703.77112, 197.02144000000044, 1407.1776]","[-648.54659, 1043.89579, 656.4599200000004, 1360.4986800000013]","[-465.78797000000003, 1351.60715, 731.03448, 1230.84544]","[-344.59337999999997, 1688.46998, 484.77836000000025, 1347.4513200000001]","[-305.89408, 1998.7508899999998, 154.79719999999998, 1241.1236399999989]","[-256.16921, 2316.4310100000002, 198.8994799999998, 1270.7204800000018]","[-126.26411999999999, 2598.3440100000003, 519.6203600000001, 1127.652]","[26.763040000000004, 2926.23487, 612.1086399999999, 1311.563439999998]","[116.82468, 3261.31499, 360.24656, 1340.3204800000003]"
24,People,"[195.73259, 3429.9070899999997, 0, 0]","[257.90712, 3520.8366200000005, 248.69812000000013, 363.7181200000032]","[283.17002, 3572.2482600000003, 101.05160000000001, 205.64655999999923]","[284.71044958904116, 3588.4159456164384, 6.161718356164556, 64.67074246575248]","[282.17113623287673, 3587.457103150685, -10.15725342465771, -3.835369863014421]","[279.6318228767124, 3586.498260684932, -10.157253424657256, -3.835369863010783]","[277.092509520548, 3585.539418219178, -10.15725342465771, -3.83536986301624]","[274.55319616438356, 3584.580575753425, -10.15725342465771, -3.835369863012602]","[272.0138828082192, 3583.6217332876713, -10.157253424657492, -3.8353698630144244]","[250.83267, 3573.6349600000003, -84.72485123287674, -39.94709315068394]","[213.44946000000002, 3546.26763, -149.53283999999996, -109.46932000000197]","[101.05991, 3457.7674700000002, -449.55820000000006, -354.0006399999984]","[-77.95575, 3314.64779, -716.06264, -572.478720000001]","[-279.27913, 3071.4315300000003, -805.2935200000001, -972.8650399999988]","[-399.71272999999997, 2917.48463, -481.7343999999998, -615.7876000000015]","[-493.33243, 2862.7756, -374.4788000000001, -218.83611999999994]"
