,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
10,People,"[-1218.15576, 729.01243, -449.4403600000005, -280.9359199999999]","[-1296.6652, 709.48144, -314.03775999999925, -78.1239599999999]","[-1357.04736, 738.72101, -241.52864000000045, 116.95827999999983]","[-1407.09265, 825.07792, -200.1811600000001, 345.4276399999999]","[-1447.65675, 927.17439, -162.2564000000002, 408.38588000000027]","[-1490.76112, 1002.83937, -172.41747999999916, 302.65992000000006]","[-1522.43685, 1047.00568, -126.70292000000063, 176.6652399999998]","[-1575.32478, 1056.04085, -211.55171999999948, 36.14068000000043]","[-1632.86992, 1031.98903, -230.1805600000009, -96.20728000000062]","[-1704.12998, 969.67678, -285.04023999999936, -249.2489999999998]","[-1741.91773, 902.30806, -151.15099999999984, -269.4748800000002]","[-1785.12296, 865.60301, -172.82092000000011, -146.82019999999966]","[-1839.26162, 879.10479, -216.5546400000003, 54.00711999999976]","[-1909.0135, 947.61097, -279.0075200000001, 274.0247199999999]","[-1989.23483, 1051.6218, -320.8853200000003, 416.04331999999977]","[-2049.33037, 1115.95067, -240.3821600000001, 257.3154800000002]"
11,People,"[-2098.08283, 1138.47207, -195.0098399999988, 90.08560000000034]","[-2170.89325, 1098.95277, -291.241680000001, -158.07719999999972]","[-2250.13578, 1024.08022, -316.97011999999995, -299.4902000000002]","[-2338.62907, 957.57857, -353.97315999999955, -266.00660000000016]","[-2409.81227, 930.12085, -284.73279999999977, -109.83087999999998]","[-2450.30603, 968.23625, -161.97504000000117, 152.4616000000001]","[-2461.72399, 1054.12514, -45.671839999999065, 343.55556000000024]","[-2458.31694, 1170.54587, 13.628199999999197, 465.6829199999993]","[-2449.44628, 1292.44753, 35.4826400000002, 487.6066400000004]","[-2470.97453, 1336.33304, -86.11299999999937, 175.54204000000027]","[-2548.24104, 1306.65576, -309.0660399999997, -118.70911999999953]","[-2660.44656, 1238.55366, -448.8220799999999, -272.40840000000026]","[-2792.90391, 1190.81699, -529.8294000000005, -190.94668000000001]","[-2890.47805, 1160.85001, -390.2965600000007, -119.86791999999969]","[-2963.35532, 1157.82545, -291.5090799999998, -12.09824000000026]","[-3038.66501, 1209.84298, -301.2387600000002, 208.0701199999994]"
12,People,"[-3100.8614, 1304.88006, -248.78555999999844, 380.14832000000024]","[-3185.14619, 1373.70056, -337.13916000000063, 275.28200000000015]","[-3257.94262, 1357.9047, -291.1857199999995, -63.18343999999979]","[-3338.30773, 1304.87222, -321.46044000000074, -212.1299200000003]","[-3398.57242, 1278.64265, -241.0587599999999, -104.91827999999987]","[-3433.2812, 1315.03445, -138.83511999999973, 145.5672000000004]","[-3489.65318, 1410.31862, -225.48791999999958, 381.1366799999996]","[-3552.52553, 1443.48705, -251.4894000000004, 132.67371999999978]","[-3586.18296, 1413.99191, -134.62972000000093, -117.98056000000007]","[-3591.97108, 1336.934, -23.15247999999883, -308.23163999999997]","[-3603.21448, 1239.12999, -44.97360000000117, -391.21604000000025]","[-3650.3935, 1180.09793, -188.71608000000015, -236.12824]","[-3727.19524, 1205.64308, -307.2069599999995, 102.1806000000006]","[-3800.05278, 1239.2466, -291.4301599999999, 134.41407999999956]","[-3840.85858, 1254.78834, -163.22320000000036, 62.16696000000047]","[-3838.76846, 1268.06743, 8.36048000000119, 53.116359999999986]"
13,People,"[-3816.87207, 1245.06508, 87.58555999999953, -92.00939999999991]","[-3766.46755, 1201.63709, 201.6180800000002, -173.71196000000054]","[-3735.77612, 1138.49138, 122.76571999999942, -252.58284000000003]","[-3733.23459, 1111.70706, 10.166119999999864, -107.13727999999992]","[-3809.04114, 1111.71965, -303.22619999999915, 0.05036000000018248]","[-3920.44765, 1090.33276, -445.626040000001, -85.54755999999998]","[-3992.03015, 1132.38514, -286.3299999999999, 168.20952000000034]","[-4020.48768, 1243.84395, -113.83012000000053, 445.83523999999943]","[-3997.21539, 1376.75584, 93.08916000000144, 531.6475600000008]","[-4018.64204, 1487.44644, -85.70660000000134, 442.7623999999996]","[-4111.256511818182, 1528.530495, -370.457887272727, 164.33622000000014]","[-4230.386977727273, 1487.7690575, -476.5218636363643, -163.04575000000023]","[-4337.5027, 1469.55337, -428.462889090908, -72.86274999999932]","[-4405.91665, 1533.52233, -273.65580000000045, 255.8758399999997]","[-4445.50565, 1726.13765, -158.35599999999977, 770.4612799999995]","[-4518.89151, 1912.71756, -293.5434400000013, 746.3196400000006]"
14,People,"[-4538.60107, 2015.924, -78.83823999999731, 412.8257599999997]","[-4441.02657, 2047.44042, 390.29799999999886, 126.0656799999997]","[-4281.800996666667, 2031.339426666667, 636.9022933333326, -64.40397333333203]","[-4181.81494, 1999.67743, 399.9442266666665, -126.64798666666775]","[-4146.9554100000005, 2059.122155, 139.4381199999989, 237.77890000000025]","[-4125.77769, 2172.38719, 84.71088000000236, 453.0601399999996]","[-4105.79873, 2394.59907, 79.91583999999784, 888.8475200000012]","[-4066.09512, 2586.21981, 158.81444000000192, 766.4829599999994]","[-3902.10535, 2734.93055, 655.9590800000011, 594.8429600000005]","[-3643.87595, 2940.08876, 1032.9175999999989, 820.6328400000002]","[-3521.84305, 3108.39464, 488.1316000000006, 673.2235199999996]","[-3470.75758, 3202.43913, 204.34187999999995, 376.1779600000009]","[-3435.97631, 3271.14672, 139.1250799999998, 274.8303599999999]","[-3419.20365, 3304.1735, 67.09064000000035, 132.10711999999876]","[-3412.59596, 3317.25012, 26.43075999999928, 52.3064800000011]","[-3399.42522, 3321.43205, 52.682960000000094, 16.727719999998953]"
15,People,"[-3382.9469, 3318.53463, 65.91328000000067, -11.589679999999134]","[-3389.79524, 3324.07471, -27.39336000000003, 22.160319999999047]","[-3403.60721, 3326.52858, -55.247880000000805, 9.815480000001116]","[-3404.45684, 3323.36265, -3.3985199999988254, -12.663720000000467]","[-3400.33802, 3321.26317, 16.475279999998747, -8.39791999999943]","[-3420.19335, 3337.06438, -79.42131999999947, 63.20483999999851]","[-3427.309742823529, 3341.980705764706, -28.46557129411667, 19.665303058824065]","[-3427.6472487058822, 3340.0486969411763, -1.350023529412283, -7.728035294117944]","[-3427.984754588236, 3338.116688117647, -1.3500235294141032, -7.7280352941179515]","[-3427.62913, 3335.01671, 1.422498352943876, -12.399912470587878]","[-3427.59049, 3322.99124, 0.15455999999903725, -48.101880000000165]","[-3446.73012, 3325.91533, -76.5585200000005, 11.696359999999913]","[-3438.36335, 3323.59261, 33.46708000000035, -9.290879999998651]","[-3423.42802, 3314.20298, 59.741320000001, -37.5585200000005]","[-3383.55281, 3279.02199, 159.5008399999988, -140.72395999999935]","[-3333.69467, 3214.9357, 199.4325600000011, -256.34516000000076]"
16,People,"[-3309.55675, 3177.76996, 96.55167999999593, -148.66295999999542]","[-3324.21982, 3195.94147, -58.65227999999843, 72.6860400000005]","[-3314.54918, 3217.50936, 38.682559999999285, 86.27155999999923]","[-3295.30866, 3211.78822, 76.96207999999933, -22.88456000000042]","[-3281.20439, 3160.41676, 56.41708000000108, -205.48583999999937]","[-3346.96795, 3051.15582, -263.0542400000013, -437.0437600000005]","[-3523.64446, 2828.69701, -706.7060399999991, -889.8352400000003]","[-3712.5861, 2656.52711, -755.76656, -688.6795999999995]","[-3770.62078, 2544.25884, -232.13872000000103, -449.0730800000005]","[-3713.25843, 2420.90792, 229.44940000000133, -493.40367999999944]","[-3544.91509, 2289.63203, 673.3733599999996, -525.1035599999996]","[-3291.18176, 2197.84949, 1014.9333200000001, -367.1301600000006]","[-2991.45591, 2070.39924, 1198.9033999999992, -509.8009999999995]","[-2742.16691, 1882.6951, 997.1560000000009, -750.8165600000011]","[-2493.71842, 1661.85328, 993.7939599999991, -883.3672799999995]","[-2227.16846, 1488.50135, 1066.1998400000011, -693.4077200000002]"
17,People,"[-1937.76608, 1318.97917, 1157.609519999999, -678.0887199999997]","[-1699.92209, 1091.79446, 951.3759600000003, -908.73884]","[-1521.65224, 812.5417, 713.0794000000005, -1117.0110400000003]","[-1336.49963, 538.11396, 740.6104399999995, -1097.71096]","[-1109.21731, 317.74856, 909.1292800000001, -881.4616000000001]","[-878.17997, 44.15677, 924.1493599999999, -1094.36716]","[-764.20979, -282.36815, 455.8807200000001, -1306.09968]","[-673.99437, -638.01558, 360.86168, -1422.58972]","[-541.89046, -956.42034, 528.4156400000006, -1273.6190400000012]","[-394.49635, -1267.99397, 589.5764399999998, -1246.29452]","[-281.66098, -1588.28419, 451.34148000000005, -1281.1608800000004]","[-235.14087, -1919.31623, 186.08043999999995, -1324.1281599999993]","[-172.13197, -2265.68955, 252.03560000000004, -1385.4932800000006]","[-6.90283, -2523.2476, 660.91656, -1030.2322000000004]","[198.47294, -2773.75558, 821.50308, -1002.0319199999994]","[337.70546, -3025.27557, 556.9300800000001, -1006.0799599999991]"
18,People,"[443.68705, -3241.60911, 423.92635999999993, -865.3341600000003]","[542.3658, -3381.25976, 394.71500000000015, -558.6026000000002]","[597.71623, -3432.81237, 221.40171999999984, -206.21044000000074]","[609.58899, -3452.73226, 47.491039999999884, -79.67956000000049]","[603.18483, -3474.95655, -25.616639999999734, -88.89715999999862]","[595.79718, -3507.92816, -29.55060000000003, -131.88644000000022]","[585.02553, -3545.35595, -43.08660000000009, -149.71116000000075]","[575.25194, -3577.1415, -39.09436000000005, -127.14220000000023]","[579.96087, -3571.32612, 18.835720000000055, 23.26152000000004]","[592.46441, -3541.17333, 50.014160000000174, 120.61116000000038]","[604.95746, -3490.85621, 49.9721999999997, 201.26848000000064]","[613.14426, -3410.30404, 32.74720000000025, 322.20867999999973]","[575.08368, -3314.02972, -152.2423200000003, 385.09727999999996]","[478.78193, -3223.98223, -385.2069999999999, 360.1899599999997]","[292.8922, -3152.94433, -743.55892, 284.15160000000105]","[63.45959, -3086.09507, -917.73044, 267.39703999999983]"
19,People,"[-136.52145, -3055.68318, -799.9241599999999, 121.64755999999943]","[-289.21508, -2974.92984, -610.77452, 323.01336000000083]","[-422.73856, -2813.08702, -534.09392, 647.3712799999994]","[-593.23393, -2636.8675, -681.9814799999999, 704.8780800000004]","[-836.17443, -2527.42789, -971.7620000000002, 437.7584399999996]","[-1113.50934, -2426.3031, -1109.3396400000001, 404.4991599999994]","[-1337.46786, -2281.85394, -895.8340799999996, 577.7966400000005]","[-1553.29057, -2097.26602, -863.2908399999997, 738.3516799999998]","[-1770.71807, -1899.22771, -869.7100000000008, 792.1532400000012]","[-2016.74654, -1719.84944, -984.1138800000008, 717.5130799999997]","[-2286.20442, -1499.63595, -1077.8315199999997, 880.8539599999995]","[-2459.21324, -1240.07531, -692.0352800000001, 1038.2425600000006]","[-2588.03788, -936.51578, -515.2985599999993, 1214.23812]","[-2743.96426, -665.33295, -623.7055200000013, 1084.7313199999999]","[-2921.09217, -390.39038, -708.5116399999988, 1099.77028]","[-3055.29136, -82.21556, -536.7967600000011, 1232.69928]"
20,People,"[-3104.38993, 233.46596, -196.39427999999862, 1262.72608]","[-3127.13209, 569.69291, -90.96864000000096, 1344.9078]","[-3228.73445, 868.64572, -406.40943999999945, 1195.81124]","[-3328.19014, 1194.22956, -397.8227600000009, 1302.33536]","[-3352.4376, 1526.10304, -96.98984000000019, 1327.49392]","[-3316.68741, 1858.53833, 143.0007600000008, 1329.7411600000005]","[-3317.48535, 2178.80683, -3.1917599999997037, 1281.0739999999996]","[-3405.56768, 2424.65318, -352.32932000000073, 983.3853999999992]","[-3514.23882, 2701.0298, -434.6845600000001, 1105.506480000001]","[-3517.44448, 2942.91725, -12.82264000000032, 967.5498000000007]","[-3502.34609, 3141.5595, 60.393560000000434, 794.5689999999995]","[-3537.92362, 3285.56629, -142.3101200000001, 576.0271600000015]","[-3558.5604013888887, 3331.5680069444443, -82.54712555555489, 184.00686777777628]","[-3551.8610863636363, 3334.55975, 26.79726010100967, 11.966972222222466]","[-3545.161771338384, 3337.5514930555555, 26.79726010100967, 11.966972222222466]","[-3538.4624563131315, 3340.543236111111, 26.79726010100967, 11.966972222222466]"
21,People,"[-3531.7631412878786, 3343.5349791666667, 26.79726010101149, 11.966972222222466]","[-3525.063826262626, 3346.526722222222, 26.79726010100967, 11.966972222220647]","[-3518.364511237374, 3349.518465277777, 26.79726010100967, 11.966972222220647]","[-3511.6651962121214, 3352.510208333333, 26.79726010100967, 11.966972222224285]","[-3504.9658811868685, 3355.5019513888888, 26.79726010101149, 11.966972222222466]","[-3498.266566161616, 3358.4936944444444, 26.79726010100967, 11.966972222222466]","[-3491.567251136364, 3361.4854375, 26.79726010100785, 11.966972222222466]","[-3484.8679361111112, 3364.477180555556, 26.79726010101149, 11.966972222224285]","[-3478.1686210858584, 3367.4689236111108, 26.797260101011513, 11.966972222218839]","[-3471.469306060606, 3370.4606666666664, 26.79726010100967, 11.966972222222466]","[-3464.769991035353, 3373.452409722222, 26.79726010101149, 11.966972222222466]","[-3458.070676010101, 3376.4441527777776, 26.79726010100785, 11.966972222222466]","[-3435.64606, 3318.68822, 89.69846404040436, -231.02373111111046]","[-3444.27668, 3075.48065, -34.52247999999963, -972.8302800000001]","[-3481.10599, 2732.54232, -147.3172400000003, -1371.7533199999998]","[-3486.8503257142856, 2484.8248285714285, -22.977342857142503, -990.8699657142861]"
22,People,"[-3486.94271, 2284.63168, -0.3695371428566432, -800.7725942857141]","[-3483.0118, 2107.39587, 15.72363999999834, -708.9432400000005]","[-3455.2986, 1921.98907, 110.85280000000057, -741.627199999999]","[-3366.27332, 1805.45977, 356.1011200000012, -466.1172000000006]","[-3226.60205, 1731.94636, 558.6850799999993, -294.0536400000001]","[-3008.23554, 1694.17332, 873.4660399999993, -151.09215999999924]","[-2806.79453, 1612.16148, 805.76404, -328.0473600000005]","[-2596.93537, 1488.83775, 839.4366399999999, -493.2949200000003]","[-2341.89107, 1360.22469, 1020.177200000001, -514.4522400000001]","[-2075.0787, 1360.25339, 1067.2494800000004, 0.11480000000028667]","[-1779.03488, 1395.04714, 1184.1752800000004, 139.17499999999927]","[-1491.28427, 1391.70229, 1151.0024399999993, -13.379399999999805]","[-1200.20006, 1342.63111, 1164.3368400000008, -196.28471999999965]","[-872.70529, 1298.65759, 1309.9790799999996, -175.89408000000003]","[-540.00719, 1338.69518, 1330.7923999999998, 160.15035999999964]","[-195.63248, 1385.0681, 1377.4988400000002, 185.4916800000001]"
23,People,"[128.23458, 1365.611, 1295.46824, -77.82839999999942]","[455.02796, 1298.70213, 1307.17352, -267.6354800000008]","[794.50171, 1260.07088, 1357.895, -154.52499999999964]","[1108.18891, 1288.7322, 1254.7488000000003, 114.64527999999973]","[1439.41998, 1311.75422, 1324.9242799999993, 92.08808000000045]","[1740.839, 1242.22707, 1205.6760800000002, -278.1086000000005]","[2029.14576, 1130.48114, 1153.2270400000007, -446.98371999999927]","[2328.67172, 1105.6774, 1198.1038399999989, -99.21496000000025]","[2610.72862, 1156.18204, 1128.227600000001, 202.0185599999997]","[2895.13611, 1169.73383, 1137.6299600000002, 54.20715999999993]","[3125.78674, 1099.09907, 922.6025200000004, -282.53903999999966]","[3364.82894, 991.60157, 956.1687999999995, -429.9899999999998]","[3608.80872, 936.90994, 975.9191200000005, -218.76652000000013]","[3828.95502, 914.89604, 880.5851999999995, -88.05560000000014]","[4076.71992, 865.57669, 991.0596000000005, -197.27739999999994]","[4244.67962, 726.55242, 671.8387999999995, -556.09708]"
24,People,"[4369.29838, 539.80179, 498.4750400000012, -747.00252]","[4495.64424, 363.73841, 505.3834399999978, -704.25352]","[4612.01344, 292.73452, 465.47680000000037, -284.01556000000005]","[4772.19395, 313.83139, 640.7220400000006, 84.3874800000001]","[4952.74487, 338.03946, 722.2036800000024, 96.83228000000008]","[5042.57542, 336.96643, 359.3221999999987, -4.292120000000068]","[5082.59293, 289.64741, 160.0700399999987, -189.2760800000001]","[5064.05375, 208.73391, -74.15671999999904, -323.6539999999999]","[5024.06758, 98.48942, -159.94468000000066, -440.97796000000045]","[5016.9568, -32.12339, -28.443119999999908, -522.45124]","[5052.81778, -108.49682, 143.44392000000153, -305.49372]","[5178.47927, -145.26171, 502.645959999998, -147.05955999999998]","[5374.23702, -120.58613, 783.030999999999, 98.70231999999999]","[5515.8246, -86.85978, 566.3503200000014, 134.9054]","[5575.30885, -96.81081, 237.93700000000172, -39.80412000000001]","[5596.3835, -177.825, 84.29859999999826, -324.05675999999994]"
25,People,"[5599.02705, -317.21455, 10.57419999999911, -557.5581999999999]","[5583.8867, -504.52675, -60.561399999998685, -749.2488000000001]","[5584.95607, -624.77202, 4.277480000000651, -480.98108]","[5651.02647, -724.01831, 264.28159999999843, -396.9851600000002]","[5779.86278, -814.93098, 515.3452400000024, -363.65067999999974]","[5938.72676, -921.72165, 635.4559199999967, -427.1626799999999]","[6062.46458, -1053.01764, 494.95128000000113, -525.1839600000003]","[6121.30912, -1265.0145, 235.3781600000002, -847.9874399999999]","[6188.8981, -1626.45199, 270.355920000002, -1445.7499600000015]","[6293.00983, -1937.73598, 416.4469199999985, -1245.1359599999996]","[6343.96575, -2086.27787, 203.82368000000133, -594.1675599999999]","[6323.83137010989, -2100.695872197802, -80.53751956044289, -57.67200879120901]","[6304.157797307692, -2112.280916153846, -78.69429120879067, -46.340175824176185]","[6284.484224505494, -2123.8659601098902, -78.69429120879067, -46.340175824176185]","[6264.810651703297, -2135.451004065934, -78.69429120879067, -46.340175824174366]","[6245.137078901099, -2147.036048021978, -78.69429120879067, -46.340175824176185]"
