,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
10,People,"[-7594.56265, 1021.13079, 0, 0]","[-7349.32753, 1020.9006699999999, 980.9404800000011, -0.9204800000006799]","[-7114.50063, 1091.52629, 939.3076000000001, 282.50248000000056]","[-6859.86955, 1136.2413099999999, 1018.5243199999968, 178.86007999999947]","[-6564.658755, 1111.655455, 1180.8431799999998, -98.34341999999924]","[-6233.2458799999995, 1083.88933, 1325.6515000000036, -111.06450000000041]","[-5891.14514, 1112.5498599999999, 1368.4029599999994, 114.64211999999952]","[-5521.7865600000005, 1170.6734900000001, 1477.4343199999967, 232.4945200000011]","[-5170.812466206897, 1135.2796996551724, 1403.8963751724161, -141.575161379311]","[-4833.46071, 1135.1088366666668, 1349.4070248275857, -0.6834519540225301]","[-4498.227532727273, 1200.6691872727272, 1340.93270909091, 262.24140242424164]","[-4111.90899, 1303.52927, 1545.2741709090915, 411.44033090909124]","[-3718.9670899999996, 1321.14296, 1571.767600000001, 70.45475999999962]","[-3262.5450600000004, 1332.6141400000001, 1825.688119999997, 45.884720000000925]","[-2857.58004, 1431.58548, 1619.8600800000022, 395.8853599999993]","[-2466.9769699999997, 1459.4032300000001, 1562.4122800000005, 111.27100000000064]"
11,People,"[-2112.2511, 1427.59824, 0, 0]","[-1716.02487, 1399.64515, 1584.90492, -111.8123599999999]","[-1344.8850400000001, 1438.0629800000002, 1484.5593199999994, 153.67132000000038]","[-958.61265, 1419.0344400000001, 1545.0895600000003, -76.11416000000008]","[-598.4271200000001, 1315.19482, 1440.7421199999999, -415.3584800000008]","[-210.94357000000002, 1247.6034300000001, 1549.9342000000001, -270.3655599999993]","[173.02761, 1214.14124, 1535.88472, -133.84876000000077]","[511.30278, 1126.8291, 1353.10068, -349.24856]","[864.4821800000001, 997.98176, 1412.7176000000018, -515.3893600000001]","[1251.71869, 918.4984, 1548.9460399999994, -317.93344000000025]","[1646.1865599999999, 895.7660099999999, 1577.8714799999998, -90.92956000000004]","[1987.0070899999998, 819.64247, 1363.2821199999998, -304.49415999999974]","[2310.59295, 723.7619, 1294.3434400000015, -383.52228000000014]","[2647.35668, 720.51848, 1347.0549199999987, -12.973680000000058]","[2977.70881, 748.19572, 1321.4085200000009, 110.70896000000039]","[3274.00259, 666.04642, 1185.1751199999999, -328.59720000000016]"
12,People,"[3608.51338, 575.51782, 0, 0]","[3946.6972200000005, 600.29109, 1352.7353600000024, 99.0930800000001]","[4292.97948, 658.05359, 1385.129039999998, 231.04999999999973]","[4636.53409, 639.4962250000002, 1374.2184400000006, -74.22945999999911]","[4997.70623, 581.6005, 1444.6885599999987, -231.5829000000008]","[5152.378594586709, 578.4676613938411, 618.6894583468384, -12.531354424635538]","[5150.119174205834, 560.3692531685575, -9.037681523503124, -72.39363290113442]","[5147.8597538249605, 542.2708449432738, -9.03768152349221, -72.39363290113488]","[5145.600333444084, 524.1724367179902, -9.037681523506771, -72.3936329011345]","[5143.340913063209, 506.0740284927066, -9.037681523499487, -72.39363290113442]","[5141.081492682334, 487.97562026742304, -9.037681523499487, -72.3936329011342]","[5138.822072301458, 469.87721204213926, -9.037681523503124, -72.3936329011351]","[5136.5626519205825, 451.7788038168557, -9.037681523503124, -72.3936329011342]","[5134.303231539709, 433.68039559157205, -9.037681523495849, -72.39363290113465]","[5132.043811158833, 415.5819873662885, -9.037681523503124, -72.3936329011342]","[5129.784390777958, 397.4835791410048, -9.037681523499487, -72.39363290113488]"
13,People,"[5127.524970397082, 379.38517091572123, 0, 0]","[5125.265550016207, 361.28676269043746, -9.037681523499487, -72.3936329011351]","[5123.006129635332, 343.1883544651539, -9.037681523499487, -72.3936329011342]","[5120.746709254457, 325.0899462398703, -9.037681523503124, -72.39363290113442]","[5118.487288873582, 306.99153801458664, -9.037681523499487, -72.39363290113465]","[5116.227868492707, 288.89312978930303, -9.037681523499487, -72.39363290113442]","[5113.968448111831, 270.79472156401937, -9.037681523503124, -72.39363290113465]","[5111.709027730956, 252.69631333873573, -9.037681523499487, -72.39363290113454]","[5109.449607350081, 234.5979051134521, -9.037681523499495, -72.39363290113461]","[5107.190186969206, 216.4994968881685, -9.037681523503124, -72.39363290113442]","[5104.930766588332, 198.40108866288483, -9.037681523495849, -72.39363290113465]","[5102.671346207455, 180.30268043760125, -9.037681523506762, -72.39363290113431]","[5100.411925826579, 162.20427221231756, -9.037681523503124, -72.39363290113477]","[5098.152505445705, 144.10586398703398, -9.037681523495849, -72.39363290113431]","[5095.893085064829, 126.0074557617503, -9.037681523503124, -72.39363290113477]","[5093.633664683954, 107.90904753646669, -9.037681523503124, -72.39363290113442]"
14,People,"[5091.37424430308, 89.81063931118301, 0, 0]","[5089.114823922204, 71.71223108589936, -9.037681523503124, -72.3936329011346]","[5086.855403541329, 53.613822860615755, -9.037681523499487, -72.39363290113442]","[5084.595983160454, 35.51541463533215, -9.037681523499487, -72.39363290113442]","[5082.336562779578, 17.417006410048543, -9.037681523503124, -72.39363290113442]","[5080.077142398704, -0.6814018152350627, -9.037681523495849, -72.39363290113442]","[5077.817722017829, -18.779810040518786, -9.037681523503124, -72.3936329011349]","[5075.558301636953, -36.878218265802396, -9.037681523503124, -72.39363290113444]","[5073.298881256078, -54.976626491085995, -9.037681523499495, -72.39363290113447]","[5071.039460875202, -73.07503471636959, -9.037681523503124, -72.39363290113437]","[5068.780040494326, -91.1734429416533, -9.037681523503124, -72.39363290113488]","[5066.520620113452, -109.27185116693691, -9.037681523495849, -72.39363290113442]","[5064.261199732577, -127.37025939222052, -9.037681523503124, -72.39363290113442]","[5062.001779351703, -145.4686676175041, -9.037681523495849, -72.39363290113437]","[5059.742358970827, -163.5670758427879, -9.037681523503124, -72.3936329011351]","[5057.482938589951, -181.66548406807144, -9.037681523503124, -72.3936329011342]"
15,People,"[5055.223518209076, -199.7638922933551, 0, 0]","[5052.964097828201, -217.86230051863868, -9.037681523499487, -72.39363290113431]","[5050.7046774473265, -235.96070874392228, -9.037681523499487, -72.39363290113442]","[5048.445257066451, -254.059116969206, -9.037681523503124, -72.39363290113488]","[5046.185836685575, -272.1575251944896, -9.037681523503124, -72.39363290113442]","[5043.9264163047, -290.25593341977316, -9.037681523499487, -72.3936329011342]","[4958.3866100000005, -324.63118, -342.1592252187984, -137.50098632090726]","[4581.73518, -445.24769000000003, -1506.6057200000032, -482.46604000000025]","[4176.608929999999, -481.34675999999996, -1620.5050000000024, -144.39627999999985]","[3802.0619100000004, -551.65679, -1498.1880799999963, -281.24012000000016]","[3422.3652399999996, -692.80164, -1518.786680000003, -564.5794000000001]","[2990.7452, -855.94073, -1726.4801599999992, -652.55636]","[2617.70772, -898.5471699999999, -1492.1499199999998, -170.42575999999963]","[2264.9246399999997, -933.33155, -1411.1323200000006, -139.13752000000022]","[1940.93766, -1068.90295, -1295.9479199999987, -542.2855999999997]","[1587.43944, -1211.9026, -1413.9928799999998, -571.9985999999999]"
16,People,"[1219.7730099999999, -1276.8296, 0, 0]","[826.49449, -1373.35457, -1573.1140799999994, -386.09987999999976]","[442.9611, -1555.0197, -1534.1335600000002, -726.6605200000004]","[51.68418, -1729.25978, -1565.10768, -696.9603200000001]","[-314.93435, -1815.8674399999998, -1466.4741199999999, -346.4306399999987]","[-696.78317, -1926.45364, -1527.3952800000002, -442.34480000000076]","[-1032.0176900000001, -2078.49655, -1340.9380800000004, -608.1716399999996]","[-1404.8968, -2199.37025, -1491.5164399999994, -483.4948000000004]","[-1783.29366, -2242.8830199999998, -1513.5874400000016, -174.05107999999942]","[-2165.05953, -2296.96602, -1527.0634799999998, -216.33200000000033]","[-2516.5378100000003, -2397.7649899999997, -1405.913120000001, -403.1958799999993]","[-2862.24365, -2480.86854, -1382.8233599999985, -332.4142000000011]","[-3179.5596600000003, -2502.81225, -1269.2640400000018, -87.77484000000004]","[-3523.1584, -2555.26314, -1374.3949599999978, -209.8035600000003]","[-3850.7735700000003, -2666.53334, -1310.460680000002, -445.0807999999997]","[-4187.4901, -2759.97565, -1346.8661199999988, -373.7692399999996]"
17,People,"[-4487.329965357143, -2792.134879183673, 0, 0]","[-4775.1065635714285, -2818.555654693877, -1151.106392857142, -105.68310204081536]","[-5062.883161785714, -2844.976430204081, -1151.106392857142, -105.68310204081718]","[-5350.6597600000005, -2871.397205714285, -1151.1063928571457, -105.68310204081536]","[-5638.436358214285, -2897.81798122449, -1151.1063928571384, -105.683102040819]","[-5926.2129564285715, -2924.2387567346937, -1151.1063928571457, -105.68310204081536]","[-6213.989554642856, -2950.659532244898, -1151.1063928571384, -105.68310204081718]","[-6501.766152857143, -2977.080307755102, -1151.1063928571493, -105.68310204081536]","[-6724.2248, -2995.62184, -889.8345885714269, -74.1661289795921]","[-6801.07528, -3012.04777, -307.40192000000025, -65.70372000000134]","[-6804.57353, -3001.11779, -13.992999999998574, 43.719920000001366]","[-6819.8585299999995, -2983.03321, -61.13999999999942, 72.33831999999893]","[-6826.8200099999995, -2989.48481, -27.84591999999975, -25.806399999999485]","[-6828.035809999999, -2997.15652, -4.863199999999779, -30.686840000000302]","[-6842.44959, -2997.66599, -57.65512000000308, -2.037879999999859]","[-6860.9597, -2993.72232, -74.04044000000067, 15.774680000000444]"
18,People,"[-6847.305119794872, -2984.4153992820507, 0, 0]","[-6814.900036034188, -2969.515856119658, 129.62033504273495, 59.59817264957019]","[-6782.494952273503, -2954.616312957265, 129.6203350427386, 59.59817264957201]","[-6750.0898685128195, -2939.7167697948717, 129.62033504273495, 59.598172649573826]","[-6717.684784752138, -2924.817226632479, 129.62033504272767, 59.59817264957019]","[-6685.279700991453, -2909.9176834700856, 129.6203350427386, 59.598172649573826]","[-6652.874617230769, -2895.018140307692, 129.62033504273495, 59.598172649573826]","[-6620.4695334700855, -2880.118597145299, 129.62033504273495, 59.59817264957201]","[-6588.064449709402, -2865.2190539829057, 129.62033504273506, 59.598172649573876]","[-6555.659365948718, -2850.3195108205127, 129.62033504273495, 59.59817264957201]","[-6523.254282188033, -2835.41996765812, 129.6203350427386, 59.59817264957019]","[-6490.849198427351, -2820.5204244957267, 129.62033504272767, 59.598172649573826]","[-6458.444114666668, -2805.6208813333333, 129.62033504273495, 59.598172649573826]","[-6426.039030905983, -2790.7213381709407, 129.6203350427386, 59.59817264957019]","[-6393.633947145299, -2775.8217950085473, 129.62033504273495, 59.598172649573826]","[-6361.228863384616, -2760.9222518461543, 129.62033504273495, 59.59817264957201]"
19,People,"[-6328.823779623932, -2746.022708683761, 0, 0]","[-6296.418695863248, -2731.1231655213683, 129.62033504273495, 59.59817264957019]","[-6264.0136121025635, -2716.223622358975, 129.6203350427386, 59.598172649573826]","[-6231.6085283418815, -2701.324079196581, 129.62033504272767, 59.598172649575645]","[-6199.203444581198, -2686.4245360341883, 129.62033504273495, 59.59817264957019]","[-6166.798360820512, -2671.524992871795, 129.62033504274223, 59.598172649573826]","[-6134.393277059829, -2656.625449709402, 129.6203350427313, 59.59817264957201]","[-6089.82093, -2642.75196, 178.2893882393182, 55.49395883760735]","[-5834.77081, -2612.28353, 1020.2004800000004, 121.87371999999971]","[-5528.66536, -2521.3962699999997, 1224.4218, 363.5490400000017]","[-5152.09083, -2529.6466800000003, 1506.2981199999995, -33.001640000002226]","[-4863.22716, -2617.39939, 1155.454679999999, -351.010839999999]","[-4550.860189999999, -2625.8033600000003, 1249.4678800000038, -33.6158800000012]","[-4205.01746, -2576.52356, 1383.3709199999976, 197.119200000001]","[-3838.19896, -2569.8432, 1467.2739999999994, 26.721440000001166]","[-3475.40567, -2596.46878, 1451.1731600000003, -106.50232000000142]"
20,People,"[-3114.11247, -2561.75283, 0, 0]","[-2759.56365, -2470.70262, 1418.19528, 364.2008399999995]","[-2372.33207, -2424.59604, 1548.9263200000005, 184.4263200000005]","[-2009.2186399999998, -2425.50218, 1452.4537200000004, -3.6245600000002014]","[-1686.42824, -2346.21542, 1291.1615999999995, 317.14703999999983]","[-1369.3864800000001, -2204.52716, 1268.1670399999994, 566.7530399999996]","[-1013.2510900000001, -2079.29417, 1424.5415600000001, 500.9319599999999]","[-679.56019, -2000.84745, 1334.7636000000002, 313.78688000000056]","[-361.65772000000004, -1859.3574800000001, 1271.609880000001, 565.9598799999999]","[-50.63319, -1685.9052600000002, 1244.09812, 693.8088799999996]","[309.61217, -1559.12336, 1440.98144, 507.1276000000007]","[677.76962, -1477.80634, 1472.6298000000002, 325.2680799999998]","[1012.7881199999999, -1357.87743, 1340.0739999999996, 479.71564000000035]","[1338.1309199999998, -1216.9745300000002, 1301.3711999999996, 563.6115999999993]","[1688.4818, -1112.1043, 1401.4035200000008, 419.4809200000009]","[2048.6045, -1057.1638, 1440.4907999999996, 219.76199999999972]"
21,People,"[2395.6664, -950.3941, 0, 0]","[2716.92368, -801.85928, 1285.0291199999992, 594.1392799999999]","[3050.82964, -703.11202, 1335.6238400000002, 394.98903999999993]","[3419.3108799999995, -616.02734, 1473.9249599999985, 348.3387200000002]","[3781.94777, -476.93833, 1450.5475600000027, 556.3560399999999]","[4127.25892, -293.08547000000004, 1381.2446, 735.4114399999999]","[4506.44208, -171.4159, 1516.7326399999984, 486.6782800000002]","[4846.6883509027775, -40.662096388888884, 1360.985083611111, 523.0152144444444]","[5185.070286666667, 92.94314666666664, 1353.527743055559, 534.4209722222225]","[5523.452222430556, 226.54838972222225, 1353.5277430555543, 534.4209722222224]","[5861.834158194444, 360.1536327777778, 1353.5277430555543, 534.4209722222221]","[6200.216093958333, 493.7588758333334, 1353.5277430555543, 534.4209722222224]","[6534.680789999999, 640.5355599999999, 1337.8587841666667, 587.1067366666662]","[6828.69338, 835.74267, 1176.050360000001, 780.8284400000002]","[7145.3005, 989.67027, 1266.4284800000023, 615.7103999999999]","[7481.15565, 1102.2961, 1343.4205999999976, 450.50332000000026]"
22,People,"[7780.37158, 1280.6313300000002, 0, 0]","[8035.39075, 1496.1073800000001, 1020.0766799999983, 861.9042]","[8178.184156812586, 1623.9681294528045, 571.173627250344, 511.44299781121754]","[8173.232223844049, 1619.2873780848154, -19.807731874145247, -18.72300547195664]","[8168.280290875513, 1614.6066267168262, -19.807731874145247, -18.72300547195664]","[8163.3283579069775, 1609.9258753488373, -19.80773187414161, -18.72300547195573]","[8158.376424938441, 1605.2451239808481, -19.807731874145247, -18.72300547195664]","[8153.424491969904, 1600.564372612859, -19.807731874148885, -18.72300547195664]","[8148.472559001369, 1595.88362124487, -19.807731874141627, -18.723005471955748]","[8143.5206260328305, 1591.2028698768809, -19.807731874152523, -18.72300547195664]","[8138.568693064296, 1586.522118508892, -19.80773187413797, -18.72300547195573]","[8133.61676009576, 1581.8413671409028, -19.807731874145247, -18.72300547195664]","[8128.664827127222, 1577.1606157729138, -19.807731874148885, -18.72300547195573]","[8123.712894158686, 1572.4798644049247, -19.807731874145247, -18.72300547195664]","[8118.760961190152, 1567.7991130369358, -19.80773187413797, -18.72300547195573]","[8113.8090282216135, 1563.1183616689466, -19.807731874152523, -18.72300547195664]"
23,People,"[8108.857095253077, 1558.4376103009577, 0, 0]","[8103.905162284542, 1553.7568589329685, -19.80773187414161, -18.72300547195664]","[8098.953229316005, 1549.0761075649793, -19.807731874148885, -18.72300547195664]","[8094.001296347469, 1544.3953561969904, -19.80773187414161, -18.72300547195573]","[8089.049363378933, 1539.7146048290012, -19.807731874145247, -18.72300547195664]","[8084.097430410397, 1535.0338534610125, -19.807731874145247, -18.72300547195482]","[8079.145497441861, 1530.3531020930234, -19.80773187414161, -18.72300547195664]","[8074.193564473325, 1525.6723507250342, -19.807731874145247, -18.72300547195664]","[8069.241631504788, 1520.991599357045, -19.807731874148903, -18.723005471956657]","[8064.289698536252, 1516.3108479890561, -19.80773187414161, -18.72300547195573]","[8059.337765567716, 1511.630096621067, -19.807731874145247, -18.72300547195664]","[8054.38583259918, 1506.9493452530778, -19.807731874145247, -18.72300547195664]","[8049.433899630643, 1502.2685938850889, -19.807731874145247, -18.72300547195573]","[8044.481966662107, 1497.5878425170997, -19.807731874145247, -18.72300547195664]","[8039.530033693571, 1492.9070911491108, -19.807731874145247, -18.72300547195573]","[7995.64364, 1461.5384099999999, -175.5455747742817, -125.4747245964436]"
