,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
10,People,"[2189.74615, -539.49194, 0, 0]","[2155.42417, -413.93585, -137.28792000000067, 502.22435999999993]","[2147.5902300000002, -337.31243, -31.335759999998118, 306.49368000000004]","[2198.45352, -298.38039, 203.45315999999912, 155.72816000000012]","[2325.66706, -315.46564, 508.8541600000008, -68.34100000000012]","[2505.96252, -389.83543, 721.1818399999993, -297.47915999999987]","[2612.5319, -444.59655, 426.27751999999964, -219.04448000000002]","[2663.5322300000003, -480.03257, 204.00132000000121, -141.74408000000017]","[2697.21166, -426.3589, 134.71771999999885, 214.69468000000026]","[2739.9428399999997, -321.65234, 170.92471999999907, 418.8262400000001]","[2787.91178, -167.68864, 191.8757600000008, 615.8548]","[2802.90145, -28.36792, 59.95867999999973, 557.28288]","[2835.22206, 47.96433, 129.28244000000086, 305.329]","[2921.39467, 34.84749, 344.6904400000003, -52.467359999999985]","[3081.26023, -65.73503000000001, 639.4622399999989, -402.33008000000007]","[3275.50691, -183.21155, 776.9867200000008, -469.9060799999999]"
11,People,"[3386.49718, -228.87099999999998, 0, 0]","[3432.68505, -230.18042000000003, 184.7514800000008, -5.237680000000182]","[3414.86421, -192.46657, -71.28335999999945, 150.85540000000015]","[3402.94843, -107.93548999999999, -47.66312000000107, 338.12432]","[3401.2971, 42.71545, -6.6053200000005745, 602.60376]","[3403.83755, 176.58872, 10.161800000001676, 535.49308]","[3401.9483200000004, 248.65559, -7.5569199999990815, 288.26748]","[3420.9953200000004, 286.09131, 76.1880000000001, 149.74288000000013]","[3505.28726, 307.77128999999996, 337.16775999999874, 86.71991999999985]","[3657.3819399999998, 295.83083, 608.3787199999988, -47.76183999999989]","[3821.78351, 311.39787, 657.6062800000018, 62.26816000000008]","[3912.5656799999997, 339.59735, 363.128679999998, 112.79791999999998]","[3933.4993200000004, 404.38529, 83.7345600000026, 259.15175999999997]","[3916.4688100000003, 508.64838, -68.1220400000002, 417.0523599999999]","[3912.0502, 636.09909, -17.674440000000686, 509.8028400000003]","[3947.51202, 724.70222, 141.84727999999996, 354.41251999999986]"
12,People,"[4018.19414, 762.37023, 0, 0]","[4177.8299, 742.94744, 638.5430399999987, -77.69115999999985]","[4366.0449, 689.17127, 752.8600000000006, -215.10467999999992]","[4474.8543899999995, 670.79346, 435.23795999999857, -73.51124000000027]","[4525.03508, 660.39819, 200.72276000000056, -41.58107999999993]","[4530.1067299999995, 695.74576, 20.286599999999453, 141.39028000000008]","[4503.67251, 768.17057, -105.73687999999675, 289.6992399999999]","[4488.85365, 780.90028, -59.275440000001254, 50.91883999999982]","[4578.02629, 696.0731099999999, 356.69055999999944, -339.3086800000004]","[4722.0144, 634.36993, 575.9524400000009, -246.8127199999999]","[4796.6746299999995, 653.1774, 298.640919999998, 75.22988000000032]","[4850.45061, 770.10599, 215.10392000000138, 467.71435999999994]","[4880.10244, 976.97926, 118.60731999999916, 827.4930799999997]","[4922.21365, 1155.04233, 168.4448400000001, 712.2522800000002]","[5007.5984100000005, 1271.65099, 341.5390400000033, 466.4346400000004]","[5155.932879999999, 1386.51845, 593.3378799999955, 459.46983999999975]"
13,People,"[5295.24475, 1528.19218, 0, 0]","[5308.80677, 1684.13298, 54.24808000000121, 623.7632000000003]","[5279.33084, 1835.27732, -117.90372000000207, 604.5773599999993]","[5337.14208, 1978.1065199999998, 231.24496, 571.3167999999996]","[5442.47822, 2173.7027199999998, 421.34456000000137, 782.3847999999998]","[5543.17991, 2375.97514, 402.8067599999995, 809.089680000001]","[5590.886079999999, 2456.93303, 190.8246799999979, 323.83156000000054]","[5592.97441, 2474.36501, 8.353320000001986, 69.72791999999936]","[5564.016610000001, 2433.6961, -115.831199999997, -162.67563999999962]","[5533.5768, 2408.57334, -121.75924000000305, -100.4910400000008]","[5514.39726, 2378.1626100000003, -76.71816000000035, -121.64291999999841]","[5499.16604, 2321.02752, -60.924879999998666, -228.54036000000087]","[5463.84099, 2263.4208399999998, -141.3002000000015, -230.4267200000013]","[5385.10719, 2159.26048, -314.9351999999999, -416.6414399999994]","[5240.87726, 2022.20378, -576.919719999998, -548.2267999999995]","[5132.88876, 1919.7272699999999, -431.95400000000154, -409.90604000000076]"
14,People,"[5021.6956, 1896.9411699999998, 0, 0]","[4880.225289999999, 1949.8529399999998, -565.8812400000024, 211.64707999999973]","[4707.2943700000005, 1987.0673199999999, -691.7236799999955, 148.85752000000048]","[4583.89879, 1930.79673, -493.58232000000135, -225.08235999999943]","[4521.05665, 1779.53693, -251.36855999999898, -605.0392000000002]","[4486.078420000001, 1570.66807, -139.91291999999885, -835.4754400000002]","[4422.28852, 1425.3836800000001, -255.15960000000268, -581.1375599999992]","[4327.06317, 1334.05413, -380.90139999999883, -365.3182000000006]","[4190.00392, 1296.0053300000002, -548.2370000000014, -152.19519999999935]","[4113.00365, 1194.9193699999998, -308.0010800000018, -404.34384000000136]","[3976.9915, 1052.00047, -544.0485999999983, -571.6755999999996]","[3839.7364700000003, 895.3616400000001, -549.0201199999992, -626.5553199999995]","[3711.51918, 894.0006900000001, -512.869160000002, -5.44380000000001]","[3590.6337399999998, 1026.44, -483.54176000000007, 529.7572399999999]","[3470.6535, 1183.72884, -479.92095999999947, 629.1553599999997]","[3378.37454, 1282.27685, -369.1158400000004, 394.1920399999999]"
15,People,"[3340.92187, 1308.4048300000002, 0, 0]","[3335.01118, 1304.72317, -23.642760000000635, -14.72664000000077]","[3374.3185799999997, 1266.57034, 157.22959999999875, -152.61131999999998]","[3502.54069, 1110.97994, 512.8884400000006, -622.3616000000002]","[3660.00376, 864.52712, 629.852280000001, -985.8112799999999]","[3755.1157799999996, 703.97217, 380.4480799999983, -642.2197999999999]","[3852.89431, 652.17107, 391.114120000002, -207.20440000000008]","[3983.22059, 757.9676900000001, 521.3051199999991, 423.1864800000003]","[4104.76746, 924.37277, 486.18748000000096, 665.6203200000001]","[4271.74899, 959.0269, 667.9261200000001, 138.61652000000004]","[4329.28664, 948.8632, 230.15060000000085, -40.654799999999796]","[4322.470679999999, 944.43066, -27.263840000003256, -17.73016000000007]","[4310.58469, 940.47456, -47.54395999999906, -15.824399999999969]","[4309.8053899999995, 935.8450300000001, -3.1172000000005937, -18.518119999999726]","[4304.9844, 940.67905, -19.283959999997023, 19.336079999999583]","[4299.3322100000005, 945.5111, -22.608759999999165, 19.32820000000038]"
16,People,"[4282.34227, 947.29611, 0, 0]","[4282.27294, 944.77385, -0.2773200000010547, -10.08903999999984]","[4289.86103, 935.27989, 30.352360000000772, -37.97584000000006]","[4298.66568, 945.5630800000001, 35.21860000000015, 41.13276000000042]","[4282.437010000001, 958.42115, -64.91467999999804, 51.43227999999954]","[4269.78889, 964.10044, -50.59248000000298, 22.71716000000015]","[4276.914879999999, 958.91524, 28.503959999998187, -20.740800000000036]","[4267.42975, 951.93074, -37.94051999999647, -27.938000000000102]","[4256.38532, 941.0892, -44.177719999999724, -43.36616000000007]","[4238.12557, 960.3190199999999, -73.03900000000067, 76.91927999999962]","[4162.831679999999, 991.1249, -301.1755600000033, 123.22352000000046]","[4118.14276, 967.2244300000001, -178.7556799999984, -95.60187999999971]","[4117.66326, 822.4852599999999, -1.9179999999978463, -578.9566800000007]","[4094.99111, 649.84852, -90.68860000000132, -690.5469599999997]","[4048.7119700000003, 556.87961, -185.11655999999857, -371.8756400000002]","[4011.8711799999996, 513.39554, -147.3631600000026, -173.9362799999999]"
17,People,"[3943.77058, 509.36473, 0, 0]","[3843.03227, 549.06273, -402.9532399999989, 158.79199999999992]","[3725.0340899999997, 617.58564, -471.992720000002, 274.0916400000001]","[3609.5415299999995, 651.30188, -461.97024000000056, 134.86495999999988]","[3522.6466, 628.09543, -347.5797199999979, -92.82580000000007]","[3439.2223, 512.4064400000001, -333.6972000000005, -462.7559599999995]","[3341.83112, 341.87498999999997, -389.5647200000003, -682.1258000000005]","[3231.1777, 232.3622, -442.61367999999857, -438.05115999999987]","[3124.53007, 217.64379, -426.59052000000196, -58.87364000000007]","[2978.08721, 238.09542000000002, -585.7714399999986, 81.80652000000009]","[2804.94813, 283.53162000000003, -692.5563199999997, 181.74480000000005]","[2653.04047, 279.77509, -607.6306400000012, -15.026120000000219]","[2570.6099600000002, 261.32075, -329.72203999999874, -73.81736000000001]","[2531.77316, 181.49145, -155.34720000000016, -319.31719999999996]","[2525.85082, 40.12001, -23.689360000000306, -565.4857599999999]","[2521.2622699999997, -132.0135, -18.354200000001583, -688.53404]"
18,People,"[2489.1648800000003, -247.07151000000002, 0, 0]","[2470.28804, -293.35598999999996, -75.50736000000143, -185.13791999999978]","[2382.43341, -313.03836, -351.41851999999926, -78.7294800000002]","[2268.17231, -283.96963, -457.0444000000007, 116.27492000000007]","[2110.77337, -217.38211, -629.5957600000002, 266.35007999999993]","[1976.7200699999999, -173.11692, -536.2132000000001, 177.06076000000007]","[1916.2350199999998, -182.8209, -241.9402, -38.815920000000006]","[1874.22599, -278.46347000000003, -168.03611999999976, -382.57028000000014]","[1848.14385, -450.48954000000003, -104.32856000000002, -688.1042800000006]","[1768.17315, -615.00638, -319.8827999999994, -658.06736]","[1711.46987, -713.5504599999999, -226.8131200000007, -394.1763199999996]","[1627.33445, -755.6269599999999, -336.54167999999936, -168.30600000000004]","[1485.1014699999998, -696.65775, -568.9319200000009, 235.8768399999999]","[1304.464, -586.9811, -722.5498799999996, 438.7066]","[1137.01782, -506.22891, -669.7847199999997, 323.00875999999994]","[1023.7978400000001, -496.15014, -452.87991999999986, 40.31507999999985]"
19,People,"[933.00313, -552.4309599999999, 0, 0]","[854.71004, -688.44511, -313.17236, -544.0566000000003]","[790.61828, -851.5274300000001, -256.3670400000001, -652.3292800000004]","[773.6782099999999, -949.6439, -67.76028000000042, -392.46587999999974]","[729.8464, -972.60503, -175.32723999999962, -91.8445200000001]","[636.15345, -950.2302599999999, -374.7718, 89.4990800000005]","[515.16861, -927.5921, -483.9393600000003, 90.55263999999988]","[400.41911, -920.1936300000001, -458.9979999999998, 29.593879999999444]","[297.43273, -926.2856300000001, -411.94552000000033, -24.36799999999996]","[213.78136, -1005.47321, -334.60547999999994, -316.75031999999965]","[184.34293, -1184.3091, -117.75372000000004, -715.3435599999998]","[149.1087, -1382.8183, -140.93692, -794.0367999999999]","[126.39198999999999, -1482.33005, -90.86684000000002, -398.0470000000005]","[78.1924, -1476.02108, -192.79835999999995, 25.23588000000018]","[-2.2339900000000004, -1452.00121, -321.70556000000005, 96.07948000000033]","[-94.48939, -1422.50999, -369.0216, 117.96487999999954]"
20,People,"[-217.96275, -1385.28438, 0, 0]","[-342.85413, -1357.28653, -499.56552, 111.99139999999989]","[-430.86010999999996, -1417.29406, -352.02391999999986, -240.03011999999944]","[-445.04179000000005, -1576.8374, -56.72672000000034, -638.1733599999998]","[-502.71410999999995, -1722.9961399999997, -230.6892799999996, -584.6349599999994]","[-561.60623, -1782.35573, -235.56848000000014, -237.438360000001]","[-578.85332, -1818.77285, -68.98836000000028, -145.66848000000027]","[-669.4167, -1772.82458, -362.25351999999975, 183.79308000000037]","[-725.01503, -1639.25965, -222.39332000000033, 534.2597200000005]","[-827.0651, -1583.15176, -408.20028, 224.43156]","[-867.0030800000001, -1524.91451, -159.75192000000015, 232.94899999999961]","[-897.6803199999999, -1553.00106, -122.70895999999948, -112.34619999999995]","[-877.3136800000001, -1690.53763, 81.46655999999939, -550.1462799999999]","[-913.47015, -1922.6822100000002, -144.6258799999996, -928.5783200000005]","[-938.42802, -2082.50252, -99.83147999999983, -639.2812399999993]","[-911.38542, -2165.96159, 108.17039999999997, -333.83627999999953]"
21,People,"[-866.7087, -2234.16481, 0, 0]","[-906.6352400000001, -2239.3872699999997, -159.70616000000018, -20.889839999998003]","[-1037.5557800000001, -2188.51894, -523.6821600000003, 203.47331999999915]","[-1229.26703, -2114.80321, -766.8449999999993, 294.8629199999996]","[-1353.50146, -2119.07195, -496.9377199999999, -17.07495999999992]","[-1414.44385, -2134.8435600000003, -243.76956000000064, -63.08644000000095]","[-1416.5986699999999, -2247.13064, -8.61927999999898, -449.1483199999984]","[-1441.2191699999998, -2426.25813, -98.48199999999997, -716.5099600000012]","[-1516.74945, -2629.21045, -302.121120000001, -811.8092800000002]","[-1473.3907, -2671.1976, 173.4350000000004, -167.94859999999971]","[-1327.08349, -2649.19819, 585.2288399999998, 87.99763999999959]","[-1086.67749, -2542.70508, 961.6239999999998, 425.97243999999955]","[-950.33689, -2476.57275, 545.3624, 264.52932000000146]","[-913.39269, -2451.35772, 147.7768000000001, 100.86011999999937]","[-945.15755, -2471.14857, -127.05944, -79.16339999999946]","[-1043.3423300000002, -2576.51523, -392.73912000000064, -421.46664000000055]"
22,People,"[-1191.91193, -2703.67126, 0, 0]","[-1315.43415, -2788.62175, -494.08888000000024, -339.80195999999887]","[-1415.4166699999998, -2791.14438, -399.9300799999992, -10.090520000001561]","[-1505.81362, -2656.14354, -361.58780000000024, 540.0033600000006]","[-1615.8088599999999, -2486.82868, -439.98095999999987, 677.2594399999998]","[-1747.1711, -2438.0061100000003, -525.4489600000006, 195.29027999999926]","[-1877.94468, -2468.5102699999998, -523.0943200000002, -122.016639999998]","[-2020.6273, -2566.62546, -570.7304800000002, -392.46076000000176]","[-2144.96938, -2639.54239, -497.36832000000004, -291.66771999999975]","[-2227.15665, -2675.98574, -328.7490799999996, -145.77340000000004]","[-2277.81986, -2642.05332, -202.65284000000065, 135.72968000000037]","[-2313.67863, -2517.49852, -143.4350799999993, 498.21919999999955]","[-2359.14903, -2395.04284, -181.88160000000062, 489.8227200000001]","[-2428.2451100000003, -2298.8926899999997, -276.384320000001, 384.6006000000016]","[-2504.72439, -2307.49225, -305.91711999999825, -34.39824000000044]","[-2551.31991, -2409.34723, -186.38208000000122, -407.4199200000003]"
23,People,"[-2581.6771005616224, -2461.808136957878, 0, 0]","[-2583.4168269656784, -2458.9908793525738, -6.958905616224001, 11.269030421217394]","[-2585.1565533697353, -2456.17362174727, -6.958905616227639, 11.269030421215575]","[-2586.896279773791, -2453.356364141965, -6.958905616222182, 11.269030421219213]","[-2588.636006177847, -2450.539106536661, -6.958905616224001, 11.269030421215575]","[-2590.3757325819033, -2447.7218489313573, -6.95890561622582, 11.269030421215575]","[-2592.1154589859593, -2444.904591326053, -6.958905616224001, 11.269030421217394]","[-2593.855185390016, -2442.087333720749, -6.95890561622582, 11.269030421215575]","[-2595.594911794072, -2439.270076115445, -6.9589056162240075, 11.269030421215586]","[-2597.3346381981282, -2436.4528185101403, -6.95890561622582, 11.269030421219213]","[-2599.0743646021842, -2433.635560904836, -6.958905616224001, 11.269030421217394]","[-2600.81409100624, -2430.8183032995316, -6.958905616222182, 11.269030421217394]","[-2602.5538174102962, -2428.0010456942277, -6.95890561622582, 11.269030421215575]","[-2604.293543814353, -2425.183788088924, -6.958905616227639, 11.269030421215575]","[-2606.033270218409, -2422.366530483619, -6.958905616224001, 11.269030421219213]","[-2607.7729966224647, -2419.549272878315, -6.958905616222182, 11.269030421215575]"
24,People,"[-2609.512723026521, -2416.732015273011, 0, 0]","[-2611.252449430577, -2413.9147576677065, -6.958905616224001, 11.269030421217394]","[-2612.9921758346327, -2411.0975000624026, -6.958905616222182, 11.269030421215575]","[-2614.7319022386896, -2408.280242457098, -6.958905616227639, 11.269030421217394]","[-2616.471628642745, -2405.4629848517943, -6.958905616222182, 11.269030421215575]","[-2618.2113550468016, -2402.645727246489, -6.95890561622582, 11.269030421221032]","[-2619.951081450858, -2399.8284696411856, -6.95890561622582, 11.269030421213756]","[-2621.690807854914, -2397.011212035881, -6.958905616224001, 11.269030421219213]","[-2623.43053425897, -2394.193954430577, -6.9589056162240075, 11.269030421215586]","[-2625.1702606630265, -2391.376696825273, -6.95890561622582, 11.269030421215575]","[-2626.9099870670825, -2388.5594392199687, -6.958905616224001, 11.269030421217394]","[-2628.649713471139, -2385.742181614665, -6.95890561622582, 11.269030421215575]","[-2630.389439875195, -2382.9249240093604, -6.958905616224001, 11.269030421217394]","[-2632.129166279251, -2380.107666404056, -6.958905616224001, 11.269030421217394]","[-2633.8688926833074, -2377.290408798752, -6.95890561622582, 11.269030421215575]","[-2635.6086190873634, -2374.473151193448, -6.958905616224001, 11.269030421217394]"
